goal,target,indicator,series,seriesDescription,seriesCount,geoAreaCode,geoAreaName,timePeriodStart,value,valueType,time_detail,timeCoverage,upperBound,lowerBound,basePeriod,source,geoInfoUrl,footnotes,Nature,Units,Observation Status,Reporting Type
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,84,Belize,2018,5,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,84,Belize,2020,5,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,84,Belize,2022,5,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,84,Belize,2024,5,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,204,Benin,2018,4,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,204,Benin,2020,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,204,Benin,2022,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,204,Benin,2024,5,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Indicator developped upon responses provided by the EU | Level of implementation: 1 lowest - 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,64,Bhutan,2018,3,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,64,Bhutan,2020,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,64,Bhutan,2022,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,64,Bhutan,2024,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,68,Bolivia (Plurinational State of),2018,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,68,Bolivia (Plurinational State of),2020,3,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,68,Bolivia (Plurinational State of),2022,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,68,Bolivia (Plurinational State of),2024,2,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,70,Bosnia and Herzegovina,2018,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,70,Bosnia and Herzegovina,2020,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,70,Bosnia and Herzegovina,2022,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,70,Bosnia and Herzegovina,2024,1,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,72,Botswana,2018,4,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,72,Botswana,2020,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,72,Botswana,2022,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,72,Botswana,2024,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,76,Brazil,2018,NaN,Float,NA,NA,NA,NA,NA,Food and Agriculture Organization of the United Nations (FAO),NA,Missing value - suppressed,NA,NUMBER,Q,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,76,Brazil,2020,NaN,Float,NA,NA,NA,NA,NA,Food and Agriculture Organization of the United Nations (FAO),NA,Missing value - suppressed,NA,NUMBER,Q,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,76,Brazil,2022,5,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,76,Brazil,2024,5,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,100,Bulgaria,2018,4,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Indicator developped upon responses provided by the EU,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,100,Bulgaria,2020,4,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Indicator developped upon responses provided by the EU. Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,100,Bulgaria,2022,5,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Indicator developped upon responses provided by the EU | Level of implementation: 1 lowest - 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,100,Bulgaria,2024,5,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Indicator developped upon responses provided by the EU | Level of implementation: 1 lowest - 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,854,Burkina Faso,2018,4,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,854,Burkina Faso,2020,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,854,Burkina Faso,2022,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),840,854,Burkina Faso,2024,5,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
