iucn_sid,iucn_rgn,years,cat_ts,scores,pop_trend_desc,calc_trend
22693399,global,"2004, 2008, 2009, 2012, 2016, 2017","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22693404,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22693408,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22693414,global,"2004, 2008, 2009, 2012, 2015, 2016, 2022","LC, LC, LC, LC, LC, LC, VU","0, 0, 0, 0, 0, 0, 0.4",decreasing,0.01821
22693420,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22693424,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22693427,global,"2004, 2008, 2009, 2012, 2016, 2017","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22693431,global,"2004, 2008, 2009, 2012, 2015, 2016, 2017","LC, LC, LC, LC, NT, NT, NT","0, 0, 0, 0, 0.2, 0.2, 0.2",decreasing,0.01929
22693452,global,"2004, 2008, 2009, 2010, 2011, 2012, 2013, 2015, 2016, 2017, 2018, 2021","EN, CR, CR, CR, CR, CR, CR, CR, CR, CR, CR, CR","0.6, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8",decreasing,0.00696
22693464,global,"2004, 2008, 2009, 2012, 2016, 2019","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22693468,global,"2004, 2008, 2009, 2012, 2015, 2016","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22693472,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",increasing,0
22693490,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22693494,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",unknown,0
22693520,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
22693528,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22693556,global,"2004, 2008, 2009, 2012, 2015, 2016, 2017","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22693567,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
22693584,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",unknown,0
22693613,global,"2004, 2008, 2009, 2012, 2019","LC, LC, LC, LC, NT","0, 0, 0, 0, 0.2",decreasing,0.01374
22693627,global,"2004, 2006, 2008, 2012, 2015, 2016, 2017, 2021","NT, NT, NT, NT, NT, NT, LC, LC","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0, 0",increasing,-0.01078
22693632,global,"2004, 2008, 2009, 2012, 2019","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
22693644,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22693647,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",unknown,0
22693656,global,"2004, 2006, 2008, 2012, 2016","EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0
22693663,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22693669,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22693690,global,"2004, 2006, 2007, 2008, 2009, 2012, 2013, 2015, 2016","CR, CR, CR, CR, CR, CR, CR, CR, CR","0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8",increasing,0
22693709,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22693712,global,"2004, 2008, 2009, 2012, 2016, 2021","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",unknown,0
22693717,global,"2004, 2008, 2009, 2012, 2016, 2021","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22693720,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22693727,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",increasing,0
22693735,global,"2004, 2008, 2009, 2012, 2016, 2019","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22693740,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
22693749,global,"2004, 2008, 2009, 2011, 2012, 2016, 2019","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22693759,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
22693764,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22693767,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
22693770,global,"2004, 2008, 2009, 2012, 2016, 2019","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22693774,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
22693777,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
22693780,global,"2004, 2006, 2008, 2012, 2016","VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4",decreasing,0
22693793,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",unknown,0
22693814,global,"2004, 2007, 2008, 2012, 2016, 2021","LC, NT, NT, NT, NT, LC","0, 0.2, 0.2, 0.2, 0.2, 0",stable,-0.00234
22693828,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
22693832,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",unknown,0
22693836,global,"2004, 2006, 2008, 2012, 2016, 2017","NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0
22693839,global,"2004, 2008, 2012, 2016, 2017, 2021","NT, NT, NT, NT, NT, LC","0.2, 0.2, 0.2, 0.2, 0.2, 0",stable,-0.00816
22693842,global,"2004, 2008, 2009, 2012, 2016, 2020","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22693845,global,"2004, 2008, 2009, 2012, 2013, 2014, 2016, 2020","LC, LC, LC, LC, LC, LC, LC, NT","0, 0, 0, 0, 0, 0, 0, 0.2",decreasing,0.0092
22693852,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22693855,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",unknown,0
22693862,global,"2004, 2008, 2009, 2012, 2016, 2019","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22693868,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22693872,global,"2004, 2008, 2009, 2011, 2012, 2016","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",unknown,0
22693879,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",unknown,0
22693899,global,"2004, 2008, 2012, 2016","EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6",stable,-0
22693928,global,"2004, 2006, 2008, 2012, 2016, 2018","VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4",decreasing,0
22693949,global,"2004, 2008, 2009, 2012, 2015, 2016, 2017","LC, LC, LC, LC, NT, NT, NT","0, 0, 0, 0, 0.2, 0.2, 0.2",decreasing,0.01929
22693978,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",increasing,0
22693983,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",increasing,0
22694038,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
22694081,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22694086,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
22694127,global,"2004, 2008, 2009, 2012, 2016, 2017","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22694132,global,"2004, 2008, 2009, 2011, 2012, 2015, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22694140,global,"2004, 2006, 2007, 2008, 2012, 2016, 2021","VU, VU, VU, VU, VU, VU, NT","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.2",decreasing,-0.00932
22694148,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",unknown,0
22694152,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",unknown,0
22694160,global,"2004, 2008, 2009, 2012, 2016, 2017, 2018","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22694210,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22694218,global,"2004, 2008, 2009, 2012, 2016, 2017, 2018","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22694240,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22694245,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22694251,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22694256,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
22694271,global,"2004, 2008, 2009, 2012, 2016, 2017, 2018","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22694279,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22694282,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",increasing,0
22694286,global,"2004, 2006, 2008, 2012, 2013, 2016, 2017, 2018","VU, VU, VU, VU, NT, NT, NT, NT","0.4, 0.4, 0.4, 0.4, 0.2, 0.2, 0.2, 0.2",stable,-0.01757
22694289,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22694292,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22694296,global,"2004, 2006, 2008, 2010, 2012, 2016, 2017, 2018, 2020","NT, NT, NT, NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",unknown,0
22694299,global,"2004, 2006, 2008, 2010, 2012, 2016, 2018","NT, NT, NT, NT, NT, NT, LC","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0",stable,-0.00942
22694303,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22694308,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",unknown,0
22694313,global,"2004, 2006, 2008, 2010, 2012, 2015, 2016, 2017, 2018, 2020","NT, NT, NT, NT, NT, LC, LC, LC, LC, VU","0.2, 0.2, 0.2, 0.2, 0.2, 0, 0, 0, 0, 0.4",decreasing,-0.00616
22694317,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",increasing,0
22694321,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22694324,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",unknown,0
22694329,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",increasing,0
22694334,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",increasing,0
22694337,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",increasing,0
22694340,global,"2004, 2008, 2009, 2012, 2016, 2018, 2020","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",unknown,0
22694343,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22694357,global,"2004, 2008, 2009, 2014, 2015, 2016, 2017, 2021","LC, LC, LC, LC, NT, NT, NT, LC","0, 0, 0, 0, 0.2, 0.2, 0.2, 0",increasing,0.00833
22694362,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",unknown,0
22694373,global,"2004, 2008, 2009, 2012, 2016, 2018, 2019","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",increasing,0
22694379,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",increasing,0
22694384,global,"2004, 2008, 2009, 2012, 2013, 2016, 2018","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22694387,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22694393,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",increasing,0
22694413,global,"2004, 2005, 2006, 2008, 2012, 2015, 2016, 2020","VU, EN, EN, EN, EN, EN, EN, NT","0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.2",unknown,-0.00973
22694417,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",increasing,0
22694420,global,"2004, 2008, 2009, 2012, 2016, 2017, 2018","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",unknown,0
22694428,global,"2004, 2008, 2009, 2012, 2016, 2017, 2018, 2019","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22694432,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",increasing,0
22694436,global,"2004, 2006, 2008, 2010, 2012, 2016, 2018","VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",decreasing,0
22694443,global,"2004, 2008, 2009, 2012, 2016, 2018, 2019","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22694447,global,"2004, 2006, 2007, 2008, 2012, 2016, 2017","VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",decreasing,0
22694452,global,"2004, 2006, 2008, 2010, 2012, 2016, 2018","VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",stable,0
22694455,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",increasing,0
22694462,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",increasing,0
22694469,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",increasing,0
22694473,global,"2004, 2005, 2006, 2008, 2010, 2012, 2016, 2017, 2018","LC, NT, NT, NT, NT, NT, NT, NT, NT","0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0.0058
22694476,global,"2004, 2008, 2009, 2012, 2016, 2018, 2020","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",unknown,0
22694479,global,"2004, 2008, 2009, 2012, 2016, 2018, 2020","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22694493,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",unknown,0
22694497,global,"2004, 2008, 2009, 2010, 2012, 2016, 2017, 2018","LC, LC, LC, LC, LC, LC, VU, VU","0, 0, 0, 0, 0, 0, 0.4, 0.4",decreasing,0.02714
22694502,global,"2004, 2006, 2008, 2010, 2012, 2013, 2015, 2016, 2017, 2018","VU, VU, VU, VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",decreasing,0
22694524,global,"2004, 2008, 2009, 2012, 2015, 2016, 2017, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22694537,global,"2004, 2008, 2009, 2012, 2016, 2020","LC, LC, LC, NT, NT, VU","0, 0, 0, 0.2, 0.2, 0.4",decreasing,0.02627
22694542,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22694552,global,"2004, 2006, 2008, 2010, 2012, 2016, 2018, 2020","NT, NT, NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",stable,0
22694561,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22694571,global,"2004, 2008, 2009, 2012, 2015, 2016, 2018","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22694585,global,"2004, 2008, 2009, 2010, 2012, 2013, 2015, 2016, 2017, 2018","CR, CR, CR, CR, CR, CR, CR, CR, CR, CR","0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8",decreasing,0
22694591,global,"2004, 2008, 2009, 2012, 2016, 2018, 2019","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22694601,global,"2004, 2008, 2009, 2012, 2016, 2017, 2018","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",unknown,0
22694607,global,"2004, 2008, 2009, 2012, 2013, 2016, 2018, 2019","LC, LC, LC, LC, LC, LC, NT, NT","0, 0, 0, 0, 0, 0, 0.2, 0.2",decreasing,0.0129
22694612,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",unknown,0
22694618,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22694623,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",unknown,0
22694629,global,"2004, 2008, 2009, 2010, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22694635,global,"2004, 2008, 2009, 2012, 2013, 2016, 2018, 2019","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22694641,global,"2004, 2006, 2008, 2010, 2012, 2016, 2018","NT, NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",stable,0
22694646,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",increasing,0
22694651,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22694656,global,"2004, 2008, 2009, 2012, 2016, 2018, 2019","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22694666,global,"2004, 2008, 2009, 2012, 2016, 2018, 2019","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22694673,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22694685,global,"2004, 2005, 2006, 2008, 2010, 2012, 2016, 2018","NT, EN, EN, EN, EN, EN, EN, EN","0.2, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0.01271
22694691,global,"2004, 2008, 2010, 2012, 2016, 2018","LC, VU, VU, VU, VU, VU","0, 0.4, 0.4, 0.4, 0.4, 0.4",decreasing,0.022
22694699,global,"2004, 2006, 2008, 2010, 2012, 2015, 2016, 2018, 2021","NT, NT, NT, NT, NT, NT, VU, VU, LC","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.4, 0.4, 0",decreasing,5.9e-4
22694705,global,"2004, 2008, 2009, 2012, 2016, 2018, 2019","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22694716,global,"2004, 2008, 2009, 2012, 2015, 2016, 2017, 2018, 2020","LC, LC, LC, LC, LC, LC, VU, VU, VU","0, 0, 0, 0, 0, 0, 0.4, 0.4, 0.4",decreasing,0.02719
22694722,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22694730,global,"2004, 2008, 2009, 2012, 2016, 2018, 2019","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",unknown,0
22694740,global,"2004, 2008, 2009, 2012, 2016, 2018, 2020","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",unknown,0
22694750,global,"2004, 2007, 2008, 2010, 2012, 2016","EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0
22694764,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22694782,global,"2004, 2008, 2009, 2012, 2015, 2016","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22694787,global,"2004, 2008, 2009, 2012, 2016, 2018, 2019","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22694791,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22694794,global,"2004, 2008, 2009, 2012, 2016, 2018, 2020","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22694799,global,"2004, 2008, 2009, 2012, 2016, 2018, 2020","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22694805,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22694821,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22694830,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22694834,global,"2004, 2006, 2008, 2010, 2012, 2016, 2018","NT, NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0
22694837,global,"2004, 2008, 2009, 2012, 2016, 2017, 2018","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22694841,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",increasing,0
22694847,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",increasing,0
22694852,global,"2004, 2008, 2009, 2012, 2015, 2016, 2018, 2021","LC, LC, LC, LC, NT, NT, NT, LC","0, 0, 0, 0, 0.2, 0.2, 0.2, 0",increasing,0.00923
22694861,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",unknown,0
22694864,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22694867,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22694870,global,"2004, 2005, 2008, 2010, 2012, 2016, 2017, 2018, 2020","EN, EN, EN, EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0
22694875,global,"2004, 2005, 2008, 2009, 2010, 2012, 2013, 2014, 2016, 2018","CR, CR, CR, CR, CR, CR, CR, NT, NT, NT","0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.2, 0.2, 0.2",decreasing,-0.04912
22694887,global,"2004, 2005, 2007, 2008, 2010, 2012, 2016, 2018, 2020","VU, VU, VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",decreasing,0
22694896,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22694899,global,"2004, 2005, 2007, 2008, 2010, 2012, 2016, 2018","VU, VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",decreasing,0
22694903,global,"2004, 2008, 2009, 2012, 2015, 2016, 2018, 2020","LC, LC, LC, LC, NT, NT, NT, NT","0, 0, 0, 0, 0.2, 0.2, 0.2, 0.2",decreasing,0.01718
22694906,global,"2004, 2008, 2009, 2012, 2016, 2018, 2020","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22694915,global,"2004, 2008, 2009, 2012, 2016, 2020","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22694918,global,"2004, 2008, 2009, 2012, 2016, 2018, 2020","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
