"rgn_id","rgn_name","product","year","tonnes","usd","tonnes_orig","usd_orig"
6,"Vanuatu","corals",1998,25,34,25,34
6,"Vanuatu","corals",1999,36.5,44,48,54
6,"Vanuatu","corals",2000,24.3333333333333,29.3333333333333,0,0
6,"Vanuatu","corals",2001,25.5,46.75,29,99
6,"Vanuatu","corals",2002,34,52.5,59,57
6,"Vanuatu","corals",2003,37.75,93.75,63,219
6,"Vanuatu","corals",2004,46.75,104,36,41
6,"Vanuatu","corals",2005,47.5,83,32,15
6,"Vanuatu","corals",2006,32.75,68.75,0,0
6,"Vanuatu","corals",2007,17,14,0,0
6,"Vanuatu","corals",2008,8,3.75,0,0
6,"Vanuatu","corals",2009,0,0,0,0
6,"Vanuatu","corals",2010,0,0,0,0
6,"Vanuatu","corals",2011,0,0,0,0
6,"Vanuatu","corals",2012,4.75,7,19,28
6,"Vanuatu","corals",2013,4.75,7,0,0
6,"Vanuatu","corals",2014,15.75,11,44,16
6,"Vanuatu","corals",2015,24,33,33,88
6,"Vanuatu","corals",2016,28.25,48.25,36,89
6,"Vanuatu","corals",2017,37.25,70.5,36,89
7,"Solomon Islands","corals",1998,391,1007,391,1007
7,"Solomon Islands","corals",1999,314.5,908.5,238,810
7,"Solomon Islands","corals",2000,266,819.666666666667,169,642
7,"Solomon Islands","corals",2001,235.25,818,143,813
7,"Solomon Islands","corals",2002,204,722.25,266,624
7,"Solomon Islands","corals",2003,181,651.25,146,526
7,"Solomon Islands","corals",2004,192.25,712.25,214,886
7,"Solomon Islands","corals",2005,227,745.5,282,946
7,"Solomon Islands","corals",2006,255,789.25,378,799
7,"Solomon Islands","corals",2007,317.75,831.75,397,696
7,"Solomon Islands","corals",2008,339.25,810.25,300,800
7,"Solomon Islands","corals",2009,338.75,786.25,280,850
7,"Solomon Islands","corals",2010,303.75,770,238,734
7,"Solomon Islands","corals",2011,294,644.75,358,195
7,"Solomon Islands","corals",2012,252.75,590.75,135,584
7,"Solomon Islands","corals",2013,222,542.25,157,656
7,"Solomon Islands","corals",2014,203.75,516,165,629
7,"Solomon Islands","corals",2015,123,507.5,35,161
7,"Solomon Islands","corals",2016,89.25,361.5,0,0
7,"Solomon Islands","corals",2017,50,197.5,0,0
8,"Palau","corals",1998,50,195,50,195
8,"Palau","corals",1999,44,99.5,38,4
8,"Palau","corals",2000,36,67.3333333333333,20,3
8,"Palau","corals",2001,27,50.5,0,0
8,"Palau","corals",2002,14.5,1.75,0,0
8,"Palau","corals",2003,8.57143428813822,1.5,14.2857371525529,3
8,"Palau","corals",2004,3.57143428813822,0.75,0,0
8,"Palau","corals",2005,17.3214342881382,61,55,241
8,"Palau","corals",2006,20.8214342881382,63,14,8
8,"Palau","corals",2007,17.5,65.5,1,13
8,"Palau","corals",2008,41.5,79,96,54
8,"Palau","corals",2009,27.75,18.75,0,0
8,"Palau","corals",2010,26.7631425405465,17.75,10.0525701621859,4
8,"Palau","corals",2011,34.5131425405465,25.25,32,43
8,"Palau","corals",2012,10.5131425405465,11.75,0,0
8,"Palau","corals",2013,12.5566616293201,12.75,8.17407635509448,4
8,"Palau","corals",2014,10.0435190887736,11.75,0,0
8,"Palau","corals",2015,2.04351908877362,1,0,0
8,"Palau","corals",2016,2.04351908877362,1,0,0
8,"Palau","corals",2017,0,0,0,0
9,"Micronesia","corals",1998,26,129,26,129
9,"Micronesia","corals",1999,35,151,44,173
9,"Micronesia","corals",2000,28.6666666666667,115.333333333333,16,44
9,"Micronesia","corals",2001,21.5,86.5,0,0
9,"Micronesia","corals",2002,18,88.5,12,137
9,"Micronesia","corals",2003,7.75,56.25,3,44
9,"Micronesia","corals",2004,7.3523746702715,47.25,14.409498681086,8
9,"Micronesia","corals",2005,17.3523746702715,57,40,39
9,"Micronesia","corals",2006,52.1023746702715,42.5,151,79
9,"Micronesia","corals",2007,57.3523746702715,48,24,66
9,"Micronesia","corals",2008,57.5,52,15,24
9,"Micronesia","corals",2009,48,54.25,2,48
9,"Micronesia","corals",2010,50.25,63.5,160,116
9,"Micronesia","corals",2011,69,74.25,99,109
9,"Micronesia","corals",2012,66.25,98.25,4,120
9,"Micronesia","corals",2013,75.75,107.5,40,85
9,"Micronesia","corals",2014,64,134.5,113,224
9,"Micronesia","corals",2015,40.5,156,5,195
9,"Micronesia","corals",2016,41,179.5,6,214
9,"Micronesia","corals",2017,32,189.25,4,124
11,"Marshall Islands","corals",1998,33,151,33,151
11,"Marshall Islands","corals",1999,16.5,75.5,0,0
11,"Marshall Islands","corals",2000,11,50.3333333333333,0,0
11,"Marshall Islands","corals",2001,12.0595239762304,38,15.2380959049217,1
11,"Marshall Islands","corals",2002,5.55952397623042,20.75,7,82
11,"Marshall Islands","corals",2003,8.55952397623042,48.5,12,111
11,"Marshall Islands","corals",2004,13.0595239762304,87.5,18,156
11,"Marshall Islands","corals",2005,17.75,117.25,34,120
11,"Marshall Islands","corals",2006,26.5,142,42,181
11,"Marshall Islands","corals",2007,26.5,147.25,12,132
11,"Marshall Islands","corals",2008,23.75,142.75,7,138
11,"Marshall Islands","corals",2009,19.25,138,16,101
11,"Marshall Islands","corals",2010,10.0458292919496,93.75,5.18331716779826,4
11,"Marshall Islands","corals",2011,7.54582929194956,83,2,89
11,"Marshall Islands","corals",2012,8.04582929194956,94,9,182
11,"Marshall Islands","corals",2013,5.54582929194956,118,6,197
11,"Marshall Islands","corals",2014,5,144.75,3,111
11,"Marshall Islands","corals",2015,8.75,160.25,17,151
11,"Marshall Islands","corals",2016,7.5,148.75,4,136
11,"Marshall Islands","corals",2017,7,130.25,4,123
14,"Taiwan","corals",1976,63,82985,63,82985
14,"Taiwan","corals",1977,81.5,81492.5,100,80000
14,"Taiwan","corals",1978,129.666666666667,93535,226,117620
14,"Taiwan","corals",1979,150.5,96336.5,213,104741
14,"Taiwan","corals",1980,137.75,92116.75,12,66106
14,"Taiwan","corals",1981,123.25,81377.75,42,37044
14,"Taiwan","corals",1982,76,64001.5,37,48115
14,"Taiwan","corals",1983,38.75,45069.75,64,29014
14,"Taiwan","corals",1984,55.25,31010.5,78,9869
14,"Taiwan","corals",1985,75,24429.5,121,10720
14,"Taiwan","corals",1986,83.25,22961.5,70,42243
14,"Taiwan","corals",1987,93.25,39200.25,104,93969
14,"Taiwan","corals",1988,100.5,38042,107,5236
14,"Taiwan","corals",1989,103.25,36812,132,5800
14,"Taiwan","corals",1990,85.75,26251.25,0,0
14,"Taiwan","corals",1991,59.75,2759,0,0
14,"Taiwan","corals",1992,33,1450,0,0
14,"Taiwan","corals",1993,0,0,0,0
14,"Taiwan","corals",1994,0.25,172.75,1,691
14,"Taiwan","corals",1995,1,371,3,793
14,"Taiwan","corals",1996,2.5,755.75,6,1539
14,"Taiwan","corals",1997,3,915.25,2,638
14,"Taiwan","corals",1998,3.25,1073.5,2,1324
14,"Taiwan","corals",1999,3.5,1265.25,4,1560
14,"Taiwan","corals",2000,2.5,1158.75,2,1113
14,"Taiwan","corals",2001,2.75,1156,3,627
14,"Taiwan","corals",2002,10,1029.25,31,817
14,"Taiwan","corals",2003,13,893.5,16,1017
14,"Taiwan","corals",2004,16.25,821.25,15,824
14,"Taiwan","corals",2005,20.25,866.25,19,807
14,"Taiwan","corals",2006,21.75,817,37,620
14,"Taiwan","corals",2007,24.5,767.25,27,818
14,"Taiwan","corals",2008,26.75,808.75,24,990
14,"Taiwan","corals",2009,23.25,744.75,5,551
14,"Taiwan","corals",2010,14.5,666,2,305
14,"Taiwan","corals",2011,8.5,641.75,3,721
14,"Taiwan","corals",2012,3.25,596.25,3,808
14,"Taiwan","corals",2013,2.5,683.5,2,900
14,"Taiwan","corals",2014,2.25,850.5,1,973
14,"Taiwan","corals",2015,10.25,1087,35,1667
14,"Taiwan","corals",2016,11,1723,6,3352
14,"Taiwan","corals",2017,11.25,2190.25,3,2769
15,"Philippines","corals",1991,1789,3426,1789,3426
15,"Philippines","corals",1992,2462,4186,3135,4946
15,"Philippines","corals",1993,2193.33333333333,3751.33333333333,1656,2882
15,"Philippines","corals",1994,2210,3831.5,2260,4072
15,"Philippines","corals",1995,2209,3838,1785,3452
15,"Philippines","corals",1996,1906.5,3374,1925,3090
15,"Philippines","corals",1997,1950.5,3385.75,1832,2929
15,"Philippines","corals",1998,1816.5,3007.5,1724,2559
15,"Philippines","corals",1999,1683.75,2599.75,1254,1821
15,"Philippines","corals",2000,1512.25,2194,1239,1467
15,"Philippines","corals",2001,1505.5,1880,1805,1673
15,"Philippines","corals",2002,1623.5,1843,2196,2411
15,"Philippines","corals",2003,2111.75,2091.5,3207,2815
15,"Philippines","corals",2004,2983,2769,4724,4177
15,"Philippines","corals",2005,3466.75,3127.5,3740,3107
15,"Philippines","corals",2006,3593.25,3210,2702,2741
15,"Philippines","corals",2007,2791.5,2506.25,0,0
15,"Philippines","corals",2008,1610.5,1462,0,0
15,"Philippines","corals",2009,675.5,685.25,0,0
15,"Philippines","corals",2010,0,0,0,0
15,"Philippines","corals",2011,0,0,0,0
15,"Philippines","corals",2012,0,0,0,0
15,"Philippines","corals",2013,0,0,0,0
15,"Philippines","corals",2014,0,0,0,0
15,"Philippines","corals",2015,0,0,0,0
15,"Philippines","corals",2016,0,0,0,0
15,"Philippines","corals",2017,0,0,0,0
16,"Australia","corals",1976,464,328,464,328
16,"Australia","corals",1977,494,345.5,524,363
16,"Australia","corals",1978,564.333333333333,404.333333333333,705,522
16,"Australia","corals",1979,668.5,497.25,981,776
16,"Australia","corals",1980,928.75,756.75,1505,1366
16,"Australia","corals",1981,963.5,848.25,663,729
16,"Australia","corals",1982,972,912.75,739,780
16,"Australia","corals",1983,880,1000.5,613,1127
16,"Australia","corals",1984,637.5,954.75,535,1183
16,"Australia","corals",1985,588.75,1029.75,468,1029
16,"Australia","corals",1986,404,834.75,0,0
16,"Australia","corals",1987,250.75,553,0,0
16,"Australia","corals",1988,117,257.25,0,0
16,"Australia","corals",1989,0,0,0,0
16,"Australia","corals",1990,404.5,1825.25,1618,7301
16,"Australia","corals",1991,759.5,2902,1420,4307
16,"Australia","corals",1992,1084.5,3986.75,1300,4339
16,"Australia","corals",1993,1426.75,4844,1369,3429
16,"Australia","corals",1994,1467.25,3976.75,1780,3832
16,"Australia","corals",1995,1409.25,3701.25,1188,3205
16,"Australia","corals",1996,1307.75,3192.5,894,2304
16,"Australia","corals",1997,1191,2875.75,902,2162
16,"Australia","corals",1998,1090.25,2651.25,1377,2934
16,"Australia","corals",1999,1008.5,2233.5,861,1534
16,"Australia","corals",2000,1030.5,1896.75,982,957
16,"Australia","corals",2001,1012.25,1556.75,829,802
16,"Australia","corals",2002,1021,1289,1412,1863
16,"Australia","corals",2003,1041,1074.5,941,676
16,"Australia","corals",2004,991,1065.5,782,921
16,"Australia","corals",2005,960.5,1128.25,707,1053
16,"Australia","corals",2006,1026.5,1124,1676,1846
16,"Australia","corals",2007,945.25,1430.5,616,1902
16,"Australia","corals",2008,861.25,1653.75,446,1814
16,"Australia","corals",2009,758,1872.75,294,1929
16,"Australia","corals",2010,427.25,2078.25,353,2668
16,"Australia","corals",2011,379.75,2319,426,2865
16,"Australia","corals",2012,547.75,3466.25,1118,6403
16,"Australia","corals",2013,703.25,4894.25,916,7641
16,"Australia","corals",2014,791,5810,704,6331
16,"Australia","corals",2015,912.5,7516.75,912,9692
16,"Australia","corals",2016,869,8313.75,944,9591
16,"Australia","corals",2017,877.75,8856,951,9810
17,"Papua New Guinea","corals",1996,4,58,4,58
17,"Papua New Guinea","corals",1997,2,29,0,0
17,"Papua New Guinea","corals",1998,23.8726126888093,19.6666666666667,67.6178380664278,1
17,"Papua New Guinea","corals",1999,17.9044595166069,14.75,0,0
17,"Papua New Guinea","corals",2000,32.0635473895334,0.5,60.6363514917057,1
17,"Papua New Guinea","corals",2001,50.3135473895334,67.5,73,268
17,"Papua New Guinea","corals",2002,46.9159213070041,67.75,54.0273337363105,2
17,"Papua New Guinea","corals",2003,46.9159213070041,67.75,0,0
17,"Papua New Guinea","corals",2004,32.7568334340776,70.5,4,12
17,"Papua New Guinea","corals",2005,23.0068334340776,6.5,34,12
17,"Papua New Guinea","corals",2006,13.25,7.25,15,5
17,"Papua New Guinea","corals",2007,13.25,7.25,0,0
17,"Papua New Guinea","corals",2008,13.5,7,5,11
17,"Papua New Guinea","corals",2009,5,4,0,0
