country,year,value,unit,sector,data_source
Senegal,1989,30134,USD (1),mar,FAO aquaculture value
Senegal,1990,41434,USD (1),mar,FAO aquaculture value
Senegal,1991,38674,USD (1),mar,FAO aquaculture value
Senegal,1992,45544.00000000001,USD (1),mar,FAO aquaculture value
Senegal,1993,106179.99999999999,USD (1),mar,FAO aquaculture value
Senegal,1994,99375,USD (1),mar,FAO aquaculture value
Senegal,1995,240700,USD (1),mar,FAO aquaculture value
Senegal,1996,293350,USD (1),mar,FAO aquaculture value
Senegal,1997,216316,USD (1),mar,FAO aquaculture value
Senegal,1998,206100,USD (1),mar,FAO aquaculture value
Senegal,1999,650520,USD (1),mar,FAO aquaculture value
Senegal,2000,65167,USD (1),mar,FAO aquaculture value
Senegal,2001,73110,USD (1),mar,FAO aquaculture value
Senegal,2002,71208,USD (1),mar,FAO aquaculture value
Senegal,2003,82517,USD (1),mar,FAO aquaculture value
Senegal,2004,90155,USD (1),mar,FAO aquaculture value
Senegal,2005,105550,USD (1),mar,FAO aquaculture value
Senegal,2006,57300,USD (1),mar,FAO aquaculture value
Senegal,2007,62686,USD (1),mar,FAO aquaculture value
Senegal,2008,74039,USD (1),mar,FAO aquaculture value
Senegal,2009,95399.99999999999,USD (1),mar,FAO aquaculture value
Senegal,2010,150567.99999999997,USD (1),mar,FAO aquaculture value
Senegal,2011,491036,USD (1),mar,FAO aquaculture value
Senegal,2012,690031.9999999999,USD (1),mar,FAO aquaculture value
Senegal,2013,1074915,USD (1),mar,FAO aquaculture value
Senegal,2014,1657697,USD (1),mar,FAO aquaculture value
Senegal,2015,2356601,USD (1),mar,FAO aquaculture value
Senegal,2016,4918187,USD (1),mar,FAO aquaculture value
Senegal,2017,2082641,USD (1),mar,FAO aquaculture value
Senegal,2018,1732840.0000000002,USD (1),mar,FAO aquaculture value
Senegal,2019,2129445,USD (1),mar,FAO aquaculture value
Senegal,2020,1596089,USD (1),mar,FAO aquaculture value
Senegal,2021,1604737.9999999998,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,1984,0,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,1985,0,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,1986,0,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,1987,0,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,1988,0,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,1989,0,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,1990,0,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,1991,0,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,1992,11200,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,1993,80700,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,1994,21800,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,1995,45600,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,1996,22700,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,1997,22600,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,1998,33900,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,1999,76700,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,2000,55050,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,2001,71700,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,2002,41700,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,2003,49700,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,2004,73700,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,2005,73700,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,2006,0,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,2007,0,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,2008,0,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,2009,0,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,2010,0,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,2011,0,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,2012,0,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,2013,0,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,2014,0,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,2015,0,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,2016,0,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,2017,0,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,2018,0,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,2019,0,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,2020,0,USD (1),mar,FAO aquaculture value
Serbia and Montenegro,2021,0,USD (1),mar,FAO aquaculture value
Seychelles,1984,0,USD (1),mar,FAO aquaculture value
Seychelles,1985,0,USD (1),mar,FAO aquaculture value
Seychelles,1986,0,USD (1),mar,FAO aquaculture value
Seychelles,1987,0,USD (1),mar,FAO aquaculture value
Seychelles,1988,0,USD (1),mar,FAO aquaculture value
Seychelles,1989,111636,USD (1),mar,FAO aquaculture value
Seychelles,1990,240000,USD (1),mar,FAO aquaculture value
Seychelles,1991,180000,USD (1),mar,FAO aquaculture value
Seychelles,1992,750000,USD (1),mar,FAO aquaculture value
Seychelles,1993,1400000,USD (1),mar,FAO aquaculture value
Seychelles,1994,2132000,USD (1),mar,FAO aquaculture value
Seychelles,1995,2457000,USD (1),mar,FAO aquaculture value
Seychelles,1996,3352680,USD (1),mar,FAO aquaculture value
Seychelles,1997,7008000,USD (1),mar,FAO aquaculture value
Seychelles,1998,7398600,USD (1),mar,FAO aquaculture value
Seychelles,1999,2379686,USD (1),mar,FAO aquaculture value
Seychelles,2000,4098175,USD (1),mar,FAO aquaculture value
Seychelles,2001,2647867,USD (1),mar,FAO aquaculture value
Seychelles,2002,2220052,USD (1),mar,FAO aquaculture value
Seychelles,2003,10050306,USD (1),mar,FAO aquaculture value
Seychelles,2004,8330985.000000001,USD (1),mar,FAO aquaculture value
Seychelles,2005,5613984,USD (1),mar,FAO aquaculture value
Seychelles,2006,5102029,USD (1),mar,FAO aquaculture value
Seychelles,2007,2621930,USD (1),mar,FAO aquaculture value
Seychelles,2008,2236426,USD (1),mar,FAO aquaculture value
Seychelles,2009,0,USD (1),mar,FAO aquaculture value
Seychelles,2010,0,USD (1),mar,FAO aquaculture value
Seychelles,2011,0,USD (1),mar,FAO aquaculture value
Seychelles,2012,0,USD (1),mar,FAO aquaculture value
Seychelles,2013,0,USD (1),mar,FAO aquaculture value
Seychelles,2014,19612,USD (1),mar,FAO aquaculture value
Seychelles,2015,18777,USD (1),mar,FAO aquaculture value
Seychelles,2016,0,USD (1),mar,FAO aquaculture value
Seychelles,2017,375,USD (1),mar,FAO aquaculture value
Seychelles,2018,0,USD (1),mar,FAO aquaculture value
Seychelles,2019,0,USD (1),mar,FAO aquaculture value
Seychelles,2020,0,USD (1),mar,FAO aquaculture value
Seychelles,2021,0,USD (1),mar,FAO aquaculture value
Singapore,1984,3732926,USD (1),mar,FAO aquaculture value
Singapore,1985,2315062,USD (1),mar,FAO aquaculture value
Singapore,1986,2901410,USD (1),mar,FAO aquaculture value
Singapore,1987,3185079,USD (1),mar,FAO aquaculture value
Singapore,1988,4924175.999999999,USD (1),mar,FAO aquaculture value
Singapore,1989,5400009,USD (1),mar,FAO aquaculture value
Singapore,1990,6455930,USD (1),mar,FAO aquaculture value
Singapore,1991,7484379,USD (1),mar,FAO aquaculture value
Singapore,1992,9188504,USD (1),mar,FAO aquaculture value
Singapore,1993,8356028,USD (1),mar,FAO aquaculture value
Singapore,1994,7590737,USD (1),mar,FAO aquaculture value
Singapore,1995,9002161,USD (1),mar,FAO aquaculture value
Singapore,1996,10660572,USD (1),mar,FAO aquaculture value
Singapore,1997,6992213,USD (1),mar,FAO aquaculture value
Singapore,1998,4576884,USD (1),mar,FAO aquaculture value
Singapore,1999,5405228,USD (1),mar,FAO aquaculture value
Singapore,2000,6355955,USD (1),mar,FAO aquaculture value
Singapore,2001,5936520,USD (1),mar,FAO aquaculture value
Singapore,2002,5086240,USD (1),mar,FAO aquaculture value
Singapore,2003,7007949,USD (1),mar,FAO aquaculture value
Singapore,2004,6798726,USD (1),mar,FAO aquaculture value
Singapore,2005,7511022,USD (1),mar,FAO aquaculture value
Singapore,2006,8113368,USD (1),mar,FAO aquaculture value
Singapore,2007,8017208.000000001,USD (1),mar,FAO aquaculture value
Singapore,2008,8117845,USD (1),mar,FAO aquaculture value
Singapore,2009,7572114.000000001,USD (1),mar,FAO aquaculture value
Singapore,2010,12733180,USD (1),mar,FAO aquaculture value
Singapore,2011,12274753,USD (1),mar,FAO aquaculture value
Singapore,2012,11239534,USD (1),mar,FAO aquaculture value
Singapore,2013,24717885.000000004,USD (1),mar,FAO aquaculture value
Singapore,2014,21189296,USD (1),mar,FAO aquaculture value
Singapore,2015,24767826,USD (1),mar,FAO aquaculture value
Singapore,2016,23301507,USD (1),mar,FAO aquaculture value
Singapore,2017,26828520,USD (1),mar,FAO aquaculture value
Singapore,2018,26978520,USD (1),mar,FAO aquaculture value
Singapore,2019,28282675,USD (1),mar,FAO aquaculture value
Singapore,2020,21640166,USD (1),mar,FAO aquaculture value
Singapore,2021,26113966,USD (1),mar,FAO aquaculture value
Slovenia,1984,0,USD (1),mar,FAO aquaculture value
Slovenia,1985,0,USD (1),mar,FAO aquaculture value
Slovenia,1986,0,USD (1),mar,FAO aquaculture value
Slovenia,1987,0,USD (1),mar,FAO aquaculture value
Slovenia,1988,0,USD (1),mar,FAO aquaculture value
Slovenia,1989,0,USD (1),mar,FAO aquaculture value
Slovenia,1990,0,USD (1),mar,FAO aquaculture value
Slovenia,1991,0,USD (1),mar,FAO aquaculture value
Slovenia,1992,193600,USD (1),mar,FAO aquaculture value
Slovenia,1993,232900,USD (1),mar,FAO aquaculture value
Slovenia,1994,660600,USD (1),mar,FAO aquaculture value
Slovenia,1995,352130,USD (1),mar,FAO aquaculture value
Slovenia,1996,638034,USD (1),mar,FAO aquaculture value
Slovenia,1997,764037,USD (1),mar,FAO aquaculture value
Slovenia,1998,967294,USD (1),mar,FAO aquaculture value
Slovenia,1999,549414,USD (1),mar,FAO aquaculture value
Slovenia,2000,564854,USD (1),mar,FAO aquaculture value
Slovenia,2001,580464.9999999999,USD (1),mar,FAO aquaculture value
Slovenia,2002,298052,USD (1),mar,FAO aquaculture value
Slovenia,2003,602439,USD (1),mar,FAO aquaculture value
Slovenia,2004,1153330,USD (1),mar,FAO aquaculture value
Slovenia,2005,402584,USD (1),mar,FAO aquaculture value
Slovenia,2006,521576,USD (1),mar,FAO aquaculture value
Slovenia,2007,422244,USD (1),mar,FAO aquaculture value
Slovenia,2008,1348683,USD (1),mar,FAO aquaculture value
Slovenia,2009,983991,USD (1),mar,FAO aquaculture value
Slovenia,2010,327253.00000000006,USD (1),mar,FAO aquaculture value
Slovenia,2011,815158,USD (1),mar,FAO aquaculture value
Slovenia,2012,651388,USD (1),mar,FAO aquaculture value
Slovenia,2013,668707,USD (1),mar,FAO aquaculture value
Slovenia,2014,935000.0000000001,USD (1),mar,FAO aquaculture value
Slovenia,2015,982641,USD (1),mar,FAO aquaculture value
Slovenia,2016,1059860.0000000002,USD (1),mar,FAO aquaculture value
Slovenia,2017,1255010,USD (1),mar,FAO aquaculture value
Slovenia,2018,1406468,USD (1),mar,FAO aquaculture value
Slovenia,2019,1545762,USD (1),mar,FAO aquaculture value
Slovenia,2020,1105919.9999999998,USD (1),mar,FAO aquaculture value
Slovenia,2021,908747.0000000001,USD (1),mar,FAO aquaculture value
Solomon Islands,1984,0,USD (1),mar,FAO aquaculture value
Solomon Islands,1985,0,USD (1),mar,FAO aquaculture value
Solomon Islands,1986,0,USD (1),mar,FAO aquaculture value
Solomon Islands,1987,60000,USD (1),mar,FAO aquaculture value
Solomon Islands,1988,75000,USD (1),mar,FAO aquaculture value
Solomon Islands,1989,54000,USD (1),mar,FAO aquaculture value
Solomon Islands,1990,125000,USD (1),mar,FAO aquaculture value
Solomon Islands,1991,150000,USD (1),mar,FAO aquaculture value
Solomon Islands,1992,120000,USD (1),mar,FAO aquaculture value
Solomon Islands,1993,150000,USD (1),mar,FAO aquaculture value
Solomon Islands,1994,208000,USD (1),mar,FAO aquaculture value
Solomon Islands,1995,208000,USD (1),mar,FAO aquaculture value
Solomon Islands,1996,195000,USD (1),mar,FAO aquaculture value
Solomon Islands,1997,195000,USD (1),mar,FAO aquaculture value
Solomon Islands,1998,195000,USD (1),mar,FAO aquaculture value
Solomon Islands,1999,195000,USD (1),mar,FAO aquaculture value
Solomon Islands,2000,210000,USD (1),mar,FAO aquaculture value
Solomon Islands,2001,210000,USD (1),mar,FAO aquaculture value
Solomon Islands,2002,230,USD (1),mar,FAO aquaculture value
Solomon Islands,2003,10658,USD (1),mar,FAO aquaculture value
Solomon Islands,2004,14175,USD (1),mar,FAO aquaculture value
Solomon Islands,2005,40884,USD (1),mar,FAO aquaculture value
Solomon Islands,2006,20642,USD (1),mar,FAO aquaculture value
Solomon Islands,2007,32099.000000000004,USD (1),mar,FAO aquaculture value
Solomon Islands,2008,68174,USD (1),mar,FAO aquaculture value
Solomon Islands,2009,204072,USD (1),mar,FAO aquaculture value
Solomon Islands,2010,402570,USD (1),mar,FAO aquaculture value
Solomon Islands,2011,304147,USD (1),mar,FAO aquaculture value
Solomon Islands,2012,434334,USD (1),mar,FAO aquaculture value
Solomon Islands,2013,708513,USD (1),mar,FAO aquaculture value
Solomon Islands,2014,760217,USD (1),mar,FAO aquaculture value
Solomon Islands,2015,709061,USD (1),mar,FAO aquaculture value
Solomon Islands,2016,332782,USD (1),mar,FAO aquaculture value
Solomon Islands,2017,63633,USD (1),mar,FAO aquaculture value
Solomon Islands,2018,213095,USD (1),mar,FAO aquaculture value
Solomon Islands,2019,210341,USD (1),mar,FAO aquaculture value
Solomon Islands,2020,205578,USD (1),mar,FAO aquaculture value
Solomon Islands,2021,634412,USD (1),mar,FAO aquaculture value
South Africa,1984,44503,USD (1),mar,FAO aquaculture value
South Africa,1985,429462,USD (1),mar,FAO aquaculture value
South Africa,1986,415311.00000000006,USD (1),mar,FAO aquaculture value
South Africa,1987,824100,USD (1),mar,FAO aquaculture value
South Africa,1988,991050,USD (1),mar,FAO aquaculture value
South Africa,1989,2038600,USD (1),mar,FAO aquaculture value
South Africa,1990,2918450,USD (1),mar,FAO aquaculture value
South Africa,1991,3780950,USD (1),mar,FAO aquaculture value
South Africa,1992,4213931,USD (1),mar,FAO aquaculture value
South Africa,1993,4135890.0000000005,USD (1),mar,FAO aquaculture value
South Africa,1994,4393860,USD (1),mar,FAO aquaculture value
South Africa,1995,4420550,USD (1),mar,FAO aquaculture value
South Africa,1996,4133696,USD (1),mar,FAO aquaculture value
South Africa,1997,5706415,USD (1),mar,FAO aquaculture value
South Africa,1998,7581766.000000001,USD (1),mar,FAO aquaculture value
South Africa,1999,5103887,USD (1),mar,FAO aquaculture value
South Africa,2000,9223437,USD (1),mar,FAO aquaculture value
South Africa,2001,12868383,USD (1),mar,FAO aquaculture value
South Africa,2002,12737896.999999998,USD (1),mar,FAO aquaculture value
South Africa,2003,22390822,USD (1),mar,FAO aquaculture value
South Africa,2004,28121957,USD (1),mar,FAO aquaculture value
South Africa,2005,31216685,USD (1),mar,FAO aquaculture value
South Africa,2006,31183147,USD (1),mar,FAO aquaculture value
South Africa,2007,28895116,USD (1),mar,FAO aquaculture value
South Africa,2008,37760959,USD (1),mar,FAO aquaculture value
South Africa,2009,33895522,USD (1),mar,FAO aquaculture value
South Africa,2010,52136651.00000001,USD (1),mar,FAO aquaculture value
South Africa,2011,45063644,USD (1),mar,FAO aquaculture value
South Africa,2012,54273589,USD (1),mar,FAO aquaculture value
South Africa,2013,61014664,USD (1),mar,FAO aquaculture value
South Africa,2014,50227615.00000001,USD (1),mar,FAO aquaculture value
South Africa,2015,47178543.99999999,USD (1),mar,FAO aquaculture value
South Africa,2016,39649825.00000001,USD (1),mar,FAO aquaculture value
South Africa,2017,41127013,USD (1),mar,FAO aquaculture value
South Africa,2018,69400279,USD (1),mar,FAO aquaculture value
South Africa,2019,71347891,USD (1),mar,FAO aquaculture value
South Africa,2020,49694791,USD (1),mar,FAO aquaculture value
South Africa,2021,81606246,USD (1),mar,FAO aquaculture value
Spain,1984,167467500,USD (1),mar,FAO aquaculture value
Spain,1985,186218750,USD (1),mar,FAO aquaculture value
Spain,1986,187045350,USD (1),mar,FAO aquaculture value
Spain,1987,185320250,USD (1),mar,FAO aquaculture value
Spain,1988,205742500,USD (1),mar,FAO aquaculture value
Spain,1989,242924820,USD (1),mar,FAO aquaculture value
Spain,1990,247293850,USD (1),mar,FAO aquaculture value
Spain,1991,247355631,USD (1),mar,FAO aquaculture value
Spain,1992,178669042,USD (1),mar,FAO aquaculture value
Spain,1993,130620775,USD (1),mar,FAO aquaculture value
Spain,1994,156925723,USD (1),mar,FAO aquaculture value
Spain,1995,195836286.99999997,USD (1),mar,FAO aquaculture value
Spain,1996,191120933,USD (1),mar,FAO aquaculture value
Spain,1997,182882242,USD (1),mar,FAO aquaculture value
Spain,1998,215048400,USD (1),mar,FAO aquaculture value
Spain,1999,235226199.99999997,USD (1),mar,FAO aquaculture value
Spain,2000,256353400,USD (1),mar,FAO aquaculture value
Spain,2001,259107050,USD (1),mar,FAO aquaculture value
Spain,2002,222276000,USD (1),mar,FAO aquaculture value
Spain,2003,228166200,USD (1),mar,FAO aquaculture value
Spain,2004,339075050,USD (1),mar,FAO aquaculture value
Spain,2005,287735400,USD (1),mar,FAO aquaculture value
Spain,2006,326017423,USD (1),mar,FAO aquaculture value
Spain,2007,380392784,USD (1),mar,FAO aquaculture value
Spain,2008,519378483,USD (1),mar,FAO aquaculture value
Spain,2009,482548179,USD (1),mar,FAO aquaculture value
Spain,2010,479258568,USD (1),mar,FAO aquaculture value
Spain,2011,554140696,USD (1),mar,FAO aquaculture value
Spain,2012,487140353,USD (1),mar,FAO aquaculture value
Spain,2013,510189204,USD (1),mar,FAO aquaculture value
Spain,2014,567322242,USD (1),mar,FAO aquaculture value
Spain,2015,515139292,USD (1),mar,FAO aquaculture value
Spain,2016,559537919,USD (1),mar,FAO aquaculture value
Spain,2017,594409691,USD (1),mar,FAO aquaculture value
Spain,2018,637610983,USD (1),mar,FAO aquaculture value
Spain,2019,644763537,USD (1),mar,FAO aquaculture value
Spain,2020,590334771,USD (1),mar,FAO aquaculture value
Spain,2021,694547742,USD (1),mar,FAO aquaculture value
Sri Lanka,1984,50000,USD (1),mar,FAO aquaculture value
Sri Lanka,1985,1250000,USD (1),mar,FAO aquaculture value
Sri Lanka,1986,2000000,USD (1),mar,FAO aquaculture value
Sri Lanka,1987,2500000,USD (1),mar,FAO aquaculture value
Sri Lanka,1988,4348500,USD (1),mar,FAO aquaculture value
Sri Lanka,1989,5250000,USD (1),mar,FAO aquaculture value
Sri Lanka,1990,7800000,USD (1),mar,FAO aquaculture value
Sri Lanka,1991,10800000,USD (1),mar,FAO aquaculture value
Sri Lanka,1992,14000000,USD (1),mar,FAO aquaculture value
Sri Lanka,1993,17500000,USD (1),mar,FAO aquaculture value
Sri Lanka,1994,21700000,USD (1),mar,FAO aquaculture value
Sri Lanka,1995,23303000,USD (1),mar,FAO aquaculture value
Sri Lanka,1996,41593500,USD (1),mar,FAO aquaculture value
Sri Lanka,1997,29120000,USD (1),mar,FAO aquaculture value
Sri Lanka,1998,57376000,USD (1),mar,FAO aquaculture value
Sri Lanka,1999,41867200,USD (1),mar,FAO aquaculture value
Sri Lanka,2000,49006400,USD (1),mar,FAO aquaculture value
Sri Lanka,2001,36239051,USD (1),mar,FAO aquaculture value
Sri Lanka,2002,26086130,USD (1),mar,FAO aquaculture value
Sri Lanka,2003,34119188,USD (1),mar,FAO aquaculture value
Sri Lanka,2004,22374640,USD (1),mar,FAO aquaculture value
Sri Lanka,2005,15372695,USD (1),mar,FAO aquaculture value
Sri Lanka,2006,25090230,USD (1),mar,FAO aquaculture value
Sri Lanka,2007,36649067,USD (1),mar,FAO aquaculture value
Sri Lanka,2008,22417784,USD (1),mar,FAO aquaculture value
Sri Lanka,2009,35277892,USD (1),mar,FAO aquaculture value
Sri Lanka,2010,20268664,USD (1),mar,FAO aquaculture value
Sri Lanka,2011,24718693,USD (1),mar,FAO aquaculture value
Sri Lanka,2012,19540427,USD (1),mar,FAO aquaculture value
Sri Lanka,2013,22486576.999999996,USD (1),mar,FAO aquaculture value
Sri Lanka,2014,27791001,USD (1),mar,FAO aquaculture value
Sri Lanka,2015,45512427,USD (1),mar,FAO aquaculture value
Sri Lanka,2016,36516479,USD (1),mar,FAO aquaculture value
Sri Lanka,2017,29395314,USD (1),mar,FAO aquaculture value
Sri Lanka,2018,50008271,USD (1),mar,FAO aquaculture value
Sri Lanka,2019,37500040,USD (1),mar,FAO aquaculture value
Sri Lanka,2020,45070541,USD (1),mar,FAO aquaculture value
Sri Lanka,2021,79937373,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,1984,0,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,1985,0,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,1986,0,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,1987,0,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,1988,0,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,1989,0,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,1990,0,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,1991,0,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,1992,0,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,1993,0,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,1994,0,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,1995,0,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,1996,0,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,1997,0,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,1998,0,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,1999,0,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,2000,0,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,2001,0,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,2002,0,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,2003,0,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,2004,0,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,2005,0,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,2006,0,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,2007,0,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,2008,0,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,2009,0,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,2010,0,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,2011,8352,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,2012,11563,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,2013,19922,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,2014,565941,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,2015,6657,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,2016,6641,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,2017,745590,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,2018,434001,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,2019,0,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,2020,0,USD (1),mar,FAO aquaculture value
St. Pierre and Miquelon,2021,0,USD (1),mar,FAO aquaculture value
Suriname,1984,0,USD (1),mar,FAO aquaculture value
Suriname,1985,0,USD (1),mar,FAO aquaculture value
Suriname,1986,0,USD (1),mar,FAO aquaculture value
Suriname,1987,0,USD (1),mar,FAO aquaculture value
Suriname,1988,0,USD (1),mar,FAO aquaculture value
Suriname,1989,0,USD (1),mar,FAO aquaculture value
Suriname,1990,0,USD (1),mar,FAO aquaculture value
Suriname,1991,0,USD (1),mar,FAO aquaculture value
Suriname,1992,0,USD (1),mar,FAO aquaculture value
Suriname,1993,0,USD (1),mar,FAO aquaculture value
Suriname,1994,2000,USD (1),mar,FAO aquaculture value
Suriname,1995,2000,USD (1),mar,FAO aquaculture value
Suriname,1996,2000,USD (1),mar,FAO aquaculture value
Suriname,1997,2000,USD (1),mar,FAO aquaculture value
Suriname,1998,863000,USD (1),mar,FAO aquaculture value
Suriname,1999,1300000,USD (1),mar,FAO aquaculture value
Suriname,2000,1924000,USD (1),mar,FAO aquaculture value
Suriname,2001,2809600,USD (1),mar,FAO aquaculture value
Suriname,2002,2809600,USD (1),mar,FAO aquaculture value
Suriname,2003,1047800,USD (1),mar,FAO aquaculture value
Suriname,2004,1160640,USD (1),mar,FAO aquaculture value
Suriname,2005,1016400,USD (1),mar,FAO aquaculture value
Suriname,2006,984600,USD (1),mar,FAO aquaculture value
Suriname,2007,271790,USD (1),mar,FAO aquaculture value
Suriname,2008,188566,USD (1),mar,FAO aquaculture value
Suriname,2009,243265.00000000003,USD (1),mar,FAO aquaculture value
Suriname,2010,447858,USD (1),mar,FAO aquaculture value
Suriname,2011,667040.9999999999,USD (1),mar,FAO aquaculture value
Suriname,2012,602784,USD (1),mar,FAO aquaculture value
Suriname,2013,650279,USD (1),mar,FAO aquaculture value
Suriname,2014,660872.0000000001,USD (1),mar,FAO aquaculture value
Suriname,2015,626672,USD (1),mar,FAO aquaculture value
Suriname,2016,227022,USD (1),mar,FAO aquaculture value
Suriname,2017,180750,USD (1),mar,FAO aquaculture value
Suriname,2018,108449.99999999999,USD (1),mar,FAO aquaculture value
Suriname,2019,108449.99999999999,USD (1),mar,FAO aquaculture value
Suriname,2020,108449.99999999999,USD (1),mar,FAO aquaculture value
Suriname,2021,108449.99999999999,USD (1),mar,FAO aquaculture value
Sweden,1984,3788637,USD (1),mar,FAO aquaculture value
Sweden,1985,5257599.999999999,USD (1),mar,FAO aquaculture value
Sweden,1986,9401433,USD (1),mar,FAO aquaculture value
Sweden,1987,15424207,USD (1),mar,FAO aquaculture value
Sweden,1988,18373476.000000004,USD (1),mar,FAO aquaculture value
Sweden,1989,14395340,USD (1),mar,FAO aquaculture value
Sweden,1990,16211641,USD (1),mar,FAO aquaculture value
Sweden,1991,14496347,USD (1),mar,FAO aquaculture value
Sweden,1992,9743060.000000002,USD (1),mar,FAO aquaculture value
Sweden,1993,7824147,USD (1),mar,FAO aquaculture value
Sweden,1994,10071488.000000002,USD (1),mar,FAO aquaculture value
Sweden,1995,11625555,USD (1),mar,FAO aquaculture value
Sweden,1996,12003248,USD (1),mar,FAO aquaculture value
Sweden,1997,7693016,USD (1),mar,FAO aquaculture value
Sweden,1998,6785393.999999999,USD (1),mar,FAO aquaculture value
Sweden,1999,7534101,USD (1),mar,FAO aquaculture value
Sweden,2000,4911183,USD (1),mar,FAO aquaculture value
Sweden,2001,5794967,USD (1),mar,FAO aquaculture value
Sweden,2002,5418853.999999999,USD (1),mar,FAO aquaculture value
Sweden,2003,4695152,USD (1),mar,FAO aquaculture value
Sweden,2004,5665393,USD (1),mar,FAO aquaculture value
Sweden,2005,5935159,USD (1),mar,FAO aquaculture value
Sweden,2006,7554208,USD (1),mar,FAO aquaculture value
Sweden,2007,7119575,USD (1),mar,FAO aquaculture value
Sweden,2008,9868197,USD (1),mar,FAO aquaculture value
Sweden,2009,10666075,USD (1),mar,FAO aquaculture value
Sweden,2010,9884463,USD (1),mar,FAO aquaculture value
Sweden,2011,15781831,USD (1),mar,FAO aquaculture value
Sweden,2012,13407378.999999998,USD (1),mar,FAO aquaculture value
Sweden,2013,16604739.000000002,USD (1),mar,FAO aquaculture value
