country,year,value,unit,sector,data_source,Country,rgn_id,rgn_name
Greece,2019,560904990,USD (1),mar,FAO aquaculture value,Greece,80,Greece
Greece,2020,622063320,USD (1),mar,FAO aquaculture value,Greece,80,Greece
Greece,2021,761956580,USD (1),mar,FAO aquaculture value,Greece,80,Greece
Greece,2022,888844809.9999999,USD (1),mar,FAO aquaculture value,Greece,80,Greece
Grenada,1984,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,1985,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,1986,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,1987,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,1988,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,1989,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,1990,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,1991,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,1992,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,1993,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,1994,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,1995,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,1996,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,1997,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,1998,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,1999,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,2000,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,2001,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,2002,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,2003,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,2004,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,2005,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,2006,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,2007,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,2008,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,2009,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,2010,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,2011,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,2012,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,2013,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,2014,0,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,2015,3500,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,2016,55250,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,2017,45000,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,2018,50000,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,2019,55000,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,2020,55000,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,2021,55000,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Grenada,2022,62500,USD (1),mar,FAO aquaculture value,Grenada,125,Grenada
Guadeloupe,1984,0,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,1985,0,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,1986,0,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,1987,0,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,1988,0,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,1989,0,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,1990,0,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,1991,0,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,1992,0,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,1993,0,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,1994,0,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,1995,0,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,1996,0,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,1997,0,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,1998,0,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,1999,0,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,2000,0,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,2001,0,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,2002,0,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,2003,0,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,2004,0,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,2005,12690,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,2006,21090,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,2007,27960,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,2008,57360,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,2009,0,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,2010,23860,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,2011,16700,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,2012,15420,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,2013,15940,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,2014,159420,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,2015,133140,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,2016,168250,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,2017,172840,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,2018,212570,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,2019,201500,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,2020,411190,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,2021,479010,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guadeloupe,2022,454920,USD (1),mar,FAO aquaculture value,Guadeloupe,140,Guadeloupe and Martinique
Guam,1984,0,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,1985,0,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,1986,0,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,1987,0,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,1988,0,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,1989,0,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,1990,200,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,1991,8500,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,1992,60100,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,1993,120100,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,1994,130000,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,1995,122500,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,1996,133500,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,1997,133500,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,1998,133500,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,1999,155000,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,2000,167850,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,2001,167850,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,2002,167850,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,2003,567500,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,2004,567500,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,2005,567500,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,2006,464800,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,2007,625000,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,2008,625000,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,2009,574000,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,2010,557000,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,2011,399000,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,2012,399000,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,2013,382500,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,2014,382500,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,2015,382500,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,2016,382500,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,2017,237500,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,2018,259250,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,2019,292250,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,2020,296250,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,2021,237500,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guam,2022,259250,USD (1),mar,FAO aquaculture value,Guam,13,Northern Mariana Islands and Guam
Guatemala,1984,218400,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,1985,2784000,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,1986,3262500,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,1987,3451500,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,1988,5102500,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,1989,3503500,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,1990,4362000,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,1991,2950000,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,1992,3410000,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,1993,16440000,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,1994,20010840,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,1995,16519000,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,1996,9478550,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,1997,13317100,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,1998,9419500,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,1999,11054250,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,2000,11676650,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,2001,16366400,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,2002,22966400,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,2003,22090400,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,2004,17784000,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,2005,31920000,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,2006,60426000,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,2007,60750000,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,2008,70771500,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,2009,55854300,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,2010,127141800,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,2011,92475200,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,2012,67452000,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,2013,75702000,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,2014,76400500,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,2015,78474000,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,2016,81999500,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,2017,90502500,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,2018,95001500,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,2019,107250000,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,2020,92556000,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,2021,74125890,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guatemala,2022,213658480,USD (1),mar,FAO aquaculture value,Guatemala,136,Guatemala
Guyana,1984,37000,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,1985,69000,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,1986,213790.00000000003,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,1987,187490,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,1988,130100,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,1989,102000,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,1990,132000,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,1991,170000,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,1992,212500,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,1993,380000,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,1994,481200,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,1995,554000,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,1996,630000,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,1997,605000,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,1998,576000,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,1999,1216470,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,2000,1170600,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,2001,1194000,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,2002,1194000,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,2003,1194000,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,2004,1194000,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,2005,1194000,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,2006,1330000,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,2007,1330000,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,2008,451740,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,2009,395650,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,2010,549610,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,2011,341680,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,2012,114680,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,2013,103360,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,2014,989210,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,2015,622459.9999999999,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,2016,184310,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,2017,1570530,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,2018,837459.9999999999,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,2019,1483610.0000000002,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,2020,978880,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,2021,1247439.9999999998,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Guyana,2022,5995320.000000001,USD (1),mar,FAO aquaculture value,Guyana,167,Guyana
Haiti,1984,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,1985,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,1986,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,1987,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,1988,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,1989,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,1990,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,1991,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,1992,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,1993,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,1994,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,1995,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,1996,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,1997,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,1998,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,1999,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,2000,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,2001,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,2002,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,2003,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,2004,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,2005,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,2006,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,2007,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,2008,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,2009,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,2010,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,2011,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,2012,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,2013,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,2014,0,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,2015,400000,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,2016,400000,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,2017,500000,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,2018,500000,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,2019,500000,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,2020,500000,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,2021,500000,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Haiti,2022,500000,USD (1),mar,FAO aquaculture value,Haiti,114,Haiti
Honduras,1984,2428800,USD (1),mar,FAO aquaculture value,Honduras,133,Honduras
Honduras,1985,1214400,USD (1),mar,FAO aquaculture value,Honduras,133,Honduras
Honduras,1986,4363920,USD (1),mar,FAO aquaculture value,Honduras,133,Honduras
Honduras,1987,9729500,USD (1),mar,FAO aquaculture value,Honduras,133,Honduras
