iucn_sid,pop_trend,iucn_version
63632,unknown,2020-3
63633,unknown,2020-3
63634,unknown,2020-3
63635,unknown,2020-3
63636,unknown,2020-3
63637,unknown,2020-3
63638,unknown,2020-3
63639,unknown,2020-3
63640,unknown,2020-3
63641,unknown,2020-3
63642,unknown,2020-3
63643,unknown,2020-3
63644,stable,2020-3
63645,unknown,2020-3
63646,decreasing,2020-3
63647,unknown,2020-3
63648,unknown,2020-3
63649,unknown,2020-3
63650,unknown,2020-3
63651,unknown,2020-3
63652,unknown,2020-3
63653,decreasing,2020-3
63654,unknown,2020-3
63655,unknown,2020-3
63656,unknown,2020-3
63852,decreasing,2020-3
64397,unknown,2020-3
64398,stable,2020-3
64399,unknown,2020-3
64400,decreasing,2020-3
64401,decreasing,2020-3
64402,unknown,2020-3
64403,unknown,2020-3
64404,unknown,2020-3
64405,unknown,2020-3
64406,unknown,2020-3
64407,unknown,2020-3
64408,unknown,2020-3
64409,decreasing,2020-3
64410,decreasing,2020-3
64411,decreasing,2020-3
64412,unknown,2020-3
64442,decreasing,2020-3
132722,decreasing,2020-3
132723,decreasing,2020-3
132724,decreasing,2020-3
132725,unknown,2020-3
132726,unknown,2020-3
132727,stable,2020-3
132728,unknown,2020-3
132729,stable,2020-3
132730,decreasing,2020-3
132731,unknown,2020-3
132732,stable,2020-3
132733,stable,2020-3
132734,unknown,2020-3
132735,unknown,2020-3
132736,unknown,2020-3
132737,unknown,2020-3
132738,stable,2020-3
132739,unknown,2020-3
132740,decreasing,2020-3
132741,unknown,2020-3
132742,unknown,2020-3
132743,stable,2020-3
132744,stable,2020-3
132745,stable,2020-3
132746,unknown,2020-3
132747,stable,2020-3
132748,unknown,2020-3
132749,unknown,2020-3
132750,stable,2020-3
132751,stable,2020-3
132752,unknown,2020-3
132753,decreasing,2020-3
132754,unknown,2020-3
132755,unknown,2020-3
132756,unknown,2020-3
132757,stable,2020-3
132758,unknown,2020-3
132759,decreasing,2020-3
132760,unknown,2020-3
132761,stable,2020-3
132762,unknown,2020-3
132763,unknown,2020-3
132764,stable,2020-3
132765,decreasing,2020-3
132766,stable,2020-3
132767,unknown,2020-3
132768,unknown,2020-3
132769,unknown,2020-3
132770,unknown,2020-3
132771,unknown,2020-3
132772,unknown,2020-3
132773,unknown,2020-3
132774,unknown,2020-3
132776,unknown,2020-3
132777,decreasing,2020-3
132778,stable,2020-3
132779,unknown,2020-3
132780,unknown,2020-3
132781,stable,2020-3
132782,unknown,2020-3
132783,stable,2020-3
132784,unknown,2020-3
132785,unknown,2020-3
132786,unknown,2020-3
132787,unknown,2020-3
132788,stable,2020-3
132789,unknown,2020-3
132790,unknown,2020-3
132791,unknown,2020-3
132792,decreasing,2020-3
132793,unknown,2020-3
132794,unknown,2020-3
132795,decreasing,2020-3
132796,unknown,2020-3
132797,unknown,2020-3
132798,unknown,2020-3
132799,unknown,2020-3
132800,unknown,2020-3
132801,unknown,2020-3
132802,unknown,2020-3
132803,unknown,2020-3
132804,unknown,2020-3
132805,unknown,2020-3
132806,decreasing,2020-3
132807,decreasing,2020-3
132808,stable,2020-3
132809,stable,2020-3
132810,decreasing,2020-3
132811,decreasing,2020-3
132812,unknown,2020-3
132813,unknown,2020-3
132814,unknown,2020-3
132815,unknown,2020-3
132816,unknown,2020-3
132817,unknown,2020-3
132818,unknown,2020-3
132819,stable,2020-3
132820,stable,2020-3
132821,unknown,2020-3
132822,stable,2020-3
132824,unknown,2020-3
132825,unknown,2020-3
132826,decreasing,2020-3
132827,unknown,2020-3
132828,unknown,2020-3
132829,unknown,2020-3
132830,stable,2020-3
132832,increasing,2020-3
132835,unknown,2020-3
132859,unknown,2020-3
132860,unknown,2020-3
132861,unknown,2020-3
132862,decreasing,2020-3
132863,decreasing,2020-3
132864,unknown,2020-3
132865,unknown,2020-3
132866,decreasing,2020-3
132867,decreasing,2020-3
132868,decreasing,2020-3
132869,decreasing,2020-3
132870,decreasing,2020-3
132871,unknown,2020-3
132872,decreasing,2020-3
132873,unknown,2020-3
132874,unknown,2020-3
132875,stable,2020-3
132876,unknown,2020-3
132877,unknown,2020-3
132878,decreasing,2020-3
132879,unknown,2020-3
132880,unknown,2020-3
132881,unknown,2020-3
132882,decreasing,2020-3
132883,decreasing,2020-3
132884,stable,2020-3
132885,unknown,2020-3
132886,decreasing,2020-3
132887,unknown,2020-3
132888,decreasing,2020-3
132889,unknown,2020-3
132890,unknown,2020-3
132891,unknown,2020-3
132892,decreasing,2020-3
132893,decreasing,2020-3
132894,decreasing,2020-3
132895,unknown,2020-3
132896,unknown,2020-3
132897,unknown,2020-3
132898,unknown,2020-3
132899,decreasing,2020-3
132900,unknown,2020-3
132901,unknown,2020-3
132902,unknown,2020-3
132903,unknown,2020-3
132904,unknown,2020-3
132905,unknown,2020-3
132906,decreasing,2020-3
132907,unknown,2020-3
132908,decreasing,2020-3
132909,decreasing,2020-3
132910,decreasing,2020-3
132911,unknown,2020-3
132912,decreasing,2020-3
132913,decreasing,2020-3
132914,decreasing,2020-3
132915,unknown,2020-3
132916,unknown,2020-3
132917,unknown,2020-3
132918,unknown,2020-3
132919,decreasing,2020-3
132920,decreasing,2020-3
132921,stable,2020-3
132922,decreasing,2020-3
132923,unknown,2020-3
132924,unknown,2020-3
132925,unknown,2020-3
132926,unknown,2020-3
132927,unknown,2020-3
132928,unknown,2020-3
132929,unknown,2020-3
132930,decreasing,2020-3
132931,decreasing,2020-3
132932,decreasing,2020-3
132933,decreasing,2020-3
132934,unknown,2020-3
132935,decreasing,2020-3
132936,decreasing,2020-3
132937,unknown,2020-3
132938,unknown,2020-3
132939,unknown,2020-3
132940,decreasing,2020-3
132941,unknown,2020-3
132942,decreasing,2020-3
132943,unknown,2020-3
132944,decreasing,2020-3
132945,unknown,2020-3
132946,decreasing,2020-3
132947,unknown,2020-3
132948,decreasing,2020-3
132949,unknown,2020-3
132950,decreasing,2020-3
132951,decreasing,2020-3
132952,decreasing,2020-3
132953,unknown,2020-3
132954,unknown,2020-3
132955,unknown,2020-3
132956,unknown,2020-3
132957,unknown,2020-3
132958,unknown,2020-3
132959,unknown,2020-3
132960,unknown,2020-3
132961,unknown,2020-3
132962,unknown,2020-3
132963,stable,2020-3
132964,unknown,2020-3
132965,unknown,2020-3
132966,decreasing,2020-3
132967,unknown,2020-3
132968,unknown,2020-3
132969,decreasing,2020-3
132970,decreasing,2020-3
132971,decreasing,2020-3
132972,decreasing,2020-3
132973,decreasing,2020-3
132974,unknown,2020-3
132975,unknown,2020-3
132976,decreasing,2020-3
132977,decreasing,2020-3
132978,decreasing,2020-3
132979,decreasing,2020-3
132980,decreasing,2020-3
132981,decreasing,2020-3
132982,unknown,2020-3
132983,decreasing,2020-3
132984,decreasing,2020-3
132985,unknown,2020-3
132986,unknown,2020-3
132987,decreasing,2020-3
132988,decreasing,2020-3
132989,unknown,2020-3
132990,decreasing,2020-3
132991,unknown,2020-3
132992,decreasing,2020-3
132993,unknown,2020-3
132994,decreasing,2020-3
132995,unknown,2020-3
132996,unknown,2020-3
132997,decreasing,2020-3
132998,decreasing,2020-3
132999,unknown,2020-3
133000,decreasing,2020-3
133001,unknown,2020-3
133002,stable,2020-3
133003,decreasing,2020-3
133004,unknown,2020-3
133005,decreasing,2020-3
133006,stable,2020-3
133007,decreasing,2020-3
133008,unknown,2020-3
133009,decreasing,2020-3
133010,decreasing,2020-3
133011,unknown,2020-3
133012,decreasing,2020-3
133013,decreasing,2020-3
133014,unknown,2020-3
133015,decreasing,2020-3
133016,unknown,2020-3
133017,decreasing,2020-3
133018,decreasing,2020-3
133019,unknown,2020-3
133020,decreasing,2020-3
133021,decreasing,2020-3
133022,decreasing,2020-3
133023,unknown,2020-3
133024,unknown,2020-3
133025,decreasing,2020-3
133026,unknown,2020-3
133027,stable,2020-3
133028,unknown,2020-3
133029,decreasing,2020-3
133030,decreasing,2020-3
133031,decreasing,2020-3
133032,unknown,2020-3
133033,decreasing,2020-3
133034,unknown,2020-3
133035,decreasing,2020-3
133036,unknown,2020-3
133037,unknown,2020-3
133038,unknown,2020-3
133039,unknown,2020-3
133040,decreasing,2020-3
133041,unknown,2020-3
133042,stable,2020-3
133043,unknown,2020-3
133044,unknown,2020-3
133045,unknown,2020-3
133046,decreasing,2020-3
133047,stable,2020-3
133048,decreasing,2020-3
133049,unknown,2020-3
133050,decreasing,2020-3
133051,unknown,2020-3
133052,decreasing,2020-3
133053,unknown,2020-3
133054,unknown,2020-3
133055,decreasing,2020-3
133056,decreasing,2020-3
133057,unknown,2020-3
133058,unknown,2020-3
133059,decreasing,2020-3
133060,decreasing,2020-3
133061,decreasing,2020-3
133062,unknown,2020-3
133063,unknown,2020-3
133064,decreasing,2020-3
133065,unknown,2020-3
133066,decreasing,2020-3
133067,decreasing,2020-3
133068,decreasing,2020-3
133069,decreasing,2020-3
133070,decreasing,2020-3
133071,decreasing,2020-3
133072,decreasing,2020-3
133073,unknown,2020-3
133074,decreasing,2020-3
133075,unknown,2020-3
133076,unknown,2020-3
133077,unknown,2020-3
133078,decreasing,2020-3
133079,decreasing,2020-3
133080,decreasing,2020-3
133081,decreasing,2020-3
133082,unknown,2020-3
133083,unknown,2020-3
133084,decreasing,2020-3
133085,stable,2020-3
133086,decreasing,2020-3
133087,decreasing,2020-3
133088,decreasing,2020-3
133089,unknown,2020-3
133090,decreasing,2020-3
133091,unknown,2020-3
133092,decreasing,2020-3
133093,unknown,2020-3
133094,stable,2020-3
133095,unknown,2020-3
133096,unknown,2020-3
133097,unknown,2020-3
133098,unknown,2020-3
133099,unknown,2020-3
133100,unknown,2020-3
133101,decreasing,2020-3
133102,decreasing,2020-3
133103,decreasing,2020-3
133104,unknown,2020-3
133105,unknown,2020-3
133106,unknown,2020-3
133107,unknown,2020-3
133108,unknown,2020-3
133109,unknown,2020-3
133110,unknown,2020-3
133111,decreasing,2020-3
133112,decreasing,2020-3
133113,decreasing,2020-3
133114,unknown,2020-3
133115,decreasing,2020-3
133116,unknown,2020-3
133117,decreasing,2020-3
133118,unknown,2020-3
133119,unknown,2020-3
133120,decreasing,2020-3
133121,stable,2020-3
133122,decreasing,2020-3
133123,unknown,2020-3
133124,stable,2020-3
133125,decreasing,2020-3
133126,unknown,2020-3
133127,unknown,2020-3
133128,decreasing,2020-3
133129,decreasing,2020-3
133130,decreasing,2020-3
133131,decreasing,2020-3
133132,decreasing,2020-3
133133,decreasing,2020-3
133134,decreasing,2020-3
133135,stable,2020-3
133136,decreasing,2020-3
133137,decreasing,2020-3
133138,decreasing,2020-3
133139,decreasing,2020-3
133140,stable,2020-3
133141,unknown,2020-3
133142,decreasing,2020-3
133143,decreasing,2020-3
133144,stable,2020-3
133145,unknown,2020-3
133146,unknown,2020-3
133147,unknown,2020-3
133148,unknown,2020-3
133149,unknown,2020-3
133150,unknown,2020-3
133151,decreasing,2020-3
133152,unknown,2020-3
133153,unknown,2020-3
133154,unknown,2020-3
133155,stable,2020-3
133156,unknown,2020-3
133157,unknown,2020-3
133158,unknown,2020-3
133159,decreasing,2020-3
133160,decreasing,2020-3
133161,decreasing,2020-3
133162,decreasing,2020-3
133163,unknown,2020-3
133164,decreasing,2020-3
133165,unknown,2020-3
133166,unknown,2020-3
133167,decreasing,2020-3
133168,increasing,2020-3
133169,unknown,2020-3
133170,decreasing,2020-3
133171,unknown,2020-3
133172,unknown,2020-3
133173,unknown,2020-3
133174,decreasing,2020-3
133175,decreasing,2020-3
133176,stable,2020-3
133177,unknown,2020-3
133178,decreasing,2020-3
133179,unknown,2020-3
133180,unknown,2020-3
133181,decreasing,2020-3
133182,decreasing,2020-3
133183,unknown,2020-3
133184,unknown,2020-3
133185,decreasing,2020-3
133186,decreasing,2020-3
133187,unknown,2020-3
133188,decreasing,2020-3
133189,decreasing,2020-3
133190,decreasing,2020-3
133191,decreasing,2020-3
133192,unknown,2020-3
133193,decreasing,2020-3
133194,decreasing,2020-3
133195,decreasing,2020-3
133196,decreasing,2020-3
133197,unknown,2020-3
133198,unknown,2020-3
133199,decreasing,2020-3
133200,decreasing,2020-3
133201,unknown,2020-3
133202,decreasing,2020-3
133203,decreasing,2020-3
133204,decreasing,2020-3
133205,unknown,2020-3
133206,decreasing,2020-3
133207,decreasing,2020-3
133208,unknown,2020-3
133209,decreasing,2020-3
133210,decreasing,2020-3
133211,unknown,2020-3
133212,stable,2020-3
133213,unknown,2020-3
133214,decreasing,2020-3
133215,unknown,2020-3
133216,unknown,2020-3
133217,stable,2020-3
133218,unknown,2020-3
133219,unknown,2020-3
133220,decreasing,2020-3
133221,unknown,2020-3
133222,unknown,2020-3
133223,decreasing,2020-3
133224,stable,2020-3
133225,unknown,2020-3
133226,unknown,2020-3
133227,decreasing,2020-3
133228,unknown,2020-3
133229,decreasing,2020-3
133230,unknown,2020-3
133231,decreasing,2020-3
133232,unknown,2020-3
133233,decreasing,2020-3
133234,stable,2020-3
133235,unknown,2020-3
133236,unknown,2020-3
133237,stable,2020-3
133238,decreasing,2020-3
133239,decreasing,2020-3
133240,unknown,2020-3
133241,unknown,2020-3
133242,unknown,2020-3
133243,decreasing,2020-3
133244,decreasing,2020-3
133245,decreasing,2020-3
133246,unknown,2020-3
133247,decreasing,2020-3
133248,decreasing,2020-3
133249,unknown,2020-3
133250,decreasing,2020-3
133251,unknown,2020-3
133252,decreasing,2020-3
133253,unknown,2020-3
133254,decreasing,2020-3
133255,stable,2020-3
133256,unknown,2020-3
133257,stable,2020-3
133258,unknown,2020-3
133259,decreasing,2020-3
133260,decreasing,2020-3
133261,unknown,2020-3
133262,unknown,2020-3
133263,decreasing,2020-3
133264,unknown,2020-3
133265,decreasing,2020-3
133266,decreasing,2020-3
133267,decreasing,2020-3
133268,unknown,2020-3
133269,unknown,2020-3
133270,unknown,2020-3
133271,decreasing,2020-3
133272,unknown,2020-3
133273,decreasing,2020-3
133274,decreasing,2020-3
133275,unknown,2020-3
133276,decreasing,2020-3
133277,unknown,2020-3
133278,decreasing,2020-3
133279,decreasing,2020-3
133280,decreasing,2020-3
133281,stable,2020-3
133282,decreasing,2020-3
133283,decreasing,2020-3
133284,decreasing,2020-3
133285,decreasing,2020-3
133286,unknown,2020-3
133287,decreasing,2020-3
133288,unknown,2020-3
133289,unknown,2020-3
133290,decreasing,2020-3
133291,decreasing,2020-3
133292,decreasing,2020-3
133293,decreasing,2020-3
133294,decreasing,2020-3
133295,unknown,2020-3
133296,unknown,2020-3
133297,unknown,2020-3
133298,decreasing,2020-3
133299,unknown,2020-3
133300,unknown,2020-3
133301,unknown,2020-3
133302,decreasing,2020-3
133303,decreasing,2020-3
133304,unknown,2020-3
133305,decreasing,2020-3
133306,decreasing,2020-3
133307,decreasing,2020-3
133308,unknown,2020-3
133309,unknown,2020-3
133310,decreasing,2020-3
133311,decreasing,2020-3
133312,decreasing,2020-3
133313,decreasing,2020-3
133314,decreasing,2020-3
133315,decreasing,2020-3
133316,unknown,2020-3
133317,unknown,2020-3
133318,decreasing,2020-3
133319,decreasing,2020-3
133320,decreasing,2020-3
133321,decreasing,2020-3
133322,decreasing,2020-3
133323,unknown,2020-3
133324,decreasing,2020-3
133325,decreasing,2020-3
133326,unknown,2020-3
133327,decreasing,2020-3
133328,unknown,2020-3
133329,unknown,2020-3
133330,unknown,2020-3
133331,decreasing,2020-3
133332,unknown,2020-3
133333,decreasing,2020-3
133334,decreasing,2020-3
133335,unknown,2020-3
133336,decreasing,2020-3
133337,unknown,2020-3
133338,decreasing,2020-3
133339,unknown,2020-3
133340,unknown,2020-3
133341,decreasing,2020-3
133342,decreasing,2020-3
133343,decreasing,2020-3
133344,unknown,2020-3
133345,decreasing,2020-3
133346,unknown,2020-3
133347,unknown,2020-3
133348,decreasing,2020-3
133349,unknown,2020-3
133350,decreasing,2020-3
133351,unknown,2020-3
133352,decreasing,2020-3
133353,unknown,2020-3
133354,unknown,2020-3
133355,decreasing,2020-3
133356,unknown,2020-3
133357,unknown,2020-3
133358,unknown,2020-3
133359,decreasing,2020-3
133360,unknown,2020-3
133361,decreasing,2020-3
133362,unknown,2020-3
133363,unknown,2020-3
133364,unknown,2020-3
133365,decreasing,2020-3
133366,unknown,2020-3
133367,decreasing,2020-3
133368,unknown,2020-3
133369,decreasing,2020-3
133370,unknown,2020-3
133371,stable,2020-3
133372,unknown,2020-3
133373,decreasing,2020-3
133374,decreasing,2020-3
133375,decreasing,2020-3
133376,unknown,2020-3
133377,stable,2020-3
133378,unknown,2020-3
133379,unknown,2020-3
133380,unknown,2020-3
133381,stable,2020-3
133382,unknown,2020-3
133383,decreasing,2020-3
133384,unknown,2020-3
133385,decreasing,2020-3
133386,unknown,2020-3
133387,decreasing,2020-3
133388,unknown,2020-3
133389,stable,2020-3
133390,unknown,2020-3
133391,unknown,2020-3
133392,decreasing,2020-3
133393,decreasing,2020-3
133394,decreasing,2020-3
133395,stable,2020-3
133396,decreasing,2020-3
133397,unknown,2020-3
133398,unknown,2020-3
133399,unknown,2020-3
133400,stable,2020-3
133401,decreasing,2020-3
133402,decreasing,2020-3
133403,unknown,2020-3
133404,decreasing,2020-3
133405,decreasing,2020-3
133406,unknown,2020-3
133407,unknown,2020-3
133408,unknown,2020-3
133409,decreasing,2020-3
133410,unknown,2020-3
133411,unknown,2020-3
133412,decreasing,2020-3
133413,unknown,2020-3
133414,decreasing,2020-3
133415,decreasing,2020-3
133416,decreasing,2020-3
133417,decreasing,2020-3
133418,unknown,2020-3
133419,unknown,2020-3
133420,decreasing,2020-3
133421,unknown,2020-3
133422,decreasing,2020-3
133423,unknown,2020-3
133424,decreasing,2020-3
133425,stable,2020-3
133426,decreasing,2020-3
133427,decreasing,2020-3
133428,unknown,2020-3
133429,decreasing,2020-3
133430,unknown,2020-3
133431,unknown,2020-3
133432,decreasing,2020-3
133433,decreasing,2020-3
133434,decreasing,2020-3
133435,unknown,2020-3
133436,unknown,2020-3
133437,unknown,2020-3
133438,decreasing,2020-3
133439,unknown,2020-3
133440,decreasing,2020-3
133441,decreasing,2020-3
133442,unknown,2020-3
133443,decreasing,2020-3
133444,unknown,2020-3
133445,stable,2020-3
133446,unknown,2020-3
133447,unknown,2020-3
133448,unknown,2020-3
133449,decreasing,2020-3
133450,decreasing,2020-3
133451,decreasing,2020-3
133452,decreasing,2020-3
133453,unknown,2020-3
133454,decreasing,2020-3
133455,unknown,2020-3
133456,unknown,2020-3
133457,stable,2020-3
133458,unknown,2020-3
133459,unknown,2020-3
133460,decreasing,2020-3
133461,unknown,2020-3
133462,decreasing,2020-3
133463,decreasing,2020-3
133464,unknown,2020-3
133465,unknown,2020-3
133466,decreasing,2020-3
133467,unknown,2020-3
133468,decreasing,2020-3
133469,decreasing,2020-3
133470,unknown,2020-3
133471,decreasing,2020-3
133472,decreasing,2020-3
133473,unknown,2020-3
133474,unknown,2020-3
133475,decreasing,2020-3
133476,unknown,2020-3
133477,unknown,2020-3
133478,unknown,2020-3
133479,decreasing,2020-3
133480,decreasing,2020-3
133481,decreasing,2020-3
133482,unknown,2020-3
133483,decreasing,2020-3
133484,decreasing,2020-3
133485,decreasing,2020-3
133486,unknown,2020-3
133487,unknown,2020-3
133488,unknown,2020-3
133489,decreasing,2020-3
133490,unknown,2020-3
133491,decreasing,2020-3
133492,unknown,2020-3
133493,decreasing,2020-3
133494,decreasing,2020-3
133495,unknown,2020-3
133496,unknown,2020-3
133497,decreasing,2020-3
133498,unknown,2020-3
133499,unknown,2020-3
133500,decreasing,2020-3
133501,unknown,2020-3
133502,unknown,2020-3
133503,unknown,2020-3
133504,stable,2020-3
133505,decreasing,2020-3
133506,decreasing,2020-3
133507,decreasing,2020-3
133508,decreasing,2020-3
133509,unknown,2020-3
133510,decreasing,2020-3
133511,increasing,2020-3
133512,unknown,2020-3
133513,decreasing,2020-3
133514,unknown,2020-3
133515,decreasing,2020-3
133516,decreasing,2020-3
133517,unknown,2020-3
133518,decreasing,2020-3
133519,unknown,2020-3
133520,increasing,2020-3
133521,stable,2020-3
133522,stable,2020-3
133523,unknown,2020-3
133524,decreasing,2020-3
133525,decreasing,2020-3
133526,unknown,2020-3
133527,unknown,2020-3
133528,unknown,2020-3
133529,unknown,2020-3
133530,unknown,2020-3
133531,decreasing,2020-3
133532,decreasing,2020-3
133533,unknown,2020-3
133534,unknown,2020-3
133535,stable,2020-3
133536,stable,2020-3
133537,unknown,2020-3
133538,unknown,2020-3
133539,unknown,2020-3
133540,unknown,2020-3
133541,decreasing,2020-3
133542,decreasing,2020-3
133543,unknown,2020-3
133544,unknown,2020-3
133545,unknown,2020-3
133546,unknown,2020-3
133547,decreasing,2020-3
133548,unknown,2020-3
133549,stable,2020-3
133550,decreasing,2020-3
133551,unknown,2020-3
133552,unknown,2020-3
133553,stable,2020-3
133554,decreasing,2020-3
133555,unknown,2020-3
133556,decreasing,2020-3
133557,unknown,2020-3
133558,unknown,2020-3
133559,unknown,2020-3
133560,decreasing,2020-3
133561,unknown,2020-3
133562,unknown,2020-3
133563,decreasing,2020-3
133564,stable,2020-3
133565,unknown,2020-3
133566,unknown,2020-3
133567,unknown,2020-3
133568,unknown,2020-3
133569,decreasing,2020-3
133570,unknown,2020-3
133571,decreasing,2020-3
133572,unknown,2020-3
133573,unknown,2020-3
133574,unknown,2020-3
133575,unknown,2020-3
133576,decreasing,2020-3
133577,decreasing,2020-3
133578,decreasing,2020-3
133579,unknown,2020-3
133580,decreasing,2020-3
133581,unknown,2020-3
133582,unknown,2020-3
133583,decreasing,2020-3
133584,stable,2020-3
133585,unknown,2020-3
133586,unknown,2020-3
133587,unknown,2020-3
133588,stable,2020-3
133589,unknown,2020-3
133590,unknown,2020-3
