"rgn_id","gapfilled","method","year"
111,"gapfilled","lm georegion + gdppcppp",2015
111,"gapfilled","lm georegion + gdppcppp",2016
111,"gapfilled","lm georegion + gdppcppp",2017
111,"gapfilled","lm georegion + gdppcppp",2018
111,"gapfilled","lm georegion + gdppcppp",2019
111,"gapfilled","lm georegion + gdppcppp",2020
111,"gapfilled","lm georegion + gdppcppp",2021
112,"gapfilled","lm georegion + gdppcppp",2005
112,"gapfilled","lm georegion + gdppcppp",2006
112,"gapfilled","lm georegion + gdppcppp",2007
112,"gapfilled","lm georegion + gdppcppp",2008
112,"gapfilled","lm georegion + gdppcppp",2009
112,"gapfilled","lm georegion + gdppcppp",2010
112,"gapfilled","lm georegion + gdppcppp",2011
112,"gapfilled","lm georegion + gdppcppp",2012
112,"gapfilled","lm georegion + gdppcppp",2013
112,"gapfilled","lm georegion + gdppcppp",2014
112,"gapfilled","lm georegion + gdppcppp",2015
112,"gapfilled","lm georegion + gdppcppp",2016
112,"gapfilled","lm georegion + gdppcppp",2017
112,"gapfilled","lm georegion + gdppcppp",2018
112,"gapfilled","lm georegion + gdppcppp",2019
112,"gapfilled","lm georegion + gdppcppp",2020
112,"gapfilled","lm georegion + gdppcppp",2021
113,"gapfilled","lm georegion + gdppcppp",2005
113,"gapfilled","lm georegion + gdppcppp",2006
113,"gapfilled","lm georegion + gdppcppp",2007
113,"gapfilled","lm georegion + gdppcppp",2008
113,"gapfilled","lm georegion + gdppcppp",2009
113,"gapfilled","lm georegion + gdppcppp",2010
113,"gapfilled","lm georegion + gdppcppp",2011
113,"gapfilled","lm georegion + gdppcppp",2012
113,"gapfilled","lm georegion + gdppcppp",2013
113,"gapfilled","lm georegion + gdppcppp",2014
113,"gapfilled","lm georegion + gdppcppp",2015
113,"gapfilled","lm georegion + gdppcppp",2016
113,"gapfilled","lm georegion + gdppcppp",2017
113,"gapfilled","lm georegion + gdppcppp",2018
113,"gapfilled","lm georegion + gdppcppp",2019
113,"gapfilled","lm georegion + gdppcppp",2020
113,"gapfilled","lm georegion + gdppcppp",2021
114,"gapfilled","lm georegion + gdppcppp",2005
114,"gapfilled","lm georegion + gdppcppp",2006
114,"gapfilled","lm georegion + gdppcppp",2007
114,"gapfilled","lm georegion + gdppcppp",2008
114,"gapfilled","lm georegion + gdppcppp",2009
114,"gapfilled","lm georegion + gdppcppp",2010
114,"gapfilled","lm georegion + gdppcppp",2011
114,"gapfilled","lm georegion + gdppcppp",2012
114,"gapfilled","lm georegion + gdppcppp",2013
114,"gapfilled","lm georegion + gdppcppp",2014
114,"gapfilled","lm georegion + gdppcppp",2015
114,"gapfilled","lm georegion + gdppcppp",2016
114,"gapfilled","lm georegion + gdppcppp",2017
114,"gapfilled","lm georegion + gdppcppp",2018
114,"gapfilled","lm georegion + gdppcppp",2019
114,"gapfilled","lm georegion + gdppcppp",2020
114,"gapfilled","lm georegion + gdppcppp",2021
115,"gapfilled","lm georegion + gdppcppp",2005
115,"gapfilled","lm georegion + gdppcppp",2006
115,"gapfilled","lm georegion + gdppcppp",2007
115,"gapfilled","lm georegion + gdppcppp",2008
115,"gapfilled","lm georegion + gdppcppp",2009
115,"gapfilled","lm georegion + gdppcppp",2010
115,"gapfilled","lm georegion + gdppcppp",2011
115,"gapfilled","lm georegion + gdppcppp",2012
115,"gapfilled","lm georegion + gdppcppp",2013
115,"gapfilled","lm georegion + gdppcppp",2014
115,"gapfilled","lm georegion + gdppcppp",2015
115,"gapfilled","lm georegion + gdppcppp",2016
115,"gapfilled","lm georegion + gdppcppp",2017
115,"gapfilled","lm georegion + gdppcppp",2018
115,NA,NA,2019
115,"gapfilled","lm georegion + gdppcppp",2020
115,NA,NA,2021
116,"gapfilled","lm georegion + gdppcppp",2005
116,"gapfilled","lm georegion + gdppcppp",2006
116,"gapfilled","lm georegion + gdppcppp",2007
116,"gapfilled","lm georegion + gdppcppp",2008
116,"gapfilled","lm georegion + gdppcppp",2009
116,"gapfilled","lm georegion + gdppcppp",2010
116,"gapfilled","lm georegion + gdppcppp",2011
116,"gapfilled","lm georegion + gdppcppp",2012
116,"gapfilled","lm georegion + gdppcppp",2013
116,"gapfilled","lm georegion + gdppcppp",2014
116,"gapfilled","lm georegion + gdppcppp",2015
116,"gapfilled","lm georegion + gdppcppp",2016
116,"gapfilled","lm georegion + gdppcppp",2017
116,"gapfilled","lm georegion + gdppcppp",2018
116,"gapfilled","lm georegion + gdppcppp",2019
116,"gapfilled","lm georegion + gdppcppp",2020
116,"gapfilled","lm georegion + gdppcppp",2021
117,"gapfilled","lm georegion + gdppcppp",2005
117,"gapfilled","lm georegion + gdppcppp",2006
117,"gapfilled","lm georegion + gdppcppp",2007
117,"gapfilled","lm georegion + gdppcppp",2008
117,"gapfilled","lm georegion + gdppcppp",2009
117,"gapfilled","lm georegion + gdppcppp",2010
117,"gapfilled","lm georegion + gdppcppp",2011
117,"gapfilled","lm georegion + gdppcppp",2012
117,"gapfilled","lm georegion + gdppcppp",2013
117,"gapfilled","lm georegion + gdppcppp",2014
117,"gapfilled","lm georegion + gdppcppp",2015
117,"gapfilled","lm georegion + gdppcppp",2016
117,"gapfilled","lm georegion + gdppcppp",2017
117,"gapfilled","lm georegion + gdppcppp",2018
117,"gapfilled","lm georegion + gdppcppp",2019
117,"gapfilled","lm georegion + gdppcppp",2020
117,"gapfilled","lm georegion + gdppcppp",2021
118,"gapfilled","lm georegion + gdppcppp",2005
118,"gapfilled","lm georegion + gdppcppp",2006
118,"gapfilled","lm georegion + gdppcppp",2007
118,"gapfilled","lm georegion + gdppcppp",2008
118,"gapfilled","lm georegion + gdppcppp",2009
118,"gapfilled","lm georegion + gdppcppp",2010
118,"gapfilled","lm georegion + gdppcppp",2011
118,"gapfilled","lm georegion + gdppcppp",2012
118,"gapfilled","lm georegion + gdppcppp",2013
118,"gapfilled","lm georegion + gdppcppp",2014
118,"gapfilled","lm georegion + gdppcppp",2015
118,"gapfilled","lm georegion + gdppcppp",2016
118,"gapfilled","lm georegion + gdppcppp",2017
118,"gapfilled","lm georegion + gdppcppp",2018
118,"gapfilled","lm georegion + gdppcppp",2019
118,"gapfilled","lm georegion + gdppcppp",2020
118,"gapfilled","lm georegion + gdppcppp",2021
119,"gapfilled","lm georegion + gdppcppp",2005
119,"gapfilled","lm georegion + gdppcppp",2006
119,"gapfilled","lm georegion + gdppcppp",2007
119,"gapfilled","lm georegion + gdppcppp",2008
119,"gapfilled","lm georegion + gdppcppp",2009
119,"gapfilled","lm georegion + gdppcppp",2010
119,"gapfilled","lm georegion + gdppcppp",2011
119,"gapfilled","lm georegion + gdppcppp",2012
119,"gapfilled","lm georegion + gdppcppp",2013
119,"gapfilled","lm georegion + gdppcppp",2014
119,"gapfilled","lm georegion + gdppcppp",2015
119,"gapfilled","lm georegion + gdppcppp",2016
119,"gapfilled","lm georegion + gdppcppp",2017
119,"gapfilled","lm georegion + gdppcppp",2018
119,"gapfilled","lm georegion + gdppcppp",2019
119,"gapfilled","lm georegion + gdppcppp",2020
119,"gapfilled","lm georegion + gdppcppp",2021
120,"gapfilled","lm georegion + gdppcppp",2005
120,"gapfilled","lm georegion + gdppcppp",2006
120,"gapfilled","lm georegion + gdppcppp",2007
120,"gapfilled","lm georegion + gdppcppp",2008
120,"gapfilled","lm georegion + gdppcppp",2009
120,"gapfilled","lm georegion + gdppcppp",2010
120,"gapfilled","lm georegion + gdppcppp",2011
120,"gapfilled","lm georegion + gdppcppp",2012
120,"gapfilled","lm georegion + gdppcppp",2013
120,"gapfilled","lm georegion + gdppcppp",2014
120,"gapfilled","lm georegion + gdppcppp",2015
120,"gapfilled","lm georegion + gdppcppp",2016
120,"gapfilled","lm georegion + gdppcppp",2017
120,"gapfilled","lm georegion + gdppcppp",2018
120,"gapfilled","lm georegion + gdppcppp",2019
120,"gapfilled","lm georegion + gdppcppp",2020
120,"gapfilled","lm georegion + gdppcppp",2021
121,"gapfilled","lm georegion + gdppcppp",2005
121,"gapfilled","lm georegion + gdppcppp",2006
121,"gapfilled","lm georegion + gdppcppp",2007
121,"gapfilled","lm georegion + gdppcppp",2008
121,"gapfilled","lm georegion + gdppcppp",2009
121,"gapfilled","lm georegion + gdppcppp",2010
121,"gapfilled","lm georegion + gdppcppp",2011
121,"gapfilled","lm georegion + gdppcppp",2012
121,"gapfilled","lm georegion + gdppcppp",2013
121,"gapfilled","lm georegion + gdppcppp",2014
121,"gapfilled","lm georegion + gdppcppp",2015
121,"gapfilled","lm georegion + gdppcppp",2016
121,"gapfilled","lm georegion + gdppcppp",2017
121,"gapfilled","lm georegion + gdppcppp",2018
121,"gapfilled","lm georegion + gdppcppp",2019
121,"gapfilled","lm georegion + gdppcppp",2020
121,"gapfilled","lm georegion + gdppcppp",2021
122,"gapfilled","lm georegion + gdppcppp",2005
122,"gapfilled","lm georegion + gdppcppp",2006
122,"gapfilled","lm georegion + gdppcppp",2007
122,"gapfilled","lm georegion + gdppcppp",2008
122,"gapfilled","lm georegion + gdppcppp",2009
122,"gapfilled","lm georegion + gdppcppp",2010
122,"gapfilled","lm georegion + gdppcppp",2011
122,"gapfilled","lm georegion + gdppcppp",2012
122,"gapfilled","lm georegion + gdppcppp",2013
122,"gapfilled","lm georegion + gdppcppp",2014
122,"gapfilled","lm georegion + gdppcppp",2015
122,"gapfilled","lm georegion + gdppcppp",2016
122,"gapfilled","lm georegion + gdppcppp",2017
122,"gapfilled","lm georegion + gdppcppp",2018
122,"gapfilled","lm georegion + gdppcppp",2019
122,"gapfilled","lm georegion + gdppcppp",2020
122,"gapfilled","lm georegion + gdppcppp",2021
123,"gapfilled","lm georegion + gdppcppp",2005
123,"gapfilled","lm georegion + gdppcppp",2006
123,"gapfilled","lm georegion + gdppcppp",2007
123,"gapfilled","lm georegion + gdppcppp",2008
123,"gapfilled","lm georegion + gdppcppp",2009
123,"gapfilled","lm georegion + gdppcppp",2010
123,"gapfilled","lm georegion + gdppcppp",2011
123,"gapfilled","lm georegion + gdppcppp",2012
123,"gapfilled","lm georegion + gdppcppp",2013
123,"gapfilled","lm georegion + gdppcppp",2014
123,"gapfilled","lm georegion + gdppcppp",2015
123,"gapfilled","lm georegion + gdppcppp",2016
123,"gapfilled","lm georegion + gdppcppp",2017
123,"gapfilled","lm georegion + gdppcppp",2018
123,"gapfilled","lm georegion + gdppcppp",2019
123,"gapfilled","lm georegion + gdppcppp",2020
123,"gapfilled","lm georegion + gdppcppp",2021
124,"gapfilled","lm georegion + gdppcppp",2005
124,"gapfilled","lm georegion + gdppcppp",2006
124,"gapfilled","lm georegion + gdppcppp",2007
124,"gapfilled","lm georegion + gdppcppp",2008
124,"gapfilled","lm georegion + gdppcppp",2009
124,"gapfilled","lm georegion + gdppcppp",2010
124,"gapfilled","lm georegion + gdppcppp",2011
124,"gapfilled","lm georegion + gdppcppp",2012
124,"gapfilled","lm georegion + gdppcppp",2013
124,"gapfilled","lm georegion + gdppcppp",2014
124,"gapfilled","lm georegion + gdppcppp",2015
124,"gapfilled","lm georegion + gdppcppp",2016
124,"gapfilled","lm georegion + gdppcppp",2017
124,"gapfilled","lm georegion + gdppcppp",2018
124,"gapfilled","lm georegion + gdppcppp",2019
124,"gapfilled","lm georegion + gdppcppp",2020
124,"gapfilled","lm georegion + gdppcppp",2021
125,"gapfilled","lm georegion + gdppcppp",2005
125,"gapfilled","lm georegion + gdppcppp",2006
125,"gapfilled","lm georegion + gdppcppp",2007
125,"gapfilled","lm georegion + gdppcppp",2008
125,"gapfilled","lm georegion + gdppcppp",2009
125,"gapfilled","lm georegion + gdppcppp",2010
125,"gapfilled","lm georegion + gdppcppp",2011
125,"gapfilled","lm georegion + gdppcppp",2012
125,"gapfilled","lm georegion + gdppcppp",2013
125,"gapfilled","lm georegion + gdppcppp",2014
125,"gapfilled","lm georegion + gdppcppp",2015
125,"gapfilled","lm georegion + gdppcppp",2016
125,"gapfilled","lm georegion + gdppcppp",2017
125,"gapfilled","lm georegion + gdppcppp",2018
125,"gapfilled","lm georegion + gdppcppp",2019
125,"gapfilled","lm georegion + gdppcppp",2020
125,"gapfilled","lm georegion + gdppcppp",2021
126,"gapfilled","lm georegion + gdppcppp",2005
126,"gapfilled","lm georegion + gdppcppp",2006
126,"gapfilled","lm georegion + gdppcppp",2007
126,"gapfilled","lm georegion + gdppcppp",2008
126,"gapfilled","lm georegion + gdppcppp",2009
126,"gapfilled","lm georegion + gdppcppp",2010
126,"gapfilled","lm georegion + gdppcppp",2011
126,"gapfilled","lm georegion + gdppcppp",2012
126,"gapfilled","lm georegion + gdppcppp",2013
126,"gapfilled","lm georegion + gdppcppp",2014
126,"gapfilled","lm georegion + gdppcppp",2015
126,"gapfilled","lm georegion + gdppcppp",2016
126,"gapfilled","lm georegion + gdppcppp",2017
126,"gapfilled","lm georegion + gdppcppp",2018
126,NA,NA,2019
126,"gapfilled","lm georegion + gdppcppp",2020
126,NA,NA,2021
127,"gapfilled","lm georegion + gdppcppp",2005
127,"gapfilled","lm georegion + gdppcppp",2006
127,"gapfilled","lm georegion + gdppcppp",2007
127,"gapfilled","lm georegion + gdppcppp",2008
127,"gapfilled","lm georegion + gdppcppp",2009
127,"gapfilled","lm georegion + gdppcppp",2010
127,"gapfilled","lm georegion + gdppcppp",2011
127,"gapfilled","lm georegion + gdppcppp",2012
127,"gapfilled","lm georegion + gdppcppp",2013
127,"gapfilled","lm georegion + gdppcppp",2014
127,"gapfilled","lm georegion + gdppcppp",2015
127,"gapfilled","lm georegion + gdppcppp",2016
127,"gapfilled","lm georegion + gdppcppp",2017
127,"gapfilled","lm georegion + gdppcppp",2018
127,"gapfilled","lm georegion + gdppcppp",2019
127,"gapfilled","lm georegion + gdppcppp",2020
127,"gapfilled","lm georegion + gdppcppp",2021
129,"gapfilled","lm georegion + gdppcppp",2005
129,"gapfilled","lm georegion + gdppcppp",2006
129,"gapfilled","lm georegion + gdppcppp",2007
129,"gapfilled","lm georegion + gdppcppp",2008
129,"gapfilled","lm georegion + gdppcppp",2009
129,"gapfilled","lm georegion + gdppcppp",2010
129,"gapfilled","lm georegion + gdppcppp",2011
129,"gapfilled","lm georegion + gdppcppp",2012
129,"gapfilled","lm georegion + gdppcppp",2013
129,"gapfilled","lm georegion + gdppcppp",2014
129,"gapfilled","lm georegion + gdppcppp",2015
129,"gapfilled","lm georegion + gdppcppp",2016
129,"gapfilled","lm georegion + gdppcppp",2017
129,"gapfilled","lm georegion + gdppcppp",2018
129,NA,NA,2019
129,"gapfilled","lm georegion + gdppcppp",2020
129,NA,NA,2021
130,"gapfilled","lm georegion + gdppcppp",2005
130,"gapfilled","lm georegion + gdppcppp",2006
130,"gapfilled","lm georegion + gdppcppp",2007
130,"gapfilled","lm georegion + gdppcppp",2008
130,"gapfilled","lm georegion + gdppcppp",2009
130,"gapfilled","lm georegion + gdppcppp",2010
130,"gapfilled","lm georegion + gdppcppp",2011
130,"gapfilled","lm georegion + gdppcppp",2012
130,"gapfilled","lm georegion + gdppcppp",2013
130,"gapfilled","lm georegion + gdppcppp",2014
130,"gapfilled","lm georegion + gdppcppp",2015
130,"gapfilled","lm georegion + gdppcppp",2016
130,"gapfilled","lm georegion + gdppcppp",2017
130,"gapfilled","lm georegion + gdppcppp",2018
130,NA,NA,2019
130,"gapfilled","lm georegion + gdppcppp",2020
130,NA,NA,2021
131,"gapfilled","lm georegion + gdppcppp",2005
131,"gapfilled","lm georegion + gdppcppp",2006
131,"gapfilled","lm georegion + gdppcppp",2007
131,"gapfilled","lm georegion + gdppcppp",2008
131,"gapfilled","lm georegion + gdppcppp",2009
131,"gapfilled","lm georegion + gdppcppp",2010
131,"gapfilled","lm georegion + gdppcppp",2011
131,"gapfilled","lm georegion + gdppcppp",2012
131,"gapfilled","lm georegion + gdppcppp",2013
131,"gapfilled","lm georegion + gdppcppp",2014
131,"gapfilled","lm georegion + gdppcppp",2015
131,"gapfilled","lm georegion + gdppcppp",2016
131,"gapfilled","lm georegion + gdppcppp",2017
131,"gapfilled","lm georegion + gdppcppp",2018
131,NA,NA,2019
131,"gapfilled","lm georegion + gdppcppp",2020
131,NA,NA,2021
132,"gapfilled","lm georegion + gdppcppp",2005
132,"gapfilled","lm georegion + gdppcppp",2006
132,"gapfilled","lm georegion + gdppcppp",2007
132,"gapfilled","lm georegion + gdppcppp",2008
132,"gapfilled","lm georegion + gdppcppp",2009
132,"gapfilled","lm georegion + gdppcppp",2010
132,"gapfilled","lm georegion + gdppcppp",2011
132,"gapfilled","lm georegion + gdppcppp",2012
132,"gapfilled","lm georegion + gdppcppp",2013
132,"gapfilled","lm georegion + gdppcppp",2014
132,"gapfilled","lm georegion + gdppcppp",2015
132,"gapfilled","lm georegion + gdppcppp",2016
132,"gapfilled","lm georegion + gdppcppp",2017
132,"gapfilled","lm georegion + gdppcppp",2018
132,NA,NA,2019
132,"gapfilled","lm georegion + gdppcppp",2020
132,NA,NA,2021
133,"gapfilled","lm georegion + gdppcppp",2005
133,"gapfilled","lm georegion + gdppcppp",2006
133,"gapfilled","lm georegion + gdppcppp",2007
133,"gapfilled","lm georegion + gdppcppp",2008
133,"gapfilled","lm georegion + gdppcppp",2009
133,"gapfilled","lm georegion + gdppcppp",2010
133,"gapfilled","lm georegion + gdppcppp",2011
133,"gapfilled","lm georegion + gdppcppp",2012
133,"gapfilled","lm georegion + gdppcppp",2013
133,"gapfilled","lm georegion + gdppcppp",2014
133,"gapfilled","lm georegion + gdppcppp",2015
133,"gapfilled","lm georegion + gdppcppp",2016
133,"gapfilled","lm georegion + gdppcppp",2017
133,"gapfilled","lm georegion + gdppcppp",2018
133,NA,NA,2019
133,"gapfilled","lm georegion + gdppcppp",2020
133,NA,NA,2021
134,"gapfilled","lm georegion + gdppcppp",2005
134,"gapfilled","lm georegion + gdppcppp",2006
134,"gapfilled","lm georegion + gdppcppp",2007
134,"gapfilled","lm georegion + gdppcppp",2008
134,"gapfilled","lm georegion + gdppcppp",2009
134,"gapfilled","lm georegion + gdppcppp",2010
134,"gapfilled","lm georegion + gdppcppp",2011
134,"gapfilled","lm georegion + gdppcppp",2012
134,"gapfilled","lm georegion + gdppcppp",2013
134,"gapfilled","lm georegion + gdppcppp",2014
134,"gapfilled","lm georegion + gdppcppp",2015
134,"gapfilled","lm georegion + gdppcppp",2016
134,"gapfilled","lm georegion + gdppcppp",2017
134,"gapfilled","lm georegion + gdppcppp",2018
134,NA,NA,2019
134,"gapfilled","lm georegion + gdppcppp",2020
134,NA,NA,2021
135,"gapfilled","lm georegion + gdppcppp",2005
135,"gapfilled","lm georegion + gdppcppp",2006
135,"gapfilled","lm georegion + gdppcppp",2007
135,"gapfilled","lm georegion + gdppcppp",2008
135,"gapfilled","lm georegion + gdppcppp",2009
135,"gapfilled","lm georegion + gdppcppp",2010
135,"gapfilled","lm georegion + gdppcppp",2011
135,"gapfilled","lm georegion + gdppcppp",2012
135,"gapfilled","lm georegion + gdppcppp",2013
135,"gapfilled","lm georegion + gdppcppp",2014
135,"gapfilled","lm georegion + gdppcppp",2015
135,"gapfilled","lm georegion + gdppcppp",2016
135,"gapfilled","lm georegion + gdppcppp",2017
135,"gapfilled","lm georegion + gdppcppp",2018
135,NA,NA,2019
135,"gapfilled","lm georegion + gdppcppp",2020
135,NA,NA,2021
136,"gapfilled","lm georegion + gdppcppp",2005
136,"gapfilled","lm georegion + gdppcppp",2006
136,"gapfilled","lm georegion + gdppcppp",2007
136,"gapfilled","lm georegion + gdppcppp",2008
136,"gapfilled","lm georegion + gdppcppp",2009
136,"gapfilled","lm georegion + gdppcppp",2010
136,"gapfilled","lm georegion + gdppcppp",2011
136,"gapfilled","lm georegion + gdppcppp",2012
136,"gapfilled","lm georegion + gdppcppp",2013
136,"gapfilled","lm georegion + gdppcppp",2014
136,"gapfilled","lm georegion + gdppcppp",2015
136,"gapfilled","lm georegion + gdppcppp",2016
136,"gapfilled","lm georegion + gdppcppp",2017
136,"gapfilled","lm georegion + gdppcppp",2018
136,NA,NA,2019
136,"gapfilled","lm georegion + gdppcppp",2020
136,NA,NA,2021
137,"gapfilled","lm georegion + gdppcppp",2005
137,"gapfilled","lm georegion + gdppcppp",2006
137,"gapfilled","lm georegion + gdppcppp",2007
137,"gapfilled","lm georegion + gdppcppp",2008
137,"gapfilled","lm georegion + gdppcppp",2009
137,"gapfilled","lm georegion + gdppcppp",2010
137,"gapfilled","lm georegion + gdppcppp",2011
137,"gapfilled","lm georegion + gdppcppp",2012
137,"gapfilled","lm georegion + gdppcppp",2013
137,"gapfilled","lm georegion + gdppcppp",2014
137,"gapfilled","lm georegion + gdppcppp",2015
137,"gapfilled","lm georegion + gdppcppp",2016
137,"gapfilled","lm georegion + gdppcppp",2017
137,"gapfilled","lm georegion + gdppcppp",2018
137,NA,NA,2019
137,"gapfilled","lm georegion + gdppcppp",2020
137,NA,NA,2021
138,"gapfilled","lm georegion + gdppcppp",2005
138,"gapfilled","lm georegion + gdppcppp",2006
138,"gapfilled","lm georegion + gdppcppp",2007
138,"gapfilled","lm georegion + gdppcppp",2008
138,"gapfilled","lm georegion + gdppcppp",2009
138,"gapfilled","lm georegion + gdppcppp",2010
138,"gapfilled","lm georegion + gdppcppp",2011
138,"gapfilled","lm georegion + gdppcppp",2012
138,"gapfilled","lm georegion + gdppcppp",2013
138,"gapfilled","lm georegion + gdppcppp",2014
138,"gapfilled","lm georegion + gdppcppp",2015
138,"gapfilled","lm georegion + gdppcppp",2016
138,"gapfilled","lm georegion + gdppcppp",2017
138,"gapfilled","lm georegion + gdppcppp",2018
138,NA,NA,2019
138,"gapfilled","lm georegion + gdppcppp",2020
138,NA,NA,2021
139,"gapfilled","lm georegion + gdppcppp",2005
139,"gapfilled","lm georegion + gdppcppp",2006
139,"gapfilled","lm georegion + gdppcppp",2007
139,"gapfilled","lm georegion + gdppcppp",2008
139,"gapfilled","lm georegion + gdppcppp",2009
139,"gapfilled","lm georegion + gdppcppp",2010
139,"gapfilled","lm georegion + gdppcppp",2011
139,"gapfilled","lm georegion + gdppcppp",2012
139,"gapfilled","lm georegion + gdppcppp",2013
139,"gapfilled","lm georegion + gdppcppp",2014
139,"gapfilled","lm georegion + gdppcppp",2015
139,"gapfilled","lm georegion + gdppcppp",2016
139,"gapfilled","lm georegion + gdppcppp",2017
139,"gapfilled","lm georegion + gdppcppp",2018
139,NA,NA,2019
139,"gapfilled","lm georegion + gdppcppp",2020
139,NA,NA,2021
140,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2005
140,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2006
140,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2007
140,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2008
140,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2009
140,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2010
140,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2011
140,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2012
140,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2013
140,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2014
140,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2015
140,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2016
140,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2017
140,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2018
140,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2019
140,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2020
140,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2021
141,"gapfilled","lm georegion + gdppcppp",2005
141,"gapfilled","lm georegion + gdppcppp",2006
141,"gapfilled","lm georegion + gdppcppp",2007
141,"gapfilled","lm georegion + gdppcppp",2008
141,"gapfilled","lm georegion + gdppcppp",2009
141,"gapfilled","lm georegion + gdppcppp",2010
141,"gapfilled","lm georegion + gdppcppp",2011
141,"gapfilled","lm georegion + gdppcppp",2012
141,"gapfilled","lm georegion + gdppcppp",2013
141,"gapfilled","lm georegion + gdppcppp",2014
141,"gapfilled","lm georegion + gdppcppp",2015
141,"gapfilled","lm georegion + gdppcppp",2016
141,"gapfilled","lm georegion + gdppcppp",2017
141,"gapfilled","lm georegion + gdppcppp",2018
141,"gapfilled","lm georegion + gdppcppp",2019
141,"gapfilled","lm georegion + gdppcppp",2020
141,"gapfilled","lm georegion + gdppcppp",2021
143,"gapfilled","lm georegion + gdppcppp",2005
143,"gapfilled","lm georegion + gdppcppp",2006
143,"gapfilled","lm georegion + gdppcppp",2007
143,"gapfilled","lm georegion + gdppcppp",2008
143,"gapfilled","lm georegion + gdppcppp",2009
143,"gapfilled","lm georegion + gdppcppp",2010
143,"gapfilled","lm georegion + gdppcppp",2011
143,"gapfilled","lm georegion + gdppcppp",2012
143,"gapfilled","lm georegion + gdppcppp",2013
143,"gapfilled","lm georegion + gdppcppp",2014
143,"gapfilled","lm georegion + gdppcppp",2015
143,"gapfilled","lm georegion + gdppcppp",2016
143,"gapfilled","lm georegion + gdppcppp",2017
143,"gapfilled","lm georegion + gdppcppp",2018
143,NA,NA,2019
143,"gapfilled","lm georegion + gdppcppp",2020
143,NA,NA,2021
144,NA,NA,2005
144,NA,NA,2006
144,NA,NA,2007
144,NA,NA,2008
144,NA,NA,2009
144,NA,NA,2010
144,NA,NA,2011
144,NA,NA,2012
144,NA,NA,2013
144,NA,NA,2014
144,NA,NA,2015
144,NA,NA,2016
144,NA,NA,2017
144,NA,NA,2018
144,NA,NA,2019
144,NA,NA,2020
144,NA,NA,2021
145,"gapfilled","lm georegion + gdppcppp",2005
145,"gapfilled","lm georegion + gdppcppp",2006
145,"gapfilled","lm georegion + gdppcppp",2007
145,"gapfilled","lm georegion + gdppcppp",2008
145,"gapfilled","lm georegion + gdppcppp",2009
145,"gapfilled","lm georegion + gdppcppp",2010
145,"gapfilled","lm georegion + gdppcppp",2011
145,"gapfilled","lm georegion + gdppcppp",2012
145,"gapfilled","lm georegion + gdppcppp",2013
145,"gapfilled","lm georegion + gdppcppp",2014
145,"gapfilled","lm georegion + gdppcppp",2015
145,"gapfilled","lm georegion + gdppcppp",2016
145,"gapfilled","lm georegion + gdppcppp",2017
145,"gapfilled","lm georegion + gdppcppp",2018
145,"gapfilled","lm georegion + gdppcppp",2019
145,"gapfilled","lm georegion + gdppcppp",2020
145,"gapfilled","lm georegion + gdppcppp",2021
146,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2005
146,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2006
146,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2007
146,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2008
146,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2009
146,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2010
146,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2011
146,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2012
146,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2013
146,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2014
146,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2015
146,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2016
146,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2017
146,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2018
146,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2019
146,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2020
146,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2021
147,"gapfilled","lm georegion + gdppcppp",2005
147,"gapfilled","lm georegion + gdppcppp",2006
