iucn_sid,iucn_rgn,pop_trend,trend_score,trend_source
183605,global,Unknown,NA,NA
183607,global,Unknown,NA,NA
183608,global,Unknown,NA,NA
183609,global,Unknown,NA,NA
183610,global,Unknown,NA,NA
183611,global,Unknown,NA,NA
183612,global,Unknown,NA,NA
183613,global,Unknown,NA,NA
183614,global,Unknown,NA,NA
183615,global,Unknown,NA,NA
183616,global,Unknown,NA,NA
183617,global,Unknown,NA,NA
183619,global,Unknown,NA,NA
183620,global,Unknown,NA,NA
183621,global,Unknown,NA,NA
183622,global,Unknown,NA,NA
183623,global,Unknown,NA,NA
183625,global,Unknown,NA,NA
183626,global,Unknown,NA,NA
183628,global,Unknown,NA,NA
183629,global,Unknown,NA,NA
183630,global,Unknown,NA,NA
183634,global,Unknown,NA,NA
183636,global,Unknown,NA,NA
183637,global,Unknown,NA,NA
183638,global,Unknown,NA,NA
183640,global,Unknown,NA,NA
183641,global,Unknown,NA,NA
183642,global,Unknown,NA,NA
183643,global,Unknown,NA,NA
183644,global,Unknown,NA,NA
183647,global,Unknown,NA,NA
183651,global,Unknown,NA,NA
183652,global,Unknown,NA,NA
183653,global,Unknown,NA,NA
183654,global,Unknown,NA,NA
183655,global,Unknown,NA,NA
183659,global,Unknown,NA,NA
183660,global,Unknown,NA,NA
183661,global,Unknown,NA,NA
183664,global,Unknown,NA,NA
183666,global,Unknown,NA,NA
183667,global,Unknown,NA,NA
183671,global,Unknown,NA,NA
183675,global,Unknown,NA,NA
183676,global,Unknown,NA,NA
183677,global,Unknown,NA,NA
183678,global,Unknown,NA,NA
183679,global,Unknown,NA,NA
183680,global,Unknown,NA,NA
183684,global,Unknown,NA,NA
183685,global,Unknown,NA,NA
183688,global,Unknown,NA,NA
183689,global,Unknown,NA,NA
183691,global,Unknown,NA,NA
183692,global,Unknown,NA,NA
183693,global,Unknown,NA,NA
183694,global,Unknown,NA,NA
183695,global,Unknown,NA,NA
183698,global,Unknown,NA,NA
183699,global,Unknown,NA,NA
183700,global,Unknown,NA,NA
183701,global,Unknown,NA,NA
183704,global,Unknown,NA,NA
183705,global,Unknown,NA,NA
183706,global,Unknown,NA,NA
183707,global,Unknown,NA,NA
183710,global,Unknown,NA,NA
183711,global,Unknown,NA,NA
183712,global,Unknown,NA,NA
183713,global,Unknown,NA,NA
183714,global,Unknown,NA,NA
183715,global,Unknown,NA,NA
183717,global,Unknown,NA,NA
183718,global,Unknown,NA,NA
183719,global,Unknown,NA,NA
183724,global,Unknown,NA,NA
183727,global,Unknown,NA,NA
183728,global,Unknown,NA,NA
183729,global,Unknown,NA,NA
183730,global,Unknown,NA,NA
183732,global,Unknown,NA,NA
183733,global,Unknown,NA,NA
183734,global,Unknown,NA,NA
183735,global,Unknown,NA,NA
183736,global,Unknown,NA,NA
183737,global,Unknown,NA,NA
183741,global,Unknown,NA,NA
183746,global,Unknown,NA,NA
183747,global,Unknown,NA,NA
183749,global,Unknown,NA,NA
183751,global,Unknown,NA,NA
183752,global,Unknown,NA,NA
183753,global,Unknown,NA,NA
183754,global,Unknown,NA,NA
183755,global,Unknown,NA,NA
183756,global,Unknown,NA,NA
183758,global,Unknown,NA,NA
183759,global,Unknown,NA,NA
183760,global,Unknown,NA,NA
183762,global,Unknown,NA,NA
183763,global,Unknown,NA,NA
183764,global,Unknown,NA,NA
183765,global,Unknown,NA,NA
183767,global,Unknown,NA,NA
183771,global,Unknown,NA,NA
183772,global,Unknown,NA,NA
183773,global,Unknown,NA,NA
183774,global,Unknown,NA,NA
183776,global,Unknown,NA,NA
183776,mediterranean,Unknown,NA,NA
183777,global,Unknown,NA,NA
183779,global,Unknown,NA,NA
183780,global,Unknown,NA,NA
183783,global,Unknown,NA,NA
183786,global,Unknown,NA,NA
183788,global,Unknown,NA,NA
183789,global,Unknown,NA,NA
183790,global,Unknown,NA,NA
183791,global,Unknown,NA,NA
183793,global,Unknown,NA,NA
183795,global,Unknown,NA,NA
183798,global,Unknown,NA,NA
183799,global,Unknown,NA,NA
183802,global,Unknown,NA,NA
183804,global,Unknown,NA,NA
183807,global,Unknown,NA,NA
183808,global,Unknown,NA,NA
183809,global,Unknown,NA,NA
183811,global,Unknown,NA,NA
183814,global,Unknown,NA,NA
183815,global,Unknown,NA,NA
183818,global,Unknown,NA,NA
183819,global,Unknown,NA,NA
183824,global,Unknown,NA,NA
183825,global,Unknown,NA,NA
183826,global,Unknown,NA,NA
183827,global,Unknown,NA,NA
183828,global,Unknown,NA,NA
183833,global,Unknown,NA,NA
183836,global,Unknown,NA,NA
183838,global,Unknown,NA,NA
183840,global,Unknown,NA,NA
183841,global,Unknown,NA,NA
183844,global,Unknown,NA,NA
183845,global,Unknown,NA,NA
183846,global,Unknown,NA,NA
183847,global,Unknown,NA,NA
183850,global,Unknown,NA,NA
183851,global,Unknown,NA,NA
183852,global,Unknown,NA,NA
183854,global,Unknown,NA,NA
183855,global,Unknown,NA,NA
183857,global,Unknown,NA,NA
183858,global,Unknown,NA,NA
183859,global,Unknown,NA,NA
183861,global,Unknown,NA,NA
183865,global,Unknown,NA,NA
183866,global,Unknown,NA,NA
183867,global,Unknown,NA,NA
183868,global,Unknown,NA,NA
183870,global,Unknown,NA,NA
183872,global,Unknown,NA,NA
183874,global,Unknown,NA,NA
183875,global,Unknown,NA,NA
183877,global,Unknown,NA,NA
183879,global,Unknown,NA,NA
183880,global,Unknown,NA,NA
183882,global,Unknown,NA,NA
183883,global,Unknown,NA,NA
183886,global,Unknown,NA,NA
183887,global,Unknown,NA,NA
183888,global,Unknown,NA,NA
183889,global,Unknown,NA,NA
183890,global,Unknown,NA,NA
183891,global,Unknown,NA,NA
183894,global,Unknown,NA,NA
183895,global,Unknown,NA,NA
183896,global,Unknown,NA,NA
183897,global,Unknown,NA,NA
183898,global,Unknown,NA,NA
183904,global,Unknown,NA,NA
183905,global,Unknown,NA,NA
183907,global,Unknown,NA,NA
183912,global,Unknown,NA,NA
183918,global,Unknown,NA,NA
183919,global,Unknown,NA,NA
183921,global,Unknown,NA,NA
183923,global,Unknown,NA,NA
183927,global,Unknown,NA,NA
183929,global,Unknown,NA,NA
183930,global,Unknown,NA,NA
183931,global,Unknown,NA,NA
183936,global,Unknown,NA,NA
183938,global,Unknown,NA,NA
183940,global,Unknown,NA,NA
183941,global,Unknown,NA,NA
183944,global,Unknown,NA,NA
183948,global,Unknown,NA,NA
183949,global,Unknown,NA,NA
183951,global,Unknown,NA,NA
183952,global,Unknown,NA,NA
183953,global,Unknown,NA,NA
183955,global,Unknown,NA,NA
183956,global,Unknown,NA,NA
183959,global,Unknown,NA,NA
183962,global,Unknown,NA,NA
183963,global,Unknown,NA,NA
183964,global,Unknown,NA,NA
183965,global,Unknown,NA,NA
183966,global,Unknown,NA,NA
183967,global,Unknown,NA,NA
183968,global,Unknown,NA,NA
183969,global,Unknown,NA,NA
183970,global,Unknown,NA,NA
183971,global,Unknown,NA,NA
183973,global,Unknown,NA,NA
183976,global,Unknown,NA,NA
183977,global,Unknown,NA,NA
183978,global,Unknown,NA,NA
183982,global,Unknown,NA,NA
183990,global,Unknown,NA,NA
183991,global,Unknown,NA,NA
183994,global,Unknown,NA,NA
183998,global,Unknown,NA,NA
183999,global,Unknown,NA,NA
184001,global,Unknown,NA,NA
184003,global,Unknown,NA,NA
184005,global,Unknown,NA,NA
184006,global,Unknown,NA,NA
184007,global,Unknown,NA,NA
184008,global,Unknown,NA,NA
184009,global,Unknown,NA,NA
184010,global,Unknown,NA,NA
184012,global,Unknown,NA,NA
184014,global,Unknown,NA,NA
184015,global,Unknown,NA,NA
184018,global,Unknown,NA,NA
184020,global,Unknown,NA,NA
184021,global,Unknown,NA,NA
184022,global,Unknown,NA,NA
184023,global,Unknown,NA,NA
184024,global,Unknown,NA,NA
184026,global,Unknown,NA,NA
184027,global,Unknown,NA,NA
184028,global,Unknown,NA,NA
184031,global,Unknown,NA,NA
184034,global,Unknown,NA,NA
184037,global,Unknown,NA,NA
184039,global,Unknown,NA,NA
184041,global,Unknown,NA,NA
184043,global,Unknown,NA,NA
184045,global,Unknown,NA,NA
184046,global,Unknown,NA,NA
184048,global,Unknown,NA,NA
184493,global,Unknown,NA,NA
184493,northeastern_africa,Unknown,NA,NA
184493,pan-africa,Unknown,NA,NA
184520,global,Unknown,NA,NA
184520,northeastern_africa,Unknown,NA,NA
184520,pan-africa,Unknown,NA,NA
184523,global,Unknown,NA,NA
184534,global,Unknown,NA,NA
184534,pan-africa,Unknown,NA,NA
184534,eastern_africa,Unknown,NA,NA
184576,global,Unknown,NA,NA
184576,northeastern_africa,Unknown,NA,NA
184576,pan-africa,Unknown,NA,NA
184590,global,Unknown,NA,NA
184590,central_africa,Unknown,NA,NA
184590,pan-africa,Unknown,NA,NA
184617,northeastern_africa,Unknown,NA,NA
184617,pan-africa,Unknown,NA,NA
184626,central_africa,Unknown,NA,NA
184635,global,Unknown,NA,NA
184635,central_africa,Unknown,NA,NA
184635,pan-africa,Unknown,NA,NA
184661,global,Unknown,NA,NA
184661,pan-africa,Unknown,NA,NA
184661,northeastern_africa,Unknown,NA,NA
184679,eastern_africa,Unknown,NA,NA
184686,central_africa,Unknown,NA,NA
184692,global,Unknown,NA,NA
184692,pan-africa,Unknown,NA,NA
184692,northeastern_africa,Unknown,NA,NA
184700,global,Unknown,NA,NA
184700,pan-africa,Unknown,NA,NA
184700,central_africa,Unknown,NA,NA
184711,central_africa,Unknown,NA,NA
184745,central_africa,Unknown,NA,NA
184985,global,Unknown,NA,NA
184986,global,Unknown,NA,NA
184987,global,Unknown,NA,NA
184988,global,Unknown,NA,NA
184989,global,Unknown,NA,NA
184990,global,Unknown,NA,NA
184991,global,Unknown,NA,NA
184992,global,Unknown,NA,NA
184993,global,Unknown,NA,NA
184994,global,Unknown,NA,NA
184995,global,Unknown,NA,NA
184996,global,Unknown,NA,NA
184997,global,Unknown,NA,NA
184998,global,Unknown,NA,NA
184999,global,Unknown,NA,NA
185057,global,Unknown,NA,NA
185060,global,Unknown,NA,NA
185001,global,Unknown,NA,NA
185059,global,Unknown,NA,NA
185002,global,Unknown,NA,NA
185061,global,Unknown,NA,NA
185003,global,Unknown,NA,NA
185062,global,Unknown,NA,NA
185004,global,Unknown,NA,NA
185072,global,Unknown,NA,NA
185005,global,Unknown,NA,NA
185073,global,Unknown,NA,NA
185006,global,Unknown,NA,NA
185074,global,Unknown,NA,NA
185007,global,Unknown,NA,NA
185075,global,Unknown,NA,NA
185008,global,Unknown,NA,NA
185076,global,Unknown,NA,NA
185009,global,Unknown,NA,NA
185077,global,Unknown,NA,NA
185010,global,Unknown,NA,NA
185078,global,Unknown,NA,NA
185011,global,Unknown,NA,NA
185079,global,Unknown,NA,NA
185013,global,Unknown,NA,NA
185080,global,Unknown,NA,NA
185014,global,Unknown,NA,NA
185081,global,Unknown,NA,NA
185015,global,Unknown,NA,NA
185082,global,Unknown,NA,NA
185016,global,Unknown,NA,NA
185083,global,Unknown,NA,NA
185084,global,Unknown,NA,NA
185018,global,Unknown,NA,NA
185085,global,Unknown,NA,NA
185019,global,Unknown,NA,NA
185087,global,Unknown,NA,NA
185020,global,Unknown,NA,NA
185088,global,Unknown,NA,NA
185021,global,Unknown,NA,NA
185089,global,Unknown,NA,NA
185022,global,Unknown,NA,NA
185023,global,Unknown,NA,NA
185090,global,Unknown,NA,NA
185024,global,Unknown,NA,NA
185091,global,Unknown,NA,NA
185025,global,Unknown,NA,NA
185092,global,Unknown,NA,NA
185093,global,Unknown,NA,NA
185027,global,Unknown,NA,NA
185094,global,Unknown,NA,NA
185028,global,Unknown,NA,NA
185095,global,Unknown,NA,NA
185029,global,Unknown,NA,NA
185096,global,Unknown,NA,NA
185030,global,Unknown,NA,NA
185031,global,Unknown,NA,NA
185032,global,Unknown,NA,NA
185033,global,Unknown,NA,NA
185034,global,Unknown,NA,NA
185035,global,Unknown,NA,NA
185036,global,Unknown,NA,NA
185040,global,Unknown,NA,NA
185041,global,Unknown,NA,NA
185042,global,Unknown,NA,NA
185043,global,Unknown,NA,NA
185044,global,Unknown,NA,NA
185045,global,Unknown,NA,NA
185046,global,Unknown,NA,NA
185047,global,Unknown,NA,NA
185048,global,Unknown,NA,NA
185049,global,Unknown,NA,NA
185051,global,Unknown,NA,NA
185052,global,Unknown,NA,NA
185053,global,Unknown,NA,NA
185054,global,Unknown,NA,NA
185055,global,Unknown,NA,NA
185056,global,Unknown,NA,NA
185063,global,Unknown,NA,NA
185064,global,Unknown,NA,NA
185065,global,Unknown,NA,NA
185126,mediterranean,Unknown,NA,NA
185066,global,Unknown,NA,NA
185067,global,Unknown,NA,NA
185068,global,Unknown,NA,NA
185069,global,Unknown,NA,NA
185070,global,Unknown,NA,NA
185071,global,Unknown,NA,NA
185165,mediterranean,Unknown,NA,NA
185168,mediterranean,Unknown,NA,NA
185182,mediterranean,Unknown,NA,NA
185750,central_africa,Unknown,NA,NA
185774,northeastern_africa,Unknown,NA,NA
185774,pan-africa,Unknown,NA,NA
185775,northeastern_africa,Unknown,NA,NA
185778,pan-africa,Unknown,NA,NA
185778,northeastern_africa,Unknown,NA,NA
185783,northeastern_africa,Unknown,NA,NA
186078,central_africa,Unknown,NA,NA
186106,global,Unknown,NA,NA
186106,mediterranean,Unknown,NA,NA
186069,central_africa,Unknown,NA,NA
187368,global,Unknown,NA,NA
187369,global,Unknown,NA,NA
187370,global,Unknown,NA,NA
187371,global,Unknown,NA,NA
187372,global,Unknown,NA,NA
187373,global,Unknown,NA,NA
187374,global,Unknown,NA,NA
187375,global,Unknown,NA,NA
187376,global,Unknown,NA,NA
187377,global,Unknown,NA,NA
187378,global,Unknown,NA,NA
187379,global,Unknown,NA,NA
187380,global,Unknown,NA,NA
187382,global,Unknown,NA,NA
187383,global,Unknown,NA,NA
187384,global,Unknown,NA,NA
187385,global,Unknown,NA,NA
187386,global,Unknown,NA,NA
187387,global,Unknown,NA,NA
187388,global,Unknown,NA,NA
187389,global,Unknown,NA,NA
187390,global,Unknown,NA,NA
187391,global,Unknown,NA,NA
187393,global,Unknown,NA,NA
187394,global,Unknown,NA,NA
187395,global,Unknown,NA,NA
187396,global,Unknown,NA,NA
187398,global,Unknown,NA,NA
187399,global,Unknown,NA,NA
187401,global,Unknown,NA,NA
187402,global,Unknown,NA,NA
187403,global,Unknown,NA,NA
187404,global,Unknown,NA,NA
187405,global,Unknown,NA,NA
187406,global,Unknown,NA,NA
187407,global,Unknown,NA,NA
187408,global,Unknown,NA,NA
187409,global,Unknown,NA,NA
187410,global,Unknown,NA,NA
187411,global,Unknown,NA,NA
187412,global,Unknown,NA,NA
187413,global,Unknown,NA,NA
187414,global,Unknown,NA,NA
187415,global,Unknown,NA,NA
187416,global,Unknown,NA,NA
187417,global,Unknown,NA,NA
187419,global,Unknown,NA,NA
187420,global,Unknown,NA,NA
187421,global,Unknown,NA,NA
187422,global,Unknown,NA,NA
187423,global,Unknown,NA,NA
187424,global,Unknown,NA,NA
187425,global,Unknown,NA,NA
187427,global,Unknown,NA,NA
187428,global,Unknown,NA,NA
187429,global,Unknown,NA,NA
187430,global,Unknown,NA,NA
187431,global,Unknown,NA,NA
187432,global,Unknown,NA,NA
187433,global,Unknown,NA,NA
187434,global,Unknown,NA,NA
187437,global,Unknown,NA,NA
187438,global,Unknown,NA,NA
187439,global,Unknown,NA,NA
187440,global,Unknown,NA,NA
187441,global,Unknown,NA,NA
187443,global,Unknown,NA,NA
187444,global,Unknown,NA,NA
187445,global,Unknown,NA,NA
187446,global,Unknown,NA,NA
187447,global,Unknown,NA,NA
187448,global,Unknown,NA,NA
187449,global,Unknown,NA,NA
187450,global,Unknown,NA,NA
187451,global,Unknown,NA,NA
187452,global,Unknown,NA,NA
187454,global,Unknown,NA,NA
187456,global,Unknown,NA,NA
187457,global,Unknown,NA,NA
187458,global,Unknown,NA,NA
187459,global,Unknown,NA,NA
187460,global,Unknown,NA,NA
187461,global,Unknown,NA,NA
187462,global,Unknown,NA,NA
187463,global,Unknown,NA,NA
187464,global,Unknown,NA,NA
187465,global,Unknown,NA,NA
187466,global,Unknown,NA,NA
187467,global,Unknown,NA,NA
187468,global,Unknown,NA,NA
187469,global,Unknown,NA,NA
187470,global,Unknown,NA,NA
187471,global,Unknown,NA,NA
187472,global,Unknown,NA,NA
187473,global,Unknown,NA,NA
187474,global,Unknown,NA,NA
187476,global,Unknown,NA,NA
187477,global,Unknown,NA,NA
187478,global,Unknown,NA,NA
187480,global,Unknown,NA,NA
187481,global,Unknown,NA,NA
187482,global,Unknown,NA,NA
187483,global,Unknown,NA,NA
187484,global,Unknown,NA,NA
187485,global,Unknown,NA,NA
187486,global,Unknown,NA,NA
187487,global,Unknown,NA,NA
187488,global,Unknown,NA,NA
187489,global,Unknown,NA,NA
187490,global,Unknown,NA,NA
187494,global,Unknown,NA,NA
187496,global,Unknown,NA,NA
187497,global,Unknown,NA,NA
187498,global,Unknown,NA,NA
187499,global,Unknown,NA,NA
187500,global,Unknown,NA,NA
187501,global,Unknown,NA,NA
187502,global,Unknown,NA,NA
187503,global,Unknown,NA,NA
187504,global,Unknown,NA,NA
187505,global,Unknown,NA,NA
187507,global,Unknown,NA,NA
187508,global,Unknown,NA,NA
187509,global,Unknown,NA,NA
187510,global,Unknown,NA,NA
187511,global,Unknown,NA,NA
187512,global,Unknown,NA,NA
187513,global,Unknown,NA,NA
187514,global,Unknown,NA,NA
187515,global,Unknown,NA,NA
187516,global,Unknown,NA,NA
187517,global,Unknown,NA,NA
187518,global,Unknown,NA,NA
187519,global,Unknown,NA,NA
187521,global,Unknown,NA,NA
187522,global,Unknown,NA,NA
187522,mediterranean,Unknown,NA,NA
187523,global,Unknown,NA,NA
187524,global,Unknown,NA,NA
187525,global,Unknown,NA,NA
187526,global,Unknown,NA,NA
187527,global,Unknown,NA,NA
187528,global,Unknown,NA,NA
187529,global,Unknown,NA,NA
187530,global,Unknown,NA,NA
187531,global,Unknown,NA,NA
187532,global,Unknown,NA,NA
187533,global,Unknown,NA,NA
187534,global,Unknown,NA,NA
187535,global,Unknown,NA,NA
187536,global,Unknown,NA,NA
187537,global,Unknown,NA,NA
187538,global,Unknown,NA,NA
187539,global,Unknown,NA,NA
187540,global,Unknown,NA,NA
187542,global,Unknown,NA,NA
187543,global,Unknown,NA,NA
187546,global,Unknown,NA,NA
187547,global,Unknown,NA,NA
187548,global,Unknown,NA,NA
187549,global,Unknown,NA,NA
187550,global,Unknown,NA,NA
187551,global,Unknown,NA,NA
187552,global,Unknown,NA,NA
187553,global,Unknown,NA,NA
187554,global,Unknown,NA,NA
187556,global,Unknown,NA,NA
187557,global,Unknown,NA,NA
187558,global,Unknown,NA,NA
187559,global,Unknown,NA,NA
187560,global,Unknown,NA,NA
187561,global,Unknown,NA,NA
187562,global,Unknown,NA,NA
187563,global,Unknown,NA,NA
187564,global,Unknown,NA,NA
187566,global,Unknown,NA,NA
187569,global,Unknown,NA,NA
187570,global,Unknown,NA,NA
187571,global,Unknown,NA,NA
187574,global,Unknown,NA,NA
187575,global,Unknown,NA,NA
187576,global,Unknown,NA,NA
187577,global,Unknown,NA,NA
187578,global,Unknown,NA,NA
187579,global,Unknown,NA,NA
187580,global,Unknown,NA,NA
187581,global,Unknown,NA,NA
187582,global,Unknown,NA,NA
187583,global,Unknown,NA,NA
187584,global,Unknown,NA,NA
187585,global,Unknown,NA,NA
187586,global,Unknown,NA,NA
187587,global,Unknown,NA,NA
187588,global,Unknown,NA,NA
187589,global,Unknown,NA,NA
187590,global,Unknown,NA,NA
187591,global,Unknown,NA,NA
187592,global,Unknown,NA,NA
187593,global,Unknown,NA,NA
187594,global,Unknown,NA,NA
187596,global,Unknown,NA,NA
187597,global,Unknown,NA,NA
187598,global,Unknown,NA,NA
187599,global,Unknown,NA,NA
187600,global,Unknown,NA,NA
187601,global,Unknown,NA,NA
187602,global,Unknown,NA,NA
187603,global,Unknown,NA,NA
187604,global,Unknown,NA,NA
187605,global,Unknown,NA,NA
187606,global,Unknown,NA,NA
187607,global,Unknown,NA,NA
187609,global,Unknown,NA,NA
187610,global,Unknown,NA,NA
187611,global,Unknown,NA,NA
187612,global,Unknown,NA,NA
187614,global,Unknown,NA,NA
187615,global,Unknown,NA,NA
187616,global,Unknown,NA,NA
187617,global,Unknown,NA,NA
187618,global,Unknown,NA,NA
187619,global,Unknown,NA,NA
187620,global,Unknown,NA,NA
187621,global,Unknown,NA,NA
187622,global,Unknown,NA,NA
187623,global,Unknown,NA,NA
187624,global,Unknown,NA,NA
187625,global,Unknown,NA,NA
187626,global,Unknown,NA,NA
187627,global,Unknown,NA,NA
187628,global,Unknown,NA,NA
187629,global,Unknown,NA,NA
187630,global,Unknown,NA,NA
187631,global,Unknown,NA,NA
187632,global,Unknown,NA,NA
187633,global,Unknown,NA,NA
187634,global,Unknown,NA,NA
187635,global,Unknown,NA,NA
187636,global,Unknown,NA,NA
187638,global,Unknown,NA,NA
187639,global,Unknown,NA,NA
187640,global,Unknown,NA,NA
187641,global,Unknown,NA,NA
187642,global,Unknown,NA,NA
187643,global,Unknown,NA,NA
187644,global,Unknown,NA,NA
187645,global,Unknown,NA,NA
187646,global,Unknown,NA,NA
187647,global,Unknown,NA,NA
187648,global,Unknown,NA,NA
187649,global,Unknown,NA,NA
187650,global,Unknown,NA,NA
187651,global,Unknown,NA,NA
187652,global,Unknown,NA,NA
187655,global,Unknown,NA,NA
187656,global,Unknown,NA,NA
187657,global,Unknown,NA,NA
187658,global,Unknown,NA,NA
187659,global,Unknown,NA,NA
187660,global,Unknown,NA,NA
187661,global,Unknown,NA,NA
187662,global,Unknown,NA,NA
187664,global,Unknown,NA,NA
187665,global,Unknown,NA,NA
187666,global,Unknown,NA,NA
187667,global,Unknown,NA,NA
187668,global,Unknown,NA,NA
187669,global,Unknown,NA,NA
187670,global,Unknown,NA,NA
187671,global,Unknown,NA,NA
187672,global,Unknown,NA,NA
187673,global,Unknown,NA,NA
187674,global,Unknown,NA,NA
187675,global,Unknown,NA,NA
187676,global,Unknown,NA,NA
187677,global,Unknown,NA,NA
187680,global,Unknown,NA,NA
187681,global,Unknown,NA,NA
187682,global,Unknown,NA,NA
187683,global,Unknown,NA,NA
187684,global,Unknown,NA,NA
187685,global,Unknown,NA,NA
187686,global,Unknown,NA,NA
187687,global,Unknown,NA,NA
187688,global,Unknown,NA,NA
187689,global,Unknown,NA,NA
187690,global,Unknown,NA,NA
187691,global,Unknown,NA,NA
187692,global,Unknown,NA,NA
187693,global,Unknown,NA,NA
187694,global,Unknown,NA,NA
187695,global,Unknown,NA,NA
187696,mediterranean,Unknown,NA,NA
187697,global,Unknown,NA,NA
187698,global,Unknown,NA,NA
187699,global,Unknown,NA,NA
187700,global,Unknown,NA,NA
187701,global,Unknown,NA,NA
187702,global,Unknown,NA,NA
187703,global,Unknown,NA,NA
187704,global,Unknown,NA,NA
187705,global,Unknown,NA,NA
187706,global,Unknown,NA,NA
187707,global,Unknown,NA,NA
187708,global,Unknown,NA,NA
187709,global,Unknown,NA,NA
187712,global,Unknown,NA,NA
187713,global,Unknown,NA,NA
187715,global,Unknown,NA,NA
187716,global,Unknown,NA,NA
187717,global,Unknown,NA,NA
187718,global,Unknown,NA,NA
187719,global,Unknown,NA,NA
187720,global,Unknown,NA,NA
