iucn_sid,sciname,year,old_cat,cat,cat_score,iucn_version
135388770,Sciadonus robinsorum,2019,DD,DD,NA,2025-1
135388821,Echiodon atopus,2019,DD,DD,NA,2025-1
135388865,Echiodon cryomargarites,2019,LC,LC,0,2025-1
135390246,Apagesoma edentatum,2019,LC,LC,0,2025-1
135390360,Barathrodemus manatinus,2019,LC,LC,0,2025-1
135390761,Bassozetus nielseni,2019,LC,LC,0,2025-1
135390778,Dicrolene pallidus,2019,DD,DD,NA,2025-1
135392230,Bathyonus pectoralis,2019,LC,LC,0,2025-1
135396104,Neobythites braziliensis,2019,LC,LC,0,2025-1
135396264,Ophidion robinsi,2019,LC,LC,0,2025-1
135396274,Ophidion saldanhai,2019,DD,DD,NA,2025-1
135397502,Porogadus silus,2019,DD,DD,NA,2025-1
135400993,Ventrifossa macropogon,2019,LC,LC,0,2025-1
135401143,Chiasmodon microcephalus,2019,LC,LC,0,2025-1
135401158,Chiasmodon pluriradiatus,2019,LC,LC,0,2025-1
135401243,Kali colubrina,2019,LC,LC,0,2025-1
135401364,Kali falx,2019,LC,LC,0,2025-1
135401381,Pseudoscopelus albeolus,2019,DD,DD,NA,2025-1
135401391,Pseudoscopelus aphos,2019,DD,DD,NA,2025-1
135401401,Pseudoscopelus astronesthidens,2019,LC,LC,0,2025-1
135401421,Pseudoscopelus cordilluminatus,2019,DD,DD,NA,2025-1
135401461,Pseudoscopelus sagamianus,2019,LC,LC,0,2025-1
135402378,Sphyraenops bairdianus,2019,LC,LC,0,2025-1
135402494,Coryphopterus curasub,2019,DD,DD,NA,2025-1
135402500,Palatogobius incendius,2019,LC,LC,0,2025-1
135402647,Pinnichthys prolata,2019,DD,DD,NA,2025-1
135402719,Pinnichthys saurimimica,2019,DD,DD,NA,2025-1
135402795,Psilotris laetarii,2019,DD,DD,NA,2025-1
135402834,Psilotris laurae,2019,DD,DD,NA,2025-1
135402870,Varicus adamsi,2019,LC,LC,0,2025-1
135402905,Varicus cephalocellatus,2019,DD,DD,NA,2025-1
135402922,Varicus decorum,2019,DD,DD,NA,2025-1
135402974,Varicus lacerta,2019,DD,DD,NA,2025-1
135403041,Varicus nigritus,2019,DD,DD,NA,2025-1
135403070,Varicus veliguttatus,2019,LC,LC,0,2025-1
135403176,Lipogramma barrettorum,2019,DD,DD,NA,2025-1
135403197,Lipogramma haberorum,2019,DD,DD,NA,2025-1
135403239,Lipogramma levinsoni,2019,LC,LC,0,2025-1
135403299,Lipogramma schrieri,2019,DD,DD,NA,2025-1
135403333,Lonchopisthus ancistrus,2019,DD,DD,NA,2025-1
135403373,Bathyanthias mexicanus,2019,LC,LC,0,2025-1
135403488,Polymixia berndti,2019,LC,LC,0,2025-1
135403518,Polymixia fusca,2019,LC,LC,0,2025-1
135403704,Polymixia salagomeziensis,2019,DD,DD,NA,2025-1
135403715,Polymixia sazonovi,2019,DD,DD,NA,2025-1
135405142,Polymixia yuri,2019,DD,DD,NA,2025-1
135405775,Neocyema erythrosoma,2019,LC,LC,0,2025-1
135405891,Monognathus bertini,2019,LC,LC,0,2025-1
135405941,Saccopharynx harrisoni,2019,DD,DD,NA,2025-1
135406017,Saccopharynx hjorti,2019,DD,DD,NA,2025-1
135406072,Saccopharynx paucovertebratis,2019,DD,DD,NA,2025-1
135406116,Saccopharynx thalassa,2019,LC,LC,0,2025-1
135406366,Saccopharynx trilobatus,2019,DD,DD,NA,2025-1
135406616,Scorpaenodes barrybrowni,2019,LC,LC,0,2025-1
135406689,Melamphaes inconspicuus,2019,DD,DD,NA,2025-1
135406728,Melamphaes kobylyanskyi,2019,DD,DD,NA,2025-1
135406842,Melamphaes lentiginosus,2019,DD,DD,NA,2025-1
135407588,Melamphaes manifestus,2019,DD,DD,NA,2025-1
135409876,Melamphaes microps,2019,LC,LC,0,2025-1
135431816,Poromitra atlantica,2019,LC,LC,0,2025-1
135431992,Poromitra coronata,2019,DD,DD,NA,2025-1
135432051,Poromitra kukuevi,2019,DD,DD,NA,2025-1
135432106,Scopeloberyx bannikovi,2019,DD,DD,NA,2025-1
135432191,Scopeloberyx rubriventer,2019,LC,LC,0,2025-1
135432447,Sio nordenskjoldii,2019,LC,LC,0,2025-1
135432592,Malacosarcus macrostoma,2019,LC,LC,0,2025-1
135432619,Stephanoberyx monae,2019,LC,LC,0,2025-1
135432657,Cyclothone kobayashii,2019,LC,LC,0,2025-1
135432746,Diplophos rebainsi,2019,LC,LC,0,2025-1
135432812,Margrethia valentinae,2019,LC,LC,0,2025-1
135434080,Woodsia meyerwaardeni,2019,LC,LC,0,2025-1
135434121,Maurolicus inventionis,2019,DD,DD,NA,2025-1
135434141,Maurolicus parvipinnis,2019,LC,LC,0,2025-1
135434162,Maurolicus stehmanni,2019,LC,LC,0,2025-1
135434516,Polyipnus asteroides,2019,LC,LC,0,2025-1
135434569,Sonoda paucilampa,2019,LC,LC,0,2025-1
135435256,Astronesthes barbatus,2019,DD,DD,NA,2025-1
135435298,Astronesthes boulengeri,2019,LC,LC,0,2025-1
135435329,Astronesthes gudrunae,2019,LC,LC,0,2025-1
135435430,Astronesthes illuminatus,2019,LC,LC,0,2025-1
135435459,Astronesthes kreffti,2019,LC,LC,0,2025-1
135435484,Astronesthes oligoa,2019,DD,DD,NA,2025-1
135435494,Astronesthes psychrolutes,2019,LC,LC,0,2025-1
135435580,Astronesthes tanibe,2019,DD,DD,NA,2025-1
135435604,Astronesthes zetgibbsi,2019,DD,DD,NA,2025-1
135435617,Bathophilus altipinnis,2019,LC,LC,0,2025-1
135435623,Bathophilus filifer,2019,LC,LC,0,2025-1
135435677,Bathophilus longipes,2019,LC,LC,0,2025-1
135435733,Chauliodus dentatus,2019,DD,DD,NA,2025-1
135435809,Eustomias austratlanticus,2019,DD,DD,NA,2025-1
135435827,Eustomias borealis,2019,LC,LC,0,2025-1
135435872,Eustomias cryptobulbus,2019,LC,LC,0,2025-1
135435883,Eustomias curtifilis,2019,DD,DD,NA,2025-1
135435963,Eustomias digitatus,2019,DD,DD,NA,2025-1
135436007,Eustomias dispar,2019,DD,DD,NA,2025-1
135436119,Eustomias globulifer,2019,DD,DD,NA,2025-1
135436136,Eustomias grandibulbus,2019,DD,DD,NA,2025-1
135436148,Eustomias hulleyi,2019,LC,LC,0,2025-1
135436158,Eustomias ignotus,2019,DD,DD,NA,2025-1
135436181,Eustomias jimcraddocki,2019,LC,LC,0,2025-1
135436207,Eustomias kikimora,2019,DD,DD,NA,2025-1
135436252,Eustomias medusa,2019,DD,DD,NA,2025-1
135436279,Eustomias metamelas,2019,DD,DD,NA,2025-1
135436328,Eustomias micropterygius,2019,DD,DD,NA,2025-1
135436351,Eustomias paucifilis,2019,LC,LC,0,2025-1
135436449,Eustomias precarius,2019,DD,DD,NA,2025-1
135436488,Eustomias quadrifilis,2019,DD,DD,NA,2025-1
135436509,Eustomias schiffi,2019,LC,LC,0,2025-1
135436536,Eustomias silvescens,2019,DD,DD,NA,2025-1
135436556,Eustomias trewavasae,2019,LC,LC,0,2025-1
135436632,Grammatostomias ovatus,2019,DD,DD,NA,2025-1
135436700,Leptostomias analis,2019,DD,DD,NA,2025-1
135436746,Leptostomias macropogon,2019,DD,DD,NA,2025-1
135437006,Melanostomias pauciradius,2019,DD,DD,NA,2025-1
135437053,Photonectes cornutus,2019,DD,DD,NA,2025-1
135437114,Photonectes gracilis,2019,LC,LC,0,2025-1
135437131,Photonectes uncinatus,2019,DD,DD,NA,2025-1
135437170,Stomias danae,2019,LC,LC,0,2025-1
135437203,Stomias gracilis,2019,LC,LC,0,2025-1
135437833,Lophiodes fimbriatus,2020,DD,DD,NA,2025-1
135437933,Lophiodes insidiator,2020,LC,LC,0,2025-1
135438109,Lophiodes iwamotoi,2020,LC,LC,0,2025-1
135438435,Lophiodes miacanthus,2020,LC,LC,0,2025-1
135438843,Lophius litulon,2020,DD,DD,NA,2025-1
135438973,Sladenia remiger,2020,LC,LC,0,2025-1
135439270,Acarobythites larsonae,2020,DD,DD,NA,2025-1
135439406,Anacanthobythites platycephalus,2020,DD,DD,NA,2025-1
135439439,Anacanthobythites tasmaniensis,2020,DD,DD,NA,2025-1
135439455,Barathronus affinis,2020,DD,DD,NA,2025-1
135439465,Barathronus bruuni,2020,DD,DD,NA,2025-1
135439483,Barathronus diaphanus,2020,LC,LC,0,2025-1
135439487,Barathronus pacificus,2020,LC,LC,0,2025-1
135439661,Bidenichthys capensis,2020,LC,LC,0,2025-1
135439731,Bidenichthys consobrinus,2020,LC,LC,0,2025-1
135439767,Bidenichthys paxtoni,2020,LC,LC,0,2025-1
135439808,Bidenichthys slartibartfasti,2020,DD,DD,NA,2025-1
135440284,Brosmodorsalis persicinus,2020,LC,LC,0,2025-1
135440446,Brosmophyciops pautzkei,2020,LC,LC,0,2025-1
135440575,Brosmophycis marginata,2020,LC,LC,0,2025-1
135440679,Cataetyx lepidogenys,2020,LC,LC,0,2025-1
135440702,Cataetyx rubrirostris,2020,LC,LC,0,2025-1
135440855,Diplacanthopoma jordani,2020,LC,LC,0,2025-1
135441259,Cataetyx nielseni,2020,LC,LC,0,2025-1
135442422,Ematops randalli,2020,LC,LC,0,2025-1
135442447,Grammonus nagaredai,2020,DD,DD,NA,2025-1
135442457,Grammonus opisthodon,2020,DD,DD,NA,2025-1
135442471,Grammonus waikiki,2020,LC,LC,0,2025-1
135442491,Hastatobythites arafurensis,2020,DD,DD,NA,2025-1
135442511,Lucifuga inopinata,2020,DD,DD,NA,2025-1
135442607,Microbrotula bentleyi,2020,LC,LC,0,2025-1
135442614,Microbrotula greenfieldi,2020,DD,DD,NA,2025-1
135442627,Microbrotula punicea,2020,DD,DD,NA,2025-1
135442660,Microbrotula queenslandica,2020,DD,DD,NA,2025-1
135442693,Microbrotula rubra,2020,DD,DD,NA,2025-1
135442713,Nybelinella brevidorsalis,2020,DD,DD,NA,2025-1
135442768,Parabrotula tanseimaru,2020,DD,DD,NA,2025-1
135442774,Paraphyonus bolini,2020,LC,LC,0,2025-1
135442826,Paraphyonus brevidorsalis,2020,DD,DD,NA,2025-1
135442862,Paraphyonus merretti,2020,DD,DD,NA,2025-1
135442899,Paraphyonus solomonensis,2020,DD,DD,NA,2025-1
135442924,Parasaccogaster normae,2020,LC,LC,0,2025-1
135443161,Saccogaster hawaii,2020,DD,DD,NA,2025-1
135443392,Tuamotuichthys marshallensis,2020,DD,DD,NA,2025-1
135443456,Thermichthys hollisi,2020,DD,DD,NA,2025-1
135443535,Timorichthys angustus,2020,DD,DD,NA,2025-1
135444212,Echiodon rendahli,2020,LC,LC,0,2025-1
135444879,Encheliophis homei,2020,LC,LC,0,2025-1
135444969,Encheliophis vermiops,2020,DD,DD,NA,2025-1
135444993,Eurypleuron owasianum,2020,DD,DD,NA,2025-1
135445122,Onuxodon margaritiferae,2020,LC,LC,0,2025-1
135445875,Onuxodon parvibrachium,2020,LC,LC,0,2025-1
135445965,Pyramodon punctatus,2020,LC,LC,0,2025-1
135446036,Pyramodon ventralis,2020,LC,LC,0,2025-1
135446364,Beaglichthys bleekeri,2020,LC,LC,0,2025-1
135446376,Beaglichthys larsonae,2020,DD,DD,NA,2025-1
135446420,Beaglichthys macrophthalmus,2020,LC,LC,0,2025-1
135446685,Brosmolus longicaudus,2020,LC,LC,0,2025-1
135446731,Brotulinella taiwanensis,2020,LC,LC,0,2025-1
135446863,Dactylosurculus gomoni,2020,LC,LC,0,2025-1
135447285,Dermatopsis greenfieldi,2020,LC,LC,0,2025-1
135447486,Dermatopsis hoesei,2020,LC,LC,0,2025-1
135447515,Dermatopsis joergennielseni,2020,LC,LC,0,2025-1
135447519,Dermatopsis macrodon,2020,LC,LC,0,2025-1
135447628,Dermatopsis multiradiatus,2020,LC,LC,0,2025-1
135447951,Dipulus caecus,2020,LC,LC,0,2025-1
135447972,Dipulus hutchinsi,2020,LC,LC,0,2025-1
135447977,Dipulus norfolkanus,2020,VU,VU,0.4,2025-1
135447989,Eusurculus andamanensis,2020,DD,DD,NA,2025-1
135447993,Eusurculus pistillum,2020,LC,LC,0,2025-1
135447999,Eusurculus pristinus,2020,LC,LC,0,2025-1
135458600,Pelochelys cantorii,2021,CR,CR,0.8,2025-1
136663435,Bacopa decumbens,2020,LC,LC,0,2025-1
137454006,Abyssobrotula hadropercularis,2020,DD,DD,NA,2025-1
137455428,Alcockia rostrata,2020,LC,LC,0,2025-1
137455517,Alionematichthys ceylonensis,2020,LC,LC,0,2025-1
137455534,Alionematichthys phuketensis,2020,DD,DD,NA,2025-1
137455590,Alionematichthys piger,2020,LC,LC,0,2025-1
137455635,Alionematichthys plicatosurculus,2020,LC,LC,0,2025-1
137455671,Alionematichthys riukiuensis,2020,LC,LC,0,2025-1
137455698,Alionematichthys samoaensis,2020,LC,LC,0,2025-1
137455704,Alionematichthys shinoharai,2020,DD,DD,NA,2025-1
137455708,Alionematichthys suluensis,2020,LC,LC,0,2025-1
137455719,Alionematichthys winterbottomi,2020,LC,LC,0,2025-1
137458129,Apagesoma australe,2020,DD,DD,NA,2025-1
137462266,Argyripnus electronus,2020,DD,DD,NA,2025-1
137466286,Argyripnus pharos,2020,LC,LC,0,2025-1
137468437,Argyropelecus lychnus,2020,LC,LC,0,2025-1
137468866,Aristostomias scintillans,2020,LC,LC,0,2025-1
137468928,Astronesthes bilobatus,2020,LC,LC,0,2025-1
137468988,Astronesthes chrysophekadion,2020,LC,LC,0,2025-1
137469030,Astronesthes cyaneus,2020,LC,LC,0,2025-1
137469062,Astronesthes dupliglandis,2020,DD,DD,NA,2025-1
137469080,Astronesthes exsul,2020,LC,LC,0,2025-1
137469231,Astronesthes fedorovi,2020,LC,LC,0,2025-1
137469307,Astronesthes formosana,2020,DD,DD,NA,2025-1
137469400,Astronesthes galapagensis,2020,LC,LC,0,2025-1
137469425,Astronesthes gibbsi,2020,LC,LC,0,2025-1
137469512,Astronesthes ijimai,2020,LC,LC,0,2025-1
137469584,Astronesthes lamellosus,2020,LC,LC,0,2025-1
137469612,Astronesthes lampara,2020,LC,LC,0,2025-1
137469631,Astronesthes lucibucca,2020,LC,LC,0,2025-1
137469649,Astronesthes lucifer,2020,LC,LC,0,2025-1
137469661,Astronesthes luetkeni,2020,LC,LC,0,2025-1
137469768,Astronesthes lupina,2020,DD,DD,NA,2025-1
137469775,Astronesthes martensii,2020,LC,LC,0,2025-1
137469788,Astronesthes quasiindicus,2020,LC,LC,0,2025-1
137469812,Astronesthes spatulifer,2020,LC,LC,0,2025-1
137469824,Astronesthes splendidus,2020,LC,LC,0,2025-1
137469850,Astronesthes tatyanae,2020,LC,LC,0,2025-1
137469887,Astronesthes tchuvasovi,2020,LC,LC,0,2025-1
137469938,Astronesthes trifibulatus,2020,LC,LC,0,2025-1
137471106,Bassozetus glutinosus,2020,LC,LC,0,2025-1
137471399,Bassozetus zenkevitchi,2020,LC,LC,0,2025-1
137471542,Bathophilus abarbatus,2020,LC,LC,0,2025-1
137471864,Bathophilus cwyanorum,2020,LC,LC,0,2025-1
137471902,Bathophilus flemingi,2020,LC,LC,0,2025-1
137471919,Bathophilus indicus,2020,LC,LC,0,2025-1
137472082,Bathophilus kingi,2020,LC,LC,0,2025-1
137472158,Bathophilus novicki,2020,LC,LC,0,2025-1
137472715,Borostomias pacificus,2020,LC,LC,0,2025-1
137472733,Borostomias panamensis,2020,LC,LC,0,2025-1
137472775,Brotula flaviviridis,2020,DD,DD,NA,2025-1
137472788,Brotula phenax,2020,DD,DD,NA,2025-1
137472807,Brotula townsendi,2020,LC,LC,0,2025-1
137473052,Chauliodus barbatus,2020,LC,LC,0,2025-1
137473074,Chauliodus macouni,2020,LC,LC,0,2025-1
137473173,Chauliodus pammelas,2020,LC,LC,0,2025-1
137473194,Chauliodus vasnetzovi,2020,LC,LC,0,2025-1
137473327,Cherublemma emmelas,2020,LC,LC,0,2025-1
137473683,Cyclothone atraria,2020,LC,LC,0,2025-1
137473695,Cyclothone signata,2020,LC,LC,0,2025-1
137474280,Danaphos asteroscopus,2020,DD,DD,NA,2025-1
137474579,Danaphos oculatus,2020,LC,LC,0,2025-1
137475316,Dannevigia tusca,2020,LC,LC,0,2025-1
137475321,Dentex carpenteri,2020,DD,DD,NA,2025-1
137475427,Dermatopsoides andersoni,2020,LC,LC,0,2025-1
137475440,Dermatopsoides kasougae,2020,DD,DD,NA,2025-1
137475931,Dermatopsoides morrisonae,2020,DD,DD,NA,2025-1
137475952,Diancistrus alatus,2020,DD,DD,NA,2025-1
137476204,Diancistrus alleni,2020,LC,LC,0,2025-1
137476249,Diancistrus altidorsalis,2020,LC,LC,0,2025-1
137476260,Diancistrus atollorum,2020,LC,LC,0,2025-1
137476345,Diancistrus beateae,2020,LC,LC,0,2025-1
137476441,Diancistrus brevirostris,2020,LC,LC,0,2025-1
137476465,Diancistrus eremitus,2020,LC,LC,0,2025-1
137477075,Diancistrus erythraeus,2020,LC,LC,0,2025-1
137478075,Diancistrus fijiensis,2020,LC,LC,0,2025-1
137478884,Diancistrus fuscus,2020,LC,LC,0,2025-1
137481157,Diancistrus jackrandalli,2020,DD,DD,NA,2025-1
137481775,Diancistrus jeffjohnsoni,2020,LC,LC,0,2025-1
137482694,Diancistrus karinae,2020,LC,LC,0,2025-1
137483910,Diancistrus katrineae,2020,LC,LC,0,2025-1
137484582,Diancistrus leisi,2020,DD,DD,NA,2025-1
137485159,Diancistrus longifilis,2020,LC,LC,0,2025-1
137485582,Diancistrus machidai,2020,LC,LC,0,2025-1
137486238,Diancistrus manciporus,2020,DD,DD,NA,2025-1
137487256,Diancistrus mcgroutheri,2020,LC,LC,0,2025-1
137488091,Diancistrus mennei,2020,LC,LC,0,2025-1
137488624,Diancistrus niger,2020,DD,DD,NA,2025-1
137489033,Diancistrus pohnpeiensis,2020,DD,DD,NA,2025-1
137489054,Diancistrus robustus,2020,DD,DD,NA,2025-1
137489143,Diancistrus springeri,2020,LC,LC,0,2025-1
137489179,Diancistrus tongaensis,2020,LC,LC,0,2025-1
137489288,Diancistrus vietnamensis,2020,LC,LC,0,2025-1
137496751,Dicrolene filamentosa,2020,LC,LC,0,2025-1
137499072,Didymothallus criniceps,2020,LC,LC,0,2025-1
137499084,Didymothallus mizolepis,2020,LC,LC,0,2025-1
137499153,Didymothallus pruvosti,2020,LC,LC,0,2025-1
137499322,Dinematichthys iluocoeteoides,2020,LC,LC,0,2025-1
137499376,Dinematichthys trilobatus,2020,LC,LC,0,2025-1
137516649,Diplodus levantinus,2022,DD,DD,NA,2025-1
137516825,Diplophos australis,2020,LC,LC,0,2025-1
137516856,Diplophos orientalis,2020,LC,LC,0,2025-1
137516877,Diplophos pacificus,2020,DD,DD,NA,2025-1
137516940,Diplophos proximus,2020,LC,LC,0,2025-1
137517016,Diplostomias indicus,2020,DD,DD,NA,2025-1
137519413,Enchelybrotula paucidens,2020,DD,DD,NA,2025-1
137522233,Eupogonesthes xenicus,2020,DD,DD,NA,2025-1
137546677,Eustomias appositus,2020,LC,LC,0,2025-1
137546680,Eustomias australensis,2020,DD,DD,NA,2025-1
137546683,Eustomias bertelseni,2020,DD,DD,NA,2025-1
137546685,Eustomias bibulboides,2020,LC,LC,0,2025-1
137546688,Eustomias bifilis,2020,LC,LC,0,2025-1
137546691,Eustomias bimargaritoides,2020,LC,LC,0,2025-1
137546694,Eustomias bituberoides,2020,DD,DD,NA,2025-1
137546697,Eustomias bulbiramis,2020,DD,DD,NA,2025-1
137546700,Eustomias bulbornatus,2020,LC,LC,0,2025-1
137546703,Eustomias cancriensis,2020,LC,LC,0,2025-1
137546706,Eustomias cirritus,2020,LC,LC,0,2025-1
137546709,Eustomias crossotus,2020,LC,LC,0,2025-1
137546712,Eustomias crucis,2020,DD,DD,NA,2025-1
137546715,Eustomias curtatus,2020,DD,DD,NA,2025-1
137546718,Eustomias danae,2020,DD,DD,NA,2025-1
137546721,Eustomias deofamiliaris,2020,DD,DD,NA,2025-1
137546724,Eustomias diplomastiga,2020,DD,DD,NA,2025-1
137546727,Eustomias elongatus,2020,LC,LC,0,2025-1
137546730,Eustomias flagellifer,2020,DD,DD,NA,2025-1
137546733,Eustomias gibbsi,2020,LC,LC,0,2025-1
137546736,Eustomias inconstans,2020,DD,DD,NA,2025-1
137546739,Eustomias interruptus,2020,DD,DD,NA,2025-1
137546742,Eustomias ioani,2020,LC,LC,0,2025-1
137546745,Eustomias kukuevi,2020,DD,DD,NA,2025-1
137546748,Eustomias longiramis,2020,LC,LC,0,2025-1
137546751,Eustomias magnificus,2020,DD,DD,NA,2025-1
137546754,Eustomias mavka,2020,DD,DD,NA,2025-1
137546757,Eustomias melanostigmoides,2020,DD,DD,NA,2025-1
137546760,Eustomias mesostenus,2020,DD,DD,NA,2025-1
137546763,Eustomias minimus,2020,LC,LC,0,2025-1
137546766,Eustomias multifilis,2020,DD,DD,NA,2025-1
137546769,Eustomias orientalis,2020,LC,LC,0,2025-1
137546772,Eustomias pacificus,2020,LC,LC,0,2025-1
137546775,Eustomias parini,2020,LC,LC,0,2025-1
137546778,Eustomias paxtoni,2020,LC,LC,0,2025-1
137546781,Eustomias perplexus,2020,LC,LC,0,2025-1
137546784,Eustomias problematicus,2020,DD,DD,NA,2025-1
137546787,Eustomias similis,2020,LC,LC,0,2025-1
137546790,Eustomias teuthidopsis,2020,DD,DD,NA,2025-1
137546793,Eustomias tomentosis,2020,DD,DD,NA,2025-1
137546981,Eustomias uniramis,2020,LC,LC,0,2025-1
137548743,Eustomias vitiazi,2020,LC,LC,0,2025-1
137549329,Eustomias woollardi,2020,LC,LC,0,2025-1
137550044,Evynnis mononematos,2020,DD,DD,NA,2025-1
137551006,Gibberichthys latifrons,2019,LC,LC,0,2025-1
137551236,Glyptophidium macropus,2020,LC,LC,0,2025-1
137551338,Gunterichthys bussingi,2020,DD,DD,NA,2025-1
137551353,Gunterichthys coheni,2020,DD,DD,NA,2025-1
137551391,Holcomycteronus aequatoris,2020,DD,DD,NA,2025-1
137551403,Holcomycteronus brucei,2020,DD,DD,NA,2025-1
137558965,Ichthyococcus australis,2020,LC,LC,0,2025-1
137558996,Ichthyococcus elongatus,2020,LC,LC,0,2025-1
137559051,Ichthyococcus intermedius,2020,LC,LC,0,2025-1
137559151,Ichthyococcus parini,2020,LC,LC,0,2025-1
137563977,Idiacanthus antrostomus,2020,LC,LC,0,2025-1
137564220,Lapitaichthys frickei,2020,LC,LC,0,2025-1
137565393,Lepophidium hubbsi,2020,LC,LC,0,2025-1
137566072,Lepophidium inca,2020,LC,LC,0,2025-1
137566263,Leptostomias macronema,2020,DD,DD,NA,2025-1
137566286,Leptostomias multifilis,2020,DD,DD,NA,2025-1
137566290,Leptostomias robustus,2020,LC,LC,0,2025-1
137566486,Luciobrotula coheni,2020,LC,LC,0,2025-1
137566591,Lutjanus xanthopinnis,2019,DD,DD,NA,2025-1
137566923,Majungaichthys simplex,2020,DD,DD,NA,2025-1
137568083,Malacosteus australis,2020,LC,LC,0,2025-1
137568123,Manducus greyae,2020,LC,LC,0,2025-1
137568170,Mascarenichthys heemstrai,2020,LC,LC,0,2025-1
137568248,Mascarenichthys microphthalmus,2020,DD,DD,NA,2025-1
137568477,Mastigopterus imperator,2020,LC,LC,0,2025-1
137568775,Maurolicus australis,2020,LC,LC,0,2025-1
137568785,Maurolicus imperatorius,2020,LC,LC,0,2025-1
137568863,Maurolicus japonicus,2020,LC,LC,0,2025-1
137568872,Maurolicus javanicus,2020,LC,LC,0,2025-1
137568884,Maurolicus kornilovorum,2020,DD,DD,NA,2025-1
137568888,Maurolicus mucronatus,2020,LC,LC,0,2025-1
137568977,Maurolicus rudjakovi,2020,DD,DD,NA,2025-1
137569297,Melamphaes acanthomus,2020,LC,LC,0,2025-1
137569340,Melamphaes contradictorius,2020,DD,DD,NA,2025-1
137569640,Melamphaes danae,2020,LC,LC,0,2025-1
137569717,Melamphaes eurous,2020,LC,LC,0,2025-1
137569775,Melamphaes indicus,2020,LC,LC,0,2025-1
137569789,Melamphaes janae,2020,LC,LC,0,2025-1
137569859,Melamphaes laeviceps,2020,LC,LC,0,2025-1
137569875,Melamphaes lugubris,2020,LC,LC,0,2025-1
137569915,Melamphaes macrocephalus,2020,LC,LC,0,2025-1
137569930,Melamphaes nikolayi,2020,DD,DD,NA,2025-1
137569933,Melamphaes occlusus,2020,LC,LC,0,2025-1
137569944,Melamphaes pachystomus,2020,DD,DD,NA,2025-1
137569964,Melamphaes papavereus,2020,DD,DD,NA,2025-1
137570216,Melamphaes parini,2020,LC,LC,0,2025-1
137570258,Melamphaes proximus,2020,LC,LC,0,2025-1
137570304,Melamphaes shcherbachevi,2020,DD,DD,NA,2025-1
137570319,Melamphaes succedanaus,2020,LC,LC,0,2025-1
137570333,Melamphaes xestoachidus,2020,DD,DD,NA,2025-1
137570680,Melamphaes parvus,2020,LC,LC,0,2025-1
137574113,Melanostomias globulifer,2020,LC,LC,0,2025-1
137574133,Melanostomias nigroaxialis,2020,LC,LC,0,2025-1
137574140,Melanostomias pollicifer,2020,LC,LC,0,2025-1
137574172,Melanostomias stewarti,2020,DD,DD,NA,2025-1
137574247,Melanostomias vierecki,2020,DD,DD,NA,2025-1
137574454,Monognathus ahlstromi,2020,DD,DD,NA,2025-1
137574462,Monognathus berteli,2020,DD,DD,NA,2025-1
137574474,Monognathus bruuni,2020,DD,DD,NA,2025-1
137574565,Monognathus isaacsi,2020,DD,DD,NA,2025-1
137574584,Monognathus jesse,2020,DD,DD,NA,2025-1
137574614,Monognathus ozawai,2020,DD,DD,NA,2025-1
137574638,Monognathus rajui,2020,DD,DD,NA,2025-1
137575141,Monognathus rosenblatti,2020,LC,LC,0,2025-1
137575160,Monognathus smithi,2020,DD,DD,NA,2025-1
137575307,Monomitopus conjugator,2020,LC,LC,0,2025-1
137575992,Monothrix polylepis,2020,LC,LC,0,2025-1
137576275,Nemipterus flavomandibularis,2019,DD,DD,NA,2025-1
137576396,Neobythites analis,2020,LC,LC,0,2025-1
137679547,Cyperus correllii,2019,CR,CR,0.8,2025-1
137682661,Spermacoce felis-insulae,2020,CR,CR,0.8,2025-1
139890569,Gaidropsarus mauli,2019,DD,DD,NA,2025-1
139890701,Physiculus caboverdensis,2019,DD,DD,NA,2025-1
139901305,Chaunacops coloratus,2019,LC,LC,0,2025-1
139924892,Chaunax abei,2020,LC,LC,0,2025-1
139924923,Chaunax africanus,2019,DD,DD,NA,2025-1
139927865,Chaunax endeavouri,2020,LC,LC,0,2025-1
139928515,Chaunax fimbriatus,2020,LC,LC,0,2025-1
139928544,Chaunax flavomaculatus,2020,LC,LC,0,2025-1
139928736,Chaunax latipunctatus,2020,LC,LC,0,2025-1
139929006,Chaunax russatus,2020,LC,LC,0,2025-1
139929043,Chaunax umbrinus,2020,LC,LC,0,2025-1
139929862,Bufoceratias microcephalus,2019,DD,DD,NA,2025-1
139929873,Bufoceratias shaoi,2019,LC,LC,0,2025-1
139929929,Bufoceratias thele,2019,LC,LC,0,2025-1
139929968,Diceratias bispinosus,2019,LC,LC,0,2025-1
139929974,Diceratias trilobus,2019,LC,LC,0,2025-1
140024240,Gigantactis balushkini,2019,DD,DD,NA,2025-1
