iucn_sid,range_km2,sciname,dbf_file
190203,44359698.50001621,Chauliodus danae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART6.dbf
190204,130395.25001144409,Ogilbia jeffwilliamsi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART8.dbf
190205,519444.50002861023,Emmelichthyops atlanticus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SEABREAMS_SNAPPERS_GRUNTS.dbf
190206,698628.2500324249,Haemulon album,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SEABREAMS_SNAPPERS_GRUNTS.dbf
190207,17318341.249969482,Lophotus lacepede,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART2.dbf
190208,1286323.7500019073,Symphurus piger,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART3.dbf
190209,573569.0000190735,Symphurus stigmosus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART4.dbf
190210,12323529.500485182,Myoxocephalus scorpius,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART5.dbf
190211,15897557.750053406,Scomberesox saurus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART6.dbf
190213,205981.7500152588,Ophidion marginatum,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART8.dbf
190214,238807295.49996138,Nemichthys scolopaceus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
190216,3198500.749975443,Laemonema goodebeanorum,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART2.dbf
190217,34704416.74998665,Platytroctes apus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART3.dbf
190218,1710199.7499895096,Serranus atrobranchus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART4.dbf
190219,1029269.5000104904,Syacium gunteri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART5.dbf
190220,303397.75001335144,Pseudomyrophis fugesae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
190221,2103285.50002861,Lutjanus jocu,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SEABREAMS_SNAPPERS_GRUNTS.dbf
190222,365.24999618530273,Anchoa mitchilli,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART8.dbf
190223,13184689.000022888,Manducus maderensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART9.dbf
190224,816.2500023841858,Notarius bonillai,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART1.dbf
190225,419226.99999809265,Paraconger guianensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
190226,1144182.499988556,Diplectrum radiale,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART3.dbf
190227,1374930.5,Symphurus tessellatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART4.dbf
190228,917347.2499771118,Bagre bagre,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART5.dbf
190229,19174773.249996185,Astronesthes leucopogon,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART6.dbf
190230,446329.9999885559,Symphurus oculellus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART7.dbf
190231,30684.25,Robinsia catherinae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
190232,223659561.74999666,Taaningichthys bathyphilus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART9.dbf
190233,1365644.9999809265,Scorpaena agassizii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART1.dbf
190234,10928880.499997139,Eustomias monoclonus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART2.dbf
190236,3293181.2500066757,Barathronus maculatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART3.dbf
190237,2229667.4999904633,Squalogadus modificatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART4.dbf
190238,807997.0000152588,Nettastoma syntresis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
190239,4079035.5,Poromitra crassiceps,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART6.dbf
190241,1324927.7500076294,Melanorhinus microps,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART7.dbf
190242,136558.24999809265,Alionematichthys minyomma,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART8.dbf
190243,10654653.749996185,Bathypterois longipes,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART9.dbf
190244,817198.0000009537,Lepophidium jeannae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART1.dbf
190245,666118.9999923706,Sciades herzbergii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART2.dbf
190246,968346.0000405312,Sphoeroides maculatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART3.dbf
190247,992514.7499923706,Orthopristis ruber,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SEABREAMS_SNAPPERS_GRUNTS.dbf
190248,3260801.0000121593,Neoepinnula americana,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART5.dbf
190250,63565.25,Gymnothorax maderensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
190251,878983.7499914169,Hemanthias leptus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART8.dbf
190252,1668756.7500038147,Ariomma melanum,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART9.dbf
190253,522980.49999809265,Opistognathus macrognathus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART1.dbf
190254,137153.24999809265,Phenacoscorpius nebris,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART2.dbf
190255,29275574.49994278,Cookeolus japonicus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART3.dbf
190256,5182399.5000190735,Eustomias tetranema,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART4.dbf
190257,626150.7500109673,Opsanus beta,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART5.dbf
190258,2699614.0000038147,Polymetme thaeocoryla,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART6.dbf
190259,4112797.7500123978,Hoplostethus occidentalis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART7.dbf
190260,173380257.50005102,Cetostoma regani,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART8.dbf
190261,242288703.00001287,Notolychnus valdiviae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART9.dbf
190262,2432401.2499904633,Luciobrotula corethromycter,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART1.dbf
190263,434074.49998664856,Lepophidium aporrhox,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART2.dbf
190264,36248889.50003433,Rouleina maderensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART3.dbf
190265,41611975.49999428,Bathytroctes microlepis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART4.dbf
190268,108425.00001144409,Catesbya pseudomuraena,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
190269,1043450.25,Anchoa colonensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART7.dbf
190270,20646825.250016212,Brama caribbea,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART8.dbf
190271,2286552.75,Acromycter atlanticus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
190272,126614.75,Oneirodes macronema,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART1.dbf
190274,476873.2499933243,Trichopsetta ventralis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART2.dbf
190275,901323.4999904633,Trinectes microphthalmus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART3.dbf
190276,2848658.0000543594,Cheilopogon melanurus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART4.dbf
190277,29509466.750050545,Uncisudis advena,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART5.dbf
190278,15389255.000030518,Dolopichthys longicornis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART6.dbf
190279,4250226.000128746,Pomatomus saltatrix,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART7.dbf
190281,825280.2500009537,Parahollardia lineata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART8.dbf
190282,25393475.500005722,Bathytroctes macrolepis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART9.dbf
190283,568394.5000066757,Prionotus rubio,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART1.dbf
190285,111373074.50008893,Ichthyococcus ovatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART2.dbf
190286,16426205.249995232,Bathylagoides argyrogaster,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART3.dbf
190287,23610011.50000763,Lepidocybium flavobrunneum,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART4.dbf
190290,284499.5,Hypoplectrus gemma,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART6.dbf
190291,17108741.25002289,Chirostomias pliopterus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART7.dbf
190292,150744219.5000496,Hirundichthys speculiger,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART8.dbf
190293,475367.25000190735,Dysommina rugosa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
190294,3539565.250010252,Nezumia suilla,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART1.dbf
190295,546791.499994278,Haemulon bonariense,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SEABREAMS_SNAPPERS_GRUNTS.dbf
190296,62284837.75005674,Tetragonurus atlanticus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART3.dbf
190297,1557009.5000171661,Serranus baldwini,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART4.dbf
190298,154271287.99995637,Photostylus pycnopterus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART5.dbf
190299,3020747.2500035763,Poecilopsetta inermis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART6.dbf
190300,252409944.00001335,Cyclothone alba,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART7.dbf
190301,7204037.250008583,Leptostomias leptobolus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART8.dbf
190302,56720969.0000155,Photostomias guernei,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART9.dbf
190303,662323.2500076294,Lasiognathus beebei,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART1.dbf
190305,979924.2499923706,Eustomias hypopsilus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART3.dbf
190307,2816063.500008583,Neobythites marginatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART4.dbf
190308,150693.4999923706,Ophichthus spinicauda,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
190309,3814127.2500009537,Etelis oculatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SEABREAMS_SNAPPERS_GRUNTS.dbf
190310,190728417.25005364,Chiasmodon niger,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART7.dbf
190311,115150063.99999547,Nannobrachium lineatum,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART8.dbf
190312,1333211.5000038147,Aldrovandia oleosa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART9.dbf
190313,8436824.250028133,Maurolicus weitzmani,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART1.dbf
190314,26212771.750037193,Diaphus dumerilii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART2.dbf
190315,143002985.0000229,Serrivomer beanii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
190316,216897088.75005388,Scopelarchus analis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART4.dbf
190317,77255203.75001907,Bolinichthys photothorax,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART5.dbf
190318,108541.50000572205,Gymnothorax polygonius,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
190319,56813150.25000858,Brotulotaenia crassa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART7.dbf
190320,224293.50000953674,Opsanus phobetron,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART8.dbf
190321,60937593.249955416,Diaphus garmani,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART9.dbf
190322,18823515.75002122,Epigonus macrops,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART1.dbf
190323,628813.7499961853,Thalassophryne nattereri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART2.dbf
190324,220512260.49995708,Chauliodus sloani,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART3.dbf
190325,1490490.2499895096,Diplectrum bivittatum,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART4.dbf
190326,2257816.74998188,Sladenia shaefersi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART5.dbf
190327,1284354.9999587536,Centropomus parallelus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART6.dbf
190328,164158.7499961853,Sphoeroides yergeri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART7.dbf
190329,3319.4999990463257,Cyprinodon artifrons,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART8.dbf
190330,6666389.750036716,Pterycombus brama,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART9.dbf
190331,83783994.25001907,Gyrinomimus myersi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART1.dbf
190332,2219398.500052929,Canthidermis sufflamen,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART2.dbf
190333,1716717.0000200272,Aluterus heudelotii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART3.dbf
190334,2722802,Bathytyphlops sewelli,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART4.dbf
190335,7415663.000042915,Aulopus filamentosus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART5.dbf
190336,1734362.0000047684,Scorpaena calcarata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART7.dbf
190338,1083977.7500104904,Nezumia longebarbata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART9.dbf
190339,520890.9999961853,Serranus subligarius,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART1.dbf
190340,1664278.749985695,Hemicaranx amblyrhynchus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART2.dbf
190341,30431454.000019073,Acanthochaenus luetkenii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART3.dbf
190342,916388.4999990463,Neoconger mucronatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
190344,174739.25,Ogilbia cayorum,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART5.dbf
190345,822059.5000009537,Ancylopsetta dilecta,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART7.dbf
190346,149742447.25007558,Zu cristatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART8.dbf
190347,8296243.75003624,Zenopsis conchifer,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART9.dbf
190348,1655561.749997139,Astroscopus y-graecum,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART1.dbf
190349,34112113.25002432,Cetomimus gillii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART2.dbf
190350,196436644.7499404,Avocettina infans,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
190351,901002.5000066757,Gymnothorax nigromarginatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
190352,19788788.999943733,Parazen pacificus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART5.dbf
190353,90012642.74998379,Aristostomias tittmanni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART6.dbf
190354,1651737.7500009537,Idiastion kyphos,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART7.dbf
190355,158976.75001716614,Ogilbia suarezae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART8.dbf
190356,9743079.500068665,Aldrovandia affinis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART9.dbf
190357,278772.2499885559,Albula nemoptera,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART1.dbf
190358,696887.2500085831,Paralichthys albigutta,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART2.dbf
190359,29883989.999997377,Borostomias mononema,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART3.dbf
190360,12182849.500016212,Astronesthes macropogon,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART4.dbf
190361,58251671.00002432,Astronesthes niger,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART5.dbf
190362,2498919.7500314713,Sphyraena guachancho,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART6.dbf
190363,2351491.250020027,Lactophrys triqueter,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART7.dbf
190364,3669679.2500026226,Poecilopsetta beanii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART8.dbf
190365,569182.4999847412,Paralabrax dewegeri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART9.dbf
190366,411939.9999923706,Antennatus bermudensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART1.dbf
190367,3110236.5000083447,Lophiodes monodi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART2.dbf
190369,106651367.99999547,Lampanyctus nobilis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART3.dbf
190370,36570070.75001812,Photonectes leucospilus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART4.dbf
190371,8309653.999993324,Eustomias bimargaritatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART5.dbf
190372,2452961.2499933243,Pristipomoides macrophthalmus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SEABREAMS_SNAPPERS_GRUNTS.dbf
190373,29098901.250001907,Astronesthes atlanticus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART7.dbf
190374,5314.999998092651,Ogilbichthys haitiensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART8.dbf
190375,868014.4999723434,Hoplunnis macrura,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
190376,15732061.000022888,Photonectes phyllopogon,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART1.dbf
190377,1312831.2500076294,Xanthichthys ringens,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART2.dbf
190378,112182750.2500639,Regalecus glesne,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART3.dbf
190379,17097,Ophichthus hyposagmatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
190380,3923585.5000600815,Lagocephalus laevigatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART5.dbf
190381,2367448.499997139,Epigonus oligolepis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART6.dbf
190382,2081207.2500066757,Sonoda megalophthalma,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART7.dbf
