rgn_id,taxa_code,taxa_group,family,year,tonnes,vyear
20,Ascidiaceans nei_553,TUN,Pyuridae,2019,5178,2024
20,Ascidiaceans nei_553,TUN,Pyuridae,2019,5178,2025
20,Ascidiaceans nei_553,TUN,Pyuridae,2020,4926,2024
20,Ascidiaceans nei_553,TUN,Pyuridae,2020,4926,2025
20,Ascidiaceans nei_553,TUN,Pyuridae,2021,5428.91,2024
20,Ascidiaceans nei_553,TUN,Pyuridae,2021,5428.91,2025
20,Ascidiaceans nei_553,TUN,Pyuridae,2022,2133.894,2024
20,Ascidiaceans nei_553,TUN,Pyuridae,2022,2133.894,2025
20,Ascidiaceans nei_553,TUN,Pyuridae,2023,1591.518,2024
20,Ascidiaceans nei_553,TUN,Pyuridae,2023,1591.518,2025
218,Atlantic bluefin tuna_554,F,Scombridae,1984,50,2024
218,Atlantic bluefin tuna_554,F,Scombridae,1984,50,2025
182,Atlantic bluefin tuna_555,F,Scombridae,1985,38,2024
218,Atlantic bluefin tuna_554,F,Scombridae,1985,0,2024
182,Atlantic bluefin tuna_555,F,Scombridae,1985,38,2025
218,Atlantic bluefin tuna_554,F,Scombridae,1985,0,2025
182,Atlantic bluefin tuna_555,F,Scombridae,1986,60,2024
218,Atlantic bluefin tuna_554,F,Scombridae,1986,0,2024
182,Atlantic bluefin tuna_555,F,Scombridae,1986,60,2025
218,Atlantic bluefin tuna_554,F,Scombridae,1986,0,2025
182,Atlantic bluefin tuna_555,F,Scombridae,1987,109,2024
218,Atlantic bluefin tuna_554,F,Scombridae,1987,0,2024
182,Atlantic bluefin tuna_555,F,Scombridae,1987,109,2025
218,Atlantic bluefin tuna_554,F,Scombridae,1987,0,2025
182,Atlantic bluefin tuna_555,F,Scombridae,1988,47,2024
218,Atlantic bluefin tuna_554,F,Scombridae,1988,0,2024
182,Atlantic bluefin tuna_555,F,Scombridae,1988,47,2025
218,Atlantic bluefin tuna_554,F,Scombridae,1988,0,2025
182,Atlantic bluefin tuna_555,F,Scombridae,1989,237,2024
218,Atlantic bluefin tuna_554,F,Scombridae,1989,0.1,2024
182,Atlantic bluefin tuna_555,F,Scombridae,1989,237,2025
218,Atlantic bluefin tuna_554,F,Scombridae,1989,0.1,2025
182,Atlantic bluefin tuna_555,F,Scombridae,1990,358,2024
218,Atlantic bluefin tuna_554,F,Scombridae,1990,0.1,2024
182,Atlantic bluefin tuna_555,F,Scombridae,1990,358,2025
218,Atlantic bluefin tuna_554,F,Scombridae,1990,0.1,2025
182,Atlantic bluefin tuna_555,F,Scombridae,1991,16,2024
218,Atlantic bluefin tuna_554,F,Scombridae,1991,0.1,2024
182,Atlantic bluefin tuna_555,F,Scombridae,1991,16,2025
218,Atlantic bluefin tuna_554,F,Scombridae,1991,0.1,2025
182,Atlantic bluefin tuna_555,F,Scombridae,1992,19,2024
218,Atlantic bluefin tuna_554,F,Scombridae,1992,0,2024
182,Atlantic bluefin tuna_555,F,Scombridae,1992,19,2025
218,Atlantic bluefin tuna_554,F,Scombridae,1992,0,2025
182,Atlantic bluefin tuna_555,F,Scombridae,1993,19,2024
218,Atlantic bluefin tuna_554,F,Scombridae,1993,0,2024
182,Atlantic bluefin tuna_555,F,Scombridae,1993,19,2025
218,Atlantic bluefin tuna_554,F,Scombridae,1993,0,2025
182,Atlantic bluefin tuna_555,F,Scombridae,1994,0,2024
218,Atlantic bluefin tuna_554,F,Scombridae,1994,0,2024
182,Atlantic bluefin tuna_555,F,Scombridae,1994,0,2025
218,Atlantic bluefin tuna_554,F,Scombridae,1994,0,2025
182,Atlantic bluefin tuna_555,F,Scombridae,1995,15,2024
218,Atlantic bluefin tuna_554,F,Scombridae,1995,0,2024
182,Atlantic bluefin tuna_555,F,Scombridae,1995,15,2025
218,Atlantic bluefin tuna_554,F,Scombridae,1995,0,2025
182,Atlantic bluefin tuna_555,F,Scombridae,1996,77,2024
218,Atlantic bluefin tuna_554,F,Scombridae,1996,0,2024
182,Atlantic bluefin tuna_555,F,Scombridae,1996,77,2025
218,Atlantic bluefin tuna_554,F,Scombridae,1996,0,2025
182,Atlantic bluefin tuna_555,F,Scombridae,1997,33,2024
218,Atlantic bluefin tuna_554,F,Scombridae,1997,0,2024
182,Atlantic bluefin tuna_555,F,Scombridae,1997,33,2025
218,Atlantic bluefin tuna_554,F,Scombridae,1997,0,2025
182,Atlantic bluefin tuna_555,F,Scombridae,1998,390,2024
187,Atlantic bluefin tuna_556,F,Scombridae,1998,31,2024
218,Atlantic bluefin tuna_554,F,Scombridae,1998,0,2024
182,Atlantic bluefin tuna_555,F,Scombridae,1998,390,2025
187,Atlantic bluefin tuna_556,F,Scombridae,1998,31,2025
218,Atlantic bluefin tuna_554,F,Scombridae,1998,0,2025
182,Atlantic bluefin tuna_555,F,Scombridae,1999,670,2024
187,Atlantic bluefin tuna_556,F,Scombridae,1999,85,2024
218,Atlantic bluefin tuna_554,F,Scombridae,1999,0,2024
182,Atlantic bluefin tuna_555,F,Scombridae,1999,670,2025
187,Atlantic bluefin tuna_556,F,Scombridae,1999,85,2025
218,Atlantic bluefin tuna_554,F,Scombridae,1999,0,2025
182,Atlantic bluefin tuna_555,F,Scombridae,2000,740,2024
184,Atlantic bluefin tuna_557,F,Scombridae,2000,0.1,2024
187,Atlantic bluefin tuna_556,F,Scombridae,2000,202,2024
218,Atlantic bluefin tuna_554,F,Scombridae,2000,0,2024
182,Atlantic bluefin tuna_555,F,Scombridae,2000,740,2025
184,Atlantic bluefin tuna_557,F,Scombridae,2000,0.1,2025
187,Atlantic bluefin tuna_556,F,Scombridae,2000,202,2025
218,Atlantic bluefin tuna_554,F,Scombridae,2000,0,2025
182,Atlantic bluefin tuna_555,F,Scombridae,2001,890,2024
184,Atlantic bluefin tuna_557,F,Scombridae,2001,61,2024
187,Atlantic bluefin tuna_556,F,Scombridae,2001,302,2024
218,Atlantic bluefin tuna_554,F,Scombridae,2001,0,2024
182,Atlantic bluefin tuna_555,F,Scombridae,2001,890,2025
184,Atlantic bluefin tuna_557,F,Scombridae,2001,61,2025
187,Atlantic bluefin tuna_556,F,Scombridae,2001,302,2025
218,Atlantic bluefin tuna_554,F,Scombridae,2001,0,2025
61,Atlantic bluefin tuna_558,F,Scombridae,2002,5,2024
182,Atlantic bluefin tuna_555,F,Scombridae,2002,980,2024
184,Atlantic bluefin tuna_557,F,Scombridae,2002,323,2024
187,Atlantic bluefin tuna_556,F,Scombridae,2002,575,2024
218,Atlantic bluefin tuna_554,F,Scombridae,2002,0,2024
61,Atlantic bluefin tuna_558,F,Scombridae,2002,5,2025
182,Atlantic bluefin tuna_555,F,Scombridae,2002,980,2025
184,Atlantic bluefin tuna_557,F,Scombridae,2002,323,2025
187,Atlantic bluefin tuna_556,F,Scombridae,2002,575,2025
218,Atlantic bluefin tuna_554,F,Scombridae,2002,0,2025
61,Atlantic bluefin tuna_558,F,Scombridae,2003,152,2024
182,Atlantic bluefin tuna_555,F,Scombridae,2003,740,2024
184,Atlantic bluefin tuna_557,F,Scombridae,2003,222,2024
187,Atlantic bluefin tuna_556,F,Scombridae,2003,782,2024
218,Atlantic bluefin tuna_554,F,Scombridae,2003,0,2024
61,Atlantic bluefin tuna_558,F,Scombridae,2003,152,2025
182,Atlantic bluefin tuna_555,F,Scombridae,2003,740,2025
184,Atlantic bluefin tuna_557,F,Scombridae,2003,222,2025
187,Atlantic bluefin tuna_556,F,Scombridae,2003,782,2025
218,Atlantic bluefin tuna_554,F,Scombridae,2003,0,2025
61,Atlantic bluefin tuna_558,F,Scombridae,2004,44,2024
67,Atlantic bluefin tuna_559,F,Scombridae,2004,47,2024
76,Atlantic bluefin tuna_560,F,Scombridae,2004,440,2024
81,Atlantic bluefin tuna_561,F,Scombridae,2004,1370,2024
182,Atlantic bluefin tuna_555,F,Scombridae,2004,6422,2024
184,Atlantic bluefin tuna_557,F,Scombridae,2004,431,2024
187,Atlantic bluefin tuna_556,F,Scombridae,2004,3827,2024
218,Atlantic bluefin tuna_554,F,Scombridae,2004,0,2024
61,Atlantic bluefin tuna_558,F,Scombridae,2004,44,2025
67,Atlantic bluefin tuna_559,F,Scombridae,2004,47,2025
76,Atlantic bluefin tuna_560,F,Scombridae,2004,440,2025
81,Atlantic bluefin tuna_561,F,Scombridae,2004,1370,2025
182,Atlantic bluefin tuna_555,F,Scombridae,2004,6422,2025
184,Atlantic bluefin tuna_557,F,Scombridae,2004,431,2025
187,Atlantic bluefin tuna_556,F,Scombridae,2004,3827,2025
218,Atlantic bluefin tuna_554,F,Scombridae,2004,0,2025
61,Atlantic bluefin tuna_558,F,Scombridae,2005,213,2024
67,Atlantic bluefin tuna_559,F,Scombridae,2005,147,2024
76,Atlantic bluefin tuna_560,F,Scombridae,2005,390,2024
81,Atlantic bluefin tuna_561,F,Scombridae,2005,1480,2024
182,Atlantic bluefin tuna_555,F,Scombridae,2005,3364,2024
183,Atlantic bluefin tuna_562,F,Scombridae,2005,1,2024
184,Atlantic bluefin tuna_557,F,Scombridae,2005,1800,2024
187,Atlantic bluefin tuna_556,F,Scombridae,2005,3425,2024
218,Atlantic bluefin tuna_554,F,Scombridae,2005,0,2024
61,Atlantic bluefin tuna_558,F,Scombridae,2005,213,2025
67,Atlantic bluefin tuna_559,F,Scombridae,2005,147,2025
76,Atlantic bluefin tuna_560,F,Scombridae,2005,390,2025
81,Atlantic bluefin tuna_561,F,Scombridae,2005,1480,2025
182,Atlantic bluefin tuna_555,F,Scombridae,2005,3364,2025
183,Atlantic bluefin tuna_562,F,Scombridae,2005,1,2025
184,Atlantic bluefin tuna_557,F,Scombridae,2005,1800,2025
187,Atlantic bluefin tuna_556,F,Scombridae,2005,3425,2025
218,Atlantic bluefin tuna_554,F,Scombridae,2005,0,2025
61,Atlantic bluefin tuna_558,F,Scombridae,2006,450,2024
67,Atlantic bluefin tuna_559,F,Scombridae,2006,148,2024
68,Atlantic bluefin tuna_563,F,Scombridae,2006,6069,2024
76,Atlantic bluefin tuna_560,F,Scombridae,2006,390,2024
80,Atlantic bluefin tuna_564,F,Scombridae,2006,210,2024
81,Atlantic bluefin tuna_561,F,Scombridae,2006,1030,2024
182,Atlantic bluefin tuna_555,F,Scombridae,2006,2572,2024
183,Atlantic bluefin tuna_562,F,Scombridae,2006,12,2024
184,Atlantic bluefin tuna_557,F,Scombridae,2006,1163,2024
187,Atlantic bluefin tuna_556,F,Scombridae,2006,6700,2024
218,Atlantic bluefin tuna_554,F,Scombridae,2006,0,2024
61,Atlantic bluefin tuna_558,F,Scombridae,2006,450,2025
67,Atlantic bluefin tuna_559,F,Scombridae,2006,148,2025
68,Atlantic bluefin tuna_563,F,Scombridae,2006,6069,2025
76,Atlantic bluefin tuna_560,F,Scombridae,2006,390,2025
80,Atlantic bluefin tuna_564,F,Scombridae,2006,210,2025
81,Atlantic bluefin tuna_561,F,Scombridae,2006,1030,2025
182,Atlantic bluefin tuna_555,F,Scombridae,2006,2572,2025
183,Atlantic bluefin tuna_562,F,Scombridae,2006,12,2025
184,Atlantic bluefin tuna_557,F,Scombridae,2006,1163,2025
187,Atlantic bluefin tuna_556,F,Scombridae,2006,6700,2025
218,Atlantic bluefin tuna_554,F,Scombridae,2006,0,2025
61,Atlantic bluefin tuna_558,F,Scombridae,2007,511,2024
67,Atlantic bluefin tuna_559,F,Scombridae,2007,0,2024
68,Atlantic bluefin tuna_563,F,Scombridae,2007,6813,2024
76,Atlantic bluefin tuna_560,F,Scombridae,2007,870,2024
80,Atlantic bluefin tuna_564,F,Scombridae,2007,110,2024
81,Atlantic bluefin tuna_561,F,Scombridae,2007,940,2024
182,Atlantic bluefin tuna_555,F,Scombridae,2007,4076,2024
183,Atlantic bluefin tuna_562,F,Scombridae,2007,13,2024
184,Atlantic bluefin tuna_557,F,Scombridae,2007,2577,2024
187,Atlantic bluefin tuna_556,F,Scombridae,2007,4180,2024
218,Atlantic bluefin tuna_554,F,Scombridae,2007,0,2024
61,Atlantic bluefin tuna_558,F,Scombridae,2007,511,2025
67,Atlantic bluefin tuna_559,F,Scombridae,2007,0,2025
68,Atlantic bluefin tuna_563,F,Scombridae,2007,6813,2025
76,Atlantic bluefin tuna_560,F,Scombridae,2007,870,2025
80,Atlantic bluefin tuna_564,F,Scombridae,2007,110,2025
81,Atlantic bluefin tuna_561,F,Scombridae,2007,940,2025
182,Atlantic bluefin tuna_555,F,Scombridae,2007,4076,2025
183,Atlantic bluefin tuna_562,F,Scombridae,2007,13,2025
184,Atlantic bluefin tuna_557,F,Scombridae,2007,2577,2025
187,Atlantic bluefin tuna_556,F,Scombridae,2007,4180,2025
218,Atlantic bluefin tuna_554,F,Scombridae,2007,0,2025
61,Atlantic bluefin tuna_558,F,Scombridae,2008,611,2024
67,Atlantic bluefin tuna_559,F,Scombridae,2008,0,2024
68,Atlantic bluefin tuna_563,F,Scombridae,2008,5039,2024
76,Atlantic bluefin tuna_560,F,Scombridae,2008,710,2024
80,Atlantic bluefin tuna_564,F,Scombridae,2008,180,2024
81,Atlantic bluefin tuna_561,F,Scombridae,2008,1020,2024
182,Atlantic bluefin tuna_555,F,Scombridae,2008,3216.74,2024
183,Atlantic bluefin tuna_562,F,Scombridae,2008,22,2024
184,Atlantic bluefin tuna_557,F,Scombridae,2008,370,2024
187,Atlantic bluefin tuna_556,F,Scombridae,2008,3711,2024
218,Atlantic bluefin tuna_554,F,Scombridae,2008,0,2024
61,Atlantic bluefin tuna_558,F,Scombridae,2008,611,2025
67,Atlantic bluefin tuna_559,F,Scombridae,2008,0,2025
68,Atlantic bluefin tuna_563,F,Scombridae,2008,5039,2025
76,Atlantic bluefin tuna_560,F,Scombridae,2008,710,2025
80,Atlantic bluefin tuna_564,F,Scombridae,2008,180,2025
81,Atlantic bluefin tuna_561,F,Scombridae,2008,1020,2025
182,Atlantic bluefin tuna_555,F,Scombridae,2008,3216.74,2025
183,Atlantic bluefin tuna_562,F,Scombridae,2008,22,2025
184,Atlantic bluefin tuna_557,F,Scombridae,2008,370,2025
187,Atlantic bluefin tuna_556,F,Scombridae,2008,3711,2025
218,Atlantic bluefin tuna_554,F,Scombridae,2008,0,2025
61,Atlantic bluefin tuna_558,F,Scombridae,2009,380,2024
67,Atlantic bluefin tuna_559,F,Scombridae,2009,0,2024
68,Atlantic bluefin tuna_563,F,Scombridae,2009,3441,2024
76,Atlantic bluefin tuna_560,F,Scombridae,2009,910,2024
80,Atlantic bluefin tuna_564,F,Scombridae,2009,40,2024
81,Atlantic bluefin tuna_561,F,Scombridae,2009,0,2024
182,Atlantic bluefin tuna_555,F,Scombridae,2009,2378.56,2024
183,Atlantic bluefin tuna_562,F,Scombridae,2009,40,2024
184,Atlantic bluefin tuna_557,F,Scombridae,2009,120,2024
187,Atlantic bluefin tuna_556,F,Scombridae,2009,4200,2024
218,Atlantic bluefin tuna_554,F,Scombridae,2009,0,2024
61,Atlantic bluefin tuna_558,F,Scombridae,2009,380,2025
67,Atlantic bluefin tuna_559,F,Scombridae,2009,0,2025
68,Atlantic bluefin tuna_563,F,Scombridae,2009,3441,2025
76,Atlantic bluefin tuna_560,F,Scombridae,2009,910,2025
80,Atlantic bluefin tuna_564,F,Scombridae,2009,40,2025
81,Atlantic bluefin tuna_561,F,Scombridae,2009,0,2025
182,Atlantic bluefin tuna_555,F,Scombridae,2009,2378.56,2025
183,Atlantic bluefin tuna_562,F,Scombridae,2009,40,2025
184,Atlantic bluefin tuna_557,F,Scombridae,2009,120,2025
187,Atlantic bluefin tuna_556,F,Scombridae,2009,4200,2025
218,Atlantic bluefin tuna_554,F,Scombridae,2009,0,2025
61,Atlantic bluefin tuna_558,F,Scombridae,2010,373,2024
67,Atlantic bluefin tuna_559,F,Scombridae,2010,0,2024
68,Atlantic bluefin tuna_563,F,Scombridae,2010,4955,2024
76,Atlantic bluefin tuna_560,F,Scombridae,2010,580,2024
80,Atlantic bluefin tuna_564,F,Scombridae,2010,90,2024
81,Atlantic bluefin tuna_561,F,Scombridae,2010,0,2024
182,Atlantic bluefin tuna_555,F,Scombridae,2010,1793.4,2024
183,Atlantic bluefin tuna_562,F,Scombridae,2010,0,2024
184,Atlantic bluefin tuna_557,F,Scombridae,2010,20,2024
187,Atlantic bluefin tuna_556,F,Scombridae,2010,3368,2024
218,Atlantic bluefin tuna_554,F,Scombridae,2010,0,2024
61,Atlantic bluefin tuna_558,F,Scombridae,2010,373,2025
67,Atlantic bluefin tuna_559,F,Scombridae,2010,0,2025
68,Atlantic bluefin tuna_563,F,Scombridae,2010,4955,2025
76,Atlantic bluefin tuna_560,F,Scombridae,2010,580,2025
80,Atlantic bluefin tuna_564,F,Scombridae,2010,90,2025
81,Atlantic bluefin tuna_561,F,Scombridae,2010,0,2025
182,Atlantic bluefin tuna_555,F,Scombridae,2010,1793.4,2025
183,Atlantic bluefin tuna_562,F,Scombridae,2010,0,2025
184,Atlantic bluefin tuna_557,F,Scombridae,2010,20,2025
187,Atlantic bluefin tuna_556,F,Scombridae,2010,3368,2025
218,Atlantic bluefin tuna_554,F,Scombridae,2010,0,2025
61,Atlantic bluefin tuna_558,F,Scombridae,2011,350,2024
67,Atlantic bluefin tuna_559,F,Scombridae,2011,0,2024
68,Atlantic bluefin tuna_563,F,Scombridae,2011,1759,2024
76,Atlantic bluefin tuna_560,F,Scombridae,2011,100,2024
80,Atlantic bluefin tuna_564,F,Scombridae,2011,95,2024
81,Atlantic bluefin tuna_561,F,Scombridae,2011,0,2024
182,Atlantic bluefin tuna_555,F,Scombridae,2011,2865.96,2024
183,Atlantic bluefin tuna_562,F,Scombridae,2011,0,2024
184,Atlantic bluefin tuna_557,F,Scombridae,2011,435.3,2024
187,Atlantic bluefin tuna_556,F,Scombridae,2011,3368,2024
218,Atlantic bluefin tuna_554,F,Scombridae,2011,0,2024
61,Atlantic bluefin tuna_558,F,Scombridae,2011,350,2025
67,Atlantic bluefin tuna_559,F,Scombridae,2011,0,2025
68,Atlantic bluefin tuna_563,F,Scombridae,2011,1759,2025
76,Atlantic bluefin tuna_560,F,Scombridae,2011,100,2025
80,Atlantic bluefin tuna_564,F,Scombridae,2011,95,2025
81,Atlantic bluefin tuna_561,F,Scombridae,2011,0,2025
182,Atlantic bluefin tuna_555,F,Scombridae,2011,2865.96,2025
183,Atlantic bluefin tuna_562,F,Scombridae,2011,0,2025
184,Atlantic bluefin tuna_557,F,Scombridae,2011,435.3,2025
187,Atlantic bluefin tuna_556,F,Scombridae,2011,3368,2025
218,Atlantic bluefin tuna_554,F,Scombridae,2011,0,2025
61,Atlantic bluefin tuna_558,F,Scombridae,2012,841,2024
67,Atlantic bluefin tuna_559,F,Scombridae,2012,0,2024
68,Atlantic bluefin tuna_563,F,Scombridae,2012,3904,2024
76,Atlantic bluefin tuna_560,F,Scombridae,2012,395,2024
80,Atlantic bluefin tuna_564,F,Scombridae,2012,30,2024
81,Atlantic bluefin tuna_561,F,Scombridae,2012,0,2024
182,Atlantic bluefin tuna_555,F,Scombridae,2012,2987.7,2024
183,Atlantic bluefin tuna_562,F,Scombridae,2012,0,2024
184,Atlantic bluefin tuna_557,F,Scombridae,2012,0,2024
187,Atlantic bluefin tuna_556,F,Scombridae,2012,1906.74,2024
218,Atlantic bluefin tuna_554,F,Scombridae,2012,0,2024
61,Atlantic bluefin tuna_558,F,Scombridae,2012,841,2025
67,Atlantic bluefin tuna_559,F,Scombridae,2012,0,2025
68,Atlantic bluefin tuna_563,F,Scombridae,2012,3904,2025
76,Atlantic bluefin tuna_560,F,Scombridae,2012,395,2025
80,Atlantic bluefin tuna_564,F,Scombridae,2012,30,2025
81,Atlantic bluefin tuna_561,F,Scombridae,2012,0,2025
182,Atlantic bluefin tuna_555,F,Scombridae,2012,2987.7,2025
183,Atlantic bluefin tuna_562,F,Scombridae,2012,0,2025
184,Atlantic bluefin tuna_557,F,Scombridae,2012,0,2025
187,Atlantic bluefin tuna_556,F,Scombridae,2012,1906.74,2025
218,Atlantic bluefin tuna_554,F,Scombridae,2012,0,2025
61,Atlantic bluefin tuna_558,F,Scombridae,2013,380,2024
67,Atlantic bluefin tuna_559,F,Scombridae,2013,0,2024
68,Atlantic bluefin tuna_563,F,Scombridae,2013,6123,2024
76,Atlantic bluefin tuna_560,F,Scombridae,2013,470,2024
80,Atlantic bluefin tuna_564,F,Scombridae,2013,55,2024
81,Atlantic bluefin tuna_561,F,Scombridae,2013,0,2024
182,Atlantic bluefin tuna_555,F,Scombridae,2013,2902.6000000000004,2024
183,Atlantic bluefin tuna_562,F,Scombridae,2013,0,2024
184,Atlantic bluefin tuna_557,F,Scombridae,2013,0,2024
187,Atlantic bluefin tuna_556,F,Scombridae,2013,2616.31,2024
218,Atlantic bluefin tuna_554,F,Scombridae,2013,0,2024
61,Atlantic bluefin tuna_558,F,Scombridae,2013,380,2025
67,Atlantic bluefin tuna_559,F,Scombridae,2013,0,2025
68,Atlantic bluefin tuna_563,F,Scombridae,2013,6123,2025
76,Atlantic bluefin tuna_560,F,Scombridae,2013,470,2025
80,Atlantic bluefin tuna_564,F,Scombridae,2013,55,2025
81,Atlantic bluefin tuna_561,F,Scombridae,2013,0,2025
182,Atlantic bluefin tuna_555,F,Scombridae,2013,2902.6000000000004,2025
183,Atlantic bluefin tuna_562,F,Scombridae,2013,0,2025
184,Atlantic bluefin tuna_557,F,Scombridae,2013,0,2025
187,Atlantic bluefin tuna_556,F,Scombridae,2013,2616.31,2025
218,Atlantic bluefin tuna_554,F,Scombridae,2013,0,2025
61,Atlantic bluefin tuna_558,F,Scombridae,2014,479,2024
67,Atlantic bluefin tuna_559,F,Scombridae,2014,0,2024
68,Atlantic bluefin tuna_563,F,Scombridae,2014,5451,2024
76,Atlantic bluefin tuna_560,F,Scombridae,2014,1136,2024
80,Atlantic bluefin tuna_564,F,Scombridae,2014,75,2024
81,Atlantic bluefin tuna_561,F,Scombridae,2014,0,2024
182,Atlantic bluefin tuna_555,F,Scombridae,2014,3088.35,2024
183,Atlantic bluefin tuna_562,F,Scombridae,2014,0,2024
184,Atlantic bluefin tuna_557,F,Scombridae,2014,0,2024
187,Atlantic bluefin tuna_556,F,Scombridae,2014,2223.76,2024
218,Atlantic bluefin tuna_554,F,Scombridae,2014,0,2024
61,Atlantic bluefin tuna_558,F,Scombridae,2014,479,2025
67,Atlantic bluefin tuna_559,F,Scombridae,2014,0,2025
68,Atlantic bluefin tuna_563,F,Scombridae,2014,5451,2025
76,Atlantic bluefin tuna_560,F,Scombridae,2014,1136,2025
80,Atlantic bluefin tuna_564,F,Scombridae,2014,75,2025
81,Atlantic bluefin tuna_561,F,Scombridae,2014,0,2025
182,Atlantic bluefin tuna_555,F,Scombridae,2014,3088.35,2025
183,Atlantic bluefin tuna_562,F,Scombridae,2014,0,2025
184,Atlantic bluefin tuna_557,F,Scombridae,2014,0,2025
187,Atlantic bluefin tuna_556,F,Scombridae,2014,2223.76,2025
218,Atlantic bluefin tuna_554,F,Scombridae,2014,0,2025
61,Atlantic bluefin tuna_558,F,Scombridae,2015,199,2024
67,Atlantic bluefin tuna_559,F,Scombridae,2015,0,2024
68,Atlantic bluefin tuna_563,F,Scombridae,2015,8051,2024
76,Atlantic bluefin tuna_560,F,Scombridae,2015,1710,2024
80,Atlantic bluefin tuna_564,F,Scombridae,2015,0,2024
81,Atlantic bluefin tuna_561,F,Scombridae,2015,0,2024
182,Atlantic bluefin tuna_555,F,Scombridae,2015,4690.74,2024
183,Atlantic bluefin tuna_562,F,Scombridae,2015,0,2024
184,Atlantic bluefin tuna_557,F,Scombridae,2015,0,2024
187,Atlantic bluefin tuna_556,F,Scombridae,2015,2603.361,2024
218,Atlantic bluefin tuna_554,F,Scombridae,2015,0,2024
61,Atlantic bluefin tuna_558,F,Scombridae,2015,199,2025
67,Atlantic bluefin tuna_559,F,Scombridae,2015,0,2025
68,Atlantic bluefin tuna_563,F,Scombridae,2015,8051,2025
76,Atlantic bluefin tuna_560,F,Scombridae,2015,1710,2025
80,Atlantic bluefin tuna_564,F,Scombridae,2015,0,2025
81,Atlantic bluefin tuna_561,F,Scombridae,2015,0,2025
182,Atlantic bluefin tuna_555,F,Scombridae,2015,4690.74,2025
183,Atlantic bluefin tuna_562,F,Scombridae,2015,0,2025
184,Atlantic bluefin tuna_557,F,Scombridae,2015,0,2025
187,Atlantic bluefin tuna_556,F,Scombridae,2015,2603.361,2025
218,Atlantic bluefin tuna_554,F,Scombridae,2015,0,2025
61,Atlantic bluefin tuna_558,F,Scombridae,2016,218,2024
67,Atlantic bluefin tuna_559,F,Scombridae,2016,0,2024
68,Atlantic bluefin tuna_563,F,Scombridae,2016,11292,2024
76,Atlantic bluefin tuna_560,F,Scombridae,2016,3834,2024
80,Atlantic bluefin tuna_564,F,Scombridae,2016,0,2024
81,Atlantic bluefin tuna_561,F,Scombridae,2016,0,2024
182,Atlantic bluefin tuna_555,F,Scombridae,2016,4562.28,2024
183,Atlantic bluefin tuna_562,F,Scombridae,2016,0.42,2024
184,Atlantic bluefin tuna_557,F,Scombridae,2016,0,2024
187,Atlantic bluefin tuna_556,F,Scombridae,2016,2934.276,2024
218,Atlantic bluefin tuna_554,F,Scombridae,2016,0,2024
61,Atlantic bluefin tuna_558,F,Scombridae,2016,218,2025
67,Atlantic bluefin tuna_559,F,Scombridae,2016,0,2025
68,Atlantic bluefin tuna_563,F,Scombridae,2016,11292,2025
76,Atlantic bluefin tuna_560,F,Scombridae,2016,3834,2025
80,Atlantic bluefin tuna_564,F,Scombridae,2016,0,2025
81,Atlantic bluefin tuna_561,F,Scombridae,2016,0,2025
182,Atlantic bluefin tuna_555,F,Scombridae,2016,4562.28,2025
183,Atlantic bluefin tuna_562,F,Scombridae,2016,0.42,2025
184,Atlantic bluefin tuna_557,F,Scombridae,2016,0,2025
187,Atlantic bluefin tuna_556,F,Scombridae,2016,2934.276,2025
218,Atlantic bluefin tuna_554,F,Scombridae,2016,0,2025
61,Atlantic bluefin tuna_558,F,Scombridae,2017,0,2024
67,Atlantic bluefin tuna_559,F,Scombridae,2017,0,2024
68,Atlantic bluefin tuna_563,F,Scombridae,2017,13120,2024
76,Atlantic bluefin tuna_560,F,Scombridae,2017,3802,2024
80,Atlantic bluefin tuna_564,F,Scombridae,2017,0,2024
81,Atlantic bluefin tuna_561,F,Scombridae,2017,0,2024
182,Atlantic bluefin tuna_555,F,Scombridae,2017,5136.139999999999,2024
183,Atlantic bluefin tuna_562,F,Scombridae,2017,0,2024
184,Atlantic bluefin tuna_557,F,Scombridae,2017,0,2024
187,Atlantic bluefin tuna_556,F,Scombridae,2017,2161.608,2024
218,Atlantic bluefin tuna_554,F,Scombridae,2017,0,2024
61,Atlantic bluefin tuna_558,F,Scombridae,2017,0,2025
67,Atlantic bluefin tuna_559,F,Scombridae,2017,0,2025
68,Atlantic bluefin tuna_563,F,Scombridae,2017,13120,2025
76,Atlantic bluefin tuna_560,F,Scombridae,2017,3802,2025
80,Atlantic bluefin tuna_564,F,Scombridae,2017,0,2025
81,Atlantic bluefin tuna_561,F,Scombridae,2017,0,2025
182,Atlantic bluefin tuna_555,F,Scombridae,2017,5136.139999999999,2025
183,Atlantic bluefin tuna_562,F,Scombridae,2017,0,2025
184,Atlantic bluefin tuna_557,F,Scombridae,2017,0,2025
187,Atlantic bluefin tuna_556,F,Scombridae,2017,2161.608,2025
218,Atlantic bluefin tuna_554,F,Scombridae,2017,0,2025
61,Atlantic bluefin tuna_558,F,Scombridae,2018,0,2024
67,Atlantic bluefin tuna_559,F,Scombridae,2018,0,2024
68,Atlantic bluefin tuna_563,F,Scombridae,2018,17326,2024
76,Atlantic bluefin tuna_560,F,Scombridae,2018,3571,2024
80,Atlantic bluefin tuna_564,F,Scombridae,2018,0,2024
81,Atlantic bluefin tuna_561,F,Scombridae,2018,0,2024
