rgn_id,taxa_code,sust_coeff,vyear
140,Marine fishes nei_966,taxon_group_avg,2025
208,Marine fishes nei_967,taxon_group_avg,2024
208,Marine fishes nei_967,taxon_group_avg,2025
61,Marine fishes nei_968,taxon_group_avg,2024
61,Marine fishes nei_968,taxon_group_avg,2025
15,Marine fishes nei_969,taxon_group_avg,2024
62,Marine fishes nei_970,taxon_group_avg,2024
247,Marine fishes nei_971,taxon_group_avg,2024
15,Marine fishes nei_969,taxon_group_avg,2025
62,Marine fishes nei_970,taxon_group_avg,2025
247,Marine fishes nei_971,taxon_group_avg,2025
14,Marine fishes nei_972,taxon_group_avg,2024
80,Marine fishes nei_973,taxon_group_avg,2024
179,Marine fishes nei_974,taxon_group_avg,2024
14,Marine fishes nei_972,taxon_group_avg,2025
80,Marine fishes nei_973,taxon_group_avg,2025
179,Marine fishes nei_974,taxon_group_avg,2025
188,Marine fishes nei_975,taxon_group_avg,2024
188,Marine fishes nei_975,taxon_group_avg,2025
16,Marine fishes nei_976,taxon_group_avg,2024
171,Marine fishes nei_977,taxon_group_avg,2024
16,Marine fishes nei_976,taxon_group_avg,2025
171,Marine fishes nei_977,taxon_group_avg,2025
79,Marine fishes nei_978,taxon_group_avg,2024
147,Marine fishes nei_979,taxon_group_avg,2024
187,Marine fishes nei_980,taxon_group_avg,2024
79,Marine fishes nei_978,taxon_group_avg,2025
147,Marine fishes nei_979,taxon_group_avg,2025
187,Marine fishes nei_980,taxon_group_avg,2025
73,Marine fishes nei_981,taxon_group_avg,2024
135,Marine fishes nei_982,taxon_group_avg,2024
183,Marine fishes nei_983,taxon_group_avg,2024
73,Marine fishes nei_981,taxon_group_avg,2025
135,Marine fishes nei_982,taxon_group_avg,2025
183,Marine fishes nei_983,taxon_group_avg,2025
216,Marine fishes nei_984,taxon_group_avg,2024
216,Marine fishes nei_984,taxon_group_avg,2025
182,Marine fishes nei_985,taxon_group_avg,2024
184,Marine fishes nei_986,taxon_group_avg,2024
182,Marine fishes nei_985,taxon_group_avg,2025
184,Marine fishes nei_986,taxon_group_avg,2025
76,Marine fishes nei_987,taxon_group_avg,2024
76,Marine fishes nei_987,taxon_group_avg,2025
68,Marine fishes nei_988,taxon_group_avg,2024
68,Marine fishes nei_988,taxon_group_avg,2025
24,Marine fishes nei_989,taxon_group_avg,2024
138,Marine fishes nei_990,taxon_group_avg,2024
207,Marine fishes nei_991,taxon_group_avg,2024
24,Marine fishes nei_989,taxon_group_avg,2025
138,Marine fishes nei_990,taxon_group_avg,2025
207,Marine fishes nei_991,taxon_group_avg,2025
29,Marine fishes nei_992,taxon_group_avg,2024
29,Marine fishes nei_992,taxon_group_avg,2025
175,Marine fishes nei_993,taxon_group_avg,2024
175,Marine fishes nei_993,taxon_group_avg,2025
232,Marine fishes nei_994,taxon_group_avg,2024
232,Marine fishes nei_994,taxon_group_avg,2025
163,Marine fishes nei_995,taxon_group_avg,2024
163,Marine fishes nei_995,taxon_group_avg,2025
21,Marine fishes nei_996,taxon_group_avg,2024
74,Marine fishes nei_997,taxon_group_avg,2024
137,Marine fishes nei_998,taxon_group_avg,2024
191,Marine fishes nei_999,taxon_group_avg,2024
21,Marine fishes nei_996,taxon_group_avg,2025
74,Marine fishes nei_997,taxon_group_avg,2025
137,Marine fishes nei_998,taxon_group_avg,2025
191,Marine fishes nei_999,taxon_group_avg,2025
218,Marine fishes nei_1000,taxon_group_avg,2024
218,Marine fishes nei_1000,taxon_group_avg,2025
207,Marine molluscs nei_1001,taxon_group_avg,2024
209,Marine molluscs nei_1002,taxon_group_avg,2024
207,Marine molluscs nei_1001,taxon_group_avg,2025
209,Marine molluscs nei_1002,taxon_group_avg,2025
171,Marine molluscs nei_1003,taxon_group_avg,2024
171,Marine molluscs nei_1003,taxon_group_avg,2025
20,Marine molluscs nei_1004,taxon_group_avg,2024
20,Marine molluscs nei_1004,taxon_group_avg,2025
218,Marine molluscs nei_1005,taxon_group_avg,2024
218,Marine molluscs nei_1005,taxon_group_avg,2025
181,Marine molluscs nei_1006,taxon_group_avg,2024
181,Marine molluscs nei_1006,taxon_group_avg,2025
179,Marine molluscs nei_1007,taxon_group_avg,2024
179,Marine molluscs nei_1007,taxon_group_avg,2025
182,Marine molluscs nei_1008,taxon_group_avg,2024
182,Marine molluscs nei_1008,taxon_group_avg,2025
183,Marine molluscs nei_1009,taxon_group_avg,2024
183,Marine molluscs nei_1009,taxon_group_avg,2025
187,Marine molluscs nei_1010,taxon_group_avg,2024
187,Marine molluscs nei_1010,taxon_group_avg,2025
14,Marine molluscs nei_1011,taxon_group_avg,2024
14,Marine molluscs nei_1011,taxon_group_avg,2025
216,Marine molluscs nei_1012,taxon_group_avg,2024
216,Marine molluscs nei_1012,taxon_group_avg,2025
180,Marine molluscs nei_1013,taxon_group_avg,2024
180,Marine molluscs nei_1013,taxon_group_avg,2025
80,Marine molluscs nei_1014,taxon_group_avg,2024
80,Marine molluscs nei_1014,taxon_group_avg,2025
16,Marine molluscs nei_1015,taxon_group_avg,2024
16,Marine molluscs nei_1015,taxon_group_avg,2025
224,Masu(=Cherry) salmon_1016,region_family_avg,2024
224,Masu(=Cherry) salmon_1016,region_family_avg,2025
179,Meagre_1017,none,2024
179,Meagre_1017,none,2025
184,Meagre_1018,none,2024
184,Meagre_1018,none,2025
182,Meagre_1019,none,2024
182,Meagre_1019,none,2025
183,Meagre_1020,global_species,2024
183,Meagre_1020,global_species,2025
81,Meagre_1021,none,2024
187,Meagre_1022,none,2024
81,Meagre_1021,none,2025
187,Meagre_1022,none,2025
80,Meagre_1023,none,2024
80,Meagre_1023,none,2025
76,Meagre_1024,none,2024
84,Meagre_1025,global_species,2024
76,Meagre_1024,none,2025
84,Meagre_1025,global_species,2025
61,Meagre_1026,global_species,2024
61,Meagre_1026,global_species,2025
50,Meagre_1027,global_species,2024
115,Meagre_1028,global_species,2024
50,Meagre_1027,global_species,2025
115,Meagre_1028,global_species,2025
62,Meagre_1029,global_species,2024
62,Meagre_1029,global_species,2025
216,Metapenaeus shrimps nei_1030,region_family_avg,2024
216,Metapenaeus shrimps nei_1030,region_family_avg,2025
135,Mexican spiny lobster_1031,global_avg,2024
135,Mexican spiny lobster_1031,global_avg,2025
20,Mi-iuy (brown) croaker_1032,family_avg,2024
20,Mi-iuy (brown) croaker_1032,family_avg,2025
14,Mi-iuy (brown) croaker_1033,family_avg,2024
14,Mi-iuy (brown) croaker_1033,family_avg,2025
15,Milkfish_1034,taxon_group_avg,2024
15,Milkfish_1034,taxon_group_avg,2025
14,Milkfish_1035,taxon_group_avg,2024
208,Milkfish_1036,taxon_group_avg,2024
14,Milkfish_1035,taxon_group_avg,2025
208,Milkfish_1036,taxon_group_avg,2025
19,Milkfish_1037,taxon_group_avg,2024
19,Milkfish_1037,taxon_group_avg,2025
216,Milkfish_1038,taxon_group_avg,2024
216,Milkfish_1038,taxon_group_avg,2025
247,Milkfish_1039,taxon_group_avg,2024
247,Milkfish_1039,taxon_group_avg,2025
216,Minstrel sweetlips_1040,taxon_group_avg,2024
216,Minstrel sweetlips_1040,taxon_group_avg,2025
135,"Mojarras, etc. nei_1041",taxon_group_avg,2024
135,"Mojarras, etc. nei_1041",taxon_group_avg,2025
208,Mud spiny lobster_1042,global_avg,2024
208,Mud spiny lobster_1042,global_avg,2025
205,Mud spiny lobster_1043,global_avg,2024
205,Mud spiny lobster_1043,global_avg,2025
69,Mullets nei_1044,taxon_group_avg,2024
70,Mullets nei_1045,taxon_group_avg,2024
73,Mullets nei_1046,taxon_group_avg,2024
74,Mullets nei_1047,taxon_group_avg,2024
75,Mullets nei_1048,taxon_group_avg,2024
189,Mullets nei_1049,taxon_group_avg,2024
69,Mullets nei_1044,taxon_group_avg,2025
70,Mullets nei_1045,taxon_group_avg,2025
73,Mullets nei_1046,taxon_group_avg,2025
74,Mullets nei_1047,taxon_group_avg,2025
75,Mullets nei_1048,taxon_group_avg,2025
189,Mullets nei_1049,taxon_group_avg,2025
20,Mullets nei_1050,taxon_group_avg,2024
102,Mullets nei_1051,taxon_group_avg,2024
182,Mullets nei_1052,taxon_group_avg,2024
20,Mullets nei_1050,taxon_group_avg,2025
102,Mullets nei_1051,taxon_group_avg,2025
182,Mullets nei_1052,taxon_group_avg,2025
54,Mullets nei_1053,taxon_group_avg,2024
54,Mullets nei_1053,taxon_group_avg,2025
171,Mullets nei_1054,taxon_group_avg,2024
171,Mullets nei_1054,taxon_group_avg,2025
20,Mussels_1055,global_species,2024
25,Mussels_1056,global_species,2024
162,Mussels_1057,global_species,2024
163,Mussels_1058,global_species,2024
176,Mussels_1059,global_species,2024
177,Mussels_1060,global_species,2024
179,Mussels_1061,global_species,2024
181,Mussels_1062,global_species,2024
182,Mussels_1063,global_species,2024
209,Mussels_1064,global_species,2024
222,Mussels_1065,global_species,2024
224,Mussels_1066,global_species,2024
20,Mussels_1055,global_species,2025
25,Mussels_1056,global_species,2025
162,Mussels_1057,global_species,2025
163,Mussels_1058,global_species,2025
176,Mussels_1059,global_species,2025
177,Mussels_1060,global_species,2025
179,Mussels_1061,global_species,2025
181,Mussels_1062,global_species,2025
182,Mussels_1063,global_species,2025
209,Mussels_1064,global_species,2025
222,Mussels_1065,global_species,2025
224,Mussels_1066,global_species,2025
184,Mussels_1067,global_species,2024
184,Mussels_1067,global_species,2025
102,Mussels_1068,global_species,2024
218,Mussels_1069,global_species,2024
102,Mussels_1068,global_species,2025
218,Mussels_1069,global_species,2025
15,Mussels_1070,global_species,2024
15,Mussels_1070,global_species,2025
80,Mussels_1071,global_species,2024
82,Mussels_1072,global_species,2024
80,Mussels_1071,global_species,2025
82,Mussels_1072,global_species,2025
147,Mussels_1073,global_species,2024
147,Mussels_1073,global_species,2025
208,Mussels_1074,global_species,2024
208,Mussels_1074,global_species,2025
71,Mussels_1075,global_species,2024
71,Mussels_1075,global_species,2025
84,Mussels_1076,global_species,2024
84,Mussels_1076,global_species,2025
16,Mussels_1077,global_species,2024
18,Mussels_1078,global_species,2024
69,Mussels_1079,global_species,2024
70,Mussels_1080,global_species,2024
73,Mussels_1081,global_species,2024
74,Mussels_1082,global_species,2024
75,Mussels_1083,global_species,2024
139,Mussels_1084,global_species,2024
180,Mussels_1085,global_species,2024
189,Mussels_1086,global_species,2024
16,Mussels_1077,global_species,2025
18,Mussels_1078,global_species,2025
69,Mussels_1079,global_species,2025
70,Mussels_1080,global_species,2025
73,Mussels_1081,global_species,2025
74,Mussels_1082,global_species,2025
75,Mussels_1083,global_species,2025
139,Mussels_1084,global_species,2025
180,Mussels_1085,global_species,2025
189,Mussels_1086,global_species,2025
206,Mussels_1087,global_species,2024
223,Mussels_1088,global_species,2024
206,Mussels_1087,global_species,2025
223,Mussels_1088,global_species,2025
183,Mussels_1089,global_species,2024
183,Mussels_1089,global_species,2025
101,Mussels_1090,global_species,2024
186,Mussels_1091,global_species,2024
187,Mussels_1092,global_species,2024
188,Mussels_1093,global_species,2024
101,Mussels_1090,global_species,2025
186,Mussels_1091,global_species,2025
187,Mussels_1092,global_species,2025
188,Mussels_1093,global_species,2025
76,Mussels_1094,global_species,2024
76,Mussels_1094,global_species,2025
135,Mussels_1095,global_species,2024
135,Mussels_1095,global_species,2025
171,Mussels_1096,global_species,2024
171,Mussels_1096,global_species,2025
203,Mussels_1097,global_species,2024
203,Mussels_1097,global_species,2025
62,Mussels_1098,global_species,2024
227,Mussels_1099,global_species,2024
228,Mussels_1100,global_species,2024
62,Mussels_1098,global_species,2025
227,Mussels_1099,global_species,2025
228,Mussels_1100,global_species,2025
172,Mussels_1101,global_species,2024
232,Mussels_1102,global_species,2024
172,Mussels_1101,global_species,2025
232,Mussels_1102,global_species,2025
143,Mussels_1103,global_species,2024
175,Mussels_1104,global_species,2024
143,Mussels_1103,global_species,2025
175,Mussels_1104,global_species,2025
95,Mussels_1105,global_species,2024
95,Mussels_1105,global_species,2025
24,Mussels_1106,global_species,2024
24,Mussels_1106,global_species,2025
72,Mussels_1107,global_species,2024
219,Mussels_1108,global_species,2024
72,Mussels_1107,global_species,2025
219,Mussels_1108,global_species,2025
66,Mussels_1109,global_species,2024
66,Mussels_1109,global_species,2025
216,Mussels_1110,global_species,2024
247,Mussels_1111,global_species,2024
216,Mussels_1110,global_species,2025
247,Mussels_1111,global_species,2025
61,Octopuses nei_1112,global_avg,2024
61,Octopuses nei_1112,global_avg,2025
182,Octopuses nei_1113,global_avg,2024
182,Octopuses nei_1113,global_avg,2025
210,"Octopuses, etc. nei_1114",global_avg,2024
210,"Octopuses, etc. nei_1114",global_avg,2025
20,Okhotsk atka mackerel_1115,taxon_group_avg,2024
20,Okhotsk atka mackerel_1115,taxon_group_avg,2025
216,Orange mud crab_1116,global_avg,2024
216,Orange mud crab_1116,global_avg,2025
51,Orange-spotted grouper_1117,family_avg,2024
51,Orange-spotted grouper_1117,family_avg,2025
208,Orange-spotted grouper_1118,family_avg,2024
208,Orange-spotted grouper_1118,family_avg,2025
247,Orange-spotted grouper_1119,family_avg,2024
247,Orange-spotted grouper_1119,family_avg,2025
24,Orange-spotted grouper_1120,family_avg,2024
52,Orange-spotted grouper_1121,family_avg,2024
24,Orange-spotted grouper_1120,family_avg,2025
52,Orange-spotted grouper_1121,family_avg,2025
209,Orange-spotted grouper_1122,family_avg,2024
209,Orange-spotted grouper_1122,family_avg,2025
54,Orange-spotted grouper_1123,family_avg,2024
54,Orange-spotted grouper_1123,family_avg,2025
14,Oysters_1124,global_species,2024
16,Oysters_1125,global_species,2024
20,Oysters_1126,global_species,2024
25,Oysters_1127,global_species,2024
162,Oysters_1128,global_species,2024
163,Oysters_1129,global_species,2024
179,Oysters_1130,global_species,2024
181,Oysters_1131,global_species,2024
209,Oysters_1132,global_species,2024
210,Oysters_1133,global_species,2024
218,Oysters_1134,global_species,2024
224,Oysters_1135,global_species,2024
14,Oysters_1124,global_species,2025
16,Oysters_1125,global_species,2025
20,Oysters_1126,global_species,2025
25,Oysters_1127,global_species,2025
162,Oysters_1128,global_species,2025
163,Oysters_1129,global_species,2025
179,Oysters_1130,global_species,2025
181,Oysters_1131,global_species,2025
209,Oysters_1132,global_species,2025
210,Oysters_1133,global_species,2025
218,Oysters_1134,global_species,2025
224,Oysters_1135,global_species,2025
180,Oysters_1136,global_species,2024
180,Oysters_1136,global_species,2025
182,Oysters_1137,global_species,2024
182,Oysters_1137,global_species,2025
62,Oysters_1138,global_species,2024
62,Oysters_1138,global_species,2025
112,Oysters_1139,global_species,2024
112,Oysters_1139,global_species,2025
15,Oysters_1140,global_species,2024
15,Oysters_1140,global_species,2025
166,Oysters_1141,global_species,2024
166,Oysters_1141,global_species,2025
37,Oysters_1142,global_species,2024
84,Oysters_1143,global_species,2024
222,Oysters_1144,global_species,2024
37,Oysters_1142,global_species,2025
84,Oysters_1143,global_species,2025
222,Oysters_1144,global_species,2025
102,Oysters_1145,global_species,2024
147,Oysters_1146,global_species,2024
102,Oysters_1145,global_species,2025
147,Oysters_1146,global_species,2025
176,Oysters_1147,global_species,2024
223,Oysters_1148,global_species,2024
227,Oysters_1149,global_species,2024
228,Oysters_1150,global_species,2024
176,Oysters_1147,global_species,2025
223,Oysters_1148,global_species,2025
227,Oysters_1149,global_species,2025
228,Oysters_1150,global_species,2025
18,Oysters_1151,global_species,2024
177,Oysters_1152,global_species,2024
18,Oysters_1151,global_species,2025
177,Oysters_1152,global_species,2025
5,Oysters_1153,global_species,2024
5,Oysters_1153,global_species,2025
101,Oysters_1154,global_species,2024
135,Oysters_1155,global_species,2024
101,Oysters_1154,global_species,2025
135,Oysters_1155,global_species,2025
115,Oysters_1156,global_species,2024
206,Oysters_1157,global_species,2024
115,Oysters_1156,global_species,2025
206,Oysters_1157,global_species,2025
187,Oysters_1158,global_species,2024
187,Oysters_1158,global_species,2025
80,Oysters_1159,global_species,2024
80,Oysters_1159,global_species,2025
116,Oysters_1160,global_species,2024
171,Oysters_1161,global_species,2024
203,Oysters_1162,global_species,2024
116,Oysters_1160,global_species,2025
171,Oysters_1161,global_species,2025
203,Oysters_1162,global_species,2025
132,Oysters_1163,global_species,2024
138,Oysters_1164,global_species,2024
132,Oysters_1163,global_species,2025
138,Oysters_1164,global_species,2025
172,Oysters_1165,global_species,2024
172,Oysters_1165,global_species,2025
66,Oysters_1166,global_species,2024
183,Oysters_1167,global_species,2024
66,Oysters_1166,global_species,2025
183,Oysters_1167,global_species,2025
17,Oysters_1168,global_species,2024
184,Oysters_1169,global_species,2024
232,Oysters_1170,global_species,2024
17,Oysters_1168,global_species,2025
184,Oysters_1169,global_species,2025
232,Oysters_1170,global_species,2025
79,Oysters_1171,global_species,2024
95,Oysters_1172,global_species,2024
208,Oysters_1173,global_species,2024
79,Oysters_1171,global_species,2025
95,Oysters_1172,global_species,2025
208,Oysters_1173,global_species,2025
130,Oysters_1174,global_species,2024
153,Oysters_1175,global_species,2024
130,Oysters_1174,global_species,2025
153,Oysters_1175,global_species,2025
65,Oysters_1176,global_species,2024
65,Oysters_1176,global_species,2025
134,Oysters_1177,global_species,2024
134,Oysters_1177,global_species,2025
73,Oysters_1178,global_species,2024
73,Oysters_1178,global_species,2025
137,Oysters_1179,global_species,2024
137,Oysters_1179,global_species,2025
186,Oysters_1180,global_species,2024
186,Oysters_1180,global_species,2025
72,Oysters_1181,global_species,2024
72,Oysters_1181,global_species,2025
31,Oysters_1182,global_species,2024
31,Oysters_1182,global_species,2025
54,Oysters_1183,global_species,2024
54,Oysters_1183,global_species,2025
71,Oysters_1184,global_species,2024
71,Oysters_1184,global_species,2025
153,Pacific asaphis_1185,taxon_group_avg,2024
153,Pacific asaphis_1185,taxon_group_avg,2025
135,Pacific bluefin tuna_1186,none,2024
135,Pacific bluefin tuna_1186,none,2025
210,Pacific bluefin tuna_1187,none,2024
210,Pacific bluefin tuna_1187,none,2025
20,Pacific chub mackerel_1188,georegion_family_avg,2024
20,Pacific chub mackerel_1188,georegion_family_avg,2025
163,Pacific geoduck_1189,none,2024
163,Pacific geoduck_1189,none,2025
182,Palinurid spiny lobsters nei_1190,global_avg,2024
182,Palinurid spiny lobsters nei_1190,global_avg,2025
208,Papuan black snapper_1191,taxon_group_avg,2024
208,Papuan black snapper_1191,taxon_group_avg,2025
32,Pargo breams nei_1192,family_avg,2024
32,Pargo breams nei_1192,family_avg,2025
187,Pargo breams nei_1193,region_family_avg,2024
187,Pargo breams nei_1193,region_family_avg,2025
209,Pen shells nei_1194,taxon_group_avg,2024
209,Pen shells nei_1194,taxon_group_avg,2025
208,Penaeus shrimps nei_1195,region_family_avg,2024
208,Penaeus shrimps nei_1195,region_family_avg,2025
183,Peppery furrow_1196,taxon_group_avg,2024
183,Peppery furrow_1196,taxon_group_avg,2025
179,Periwinkles nei_1197,taxon_group_avg,2024
179,Periwinkles nei_1197,taxon_group_avg,2025
76,Pink dentex_1198,region_family_avg,2024
76,Pink dentex_1198,region_family_avg,2025
73,Pink(=Humpback) salmon_1199,region_family_avg,2024
73,Pink(=Humpback) salmon_1199,region_family_avg,2025
182,Pollack_1200,family_avg,2024
182,Pollack_1200,family_avg,2025
209,Pompano_1201,region_family_avg,2024
209,Pompano_1201,region_family_avg,2025
14,"Porgies, seabreams nei_1202",family_avg,2024
14,"Porgies, seabreams nei_1202",family_avg,2025
20,"Porgies, seabreams nei_1203",family_avg,2024
20,"Porgies, seabreams nei_1203",family_avg,2025
48,"Porgies, seabreams nei_1204",region_family_avg,2024
48,"Porgies, seabreams nei_1204",region_family_avg,2025
184,"Porgies, seabreams nei_1205",region_family_avg,2024
184,"Porgies, seabreams nei_1205",region_family_avg,2025
209,"Porgies, seabreams nei_1206",family_avg,2024
209,"Porgies, seabreams nei_1206",family_avg,2025
76,"Porgies, seabreams nei_1207",region_family_avg,2024
76,"Porgies, seabreams nei_1207",region_family_avg,2025
208,Potato grouper_1208,family_avg,2024
208,Potato grouper_1208,family_avg,2025
20,Pufferfishes nei_1209,taxon_group_avg,2024
20,Pufferfishes nei_1209,taxon_group_avg,2025
183,Purple dye murex_1210,taxon_group_avg,2024
183,Purple dye murex_1210,taxon_group_avg,2025
111,Queen conch_1211,taxon_group_avg,2024
111,Queen conch_1211,taxon_group_avg,2025
218,Rainbow trout_1212,none,2024
223,Rainbow trout_1213,global_species,2024
218,Rainbow trout_1212,none,2025
223,Rainbow trout_1213,global_species,2025
141,Rainbow trout_1214,global_species,2024
141,Rainbow trout_1214,global_species,2025
179,Rainbow trout_1215,global_species,2024
179,Rainbow trout_1215,global_species,2025
181,Rainbow trout_1216,global_species,2024
181,Rainbow trout_1216,global_species,2025
174,Rainbow trout_1217,global_species,2024
175,Rainbow trout_1218,global_species,2024
174,Rainbow trout_1217,global_species,2025
175,Rainbow trout_1218,global_species,2025
180,Rainbow trout_1219,global_species,2024
180,Rainbow trout_1219,global_species,2025
163,Rainbow trout_1220,none,2024
163,Rainbow trout_1220,none,2025
222,Rainbow trout_1221,global_species,2024
222,Rainbow trout_1221,global_species,2025
16,Rainbow trout_1222,global_species,2024
16,Rainbow trout_1222,global_species,2025
224,Rainbow trout_1223,none,2024
224,Rainbow trout_1223,none,2025
70,Rainbow trout_1224,global_species,2024
73,Rainbow trout_1225,global_species,2024
70,Rainbow trout_1224,global_species,2025
73,Rainbow trout_1225,global_species,2025
76,Rainbow trout_1226,global_species,2024
76,Rainbow trout_1226,global_species,2025
182,Rainbow trout_1227,global_species,2024
182,Rainbow trout_1227,global_species,2025
143,Rainbow trout_1228,global_species,2024
143,Rainbow trout_1228,global_species,2025
172,Rainbow trout_1229,global_species,2024
172,Rainbow trout_1229,global_species,2025
187,Rainbow trout_1230,global_species,2024
187,Rainbow trout_1230,global_species,2025
74,Rainbow trout_1231,global_species,2024
74,Rainbow trout_1231,global_species,2025
20,Rainbow trout_1232,global_species,2024
20,Rainbow trout_1232,global_species,2025
102,Rainbow trout_1233,global_species,2024
102,Rainbow trout_1233,global_species,2025
102,Red bait_1234,global_avg,2024
102,Red bait_1234,global_avg,2025
140,Red drum_1235,family_avg,2024
140,Red drum_1235,family_avg,2025
110,Red drum_1236,georegion_family_avg,2024
110,Red drum_1236,georegion_family_avg,2025
79,Red drum_1237,georegion_family_avg,2024
79,Red drum_1237,georegion_family_avg,2025
137,Red drum_1238,family_avg,2024
137,Red drum_1238,family_avg,2025
32,Red drum_1239,family_avg,2024
32,Red drum_1239,family_avg,2025
29,Red drum_1240,family_avg,2024
209,Red drum_1241,family_avg,2024
29,Red drum_1240,family_avg,2025
209,Red drum_1241,family_avg,2025
37,Red drum_1242,family_avg,2024
37,Red drum_1242,family_avg,2025
135,Red drum_1243,family_avg,2024
135,Red drum_1243,family_avg,2025
73,Red king crab_1244,global_avg,2024
73,Red king crab_1244,global_avg,2025
210,Red oyas_1245,global_avg,2024
210,Red oyas_1245,global_avg,2025
20,Red oyas_1246,global_avg,2024
20,Red oyas_1246,global_avg,2025
80,Red porgy_1247,region_family_avg,2024
80,Red porgy_1247,region_family_avg,2025
81,Red porgy_1248,region_family_avg,2024
81,Red porgy_1248,region_family_avg,2025
76,Red porgy_1249,region_family_avg,2024
76,Red porgy_1249,region_family_avg,2025
210,Red seabream_1250,family_avg,2024
210,Red seabream_1250,family_avg,2025
20,Red seabream_1251,family_avg,2024
20,Red seabream_1251,family_avg,2025
81,Red seabream_1252,region_family_avg,2024
81,Red seabream_1252,region_family_avg,2025
14,Red seabream_1253,family_avg,2024
14,Red seabream_1253,family_avg,2025
76,Redbanded seabream_1254,region_family_avg,2024
76,Redbanded seabream_1254,region_family_avg,2025
203,Rooster venus_1255,taxon_group_avg,2024
203,Rooster venus_1255,taxon_group_avg,2025
153,Rough turban_1256,taxon_group_avg,2024
153,Rough turban_1256,taxon_group_avg,2025
209,Russell's snapper_1257,taxon_group_avg,2024
209,Russell's snapper_1257,taxon_group_avg,2025
218,Salmonids nei_1258,region_family_avg,2024
218,Salmonids nei_1258,region_family_avg,2025
69,Salmonoids nei_1259,region_family_avg,2024
70,Salmonoids nei_1260,region_family_avg,2024
73,Salmonoids nei_1261,region_family_avg,2024
74,Salmonoids nei_1262,region_family_avg,2024
75,Salmonoids nei_1263,region_family_avg,2024
189,Salmonoids nei_1264,region_family_avg,2024
69,Salmonoids nei_1259,region_family_avg,2025
70,Salmonoids nei_1260,region_family_avg,2025
73,Salmonoids nei_1261,region_family_avg,2025
74,Salmonoids nei_1262,region_family_avg,2025
75,Salmonoids nei_1263,region_family_avg,2025
189,Salmonoids nei_1264,region_family_avg,2025
174,Salmonoids nei_1265,region_family_avg,2024
174,Salmonoids nei_1265,region_family_avg,2025
163,Sand gaper_1266,taxon_group_avg,2024
163,Sand gaper_1266,taxon_group_avg,2025
183,Sargo breams nei_1267,region_family_avg,2024
183,Sargo breams nei_1267,region_family_avg,2025
61,Sargo breams nei_1268,region_family_avg,2024
61,Sargo breams nei_1268,region_family_avg,2025
216,Scalloped spiny lobster_1269,global_avg,2024
216,Scalloped spiny lobster_1269,global_avg,2025
210,Scallops_1270,global_species,2024
210,Scallops_1270,global_species,2025
138,Scallops_1271,global_species,2024
138,Scallops_1271,global_species,2025
209,Scallops_1272,global_species,2024
209,Scallops_1272,global_species,2025
224,Scallops_1273,global_species,2024
224,Scallops_1273,global_species,2025
69,Scallops_1274,global_species,2024
70,Scallops_1275,global_species,2024
73,Scallops_1276,global_species,2024
74,Scallops_1277,global_species,2024
75,Scallops_1278,global_species,2024
189,Scallops_1279,global_species,2024
69,Scallops_1274,global_species,2025
70,Scallops_1275,global_species,2025
73,Scallops_1276,global_species,2025
74,Scallops_1277,global_species,2025
75,Scallops_1278,global_species,2025
189,Scallops_1279,global_species,2025
182,Scallops_1280,global_species,2024
182,Scallops_1280,global_species,2025
180,Scallops_1281,global_species,2024
180,Scallops_1281,global_species,2025
135,Scallops_1282,global_species,2024
137,Scallops_1283,global_species,2024
135,Scallops_1282,global_species,2025
137,Scallops_1283,global_species,2025
218,Scallops_1284,global_species,2024
218,Scallops_1284,global_species,2025
16,Scallops_1285,global_species,2024
16,Scallops_1285,global_species,2025
20,Scallops_1286,global_species,2024
179,Scallops_1287,global_species,2024
227,Scallops_1288,global_species,2024
228,Scallops_1289,global_species,2024
20,Scallops_1286,global_species,2025
179,Scallops_1287,global_species,2025
227,Scallops_1288,global_species,2025
228,Scallops_1289,global_species,2025
181,Scallops_1290,global_species,2024
181,Scallops_1290,global_species,2025
62,Scallops_1291,global_species,2024
62,Scallops_1291,global_species,2025
171,Scallops_1292,global_species,2024
171,Scallops_1292,global_species,2025
223,Scallops_1293,global_species,2024
223,Scallops_1293,global_species,2025
21,Scallops_1294,global_species,2024
21,Scallops_1294,global_species,2025
187,Scallops_1295,global_species,2024
219,Scallops_1296,global_species,2024
187,Scallops_1295,global_species,2025
219,Scallops_1296,global_species,2025
80,Sciaenas nei_1297,region_family_avg,2024
80,Sciaenas nei_1297,region_family_avg,2025
76,Sciaenas nei_1298,region_family_avg,2024
76,Sciaenas nei_1298,region_family_avg,2025
20,"Scorpionfishes, redfishes nei_1299",taxon_group_avg,2024
20,"Scorpionfishes, redfishes nei_1299",taxon_group_avg,2025
216,Sea cucumbers nei_1300,global_avg,2024
216,Sea cucumbers nei_1300,global_avg,2025
42,Sea cucumbers nei_1301,global_avg,2024
42,Sea cucumbers nei_1301,global_avg,2025
209,Sea snails_1302,taxon_group_avg,2024
209,Sea snails_1302,taxon_group_avg,2025
69,Sea trout_1303,family_avg,2024
70,Sea trout_1304,family_avg,2024
73,Sea trout_1305,family_avg,2024
74,Sea trout_1306,georegion_family_avg,2024
75,Sea trout_1307,family_avg,2024
189,Sea trout_1308,family_avg,2024
69,Sea trout_1303,family_avg,2025
70,Sea trout_1304,family_avg,2025
73,Sea trout_1305,family_avg,2025
