year,latest,possibly_extinct,possibly_extinct_in_the_wild,iucn_sid,url,sciname,category,assessment_id,code,code_type,scopes
2025,TRUE,FALSE,FALSE,155998,https://www.iucnredlist.org/species/155998/212736169,Daphniola hadei,EN,212736169,2,scope,NA
2024,TRUE,FALSE,FALSE,19855,https://www.iucnredlist.org/species/19855/212864916,Salmo salar,VU,212864916,2,scope,NA
2025,TRUE,FALSE,FALSE,157493,https://www.iucnredlist.org/species/157493/212922647,Purpuricenus graecus,LC,212922647,2,scope,NA
2025,TRUE,FALSE,FALSE,157538,https://www.iucnredlist.org/species/157538/212922765,Pseudosphegesthes bergeri,CR,212922765,2,scope,NA
2025,TRUE,FALSE,FALSE,157541,https://www.iucnredlist.org/species/157541/212922906,Clytus clavicornis,NT,212922906,2,scope,NA
2025,TRUE,FALSE,FALSE,157700,https://www.iucnredlist.org/species/157700/212923039,Molorchus bassettii,EN,212923039,2,scope,NA
2025,TRUE,FALSE,FALSE,157771,https://www.iucnredlist.org/species/157771/212923297,Trichoferus bergeri,EN,212923297,2,scope,NA
2025,TRUE,FALSE,FALSE,157798,https://www.iucnredlist.org/species/157798/212923446,Stenopterus creticus,LC,212923446,2,scope,NA
2025,TRUE,FALSE,FALSE,157812,https://www.iucnredlist.org/species/157812/212923588,Axinopalpis barbarae,LC,212923588,2,scope,NA
2025,TRUE,FALSE,FALSE,157814,https://www.iucnredlist.org/species/157814/212923694,Anaglyptus luteofasciatus,EN,212923694,2,scope,NA
2025,TRUE,FALSE,FALSE,157839,https://www.iucnredlist.org/species/157839/212923830,Purpuricenus nicocles,NT,212923830,2,scope,NA
2025,TRUE,FALSE,FALSE,157893,https://www.iucnredlist.org/species/157893/212924069,Anaglyptus praecellens,EN,212924069,2,scope,NA
2025,TRUE,FALSE,FALSE,165907,https://www.iucnredlist.org/species/165907/212924212,Clinidium canaliculatum,EN,212924212,2,scope,NA
2025,TRUE,FALSE,FALSE,157474,https://www.iucnredlist.org/species/157474/212924874,Stenopterus similatus,LC,212924874,2,scope,NA
2025,TRUE,FALSE,FALSE,157479,https://www.iucnredlist.org/species/157479/212925071,Delagrangeus schurmanni,VU,212925071,2,scope,NA
2025,TRUE,FALSE,FALSE,157510,https://www.iucnredlist.org/species/157510/212925179,Tenebroides fuscus,LC,212925179,2,scope,NA
2025,TRUE,FALSE,FALSE,157511,https://www.iucnredlist.org/species/157511/212925390,Crotchiella brachyptera,LC,212925390,2,scope,NA
2025,TRUE,FALSE,FALSE,157534,https://www.iucnredlist.org/species/157534/212925496,Pseudosphegesthes cinerea,NT,212925496,2,scope,NA
2025,TRUE,FALSE,FALSE,157552,https://www.iucnredlist.org/species/157552/212925661,Agathidium pulchellum,EN,212925661,2,scope,NA
2025,TRUE,FALSE,FALSE,157561,https://www.iucnredlist.org/species/157561/212925792,Chlorophorus ruficornis,LC,212925792,2,scope,NA
2025,TRUE,FALSE,FALSE,157579,https://www.iucnredlist.org/species/157579/212925916,Leipaspis pinicola,LC,212925916,2,scope,NA
2025,TRUE,FALSE,FALSE,157659,https://www.iucnredlist.org/species/157659/212926065,Clytus lama,LC,212926065,2,scope,NA
2025,TRUE,FALSE,FALSE,157694,https://www.iucnredlist.org/species/157694/212926350,Scobicia barbifrons,LC,212926350,2,scope,NA
2025,TRUE,FALSE,FALSE,157695,https://www.iucnredlist.org/species/157695/212926452,Lioderina linearis,NT,212926452,2,scope,NA
2025,TRUE,FALSE,FALSE,157730,https://www.iucnredlist.org/species/157730/212926616,Grynocharis oblonga,LC,212926616,2,scope,NA
2025,TRUE,FALSE,FALSE,157763,https://www.iucnredlist.org/species/157763/212927050,Xyletinus tremulicola,NT,212927050,2,scope,NA
2025,TRUE,FALSE,FALSE,157795,https://www.iucnredlist.org/species/157795/212927384,Clytus tropicus,LC,212927384,2,scope,NA
2025,TRUE,FALSE,FALSE,157821,https://www.iucnredlist.org/species/157821/212927697,Thymalus oblongus,LC,212927697,2,scope,NA
2025,TRUE,FALSE,FALSE,157822,https://www.iucnredlist.org/species/157822/212927799,Monochamus sartor,LC,212927799,2,scope,NA
2025,TRUE,FALSE,FALSE,157848,https://www.iucnredlist.org/species/157848/212928084,Ropalopus femoratus,LC,212928084,2,scope,NA
2025,TRUE,FALSE,FALSE,157849,https://www.iucnredlist.org/species/157849/212928412,Blabinotus spinicollis,LC,212928412,2,scope,NA
2025,TRUE,FALSE,FALSE,157874,https://www.iucnredlist.org/species/157874/212928528,Leipaspis lauricola,LC,212928528,2,scope,NA
2025,TRUE,FALSE,FALSE,157877,https://www.iucnredlist.org/species/157877/212928667,Stephanopachys brunneus,LC,212928667,2,scope,NA
2025,TRUE,FALSE,FALSE,157886,https://www.iucnredlist.org/species/157886/212928799,Chlorophorus aegyptiacus,LC,212928799,2,scope,NA
2025,TRUE,FALSE,FALSE,157928,https://www.iucnredlist.org/species/157928/212928987,Callimus abdominalis,LC,212928987,2,scope,NA
2025,TRUE,FALSE,FALSE,41671,https://www.iucnredlist.org/species/41671/212940648,Pagophilus groenlandicus,NT,212940648,2,scope,NA
2024,TRUE,FALSE,FALSE,163467,https://www.iucnredlist.org/species/163467/212953120,Chrysemys picta,NA,212953120,2,scope,NA
2024,TRUE,FALSE,FALSE,170495,https://www.iucnredlist.org/species/170495/212954395,Pseudemys nelsoni,NA,212954395,2,scope,NA
2024,TRUE,FALSE,FALSE,170502,https://www.iucnredlist.org/species/170502/212955598,Mauremys reevesii,NA,212955598,2,scope,NA
2024,TRUE,FALSE,FALSE,15026,https://www.iucnredlist.org/species/15026/212956010,Mauremys sinensis,NA,212956010,2,scope,NA
2024,TRUE,FALSE,FALSE,49023571,https://www.iucnredlist.org/species/49023571/212966563,Unio ravoisieri,CR,212966563,2,scope,NA
2024,FALSE,FALSE,FALSE,12798,https://www.iucnredlist.org/species/12798/212994715,Pseudunio auricularius,CR,212994715,2,scope,NA
2024,TRUE,FALSE,FALSE,210286305,https://www.iucnredlist.org/species/210286305/212995389,Dreissena carinata,LC,212995389,2,scope,NA
2024,TRUE,FALSE,FALSE,210286331,https://www.iucnredlist.org/species/210286331/212995394,Euglesa korniushini,DD,212995394,2,scope,NA
2024,TRUE,FALSE,FALSE,210286485,https://www.iucnredlist.org/species/210286485/212995399,Euglesa ponderosa,DD,212995399,2,scope,NA
2024,TRUE,FALSE,FALSE,210286509,https://www.iucnredlist.org/species/210286509/212995404,Euglesa shcherbinai,DD,212995404,2,scope,NA
2024,TRUE,FALSE,FALSE,210288054,https://www.iucnredlist.org/species/210288054/212995409,Sphaerium parenzani,DD,212995409,2,scope,NA
2024,TRUE,FALSE,FALSE,210288498,https://www.iucnredlist.org/species/210288498/212995414,Anodonta exulcerata,EN,212995414,2,scope,NA
2024,TRUE,FALSE,FALSE,210308431,https://www.iucnredlist.org/species/210308431/212995419,Unio ionicus,EN,212995419,2,scope,NA
2024,TRUE,FALSE,FALSE,212975081,https://www.iucnredlist.org/species/212975081/212995424,Unio elongatulus,EN,212995424,2,scope,NA
2024,TRUE,FALSE,FALSE,212975237,https://www.iucnredlist.org/species/212975237/212995429,Unio mancus,EN,212995429,2,scope,NA
2024,TRUE,FALSE,FALSE,12799,https://www.iucnredlist.org/species/12799/212995510,Margaritifera margaritifera,CR,212995510,2,scope,NA
2024,TRUE,FALSE,FALSE,155495,https://www.iucnredlist.org/species/155495/212996341,Dreissena polymorpha,LC,212996341,2,scope,NA
2024,TRUE,FALSE,FALSE,155511,https://www.iucnredlist.org/species/155511/212996608,Sphaerium corneum,LC,212996608,2,scope,NA
2024,TRUE,FALSE,FALSE,155516,https://www.iucnredlist.org/species/155516/212996957,Conventus conventus,LC,212996957,2,scope,NA
2024,TRUE,FALSE,FALSE,155543,https://www.iucnredlist.org/species/155543/212997180,Unio pictorum,NT,212997180,2,scope,NA
2024,TRUE,FALSE,FALSE,155580,https://www.iucnredlist.org/species/155580/212997541,Sphaerium ovale,LC,212997541,2,scope,NA
2024,TRUE,FALSE,FALSE,155623,https://www.iucnredlist.org/species/155623/212997786,Mytilopsis leucophaeata,NA,212997786,2,scope,NA
2024,TRUE,FALSE,FALSE,155667,https://www.iucnredlist.org/species/155667/212997908,Anodonta anatina,VU,212997908,2,scope,NA
2024,TRUE,FALSE,FALSE,155719,https://www.iucnredlist.org/species/155719/212998288,Pisidium amnicum,LC,212998288,2,scope,NA
2024,TRUE,FALSE,FALSE,155853,https://www.iucnredlist.org/species/155853/212998703,Sphaerium rivicola,VU,212998703,2,scope,NA
2024,TRUE,FALSE,FALSE,155915,https://www.iucnredlist.org/species/155915/212998959,Sphaerium lacustre,LC,212998959,2,scope,NA
2024,TRUE,FALSE,FALSE,155937,https://www.iucnredlist.org/species/155937/212999312,Sphaerium transversum,NA,212999312,2,scope,NA
2024,TRUE,FALSE,FALSE,155974,https://www.iucnredlist.org/species/155974/212999409,Euglesa waldeni,LC,212999409,2,scope,NA
2024,TRUE,FALSE,FALSE,155986,https://www.iucnredlist.org/species/155986/212999509,Sphaerium solidum,EN,212999509,2,scope,NA
2024,TRUE,FALSE,FALSE,156059,https://www.iucnredlist.org/species/156059/212999811,Odhneripisidium annandalei,DD,212999811,2,scope,NA
2024,TRUE,FALSE,FALSE,156066,https://www.iucnredlist.org/species/156066/212999971,Anodonta cygnea,VU,212999971,2,scope,NA
2024,TRUE,FALSE,FALSE,156111,https://www.iucnredlist.org/species/156111/213000426,Unio tumidus,NT,213000426,2,scope,NA
2024,TRUE,FALSE,FALSE,156122,https://www.iucnredlist.org/species/156122/213000716,Euglesa obtusalis,LC,213000716,2,scope,NA
2024,TRUE,FALSE,FALSE,171953,https://www.iucnredlist.org/species/171953/213001073,Unio gibbus,CR,213001073,2,scope,NA
2025,TRUE,FALSE,FALSE,157701,https://www.iucnredlist.org/species/157701/213021607,Anaglyptus mysticus,LC,213021607,2,scope,NA
2025,TRUE,FALSE,FALSE,157738,https://www.iucnredlist.org/species/157738/213024481,Scobicia barbata,LC,213024481,2,scope,NA
2025,TRUE,FALSE,FALSE,157519,https://www.iucnredlist.org/species/157519/213069605,Gnorimus decempunctatus,EN,213069605,2,scope,NA
2025,TRUE,FALSE,FALSE,157693,https://www.iucnredlist.org/species/157693/213069757,Dorcus alexisi,EN,213069757,2,scope,NA
2025,TRUE,FALSE,FALSE,157857,https://www.iucnredlist.org/species/157857/213069898,Protaetia sardea,NT,213069898,2,scope,NA
2025,TRUE,FALSE,FALSE,157875,https://www.iucnredlist.org/species/157875/213070033,Osmoderma cristinae,EN,213070033,2,scope,NA
2025,TRUE,FALSE,FALSE,3334,https://www.iucnredlist.org/species/3334/213070390,Buprestis splendens,EN,213070390,2,scope,NA
2025,TRUE,FALSE,FALSE,15632,https://www.iucnredlist.org/species/15632/213070649,Osmoderma eremita,NT,213070649,2,scope,NA
2025,TRUE,FALSE,FALSE,157575,https://www.iucnredlist.org/species/157575/213071043,Osmoderma lassallei,VU,213071043,2,scope,NA
2025,TRUE,FALSE,FALSE,157754,https://www.iucnredlist.org/species/157754/213071302,Platycerus spinifer,LC,213071302,2,scope,NA
2025,TRUE,FALSE,FALSE,157933,https://www.iucnredlist.org/species/157933/213071719,Lucanus tetraodon,LC,213071719,2,scope,NA
2025,TRUE,FALSE,FALSE,157580,https://www.iucnredlist.org/species/157580/213078733,Triplax emgei,NT,213078733,2,scope,NA
2025,TRUE,FALSE,FALSE,157670,https://www.iucnredlist.org/species/157670/213079046,Microrhagus hummleri,DD,213079046,2,scope,NA
2025,TRUE,FALSE,FALSE,157721,https://www.iucnredlist.org/species/157721/213079138,Triplax andreinii,DD,213079138,2,scope,NA
2025,TRUE,FALSE,FALSE,157502,https://www.iucnredlist.org/species/157502/213079436,Hylis simonae,LC,213079436,2,scope,NA
2025,TRUE,FALSE,FALSE,157571,https://www.iucnredlist.org/species/157571/213079934,Microrhagus pyrenaeus,NT,213079934,2,scope,NA
2025,TRUE,FALSE,FALSE,157583,https://www.iucnredlist.org/species/157583/213080070,Hylis slipinskii,DD,213080070,2,scope,NA
2025,TRUE,FALSE,FALSE,157635,https://www.iucnredlist.org/species/157635/213080167,Pediacus tabellatus,DD,213080167,2,scope,NA
2025,TRUE,FALSE,FALSE,157709,https://www.iucnredlist.org/species/157709/213080856,Thambus friwaldszkyi,NT,213080856,2,scope,NA
2025,TRUE,FALSE,FALSE,157724,https://www.iucnredlist.org/species/157724/213081222,Triplax carpathica,NT,213081222,2,scope,NA
2025,TRUE,FALSE,FALSE,157769,https://www.iucnredlist.org/species/157769/213081751,Triplax pygmaea,NT,213081751,2,scope,NA
2025,TRUE,FALSE,FALSE,157840,https://www.iucnredlist.org/species/157840/213082634,Triplax tergestana,DD,213082634,2,scope,NA
2025,TRUE,FALSE,FALSE,157914,https://www.iucnredlist.org/species/157914/213083255,Hylis cariniceps,LC,213083255,2,scope,NA
2025,TRUE,FALSE,FALSE,157733,https://www.iucnredlist.org/species/157733/213091118,Hylis foveicollis,LC,213091118,2,scope,NA
2025,TRUE,FALSE,FALSE,238808036,https://www.iucnredlist.org/species/238808036/213093269,Hylochares cruentatus,VU,213093269,2,scope,NA
2024,TRUE,FALSE,FALSE,157257,https://www.iucnredlist.org/species/157257/213192842,Alsophylax pipiens,NA,213192842,2,scope,NA
2023,TRUE,FALSE,FALSE,2478,https://www.iucnredlist.org/species/2478/213291870,Balaenoptera physalus,LC,213291870,2,scope,NA
2023,TRUE,FALSE,FALSE,8551,https://www.iucnredlist.org/species/8551/213292224,Feresa attenuata,NA,213292224,2,scope,NA
2023,TRUE,FALSE,FALSE,9249,https://www.iucnredlist.org/species/9249/213292885,Globicephala macrorhynchus,LC,213292885,2,scope,NA
2023,TRUE,FALSE,FALSE,9250,https://www.iucnredlist.org/species/9250/213293843,Globicephala melas,LC,213293843,2,scope,NA
2023,TRUE,FALSE,FALSE,11140,https://www.iucnredlist.org/species/11140/213294141,Lagenodelphis hosei,NA,213294141,2,scope,NA
2023,TRUE,FALSE,FALSE,16564,https://www.iucnredlist.org/species/16564/213294257,Peponocephala electra,NA,213294257,2,scope,NA
2023,TRUE,FALSE,FALSE,18596,https://www.iucnredlist.org/species/18596/213294401,Pseudorca crassidens,DD,213294401,2,scope,NA
2023,TRUE,FALSE,FALSE,20738,https://www.iucnredlist.org/species/20738/213294674,Steno bredanensis,NT,213294674,2,scope,NA
2023,TRUE,FALSE,FALSE,8097,https://www.iucnredlist.org/species/8097/213296952,Eschrichtius robustus,RE,213296952,2,scope,NA
2021,TRUE,FALSE,FALSE,22679480,https://www.iucnredlist.org/species/22679480/213356381,Lyrurus tetrix,LC,213356381,2,scope,NA
2021,TRUE,FALSE,FALSE,22679494,https://www.iucnredlist.org/species/22679494/213356998,Tetrastes bonasia,LC,213356998,2,scope,NA
2024,TRUE,FALSE,FALSE,29650,https://www.iucnredlist.org/species/29650/213411773,Erinaceus europaeus,NT,213411773,2,scope,NA
2010,FALSE,FALSE,FALSE,8440,https://www.iucnredlist.org/species/8440/213626259,Fabriciana elisa,LC,213626259,2,scope,NA
2015,FALSE,FALSE,FALSE,8440,https://www.iucnredlist.org/species/8440/213626380,Fabriciana elisa,LC,213626380,2,scope,NA
2025,TRUE,FALSE,FALSE,8440,https://www.iucnredlist.org/species/8440/213626660,Fabriciana elisa,LC,213626660,2,scope,NA
2010,FALSE,FALSE,FALSE,62148742,https://www.iucnredlist.org/species/62148742/213668621,Proterebia phegea,LC,213668621,2,scope,NA
2025,TRUE,FALSE,FALSE,62148742,https://www.iucnredlist.org/species/62148742/213668770,Proterebia phegea,LC,213668770,2,scope,NA
2022,TRUE,FALSE,FALSE,124924053,https://www.iucnredlist.org/species/124924053/213756106,Xanthandrus azorensis,NT,213756106,2,scope,NA
2022,TRUE,FALSE,FALSE,124922581,https://www.iucnredlist.org/species/124922581/213756777,Sphaerophoria nigra,NT,213756777,2,scope,NA
2024,TRUE,FALSE,FALSE,213778362,https://www.iucnredlist.org/species/213778362/213778365,Laudakia cypriaca,LC,213778365,2,scope,NA
2022,FALSE,FALSE,FALSE,14922,https://www.iucnredlist.org/species/14922/214115012,Nyctalus azoreum,VU,214115012,2,scope,NA
2022,FALSE,FALSE,FALSE,17315,https://www.iucnredlist.org/species/17315/214115484,Pipistrellus maderensis,VU,214115484,2,scope,NA
2023,TRUE,FALSE,FALSE,187354,https://www.iucnredlist.org/species/187354/214143885,Eubrephulus peloponnesicus,LC,214143885,2,scope,NA
2023,TRUE,FALSE,FALSE,214145137,https://www.iucnredlist.org/species/214145137/214144937,Mastus emarginatus,DD,214144937,2,scope,NA
2024,TRUE,FALSE,FALSE,156758,https://www.iucnredlist.org/species/156758/214165916,Candidula syrensis,LC,214165916,2,scope,NA
2024,TRUE,FALSE,FALSE,189721,https://www.iucnredlist.org/species/189721/214203609,Xerocrassa siphnica,LC,214203609,2,scope,NA
2024,TRUE,FALSE,FALSE,156748,https://www.iucnredlist.org/species/156748/214204073,Xerocrassa mesostena,LC,214204073,2,scope,NA
2025,TRUE,FALSE,FALSE,118264161,https://www.iucnredlist.org/species/118264161/214278675,Canis aureus,LC,214278675,2,scope,NA
2024,TRUE,FALSE,FALSE,12561,https://www.iucnredlist.org/species/12561/214379024,Macaca sylvanus,NA,214379024,2,scope,NA
2022,TRUE,FALSE,FALSE,214384319,https://www.iucnredlist.org/species/214384319/214384354,Centaurea gallaecica,EN,214384354,2,scope,NA
2022,FALSE,FALSE,FALSE,8826,https://www.iucnredlist.org/species/8826/214429993,Galemys pyrenaicus,EN,214429993,2,scope,NA
2024,TRUE,FALSE,FALSE,214645363,https://www.iucnredlist.org/species/214645363/214645493,Cattania olympica,LC,214645493,2,scope,NA
2022,TRUE,FALSE,FALSE,214650064,https://www.iucnredlist.org/species/214650064/214651137,Dilta chateri,LC,214651137,2,scope,NA
2022,TRUE,FALSE,FALSE,214651258,https://www.iucnredlist.org/species/214651258/214651328,Psammoporus insularis,LC,214651328,2,scope,NA
2021,TRUE,FALSE,FALSE,22734747,https://www.iucnredlist.org/species/22734747/214665579,Iduna pallida,LC,214665579,2,scope,NA
2010,TRUE,FALSE,FALSE,157787,https://www.iucnredlist.org/species/157787/214716931,Ancyrona japonica,DD,214716931,2,scope,NA
2024,TRUE,FALSE,FALSE,157065,https://www.iucnredlist.org/species/157065/214742708,Thiessea amorgia,LC,214742708,2,scope,NA
2022,FALSE,FALSE,FALSE,19199721,https://www.iucnredlist.org/species/19199721/214778175,Megachile hungarica,DD,214778175,2,scope,NA
2022,TRUE,FALSE,FALSE,145204374,https://www.iucnredlist.org/species/145204374/214836209,Drobacia banatica,LC,214836209,2,scope,NA
2023,TRUE,FALSE,FALSE,214853582,https://www.iucnredlist.org/species/214853582/214854014,Codringtonia codringtonii,VU,214854014,2,scope,NA
2024,TRUE,FALSE,FALSE,156587,https://www.iucnredlist.org/species/156587/214856220,Cattania faueri,LC,214856220,2,scope,NA
2024,TRUE,FALSE,FALSE,156623,https://www.iucnredlist.org/species/156623/214860110,Cattania subaii,LC,214860110,2,scope,NA
2024,TRUE,FALSE,FALSE,135635,https://www.iucnredlist.org/species/135635/214863395,Rhodeus amarus,LC,214863395,2,scope,NA
2024,TRUE,FALSE,FALSE,60764,https://www.iucnredlist.org/species/60764/214878489,Salariopsis fluviatilis,LC,214878489,2,scope,NA
2024,TRUE,FALSE,FALSE,214888634,https://www.iucnredlist.org/species/214888634/214888666,Josephinella comephora,LC,214888666,2,scope,NA
2022,FALSE,FALSE,FALSE,159221,https://www.iucnredlist.org/species/159221/214943736,Cerophytum elateroides,VU,214943736,2,scope,NA
2024,TRUE,FALSE,FALSE,200054655,https://www.iucnredlist.org/species/200054655/214954488,Anatololacerta pelasgiana,LC,214954488,2,scope,NA
2024,TRUE,FALSE,FALSE,196003,https://www.iucnredlist.org/species/196003/214997837,Darevskia lindholmi,LC,214997837,2,scope,NA
2024,TRUE,FALSE,FALSE,157260,https://www.iucnredlist.org/species/157260/215068095,Eremias arguta,LC,215068095,2,scope,NA
2022,TRUE,FALSE,FALSE,6727,https://www.iucnredlist.org/species/6727/215149478,Hystricella echinulata,EN,215149478,2,scope,NA
2023,FALSE,FALSE,FALSE,215154989,https://www.iucnredlist.org/species/215154989/215155119,Myotis crypticus,NT,215155119,2,scope,NA
2022,TRUE,FALSE,FALSE,156812,https://www.iucnredlist.org/species/156812/215193671,Azorivitrina angulosa,CR,215193671,2,scope,NA
2022,TRUE,FALSE,FALSE,156487,https://www.iucnredlist.org/species/156487/215193875,Azorivitrina pelagica,LC,215193875,2,scope,NA
2022,TRUE,FALSE,FALSE,156476,https://www.iucnredlist.org/species/156476/215194180,Napaeus alabastrinus,LC,215194180,2,scope,NA
2022,TRUE,FALSE,FALSE,157053,https://www.iucnredlist.org/species/157053/215194355,Napaeus atlanticus,LC,215194355,2,scope,NA
2022,TRUE,FALSE,FALSE,157097,https://www.iucnredlist.org/species/157097/215195004,Napaeus hartungi,LC,215195004,2,scope,NA
2022,TRUE,FALSE,FALSE,156610,https://www.iucnredlist.org/species/156610/215195192,Napaeus pruninus,LC,215195192,2,scope,NA
2024,TRUE,FALSE,FALSE,47756146,https://www.iucnredlist.org/species/47756146/215261275,Vipera berus,LC,215261275,2,scope,NA
2024,TRUE,FALSE,FALSE,157268,https://www.iucnredlist.org/species/157268/215291182,Vipera renardi,VU,215291182,2,scope,NA
2022,FALSE,FALSE,FALSE,58052,https://www.iucnredlist.org/species/58052/215385409,Pelobates cultripes,VU,215385409,2,scope,NA
2023,TRUE,FALSE,FALSE,215430194,https://www.iucnredlist.org/species/215430194/215430245,Plecotus gaisleri,EN,215430245,2,scope,NA
2024,TRUE,FALSE,FALSE,215446997,https://www.iucnredlist.org/species/215446997/215447108,Unio carneus,VU,215447108,2,scope,NA
2024,TRUE,FALSE,FALSE,215447310,https://www.iucnredlist.org/species/215447310/215447388,Unio nanus,EN,215447388,2,scope,NA
2024,TRUE,FALSE,FALSE,215447398,https://www.iucnredlist.org/species/215447398/215447475,Unio desectus,EN,215447475,2,scope,NA
2024,TRUE,FALSE,FALSE,215447488,https://www.iucnredlist.org/species/215447488/215454043,Unio vicarius,VU,215454043,2,scope,NA
2024,TRUE,FALSE,FALSE,188911,https://www.iucnredlist.org/species/188911/215464992,Dreissena bugensis,LC,215464992,2,scope,NA
2024,TRUE,FALSE,FALSE,210300440,https://www.iucnredlist.org/species/210300440/215465216,Unio bruguierianus,EN,215465216,2,scope,NA
2024,TRUE,FALSE,FALSE,210291828,https://www.iucnredlist.org/species/210291828/215467836,Unio crassus,EN,215467836,2,scope,NA
2016,FALSE,FALSE,FALSE,215482954,https://www.iucnredlist.org/species/215482954/215484845,Plecotus teneriffae,VU,215484845,2,scope,NA
2008,FALSE,FALSE,FALSE,215482954,https://www.iucnredlist.org/species/215482954/215484991,Plecotus teneriffae,EN,215484991,2,scope,NA
2022,FALSE,FALSE,FALSE,215482954,https://www.iucnredlist.org/species/215482954/215485834,Plecotus teneriffae,VU,215485834,2,scope,NA
2023,FALSE,FALSE,FALSE,136250,https://www.iucnredlist.org/species/136250/215499072,Myotis davidii,DD,215499072,2,scope,NA
2022,FALSE,FALSE,FALSE,58692,https://www.iucnredlist.org/species/58692/215522035,Pelophylax perezi,LC,215522035,2,scope,NA
2022,FALSE,FALSE,FALSE,58605,https://www.iucnredlist.org/species/58605/215526263,Rana graeca,LC,215526263,2,scope,NA
2022,FALSE,FALSE,FALSE,58624,https://www.iucnredlist.org/species/58624/215527222,Rana italica,LC,215527222,2,scope,NA
2022,FALSE,FALSE,FALSE,19156,https://www.iucnredlist.org/species/19156/215527729,Rana latastei,VU,215527729,2,scope,NA
2024,TRUE,FALSE,FALSE,76032731,https://www.iucnredlist.org/species/76032731/215627373,Metafruticicola crassicosta,VU,215627373,2,scope,NA
2024,TRUE,FALSE,FALSE,156739,https://www.iucnredlist.org/species/156739/215628876,Metafruticicola naxiana,VU,215628876,2,scope,NA
2024,TRUE,FALSE,FALSE,156927,https://www.iucnredlist.org/species/156927/215696277,Semilimacella cephalonica,LC,215696277,2,scope,NA
2024,TRUE,FALSE,FALSE,171935,https://www.iucnredlist.org/species/171935/215769913,Unio tumidiformis,CR,215769913,2,scope,NA
2025,TRUE,FALSE,FALSE,1151,https://www.iucnredlist.org/species/1151/215857560,Ammotragus lervia,NA,215857560,2,scope,NA
2025,TRUE,FALSE,FALSE,12848,https://www.iucnredlist.org/species/12848/215857966,Martes martes,LC,215857966,2,scope,NA
2025,TRUE,FALSE,FALSE,14018,https://www.iucnredlist.org/species/14018/215858306,Mustela lutreola,CR,215858306,2,scope,NA
2025,TRUE,FALSE,FALSE,29672,https://www.iucnredlist.org/species/29672/215858724,Martes foina,LC,215858724,2,scope,NA
2025,TRUE,FALSE,FALSE,29673,https://www.iucnredlist.org/species/29673/215859004,Meles meles,LC,215859004,2,scope,NA
2025,TRUE,FALSE,FALSE,29674,https://www.iucnredlist.org/species/29674/215859338,Mustela erminea,LC,215859338,2,scope,NA
2025,TRUE,FALSE,FALSE,29679,https://www.iucnredlist.org/species/29679/215859660,Mustela eversmanii,EN,215859660,2,scope,NA
2025,TRUE,FALSE,FALSE,29680,https://www.iucnredlist.org/species/29680/215859833,Vormela peregusna,VU,215859833,2,scope,NA
2025,TRUE,FALSE,FALSE,29684,https://www.iucnredlist.org/species/29684/215859988,Ovibos moschatus,NA,215859988,2,scope,NA
2025,TRUE,FALSE,FALSE,39255,https://www.iucnredlist.org/species/39255/215860127,Rupicapra rupicapra,LC,215860127,2,scope,NA
2025,TRUE,FALSE,FALSE,41613,https://www.iucnredlist.org/species/41613/215860443,Herpestes ichneumon,LC,215860443,2,scope,NA
2025,TRUE,FALSE,FALSE,41652,https://www.iucnredlist.org/species/41652/215860516,Martes zibellina,NA,215860516,2,scope,NA
2025,TRUE,FALSE,FALSE,41658,https://www.iucnredlist.org/species/41658/215860613,Mustela putorius,LC,215860613,2,scope,NA
2025,TRUE,FALSE,FALSE,41659,https://www.iucnredlist.org/species/41659/215861012,Mustela sibirica,NA,215861012,2,scope,NA
2025,TRUE,FALSE,FALSE,41661,https://www.iucnredlist.org/species/41661/215861083,Neogale vison,NA,215861083,2,scope,NA
2025,TRUE,FALSE,FALSE,41686,https://www.iucnredlist.org/species/41686/215861370,Procyon lotor,NA,215861370,2,scope,NA
2025,TRUE,FALSE,FALSE,41698,https://www.iucnredlist.org/species/41698/215861725,Genetta genetta,LC,215861725,2,scope,NA
2025,TRUE,FALSE,FALSE,41775,https://www.iucnredlist.org/species/41775/215861797,Sus scrofa,LC,215861797,2,scope,NA
2025,TRUE,FALSE,FALSE,136383,https://www.iucnredlist.org/species/136383/215862148,Capra hircus,NA,215862148,2,scope,NA
2025,TRUE,FALSE,FALSE,136720,https://www.iucnredlist.org/species/136720/215862263,Ovis aries,NA,215862263,2,scope,NA
2025,TRUE,FALSE,FALSE,54940218,https://www.iucnredlist.org/species/54940218/215862493,Ovis gmelini,EN,215862493,2,scope,NA
2025,TRUE,FALSE,FALSE,70204120,https://www.iucnredlist.org/species/70204120/215862758,Urva auropunctata,NA,215862758,2,scope,NA
2025,TRUE,FALSE,FALSE,70207409,https://www.iucnredlist.org/species/70207409/215863028,Mustela nivalis,LC,215863028,2,scope,NA
2023,TRUE,FALSE,FALSE,60344,https://www.iucnredlist.org/species/60344/216177498,Anguilla anguilla,CR,216177498,2,scope,NA
2024,TRUE,FALSE,FALSE,41448,https://www.iucnredlist.org/species/41448/216182348,Diplomesodon pulchellus,NA,216182348,2,scope,NA
2022,TRUE,FALSE,FALSE,137516649,https://www.iucnredlist.org/species/137516649/216215459,Diplodus levantinus,DD,216215459,2,scope,NA
2023,FALSE,FALSE,FALSE,216518463,https://www.iucnredlist.org/species/216518463/216520291,Plecotus kolombatovici,VU,216520291,2,scope,NA
