year,latest,possibly_extinct,possibly_extinct_in_the_wild,iucn_sid,url,sciname,category,assessment_id,code,code_type,scopes_description,scopes_code
2006,FALSE,FALSE,FALSE,22696806,https://www.iucnredlist.org/species/22696806/32823381,Phalacrocorax capensis,NT,32823381,2,system,Global,1
2010,FALSE,FALSE,FALSE,22696861,https://www.iucnredlist.org/species/22696861/32823683,Leucocarbo onslowi,CR,32823683,2,system,Global,1
2004,FALSE,FALSE,FALSE,22696806,https://www.iucnredlist.org/species/22696806/32824080,Phalacrocorax capensis,NT,32824080,2,system,Global,1
2004,FALSE,FALSE,FALSE,22696846,https://www.iucnredlist.org/species/22696846/32824390,Leucocarbo carunculatus,VU,32824390,2,system,Global,1
2009,FALSE,FALSE,FALSE,22696861,https://www.iucnredlist.org/species/22696861/32824730,Leucocarbo onslowi,CR,32824730,2,system,Global,1
2000,FALSE,FALSE,FALSE,22696806,https://www.iucnredlist.org/species/22696806/32825077,Phalacrocorax capensis,LR/nt,32825077,2,system,Global,1
2000,FALSE,FALSE,FALSE,22696846,https://www.iucnredlist.org/species/22696846/32825374,Leucocarbo carunculatus,VU,32825374,2,system,Global,1
2008,FALSE,FALSE,FALSE,22696861,https://www.iucnredlist.org/species/22696861/32825708,Leucocarbo onslowi,CR,32825708,2,system,Global,1
1994,FALSE,FALSE,FALSE,22696806,https://www.iucnredlist.org/species/22696806/32826055,Phalacrocorax capensis,LR/lc,32826055,2,system,Global,1
1996,FALSE,FALSE,FALSE,22696846,https://www.iucnredlist.org/species/22696846/32826337,Leucocarbo carunculatus,VU,32826337,2,system,Global,1
2007,FALSE,FALSE,FALSE,22696861,https://www.iucnredlist.org/species/22696861/32826623,Leucocarbo onslowi,CR,32826623,2,system,Global,1
1988,FALSE,FALSE,FALSE,22696806,https://www.iucnredlist.org/species/22696806/32826963,Phalacrocorax capensis,LR/lc,32826963,2,system,Global,1
1994,FALSE,FALSE,FALSE,22696846,https://www.iucnredlist.org/species/22696846/32827243,Leucocarbo carunculatus,VU,32827243,2,system,Global,1
2010,FALSE,FALSE,FALSE,22696810,https://www.iucnredlist.org/species/22696810/32827528,Leucocarbo bougainvilliorum,NT,32827528,2,system,Global,1
1988,FALSE,FALSE,FALSE,22696846,https://www.iucnredlist.org/species/22696846/32827873,Leucocarbo carunculatus,T,32827873,2,system,Global,1
2005,FALSE,FALSE,FALSE,22696861,https://www.iucnredlist.org/species/22696861/32828156,Leucocarbo onslowi,CR,32828156,2,system,Global,1
2008,FALSE,FALSE,FALSE,22696810,https://www.iucnredlist.org/species/22696810/32828497,Leucocarbo bougainvilliorum,NT,32828497,2,system,Global,1
2010,FALSE,FALSE,FALSE,22696853,https://www.iucnredlist.org/species/22696853/32828818,Leucocarbo chalconotus,VU,32828818,2,system,Global,1
2004,FALSE,FALSE,FALSE,22696861,https://www.iucnredlist.org/species/22696861/32829160,Leucocarbo onslowi,EN,32829160,2,system,Global,1
2008,FALSE,FALSE,FALSE,22696853,https://www.iucnredlist.org/species/22696853/32829508,Leucocarbo chalconotus,VU,32829508,2,system,Global,1
2000,FALSE,FALSE,FALSE,22696861,https://www.iucnredlist.org/species/22696861/32829848,Leucocarbo onslowi,EN,32829848,2,system,Global,1
1988,FALSE,FALSE,FALSE,22696894,https://www.iucnredlist.org/species/22696894/32830187,Gulosus aristotelis,LR/lc,32830187,2,system,Global,1
2006,FALSE,FALSE,FALSE,22696853,https://www.iucnredlist.org/species/22696853/32830671,Leucocarbo chalconotus,VU,32830671,2,system,Global,1
1996,FALSE,FALSE,FALSE,22696861,https://www.iucnredlist.org/species/22696861/32831004,Leucocarbo onslowi,VU,32831004,2,system,Global,1
2010,FALSE,FALSE,FALSE,22696898,https://www.iucnredlist.org/species/22696898/32831289,Poikilocarbo gaimardi,NT,32831289,2,system,Global,1
2005,FALSE,FALSE,FALSE,22696853,https://www.iucnredlist.org/species/22696853/32831645,Leucocarbo chalconotus,VU,32831645,2,system,Global,1
1994,FALSE,FALSE,FALSE,22696861,https://www.iucnredlist.org/species/22696861/32831980,Leucocarbo onslowi,VU,32831980,2,system,Global,1
2008,FALSE,FALSE,FALSE,22696898,https://www.iucnredlist.org/species/22696898/32832265,Poikilocarbo gaimardi,NT,32832265,2,system,Global,1
2004,FALSE,FALSE,FALSE,22696853,https://www.iucnredlist.org/species/22696853/32832621,Leucocarbo chalconotus,VU,32832621,2,system,Global,1
1988,FALSE,FALSE,FALSE,22696861,https://www.iucnredlist.org/species/22696861/32832955,Leucocarbo onslowi,LR/lc,32832955,2,system,Global,1
2007,FALSE,FALSE,FALSE,22696898,https://www.iucnredlist.org/species/22696898/32833237,Poikilocarbo gaimardi,NT,32833237,2,system,Global,1
2010,FALSE,FALSE,FALSE,22696869,https://www.iucnredlist.org/species/22696869/32833589,Leucocarbo colensoi,VU,32833589,2,system,Global,1
2000,FALSE,FALSE,FALSE,22696853,https://www.iucnredlist.org/species/22696853/32833896,Leucocarbo chalconotus,VU,32833896,2,system,Global,1
2006,FALSE,FALSE,FALSE,22696898,https://www.iucnredlist.org/species/22696898/32834230,Poikilocarbo gaimardi,NT,32834230,2,system,Global,1
2008,FALSE,FALSE,FALSE,22696869,https://www.iucnredlist.org/species/22696869/32834534,Leucocarbo colensoi,VU,32834534,2,system,Global,1
1996,FALSE,FALSE,FALSE,22696853,https://www.iucnredlist.org/species/22696853/32834841,Leucocarbo chalconotus,VU,32834841,2,system,Global,1
2004,FALSE,FALSE,FALSE,22696898,https://www.iucnredlist.org/species/22696898/32835117,Poikilocarbo gaimardi,NT,32835117,2,system,Global,1
2005,FALSE,FALSE,FALSE,22696869,https://www.iucnredlist.org/species/22696869/32835409,Leucocarbo colensoi,VU,32835409,2,system,Global,1
2000,FALSE,FALSE,FALSE,22696898,https://www.iucnredlist.org/species/22696898/32835702,Poikilocarbo gaimardi,LR/nt,32835702,2,system,Global,1
2004,FALSE,FALSE,FALSE,22696869,https://www.iucnredlist.org/species/22696869/32835992,Leucocarbo colensoi,VU,32835992,2,system,Global,1
1994,FALSE,FALSE,FALSE,22696898,https://www.iucnredlist.org/species/22696898/32836284,Poikilocarbo gaimardi,LR/nt,32836284,2,system,Global,1
2000,FALSE,FALSE,FALSE,22696869,https://www.iucnredlist.org/species/22696869/32836564,Leucocarbo colensoi,VU,32836564,2,system,Global,1
1994,FALSE,FALSE,FALSE,22693490,https://www.iucnredlist.org/species/22693490/32836853,Phalaropus lobatus,LR/lc,32836853,2,system,Global,1
1988,FALSE,FALSE,FALSE,22696898,https://www.iucnredlist.org/species/22696898/32837830,Poikilocarbo gaimardi,NT,32837830,2,system,Global,1
1996,FALSE,FALSE,FALSE,22696869,https://www.iucnredlist.org/species/22696869/32838108,Leucocarbo colensoi,VU,32838108,2,system,Global,1
2009,FALSE,FALSE,FALSE,22696901,https://www.iucnredlist.org/species/22696901/32838345,Phalacrocorax punctatus,LC,32838345,2,system,Global,1
1994,FALSE,FALSE,FALSE,22696869,https://www.iucnredlist.org/species/22696869/32838557,Leucocarbo colensoi,VU,32838557,2,system,Global,1
1988,FALSE,FALSE,FALSE,22693490,https://www.iucnredlist.org/species/22693490/32838794,Phalaropus lobatus,LR/lc,32838794,2,system,Global,1
2008,FALSE,FALSE,FALSE,22696901,https://www.iucnredlist.org/species/22696901/32839769,Phalacrocorax punctatus,LC,32839769,2,system,Global,1
1988,FALSE,FALSE,FALSE,22696869,https://www.iucnredlist.org/species/22696869/32839975,Leucocarbo colensoi,LR/lc,32839975,2,system,Global,1
2004,FALSE,FALSE,FALSE,22696901,https://www.iucnredlist.org/species/22696901/32840209,Phalacrocorax punctatus,LC,32840209,2,system,Global,1
2000,FALSE,FALSE,FALSE,22696901,https://www.iucnredlist.org/species/22696901/32840406,Phalacrocorax punctatus,LR/lc,32840406,2,system,Global,1
2010,FALSE,FALSE,FALSE,22696876,https://www.iucnredlist.org/species/22696876/32840594,Leucocarbo ranfurlyi,VU,32840594,2,system,Global,1
2009,FALSE,FALSE,FALSE,22693494,https://www.iucnredlist.org/species/22693494/32840864,Phalaropus fulicarius,LC,32840864,2,system,Global,1
1994,FALSE,FALSE,FALSE,22696901,https://www.iucnredlist.org/species/22696901/32841730,Phalacrocorax punctatus,LR/lc,32841730,2,system,Global,1
2008,FALSE,FALSE,FALSE,22696876,https://www.iucnredlist.org/species/22696876/32841918,Leucocarbo ranfurlyi,VU,32841918,2,system,Global,1
1988,FALSE,FALSE,FALSE,22696901,https://www.iucnredlist.org/species/22696901/32842188,Phalacrocorax punctatus,LR/lc,32842188,2,system,Global,1
2005,FALSE,FALSE,FALSE,22696876,https://www.iucnredlist.org/species/22696876/32842374,Leucocarbo ranfurlyi,VU,32842374,2,system,Global,1
2010,FALSE,FALSE,FALSE,22696907,https://www.iucnredlist.org/species/22696907/32842591,Phalacrocorax featherstoni,EN,32842591,2,system,Global,1
2008,FALSE,FALSE,FALSE,22693494,https://www.iucnredlist.org/species/22693494/32843015,Phalaropus fulicarius,LC,32843015,2,system,Global,1
2004,FALSE,FALSE,FALSE,22696876,https://www.iucnredlist.org/species/22696876/32843875,Leucocarbo ranfurlyi,VU,32843875,2,system,Global,1
2008,FALSE,FALSE,FALSE,22696907,https://www.iucnredlist.org/species/22696907/32844139,Phalacrocorax featherstoni,EN,32844139,2,system,Global,1
2004,FALSE,FALSE,FALSE,22693494,https://www.iucnredlist.org/species/22693494/32844494,Phalaropus fulicarius,LC,32844494,2,system,Global,1
2000,FALSE,FALSE,FALSE,22696876,https://www.iucnredlist.org/species/22696876/32845338,Leucocarbo ranfurlyi,VU,32845338,2,system,Global,1
2006,FALSE,FALSE,FALSE,22696907,https://www.iucnredlist.org/species/22696907/32845598,Phalacrocorax featherstoni,EN,32845598,2,system,Global,1
1996,FALSE,FALSE,FALSE,22696876,https://www.iucnredlist.org/species/22696876/32845956,Leucocarbo ranfurlyi,VU,32845956,2,system,Global,1
2005,FALSE,FALSE,FALSE,22696907,https://www.iucnredlist.org/species/22696907/32846167,Phalacrocorax featherstoni,EN,32846167,2,system,Global,1
1994,FALSE,FALSE,FALSE,22696876,https://www.iucnredlist.org/species/22696876/32846509,Leucocarbo ranfurlyi,VU,32846509,2,system,Global,1
2000,FALSE,FALSE,FALSE,22693494,https://www.iucnredlist.org/species/22693494/32846720,Phalaropus fulicarius,LR/lc,32846720,2,system,Global,1
1988,FALSE,FALSE,FALSE,22696876,https://www.iucnredlist.org/species/22696876/32847555,Leucocarbo ranfurlyi,LR/lc,32847555,2,system,Global,1
2004,FALSE,FALSE,FALSE,22696907,https://www.iucnredlist.org/species/22696907/32847763,Phalacrocorax featherstoni,VU,32847763,2,system,Global,1
1994,FALSE,FALSE,FALSE,22693494,https://www.iucnredlist.org/species/22693494/32848094,Phalaropus fulicarius,LR/lc,32848094,2,system,Global,1
2009,FALSE,FALSE,FALSE,22696883,https://www.iucnredlist.org/species/22696883/32848339,Leucocarbo magellanicus,LC,32848339,2,system,Global,1
2000,FALSE,FALSE,FALSE,22696907,https://www.iucnredlist.org/species/22696907/32849173,Phalacrocorax featherstoni,VU,32849173,2,system,Global,1
2008,FALSE,FALSE,FALSE,22696883,https://www.iucnredlist.org/species/22696883/32849504,Leucocarbo magellanicus,LC,32849504,2,system,Global,1
1996,FALSE,FALSE,FALSE,22696907,https://www.iucnredlist.org/species/22696907/32849740,Phalacrocorax featherstoni,VU,32849740,2,system,Global,1
2004,FALSE,FALSE,FALSE,22696883,https://www.iucnredlist.org/species/22696883/32850018,Leucocarbo magellanicus,LC,32850018,2,system,Global,1
1988,FALSE,FALSE,FALSE,22693494,https://www.iucnredlist.org/species/22693494/32850240,Phalaropus fulicarius,LR/lc,32850240,2,system,Global,1
2000,FALSE,FALSE,FALSE,22696883,https://www.iucnredlist.org/species/22696883/32851073,Leucocarbo magellanicus,LR/lc,32851073,2,system,Global,1
1994,FALSE,FALSE,FALSE,22696907,https://www.iucnredlist.org/species/22696907/32851286,Phalacrocorax featherstoni,VU,32851286,2,system,Global,1
1994,FALSE,FALSE,FALSE,22696883,https://www.iucnredlist.org/species/22696883/32851738,Leucocarbo magellanicus,LR/lc,32851738,2,system,Global,1
1988,FALSE,FALSE,FALSE,22696907,https://www.iucnredlist.org/species/22696907/32852120,Phalacrocorax featherstoni,LR/lc,32852120,2,system,Global,1
1988,FALSE,FALSE,FALSE,22696883,https://www.iucnredlist.org/species/22696883/32852395,Leucocarbo magellanicus,LR/lc,32852395,2,system,Global,1
2009,FALSE,FALSE,FALSE,22728950,https://www.iucnredlist.org/species/22728950/32852762,Urile pelagicus,LC,32852762,2,system,Global,1
2009,FALSE,FALSE,FALSE,22696887,https://www.iucnredlist.org/species/22696887/32853039,Urile urile,LC,32853039,2,system,Global,1
2008,FALSE,FALSE,FALSE,22696887,https://www.iucnredlist.org/species/22696887/32853416,Urile urile,LC,32853416,2,system,Global,1
2008,FALSE,FALSE,FALSE,22728950,https://www.iucnredlist.org/species/22728950/32853787,Urile pelagicus,LC,32853787,2,system,Global,1
2004,FALSE,FALSE,FALSE,22696887,https://www.iucnredlist.org/species/22696887/32854063,Urile urile,LC,32854063,2,system,Global,1
2000,FALSE,FALSE,FALSE,22696887,https://www.iucnredlist.org/species/22696887/32854423,Urile urile,LR/lc,32854423,2,system,Global,1
2004,FALSE,FALSE,FALSE,22728950,https://www.iucnredlist.org/species/22728950/32854629,Urile pelagicus,LC,32854629,2,system,Global,1
1994,FALSE,FALSE,FALSE,22696887,https://www.iucnredlist.org/species/22696887/32855080,Urile urile,LR/lc,32855080,2,system,Global,1
2000,FALSE,FALSE,FALSE,22728950,https://www.iucnredlist.org/species/22728950/32855463,Urile pelagicus,LR/lc,32855463,2,system,Global,1
1988,FALSE,FALSE,FALSE,22696887,https://www.iucnredlist.org/species/22696887/32855723,Urile urile,LR/lc,32855723,2,system,Global,1
1994,FALSE,FALSE,FALSE,22728950,https://www.iucnredlist.org/species/22728950/32856188,Urile pelagicus,LR/lc,32856188,2,system,Global,1
1988,FALSE,FALSE,FALSE,22728950,https://www.iucnredlist.org/species/22728950/32856966,Urile pelagicus,LR/lc,32856966,2,system,Global,1
2008,FALSE,FALSE,FALSE,22729686,https://www.iucnredlist.org/species/22729686/32857475,Leucocarbo atriceps,NR,32857475,2,system,Global,1
2004,FALSE,FALSE,FALSE,22729686,https://www.iucnredlist.org/species/22729686/32857828,Leucocarbo atriceps,NR,32857828,2,system,Global,1
2000,FALSE,FALSE,FALSE,22729686,https://www.iucnredlist.org/species/22729686/32857915,Leucocarbo atriceps,NR,32857915,2,system,Global,1
1994,FALSE,FALSE,FALSE,22729686,https://www.iucnredlist.org/species/22729686/32858168,Leucocarbo atriceps,NR,32858168,2,system,Global,1
2009,FALSE,FALSE,FALSE,22696894,https://www.iucnredlist.org/species/22696894/32858408,Gulosus aristotelis,LC,32858408,2,system,Global,1
1988,FALSE,FALSE,FALSE,22729686,https://www.iucnredlist.org/species/22729686/32858925,Leucocarbo atriceps,NR,32858925,2,system,Global,1
2008,FALSE,FALSE,FALSE,22696894,https://www.iucnredlist.org/species/22696894/32859464,Gulosus aristotelis,LC,32859464,2,system,Global,1
2008,FALSE,FALSE,FALSE,22696247,https://www.iucnredlist.org/species/22696247/32860364,Phalcoboenus australis,NT,32860364,2,system,Global,1
2004,FALSE,FALSE,FALSE,22696894,https://www.iucnredlist.org/species/22696894/32860590,Gulosus aristotelis,LC,32860590,2,system,Global,1
2004,FALSE,FALSE,FALSE,22696247,https://www.iucnredlist.org/species/22696247/32861085,Phalcoboenus australis,NT,32861085,2,system,Global,1
2000,FALSE,FALSE,FALSE,22696894,https://www.iucnredlist.org/species/22696894/32861485,Gulosus aristotelis,LR/lc,32861485,2,system,Global,1
2000,FALSE,FALSE,FALSE,22696247,https://www.iucnredlist.org/species/22696247/32861645,Phalcoboenus australis,LR/nt,32861645,2,system,Global,1
1994,FALSE,FALSE,FALSE,22696247,https://www.iucnredlist.org/species/22696247/32862364,Phalcoboenus australis,LR/nt,32862364,2,system,Global,1
1994,FALSE,FALSE,FALSE,22696894,https://www.iucnredlist.org/species/22696894/32862735,Gulosus aristotelis,LR/lc,32862735,2,system,Global,1
1988,FALSE,FALSE,FALSE,22696247,https://www.iucnredlist.org/species/22696247/32863221,Phalcoboenus australis,NT,32863221,2,system,Global,1
2009,FALSE,FALSE,FALSE,22693490,https://www.iucnredlist.org/species/22693490/32865602,Phalaropus lobatus,LC,32865602,2,system,Global,1
2008,FALSE,FALSE,FALSE,22693490,https://www.iucnredlist.org/species/22693490/32867553,Phalaropus lobatus,LC,32867553,2,system,Global,1
2004,FALSE,FALSE,FALSE,22693490,https://www.iucnredlist.org/species/22693490/32869312,Phalaropus lobatus,LC,32869312,2,system,Global,1
2000,FALSE,FALSE,FALSE,22693490,https://www.iucnredlist.org/species/22693490/32871699,Phalaropus lobatus,LR/lc,32871699,2,system,Global,1
2009,FALSE,FALSE,FALSE,22712198,https://www.iucnredlist.org/species/22712198/32884961,Phedina borbonica,LC,32884961,2,system,Global,1
2008,FALSE,FALSE,FALSE,22712198,https://www.iucnredlist.org/species/22712198/32885433,Phedina borbonica,LC,32885433,2,system,Global,1
2004,FALSE,FALSE,FALSE,22712198,https://www.iucnredlist.org/species/22712198/32886511,Phedina borbonica,LC,32886511,2,system,Global,1
2000,FALSE,FALSE,FALSE,22712198,https://www.iucnredlist.org/species/22712198/32887399,Phedina borbonica,LR/lc,32887399,2,system,Global,1
1994,FALSE,FALSE,FALSE,22712198,https://www.iucnredlist.org/species/22712198/32888267,Phedina borbonica,LR/lc,32888267,2,system,Global,1
1988,FALSE,FALSE,FALSE,22712198,https://www.iucnredlist.org/species/22712198/32889308,Phedina borbonica,LR/lc,32889308,2,system,Global,1
2009,FALSE,FALSE,FALSE,22693468,https://www.iucnredlist.org/species/22693468/32921114,Calidris pugnax,LC,32921114,2,system,Global,1
2008,FALSE,FALSE,FALSE,22693468,https://www.iucnredlist.org/species/22693468/32923448,Calidris pugnax,LC,32923448,2,system,Global,1
2004,FALSE,FALSE,FALSE,22693468,https://www.iucnredlist.org/species/22693468/32925601,Calidris pugnax,LC,32925601,2,system,Global,1
2000,FALSE,FALSE,FALSE,22693468,https://www.iucnredlist.org/species/22693468/32928147,Calidris pugnax,LR/lc,32928147,2,system,Global,1
1994,FALSE,FALSE,FALSE,22693468,https://www.iucnredlist.org/species/22693468/32930495,Calidris pugnax,LR/lc,32930495,2,system,Global,1
1988,FALSE,FALSE,FALSE,22693468,https://www.iucnredlist.org/species/22693468/32933079,Calidris pugnax,LR/lc,32933079,2,system,Global,1
2000,FALSE,FALSE,FALSE,22698365,https://www.iucnredlist.org/species/22698365/32950090,Phoebastria immutabilis,LR/lc,32950090,2,system,Global,1
1994,FALSE,FALSE,FALSE,22698365,https://www.iucnredlist.org/species/22698365/32950880,Phoebastria immutabilis,LR/lc,32950880,2,system,Global,1
1988,FALSE,FALSE,FALSE,22698365,https://www.iucnredlist.org/species/22698365/32952193,Phoebastria immutabilis,LR/lc,32952193,2,system,Global,1
2010,FALSE,FALSE,FALSE,22698431,https://www.iucnredlist.org/species/22698431/32953611,Phoebetria fusca,EN,32953611,2,system,Global,1
2008,FALSE,FALSE,FALSE,22698431,https://www.iucnredlist.org/species/22698431/32954966,Phoebetria fusca,EN,32954966,2,system,Global,1
2007,FALSE,FALSE,FALSE,22698431,https://www.iucnredlist.org/species/22698431/32955864,Phoebetria fusca,EN,32955864,2,system,Global,1
1994,FALSE,FALSE,FALSE,22697360,https://www.iucnredlist.org/species/22697360/32956296,Phoenicopterus roseus,NR,32956296,2,system,Global,1
2010,FALSE,FALSE,FALSE,22698320,https://www.iucnredlist.org/species/22698320/32957045,Phoebastria irrorata,CR,32957045,2,system,Global,1
2005,FALSE,FALSE,FALSE,22698431,https://www.iucnredlist.org/species/22698431/32957472,Phoebetria fusca,EN,32957472,2,system,Global,1
1988,FALSE,FALSE,FALSE,22697360,https://www.iucnredlist.org/species/22697360/32957913,Phoenicopterus roseus,NR,32957913,2,system,Global,1
2004,FALSE,FALSE,FALSE,22698431,https://www.iucnredlist.org/species/22698431/32958660,Phoebetria fusca,EN,32958660,2,system,Global,1
2009,FALSE,FALSE,FALSE,22698320,https://www.iucnredlist.org/species/22698320/32958761,Phoebastria irrorata,CR,32958761,2,system,Global,1
2008,FALSE,FALSE,FALSE,22697365,https://www.iucnredlist.org/species/22697365/32959499,Phoenicopterus chilensis,NT,32959499,2,system,Global,1
2008,FALSE,FALSE,FALSE,22698320,https://www.iucnredlist.org/species/22698320/32959837,Phoebastria irrorata,CR,32959837,2,system,Global,1
2003,FALSE,FALSE,FALSE,22698431,https://www.iucnredlist.org/species/22698431/32960251,Phoebetria fusca,EN,32960251,2,system,Global,1
2006,FALSE,FALSE,FALSE,22697365,https://www.iucnredlist.org/species/22697365/32960682,Phoenicopterus chilensis,NT,32960682,2,system,Global,1
2000,FALSE,FALSE,FALSE,22698431,https://www.iucnredlist.org/species/22698431/32960971,Phoebetria fusca,VU,32960971,2,system,Global,1
2007,FALSE,FALSE,FALSE,22698320,https://www.iucnredlist.org/species/22698320/32961399,Phoebastria irrorata,CR,32961399,2,system,Global,1
2004,FALSE,FALSE,FALSE,22697365,https://www.iucnredlist.org/species/22697365/32961811,Phoenicopterus chilensis,NT,32961811,2,system,Global,1
1994,FALSE,FALSE,FALSE,22698431,https://www.iucnredlist.org/species/22698431/32962090,Phoebetria fusca,LR/nt,32962090,2,system,Global,1
2005,FALSE,FALSE,FALSE,22698320,https://www.iucnredlist.org/species/22698320/32962460,Phoebastria irrorata,VU,32962460,2,system,Global,1
2000,FALSE,FALSE,FALSE,22697365,https://www.iucnredlist.org/species/22697365/32962854,Phoenicopterus chilensis,LR/nt,32962854,2,system,Global,1
1988,FALSE,FALSE,FALSE,22698431,https://www.iucnredlist.org/species/22698431/32963133,Phoebetria fusca,LR/lc,32963133,2,system,Global,1
2004,FALSE,FALSE,FALSE,22698320,https://www.iucnredlist.org/species/22698320/32963500,Phoebastria irrorata,VU,32963500,2,system,Global,1
1994,FALSE,FALSE,FALSE,22697365,https://www.iucnredlist.org/species/22697365/32963596,Phoenicopterus chilensis,LR/lc,32963596,2,system,Global,1
1988,FALSE,FALSE,FALSE,22697365,https://www.iucnredlist.org/species/22697365/32964159,Phoenicopterus chilensis,LR/lc,32964159,2,system,Global,1
2010,FALSE,FALSE,FALSE,22698448,https://www.iucnredlist.org/species/22698448/32964425,Phoebetria palpebrata,NT,32964425,2,system,Global,1
2003,FALSE,FALSE,FALSE,22698320,https://www.iucnredlist.org/species/22698320/32964910,Phoebastria irrorata,VU,32964910,2,system,Global,1
2008,FALSE,FALSE,FALSE,22698448,https://www.iucnredlist.org/species/22698448/32965470,Phoebetria palpebrata,NT,32965470,2,system,Global,1
2000,FALSE,FALSE,FALSE,22698320,https://www.iucnredlist.org/species/22698320/32965955,Phoebastria irrorata,VU,32965955,2,system,Global,1
2005,FALSE,FALSE,FALSE,22698448,https://www.iucnredlist.org/species/22698448/32966435,Phoebetria palpebrata,NT,32966435,2,system,Global,1
1994,FALSE,FALSE,FALSE,22698320,https://www.iucnredlist.org/species/22698320/32966815,Phoebastria irrorata,LR/nt,32966815,2,system,Global,1
2009,FALSE,FALSE,FALSE,22729706,https://www.iucnredlist.org/species/22729706/32967159,Phoenicopterus ruber,LC,32967159,2,system,Global,1
2004,FALSE,FALSE,FALSE,22698448,https://www.iucnredlist.org/species/22698448/32967513,Phoebetria palpebrata,NT,32967513,2,system,Global,1
1988,FALSE,FALSE,FALSE,22698320,https://www.iucnredlist.org/species/22698320/32967883,Phoebastria irrorata,NT,32967883,2,system,Global,1
2008,FALSE,FALSE,FALSE,22729706,https://www.iucnredlist.org/species/22729706/32968225,Phoenicopterus ruber,LC,32968225,2,system,Global,1
2003,FALSE,FALSE,FALSE,22698448,https://www.iucnredlist.org/species/22698448/32968574,Phoebetria palpebrata,NT,32968574,2,system,Global,1
2010,FALSE,FALSE,FALSE,22698335,https://www.iucnredlist.org/species/22698335/32968943,Phoebastria albatrus,VU,32968943,2,system,Global,1
2004,FALSE,FALSE,FALSE,22729706,https://www.iucnredlist.org/species/22729706/32969374,Phoenicopterus ruber,LC,32969374,2,system,Global,1
2000,FALSE,FALSE,FALSE,22698448,https://www.iucnredlist.org/species/22698448/32969710,Phoebetria palpebrata,LR/nt,32969710,2,system,Global,1
2000,FALSE,FALSE,FALSE,22729706,https://www.iucnredlist.org/species/22729706/32970062,Phoenicopterus ruber,NR,32970062,2,system,Global,1
2008,FALSE,FALSE,FALSE,22698335,https://www.iucnredlist.org/species/22698335/32970388,Phoebastria albatrus,VU,32970388,2,system,Global,1
1994,FALSE,FALSE,FALSE,22698448,https://www.iucnredlist.org/species/22698448/32970824,Phoebetria palpebrata,LR/lc,32970824,2,system,Global,1
1994,FALSE,FALSE,FALSE,22729706,https://www.iucnredlist.org/species/22729706/32971163,Phoenicopterus ruber,NR,32971163,2,system,Global,1
2006,FALSE,FALSE,FALSE,22698335,https://www.iucnredlist.org/species/22698335/32971489,Phoebastria albatrus,VU,32971489,2,system,Global,1
1988,FALSE,FALSE,FALSE,22729706,https://www.iucnredlist.org/species/22729706/32971915,Phoenicopterus ruber,NR,32971915,2,system,Global,1
1988,FALSE,FALSE,FALSE,22698448,https://www.iucnredlist.org/species/22698448/32972239,Phoebetria palpebrata,LR/lc,32972239,2,system,Global,1
2005,FALSE,FALSE,FALSE,22698335,https://www.iucnredlist.org/species/22698335/32973143,Phoebastria albatrus,VU,32973143,2,system,Global,1
2004,FALSE,FALSE,FALSE,22698335,https://www.iucnredlist.org/species/22698335/32974291,Phoebastria albatrus,VU,32974291,2,system,Global,1
2003,FALSE,FALSE,FALSE,22698335,https://www.iucnredlist.org/species/22698335/32975389,Phoebastria albatrus,VU,32975389,2,system,Global,1
2000,FALSE,FALSE,FALSE,22698335,https://www.iucnredlist.org/species/22698335/32976507,Phoebastria albatrus,VU,32976507,2,system,Global,1
1994,FALSE,FALSE,FALSE,22698335,https://www.iucnredlist.org/species/22698335/32977639,Phoebastria albatrus,EN,32977639,2,system,Global,1
1988,FALSE,FALSE,FALSE,22698335,https://www.iucnredlist.org/species/22698335/32978870,Phoebastria albatrus,T,32978870,2,system,Global,1
2010,FALSE,FALSE,FALSE,22698350,https://www.iucnredlist.org/species/22698350/32979740,Phoebastria nigripes,EN,32979740,2,system,Global,1
2008,FALSE,FALSE,FALSE,22698350,https://www.iucnredlist.org/species/22698350/32980930,Phoebastria nigripes,EN,32980930,2,system,Global,1
2005,FALSE,FALSE,FALSE,22698350,https://www.iucnredlist.org/species/22698350/32982480,Phoebastria nigripes,EN,32982480,2,system,Global,1
2004,FALSE,FALSE,FALSE,22698350,https://www.iucnredlist.org/species/22698350/32983676,Phoebastria nigripes,EN,32983676,2,system,Global,1
2003,FALSE,FALSE,FALSE,22698350,https://www.iucnredlist.org/species/22698350/32985185,Phoebastria nigripes,EN,32985185,2,system,Global,1
2000,FALSE,FALSE,FALSE,22698350,https://www.iucnredlist.org/species/22698350/32986456,Phoebastria nigripes,VU,32986456,2,system,Global,1
1994,FALSE,FALSE,FALSE,22698350,https://www.iucnredlist.org/species/22698350/32987687,Phoebastria nigripes,LR/lc,32987687,2,system,Global,1
1988,FALSE,FALSE,FALSE,22698350,https://www.iucnredlist.org/species/22698350/32988902,Phoebastria nigripes,LR/lc,32988902,2,system,Global,1
2010,FALSE,FALSE,FALSE,22698365,https://www.iucnredlist.org/species/22698365/32990500,Phoebastria immutabilis,NT,32990500,2,system,Global,1
2008,FALSE,FALSE,FALSE,22698365,https://www.iucnredlist.org/species/22698365/32991852,Phoebastria immutabilis,VU,32991852,2,system,Global,1
