year,latest,possibly_extinct,possibly_extinct_in_the_wild,iucn_sid,url,sciname,category,assessment_id,code,code_type,scopes,description
2016,TRUE,FALSE,FALSE,47713025,https://www.iucnredlist.org/species/47713025/47716287,Roeseliana brunneri,NT,47716287,3,population_trend,,Unknown
2017,TRUE,FALSE,FALSE,68527310,https://www.iucnredlist.org/species/68527310/47728827,Hippocampus planifrons,LC,47728827,3,population_trend,,Unknown
2017,TRUE,FALSE,FALSE,47728648,https://www.iucnredlist.org/species/47728648/47728851,Hippocampus pusillus,DD,47728851,3,population_trend,,Unknown
2017,TRUE,FALSE,FALSE,47728650,https://www.iucnredlist.org/species/47728650/47728857,Hippocampus tyro,DD,47728857,3,population_trend,,Unknown
2017,TRUE,FALSE,FALSE,47728602,https://www.iucnredlist.org/species/47728602/47736420,Hippocampus colemani,DD,47736420,3,population_trend,,Unknown
2024,TRUE,FALSE,FALSE,16011,https://www.iucnredlist.org/species/16011/47917579,Favonigobius melanobranchus,LC,47917579,3,population_trend,,Unknown
2022,TRUE,FALSE,FALSE,18156003,https://www.iucnredlist.org/species/18156003/47919100,Apogonichthyoides nigripinnis,LC,47919100,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,47407703,https://www.iucnredlist.org/species/47407703/48184464,Gnatholepis caudimaculata,LC,48184464,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47143372,https://www.iucnredlist.org/species/47143372/48343010,Dactylagnus peratikos,DD,48343010,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48321187,https://www.iucnredlist.org/species/48321187/48343142,Alticus saliens,DD,48343142,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47143421,https://www.iucnredlist.org/species/47143421/48343346,Gillellus inescatus,DD,48343346,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47142330,https://www.iucnredlist.org/species/47142330/48343673,Chaenopsis resh,LC,48343673,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,46104232,https://www.iucnredlist.org/species/46104232/48343815,Gobioclinus kalisherae,LC,48343815,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47144741,https://www.iucnredlist.org/species/47144741/48344072,Starksia elongata,LC,48344072,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,46104090,https://www.iucnredlist.org/species/46104090/48344385,Ophioblennius macclurei,LC,48344385,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,46104807,https://www.iucnredlist.org/species/46104807/48344853,Starksia ocellata,LC,48344853,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342181,https://www.iucnredlist.org/species/48342181/48344975,Omobranchus lineolatus,LC,48344975,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47142908,https://www.iucnredlist.org/species/47142908/48345084,Ekemblemaria nigra,LC,48345084,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47143869,https://www.iucnredlist.org/species/47143869/48345577,Gobioclinus filamentosus,LC,48345577,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,46079873,https://www.iucnredlist.org/species/46079873/48345801,Omobranchus mekranensis,VU,48345801,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47144922,https://www.iucnredlist.org/species/47144922/48346045,Starksia occidentalis,LC,48346045,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47142954,https://www.iucnredlist.org/species/47142954/48346190,Emblemaria vitta,LC,48346190,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342435,https://www.iucnredlist.org/species/48342435/48346465,Enneapterygius qirmiz,LC,48346465,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,46104147,https://www.iucnredlist.org/species/46104147/48346720,Hemiemblemaria simula,LC,48346720,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47143391,https://www.iucnredlist.org/species/47143391/48347477,Dactyloscopus comptus,LC,48347477,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48320397,https://www.iucnredlist.org/species/48320397/48347629,Alloblennius parvus,LC,48347629,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47144995,https://www.iucnredlist.org/species/47144995/48348680,Starksia smithvanizi,LC,48348680,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47141351,https://www.iucnredlist.org/species/47141351/48348954,Acanthemblemaria greenfieldi,LC,48348954,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342268,https://www.iucnredlist.org/species/48342268/48350012,Malacoctenus polyporosus,LC,48350012,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342209,https://www.iucnredlist.org/species/48342209/48350060,Andamia heteroptera,DD,48350060,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,46104173,https://www.iucnredlist.org/species/46104173/48350258,Gillellus uranidea,LC,48350258,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47143176,https://www.iucnredlist.org/species/47143176/48350504,Emblemariopsis pricei,VU,48350504,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,46104142,https://www.iucnredlist.org/species/46104142/48352524,Emblemariopsis bahamensis,LC,48352524,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,46104287,https://www.iucnredlist.org/species/46104287/48352841,Paraclinus cingulatus,LC,48352841,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342284,https://www.iucnredlist.org/species/48342284/48353451,Omobranchus smithi,VU,48353451,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,46104160,https://www.iucnredlist.org/species/46104160/48354859,Dactyloscopus moorei,LC,48354859,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,46104265,https://www.iucnredlist.org/species/46104265/48355222,Malacoctenus gilli,LC,48355222,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,46104109,https://www.iucnredlist.org/species/46104109/48355484,Parablennius marmoreus,LC,48355484,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,46104430,https://www.iucnredlist.org/species/46104430/48356115,Paraclinus fasciatus,LC,48356115,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47143216,https://www.iucnredlist.org/species/47143216/48356609,Emblemariopsis ruetzleri,LC,48356609,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47142915,https://www.iucnredlist.org/species/47142915/48357431,Emblemaria biocellata,LC,48357431,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342454,https://www.iucnredlist.org/species/48342454/48358145,Dactyloscopus heraldi,LC,48358145,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342236,https://www.iucnredlist.org/species/48342236/48358271,Meiacanthus naevius,VU,48358271,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342351,https://www.iucnredlist.org/species/48342351/48358736,Malacoctenus mexicanus,LC,48358736,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47144987,https://www.iucnredlist.org/species/47144987/48359132,Starksia sella,DD,48359132,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47143351,https://www.iucnredlist.org/species/47143351/48360938,Stathmonotus tekla,LC,48360938,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342288,https://www.iucnredlist.org/species/48342288/48361770,Medusablennius chani,VU,48361770,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,46104133,https://www.iucnredlist.org/species/46104133/48362041,Emblemaria atlantica,LC,48362041,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47143163,https://www.iucnredlist.org/species/47143163/48362622,Emblemariopsis leptocirris,LC,48362622,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342487,https://www.iucnredlist.org/species/48342487/48365550,Antennablennius sexfasciatus,DD,48365550,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48320496,https://www.iucnredlist.org/species/48320496/48365754,Alloblennius pictus,LC,48365754,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47143394,https://www.iucnredlist.org/species/47143394/48366015,Dactyloscopus crossotus,LC,48366015,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47143144,https://www.iucnredlist.org/species/47143144/48366231,Emblemariopsis bottomei,LC,48366231,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47143503,https://www.iucnredlist.org/species/47143503/48366487,Platygillellus smithi,DD,48366487,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,46104153,https://www.iucnredlist.org/species/46104153/48367346,Stathmonotus stahli,LC,48367346,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,46104167,https://www.iucnredlist.org/species/46104167/48367585,Dactyloscopus tridigitatus,LC,48367585,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342364,https://www.iucnredlist.org/species/48342364/48367923,Ecsenius tigris,VU,48367923,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47400952,https://www.iucnredlist.org/species/47400952/48368129,Adelotremus leptus,DD,48368129,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342143,https://www.iucnredlist.org/species/48342143/48370023,Rhabdoblennius papuensis,DD,48370023,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,46104765,https://www.iucnredlist.org/species/46104765/48370113,Paraclinus marmoratus,LC,48370113,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,46104789,https://www.iucnredlist.org/species/46104789/48370454,Paraclinus nigripinnis,LC,48370454,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,46104211,https://www.iucnredlist.org/species/46104211/48370717,Gobioclinus gobio,LC,48370717,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,46104218,https://www.iucnredlist.org/species/46104218/48371906,Gobioclinus guppyi,LC,48371906,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342207,https://www.iucnredlist.org/species/48342207/48373163,Meiacanthus reticulatus,DD,48373163,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47143314,https://www.iucnredlist.org/species/47143314/48373242,Stathmonotus gymnodermis,LC,48373242,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342196,https://www.iucnredlist.org/species/48342196/48373723,Andamia cyclocheilus,DD,48373723,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342252,https://www.iucnredlist.org/species/48342252/48373997,Dactyloscopus fallax,LC,48373997,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47144901,https://www.iucnredlist.org/species/47144901/48374780,Starksia melasma,LC,48374780,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342511,https://www.iucnredlist.org/species/48342511/48375909,Entomacrodus longicirrus,LC,48375909,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47142918,https://www.iucnredlist.org/species/47142918/48375964,Emblemaria caldwelli,LC,48375964,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342120,https://www.iucnredlist.org/species/48342120/48376255,Oman ypsilon,VU,48376255,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47143432,https://www.iucnredlist.org/species/47143432/48376347,Gillellus jacksoni,LC,48376347,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342272,https://www.iucnredlist.org/species/48342272/48377617,Meiacanthus phaeus,DD,48377617,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48319933,https://www.iucnredlist.org/species/48319933/48378302,Alloblennius anuchalis,LC,48378302,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47144628,https://www.iucnredlist.org/species/47144628/48378393,Paraclinus naeorhegmis,LC,48378393,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342100,https://www.iucnredlist.org/species/48342100/48378705,Entomacrodus lighti,LC,48378705,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342150,https://www.iucnredlist.org/species/48342150/48379088,Ecsenius caeruliventris,LC,48379088,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342108,https://www.iucnredlist.org/species/48342108/48379168,Omobranchus aurosplendidus,VU,48379168,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342178,https://www.iucnredlist.org/species/48342178/48380215,Dactyloscopus insulatus,VU,48380215,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47141697,https://www.iucnredlist.org/species/47141697/48381034,Acanthemblemaria medusa,LC,48381034,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47144358,https://www.iucnredlist.org/species/47144358/48381236,Malacoctenus boehlkei,LC,48381236,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47144448,https://www.iucnredlist.org/species/47144448/48382072,Malacoctenus erdmani,LC,48382072,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342419,https://www.iucnredlist.org/species/48342419/48382314,Andamia expansa,DD,48382314,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342158,https://www.iucnredlist.org/species/48342158/48384216,Meiacanthus limbatus,DD,48384216,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342243,https://www.iucnredlist.org/species/48342243/48384677,Salarias sibogai,LC,48384677,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47144466,https://www.iucnredlist.org/species/47144466/48384753,Malacoctenus versicolor,LC,48384753,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342253,https://www.iucnredlist.org/species/48342253/48384972,Antennablennius velifer,DD,48384972,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47144544,https://www.iucnredlist.org/species/47144544/48385115,Paraclinus grandicomis,LC,48385115,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,46104150,https://www.iucnredlist.org/species/46104150/48385532,Stathmonotus hemphillii,LC,48385532,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47143154,https://www.iucnredlist.org/species/47143154/48385766,Emblemariopsis dianae,DD,48385766,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342221,https://www.iucnredlist.org/species/48342221/48386150,Entomacrodus solus,EN,48386150,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47144911,https://www.iucnredlist.org/species/47144911/48388365,Starksia nanodes,LC,48388365,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342280,https://www.iucnredlist.org/species/48342280/48388698,Meiacanthus procne,LC,48388698,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47141289,https://www.iucnredlist.org/species/47141289/48389300,Acanthemblemaria betinensis,LC,48389300,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,46104199,https://www.iucnredlist.org/species/46104199/48390076,Brockius albigenys,LC,48390076,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47143213,https://www.iucnredlist.org/species/47143213/48391355,Emblemariopsis randalli,DD,48391355,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47141293,https://www.iucnredlist.org/species/47141293/48391475,Acanthemblemaria chaplini,LC,48391475,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47145002,https://www.iucnredlist.org/species/47145002/48391635,Starksia y-lineata,DD,48391635,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,21132053,https://www.iucnredlist.org/species/21132053/48392729,Labrisomus nuchipinnis,LC,48392729,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47143381,https://www.iucnredlist.org/species/47143381/48393011,Dactyloscopus boehlkei,LC,48393011,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342388,https://www.iucnredlist.org/species/48342388/48394162,Plagiotremus spilistius,LC,48394162,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342152,https://www.iucnredlist.org/species/48342152/48395222,Omobranchus hikkaduwensis,VU,48395222,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47144896,https://www.iucnredlist.org/species/47144896/48396373,Starksia hassi,LC,48396373,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47141570,https://www.iucnredlist.org/species/47141570/48396608,Acanthemblemaria maria,LC,48396608,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47144698,https://www.iucnredlist.org/species/47144698/48397235,Starksia culebrae,LC,48397235,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47144580,https://www.iucnredlist.org/species/47144580/48397681,Paraclinus infrons,LC,48397681,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342440,https://www.iucnredlist.org/species/48342440/48397830,Andamia tetradactylus,DD,48397830,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47143398,https://www.iucnredlist.org/species/47143398/48397948,Dactyloscopus foraminosus,LC,48397948,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342407,https://www.iucnredlist.org/species/48342407/48398075,Andamia reyi,DD,48398075,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47142333,https://www.iucnredlist.org/species/47142333/48398355,Chaenopsis roseola,LC,48398355,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342328,https://www.iucnredlist.org/species/48342328/48398474,Ecsenius randalli,VU,48398474,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342444,https://www.iucnredlist.org/species/48342444/48398563,Atrosalarias holomelas,LC,48398563,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342339,https://www.iucnredlist.org/species/48342339/48398755,Ecsenius tricolor,VU,48398755,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47401609,https://www.iucnredlist.org/species/47401609/48398849,Alloblennius frondiculus,DD,48398849,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,46104241,https://www.iucnredlist.org/species/46104241/48398921,Brockius nigricinctus,LC,48398921,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342467,https://www.iucnredlist.org/species/48342467/48399254,Parablennius lodosus,VU,48399254,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,46104124,https://www.iucnredlist.org/species/46104124/48399347,Chaenopsis limbaughi,LC,48399347,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342128,https://www.iucnredlist.org/species/48342128/48399708,Salarias nigrocinctus,LC,48399708,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,46104864,https://www.iucnredlist.org/species/46104864/48399784,Starksia starcki,LC,48399784,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47143206,https://www.iucnredlist.org/species/47143206/48400287,Emblemariopsis ramirezi,LC,48400287,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342294,https://www.iucnredlist.org/species/48342294/48400800,Meiacanthus cyanopterus,LC,48400800,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,48342523,https://www.iucnredlist.org/species/48342523/48401072,Malacoctenus sudensis,LC,48401072,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47142899,https://www.iucnredlist.org/species/47142899/48401518,Coralliozetus cardonae,LC,48401518,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47144879,https://www.iucnredlist.org/species/47144879/48401755,Starksia fasciata,LC,48401755,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47141736,https://www.iucnredlist.org/species/47141736/48402676,Acanthemblemaria spinosa,LC,48402676,3,population_trend,,Unknown
2014,TRUE,FALSE,FALSE,47143309,https://www.iucnredlist.org/species/47143309/48403427,Lucayablennius zingaro,LC,48403427,3,population_trend,,Unknown
