iucn_sid,count,code,country,presence,rgn_id,rgn_name,comname,sciname,ico_gl,ico_rgn_id,subpop,cat
8005,26,TF,Kerguelen Islands,Extant,93,Kerguelen Islands,Hawksbill Turtle,Eretmochelys imbricata,TRUE,NA,NA,CR
6494,26,TF,Glorioso Islands,Extant,30,Glorioso Islands,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
6494,26,TF,Juan de Nova Island,Extant,33,Juan de Nova Island,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
6494,26,TF,Bassas da India,Extant,34,Bassas da India,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
6494,26,TF,Ile Europa,Extant,35,Ile Europa,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
6494,26,TF,Ile Tromelin,Extant,36,Ile Tromelin,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
6494,26,TF,Crozet Islands,Extant,91,Crozet Islands,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
6494,26,TF,Amsterdam Island and Saint Paul Island,Extant,92,Amsterdam Island and Saint Paul Island,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
6494,26,TF,Kerguelen Islands,Extant,93,Kerguelen Islands,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
2478,26,TF,Glorioso Islands,Extant,30,Glorioso Islands,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
2478,26,TF,Juan de Nova Island,Extant,33,Juan de Nova Island,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
2478,26,TF,Bassas da India,Extant,34,Bassas da India,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
2478,26,TF,Ile Europa,Extant,35,Ile Europa,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
2478,26,TF,Ile Tromelin,Extant,36,Ile Tromelin,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
2478,26,TF,Crozet Islands,Extant,91,Crozet Islands,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
2478,26,TF,Amsterdam Island and Saint Paul Island,Extant,92,Amsterdam Island and Saint Paul Island,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
2478,26,TF,Kerguelen Islands,Extant,93,Kerguelen Islands,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
13006,26,TF,Glorioso Islands,Extant,30,Glorioso Islands,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,26,TF,Juan de Nova Island,Extant,33,Juan de Nova Island,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,26,TF,Bassas da India,Extant,34,Bassas da India,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,26,TF,Ile Europa,Extant,35,Ile Europa,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,26,TF,Ile Tromelin,Extant,36,Ile Tromelin,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,26,TF,Crozet Islands,Extant,91,Crozet Islands,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,26,TF,Amsterdam Island and Saint Paul Island,Extant,92,Amsterdam Island and Saint Paul Island,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,26,TF,Kerguelen Islands,Extant,93,Kerguelen Islands,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
2475,26,TF,Glorioso Islands,Extant,30,Glorioso Islands,Sei whale,Balaenoptera borealis,TRUE,NA,NA,EN
2475,26,TF,Juan de Nova Island,Extant,33,Juan de Nova Island,Sei whale,Balaenoptera borealis,TRUE,NA,NA,EN
2475,26,TF,Bassas da India,Extant,34,Bassas da India,Sei whale,Balaenoptera borealis,TRUE,NA,NA,EN
2475,26,TF,Ile Europa,Extant,35,Ile Europa,Sei whale,Balaenoptera borealis,TRUE,NA,NA,EN
2475,26,TF,Ile Tromelin,Extant,36,Ile Tromelin,Sei whale,Balaenoptera borealis,TRUE,NA,NA,EN
2475,26,TF,Crozet Islands,Extant,91,Crozet Islands,Sei whale,Balaenoptera borealis,TRUE,NA,NA,EN
2475,26,TF,Amsterdam Island and Saint Paul Island,Extant,92,Amsterdam Island and Saint Paul Island,Sei whale,Balaenoptera borealis,TRUE,NA,NA,EN
2475,26,TF,Kerguelen Islands,Extant,93,Kerguelen Islands,Sei whale,Balaenoptera borealis,TRUE,NA,NA,EN
2477,26,TF,Glorioso Islands,Extant,30,Glorioso Islands,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
2477,26,TF,Juan de Nova Island,Extant,33,Juan de Nova Island,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
2477,26,TF,Bassas da India,Extant,34,Bassas da India,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
2477,26,TF,Ile Europa,Extant,35,Ile Europa,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
2477,26,TF,Ile Tromelin,Extant,36,Ile Tromelin,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
2477,26,TF,Crozet Islands,Extant,91,Crozet Islands,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
2477,26,TF,Amsterdam Island and Saint Paul Island,Extant,92,Amsterdam Island and Saint Paul Island,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
2477,26,TF,Kerguelen Islands,Extant,93,Kerguelen Islands,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
4615,26,TF,Glorioso Islands,Extant,30,Glorioso Islands,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
4615,26,TF,Juan de Nova Island,Extant,33,Juan de Nova Island,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
4615,26,TF,Bassas da India,Extant,34,Bassas da India,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
4615,26,TF,Ile Europa,Extant,35,Ile Europa,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
4615,26,TF,Ile Tromelin,Extant,36,Ile Tromelin,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
4615,26,TF,Crozet Islands,Extant,91,Crozet Islands,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
4615,26,TF,Amsterdam Island and Saint Paul Island,Extant,92,Amsterdam Island and Saint Paul Island,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
4615,26,TF,Kerguelen Islands,Extant,93,Kerguelen Islands,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
19488,31,TG,Togo,Extant,98,Togo,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
197461,31,TG,Togo,Extant,98,Togo,Puff Adder,Bitis arietans,FALSE,98,NA,LC
39378,31,TG,Togo,Extant,98,Togo,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,31,TG,Togo,Extant,98,Togo,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60225,31,TG,Togo,Extant,98,Togo,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
11534,31,TG,Togo,Extant,98,Togo,Olive Ridley Turtle,Lepidochelys olivacea,TRUE,NA,NA,VU
6494,31,TG,Togo,Extant,98,Togo,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
13006,31,TG,Togo,Extant,98,Togo,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
20738,31,TG,Togo,Extant,98,Togo,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
3855,31,TG,Togo,Extant,98,Togo,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,31,TG,Togo,Extant,98,Togo,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,31,TG,Togo,Extant,98,Togo,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
19488,43,TH,Thailand,Extant,25,Thailand,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
39341,43,TH,Thailand,Extant,25,Thailand,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39381,43,TH,Thailand,Extant,25,Thailand,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60225,43,TH,Thailand,Extant,25,Thailand,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
11534,43,TH,Thailand,Extant,25,Thailand,Olive Ridley Turtle,Lepidochelys olivacea,TRUE,NA,NA,VU
178800,43,TH,Thailand,Extant,25,Thailand,Nypa Palm,Nypa fruticans,FALSE,25,NA,LC
4592,43,TH,Thailand,Extant,25,Thailand,"Humphead wrasse, Napoleon Wrasse",Cheilinus undulatus,TRUE,NA,NA,EN
8005,43,TH,Thailand,Extant,25,Thailand,Hawksbill Turtle,Eretmochelys imbricata,TRUE,NA,NA,CR
6494,43,TH,Thailand,Extant,25,Thailand,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
39375,43,TH,Thailand,Extant,25,Thailand,Blacktip reef shark,Carcharhinus melanopterus,TRUE,NA,NA,VU
15419,43,TH,Thailand,Extant,25,Thailand,Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,NA,EN
2477,43,TH,Thailand,Extant,25,Thailand,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
12427,43,TH,Thailand,Extant,25,Thailand,Smooth-coated Otter,Lutrogale perspicillata,FALSE,25,NA,VU
39365,43,TH,Thailand,Extant,25,Thailand,Gray reef shark,Carcharhinus amblyrhynchos,TRUE,NA,NA,EN
39384,43,TH,Thailand,Extant,25,Thailand,Whitetip reef shark,Triaenodon obesus,TRUE,NA,NA,VU
20738,43,TH,Thailand,Extant,25,Thailand,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
3855,43,TH,Thailand,Extant,25,Thailand,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,43,TH,Thailand,Extant,25,Thailand,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
15955,43,TH,Thailand,Extant,25,Thailand,Tiger,Panthera tigris,FALSE,25,NA,EN
4615,43,TH,Thailand,Extant,25,Thailand,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
19488,28,TK,Tokelau,Extant,156,Tokelau,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
39341,28,TK,Tokelau,Extant,156,Tokelau,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,28,TK,Tokelau,Extant,156,Tokelau,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,28,TK,Tokelau,Extant,156,Tokelau,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60225,28,TK,Tokelau,Extant,156,Tokelau,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
4592,28,TK,Tokelau,Extant,156,Tokelau,"Humphead wrasse, Napoleon Wrasse",Cheilinus undulatus,TRUE,NA,NA,EN
13006,28,TK,Tokelau,Extant,156,Tokelau,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
39375,28,TK,Tokelau,Extant,156,Tokelau,Blacktip reef shark,Carcharhinus melanopterus,TRUE,NA,NA,VU
61339,28,TK,Tokelau,Extant,156,Tokelau,Camouflage Grouper,Epinephelus polyphekadion,FALSE,156,NA,VU
3897,28,TK,Tokelau,Extant,156,Tokelau,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
39365,28,TK,Tokelau,Extant,156,Tokelau,Gray reef shark,Carcharhinus amblyrhynchos,TRUE,NA,NA,EN
39384,28,TK,Tokelau,Extant,156,Tokelau,Whitetip reef shark,Triaenodon obesus,TRUE,NA,NA,VU
4292,28,TK,Tokelau,Extant,156,Tokelau,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,28,TK,Tokelau,Extant,156,Tokelau,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,28,TK,Tokelau,Extant,156,Tokelau,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,28,TK,Tokelau,Extant,156,Tokelau,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
39341,34,TL,Timor-Leste,Extant,231,East Timor,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,34,TL,Timor-Leste,Extant,231,East Timor,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,34,TL,Timor-Leste,Extant,231,East Timor,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60225,34,TL,Timor-Leste,Extant,231,East Timor,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
4592,34,TL,Timor-Leste,Extant,231,East Timor,"Humphead wrasse, Napoleon Wrasse",Cheilinus undulatus,TRUE,NA,NA,EN
13006,34,TL,Timor-Leste,Extant,231,East Timor,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
39375,34,TL,Timor-Leste,Extant,231,East Timor,Blacktip reef shark,Carcharhinus melanopterus,TRUE,NA,NA,VU
2477,34,TL,Timor-Leste,Extant,231,East Timor,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
39365,34,TL,Timor-Leste,Extant,231,East Timor,Gray reef shark,Carcharhinus amblyrhynchos,TRUE,NA,NA,EN
39384,34,TL,Timor-Leste,Extant,231,East Timor,Whitetip reef shark,Triaenodon obesus,TRUE,NA,NA,VU
20738,34,TL,Timor-Leste,Extant,231,East Timor,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
3855,34,TL,Timor-Leste,Extant,231,East Timor,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,34,TL,Timor-Leste,Extant,231,East Timor,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,34,TL,Timor-Leste,Extant,231,East Timor,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
11200,31,TN,Tunisia,Extant,61,Tunisia,Porbeagle,Lamna nasus,TRUE,NA,NA,VU
39341,31,TN,Tunisia,Extant,61,Tunisia,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39381,31,TN,Tunisia,Extant,61,Tunisia,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
6494,31,TN,Tunisia,Extant,61,Tunisia,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
2478,31,TN,Tunisia,Extant,61,Tunisia,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
39375,31,TN,Tunisia,Extant,61,Tunisia,Blacktip reef shark,Carcharhinus melanopterus,TRUE,NA,NA,VU
3897,31,TN,Tunisia,Extant,61,Tunisia,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
20738,31,TN,Tunisia,Extant,61,Tunisia,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
4292,31,TN,Tunisia,Extant,61,Tunisia,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,31,TN,Tunisia,Extant,61,Tunisia,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,31,TN,Tunisia,Extant,61,Tunisia,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
19488,35,TO,Tonga,Extant,155,Tonga,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
39341,35,TO,Tonga,Extant,155,Tonga,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,35,TO,Tonga,Extant,155,Tonga,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,35,TO,Tonga,Extant,155,Tonga,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
4592,35,TO,Tonga,Extant,155,Tonga,"Humphead wrasse, Napoleon Wrasse",Cheilinus undulatus,TRUE,NA,NA,EN
6494,35,TO,Tonga,Extant,155,Tonga,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
13006,35,TO,Tonga,Extant,155,Tonga,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
39375,35,TO,Tonga,Extant,155,Tonga,Blacktip reef shark,Carcharhinus melanopterus,TRUE,NA,NA,VU
61339,35,TO,Tonga,Extant,155,Tonga,Camouflage Grouper,Epinephelus polyphekadion,FALSE,155,NA,VU
3897,35,TO,Tonga,Extant,155,Tonga,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
22698209,35,TO,Tonga,Extant,155,Tonga,Sooty Shearwater,Ardenna grisea,FALSE,155,NA,NT
39365,35,TO,Tonga,Extant,155,Tonga,Gray reef shark,Carcharhinus amblyrhynchos,TRUE,NA,NA,EN
39384,35,TO,Tonga,Extant,155,Tonga,Whitetip reef shark,Triaenodon obesus,TRUE,NA,NA,VU
20738,35,TO,Tonga,Extant,155,Tonga,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
4292,35,TO,Tonga,Extant,155,Tonga,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,35,TO,Tonga,Extant,155,Tonga,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,35,TO,Tonga,Extant,155,Tonga,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,35,TO,Tonga,Extant,155,Tonga,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
39341,27,TR,Türkiye,Extant,76,Turkey,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39381,27,TR,Türkiye,Extant,76,Turkey,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
2478,27,TR,Türkiye,Extant,76,Turkey,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
3897,27,TR,Türkiye,Extant,76,Turkey,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
20738,27,TR,Türkiye,Extant,76,Turkey,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
4292,27,TR,Türkiye,Extant,76,Turkey,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
22696495,27,TR,Türkiye,Extant,76,Turkey,Saker Falcon,Falco cherrug,FALSE,76,NA,EN
3855,27,TR,Türkiye,Extant,76,Turkey,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,27,TR,Türkiye,Extant,76,Turkey,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
15955,27,TR,Türkiye,Extant,76,Turkey,Tiger,Panthera tigris,FALSE,76,NA,EN
4615,27,TR,Türkiye,Extant,76,Turkey,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
39341,38,TT,Trinidad and Tobago,Extant,126,Trinidad and Tobago,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,38,TT,Trinidad and Tobago,Extant,126,Trinidad and Tobago,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,38,TT,Trinidad and Tobago,Extant,126,Trinidad and Tobago,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60217,38,TT,Trinidad and Tobago,Extant,126,Trinidad and Tobago,Caribbean reef shark,Carcharhinus perezi,TRUE,NA,NA,EN
60225,38,TT,Trinidad and Tobago,Extant,126,Trinidad and Tobago,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
11534,38,TT,Trinidad and Tobago,Extant,126,Trinidad and Tobago,Olive Ridley Turtle,Lepidochelys olivacea,TRUE,NA,NA,VU
8005,38,TT,Trinidad and Tobago,Extant,126,Trinidad and Tobago,Hawksbill Turtle,Eretmochelys imbricata,TRUE,NA,NA,CR
6494,38,TT,Trinidad and Tobago,Extant,126,Trinidad and Tobago,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
13006,38,TT,Trinidad and Tobago,Extant,126,Trinidad and Tobago,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
3897,38,TT,Trinidad and Tobago,Extant,126,Trinidad and Tobago,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
191108,38,TT,Trinidad and Tobago,Extant,126,Trinidad and Tobago,American Eel,Anguilla rostrata,FALSE,126,NA,EN
20738,38,TT,Trinidad and Tobago,Extant,126,Trinidad and Tobago,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
181500967,38,TT,Trinidad and Tobago,Extant,126,Trinidad and Tobago,Great Blue Heron,Ardea herodias,FALSE,126,NA,LC
4292,38,TT,Trinidad and Tobago,Extant,126,Trinidad and Tobago,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,38,TT,Trinidad and Tobago,Extant,126,Trinidad and Tobago,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,38,TT,Trinidad and Tobago,Extant,126,Trinidad and Tobago,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,38,TT,Trinidad and Tobago,Extant,126,Trinidad and Tobago,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
19488,36,TV,Tuvalu,Extant,19,Tuvalu,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
39341,36,TV,Tuvalu,Extant,19,Tuvalu,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,36,TV,Tuvalu,Extant,19,Tuvalu,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,36,TV,Tuvalu,Extant,19,Tuvalu,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60225,36,TV,Tuvalu,Extant,19,Tuvalu,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
4592,36,TV,Tuvalu,Extant,19,Tuvalu,"Humphead wrasse, Napoleon Wrasse",Cheilinus undulatus,TRUE,NA,NA,EN
6494,36,TV,Tuvalu,Extant,19,Tuvalu,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
13006,36,TV,Tuvalu,Extant,19,Tuvalu,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
39375,36,TV,Tuvalu,Extant,19,Tuvalu,Blacktip reef shark,Carcharhinus melanopterus,TRUE,NA,NA,VU
61339,36,TV,Tuvalu,Extant,19,Tuvalu,Camouflage Grouper,Epinephelus polyphekadion,FALSE,19,NA,VU
22698209,36,TV,Tuvalu,Extant,19,Tuvalu,Sooty Shearwater,Ardenna grisea,FALSE,19,NA,NT
2477,36,TV,Tuvalu,Extant,19,Tuvalu,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
39365,36,TV,Tuvalu,Extant,19,Tuvalu,Gray reef shark,Carcharhinus amblyrhynchos,TRUE,NA,NA,EN
39384,36,TV,Tuvalu,Extant,19,Tuvalu,Whitetip reef shark,Triaenodon obesus,TRUE,NA,NA,VU
20738,36,TV,Tuvalu,Extant,19,Tuvalu,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
4292,36,TV,Tuvalu,Extant,19,Tuvalu,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,36,TV,Tuvalu,Extant,19,Tuvalu,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,36,TV,Tuvalu,Extant,19,Tuvalu,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,36,TV,Tuvalu,Extant,19,Tuvalu,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
19488,49,TW,"Taiwan, Province of China",Extant,14,Taiwan,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
39341,49,TW,"Taiwan, Province of China",Extant,14,Taiwan,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,49,TW,"Taiwan, Province of China",Extant,14,Taiwan,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,49,TW,"Taiwan, Province of China",Extant,14,Taiwan,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60225,49,TW,"Taiwan, Province of China",Extant,14,Taiwan,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
11534,49,TW,"Taiwan, Province of China",Extant,14,Taiwan,Olive Ridley Turtle,Lepidochelys olivacea,TRUE,NA,NA,VU
178800,49,TW,"Taiwan, Province of China",Extant,14,Taiwan,Nypa Palm,Nypa fruticans,FALSE,14,NA,LC
4592,49,TW,"Taiwan, Province of China",Extant,14,Taiwan,"Humphead wrasse, Napoleon Wrasse",Cheilinus undulatus,TRUE,NA,NA,EN
8005,49,TW,"Taiwan, Province of China",Extant,14,Taiwan,Hawksbill Turtle,Eretmochelys imbricata,TRUE,NA,NA,CR
6494,49,TW,"Taiwan, Province of China",Extant,14,Taiwan,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
2474,49,TW,"Taiwan, Province of China",Extant,14,Taiwan,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
13006,49,TW,"Taiwan, Province of China",Extant,14,Taiwan,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
41711,49,TW,"Taiwan, Province of China",Extant,14,Taiwan,North Pacific Right Whale,Eubalaena japonica,TRUE,NA,NA,EN
39375,49,TW,"Taiwan, Province of China",Extant,14,Taiwan,Blacktip reef shark,Carcharhinus melanopterus,TRUE,NA,NA,VU
39338,49,TW,"Taiwan, Province of China",Extant,14,Taiwan,Megamouth Shark,Megachasma pelagios,TRUE,NA,NA,LC
2477,49,TW,"Taiwan, Province of China",Extant,14,Taiwan,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
39365,49,TW,"Taiwan, Province of China",Extant,14,Taiwan,Gray reef shark,Carcharhinus amblyrhynchos,TRUE,NA,NA,EN
39384,49,TW,"Taiwan, Province of China",Extant,14,Taiwan,Whitetip reef shark,Triaenodon obesus,TRUE,NA,NA,VU
20738,49,TW,"Taiwan, Province of China",Extant,14,Taiwan,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
4292,49,TW,"Taiwan, Province of China",Extant,14,Taiwan,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
39339,49,TW,"Taiwan, Province of China",Extant,14,Taiwan,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,49,TW,"Taiwan, Province of China",Extant,14,Taiwan,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
19488,44,TZ,"Tanzania, United Republic of",Extant,202,Tanzania,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
197461,44,TZ,"Tanzania, United Republic of",Extant,202,Tanzania,Puff Adder,Bitis arietans,FALSE,202,NA,LC
39341,44,TZ,"Tanzania, United Republic of",Extant,202,Tanzania,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,44,TZ,"Tanzania, United Republic of",Extant,202,Tanzania,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,44,TZ,"Tanzania, United Republic of",Extant,202,Tanzania,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60225,44,TZ,"Tanzania, United Republic of",Extant,202,Tanzania,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
11534,44,TZ,"Tanzania, United Republic of",Extant,202,Tanzania,Olive Ridley Turtle,Lepidochelys olivacea,TRUE,NA,NA,VU
4592,44,TZ,"Tanzania, United Republic of",Extant,202,Tanzania,"Humphead wrasse, Napoleon Wrasse",Cheilinus undulatus,TRUE,NA,NA,EN
8005,44,TZ,"Tanzania, United Republic of",Extant,202,Tanzania,Hawksbill Turtle,Eretmochelys imbricata,TRUE,NA,NA,CR
6494,44,TZ,"Tanzania, United Republic of",Extant,202,Tanzania,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
13006,44,TZ,"Tanzania, United Republic of",Extant,202,Tanzania,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
39375,44,TZ,"Tanzania, United Republic of",Extant,202,Tanzania,Blacktip reef shark,Carcharhinus melanopterus,TRUE,NA,NA,VU
3897,44,TZ,"Tanzania, United Republic of",Extant,202,Tanzania,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
2477,44,TZ,"Tanzania, United Republic of",Extant,202,Tanzania,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
