"rgn_name","rgn_id","commodity","product","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Indonesia",216,"Fish liver oils, nei","fish_oil",12,151,257,83,56,42,44,19,114,650,4222,1434,1543,2242,4643,7521,3985,1642,931,720,671,268,119,70,180,53,112,1159,103,0,0,0,0,0,29,66,625,1981,2705,4343,4126,2228,785,156.72
"Indonesia",216,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10760,5508,6300,5108,5950,0,3328,2830,1870,1862,1930,2820,1972,1530,1411,2589,2698,2522,2446,2841,6745,5049,4199,5688,6682,4289,4099,1683,130,417.91
"Indonesia",216,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,25,0,10,1,60,11,29,11,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",216,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,61,30,40,71,319,1045,1406,3966,3384,2489,3559,4269,5489,4852,5264,5260,2041,906,5606,8924,7886,8024,8728,6798,6378,5619,5388,5430,4375,4268,4211,5488,7543,5197,5493,7681,7138,7630,6464.8
"Indonesia",216,"Other red algae","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19421,50257,96473,103787,45658,7042,0,0
"Indonesia",216,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7865,5676,5438,8480,18058,16262,18962,10521,5936,16284,15671,17230,15786,20511,25296,35555,49586,57522,110153,87773,135940,157587,0,0,0,0,0,0,0,0
"Indonesia",216,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43210,39647,39977,23429,24538,128242,190671,212133.85
"Indonesia",216,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71525,72552,89778,33048,53813,23933,18471,6060.93
"Indonesia",216,"Shells nei","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325,900,893,918,585,574,766,1058,11328,9149,6104.31
"Indonesia",216,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5949,5772,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1358,2622,3500,3838,3757,4292,5545,846,0,0
"Iran",191,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,0,0,0,2,0,0
"Iran",191,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,0,2,2,0,0,0,2.56
"Iran",191,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,38,31,24,21,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iran",191,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,132,358,562,98,0,4,5,28,1143,43,38,20.72
"Iran",191,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,12,17,20
"Ireland",181,"Agar agar nei","seaweeds",211,294,348,448,551,552,459,402,459,324,409,675,392,120,0,0,0,0,10025,9701,4186,0,71,0,13,26,0,28,0,0,0,0,0,0,0,0,0,1,1,18,0,0,0,9.63
"Ireland",181,"Fish body oils, nei","fish_oil",735,674,1153,856,805,425,383,645,669,562,864,699,873,644,711,534,308,125,0,148,618,128,65,0,0,0,0,2,12,17,13,155,7,1,0,1624,9637,13413,5826,6531,5631,3759,5636,5031.02
"Ireland",181,"Fish liver oils, nei","fish_oil",NA,9,58,0,0,0,4,7,0,1,5,6,43,45,26,203,579,147,243,1,41,7,29,0,0,0,0,1479.07281538003,1,1,6,5,19,14,13,28,31,240,46,62,102,272,561,190.98
"Ireland",181,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,122,66,54,79,41,30,60,83,121,104,146,63,97,111,95,65,95,81,150,165,168,163,116,15,135,321,11,47,9.03
"Ireland",181,"Natural sponges other than raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,0,33,3,0,1,2,34,32,84,159,61,0,1,0,0,0,0,1,1,1,1,1,2,90,90
"Ireland",181,"Natural sponges raw","sponges",3,0,0,0,0,0,22.3165675243526,12,0,0,5,1,0,1,0,0,0,0,0,0,3,0,15,87,5,14,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0
"Ireland",181,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,220,964,0,498,40,0,0,127,316,0,62,74,852,1231,778,1365,9,0,12,9,10,19,20,20
"Ireland",181,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1506,1290,1397,1451,1366,435,1913,1093,1540,1457,1185,1588,2016,3670,3197,3346,3019,4635,5909,6827,9338,8718,11906,14542,0,0,0,0,0,0,0,0
"Ireland",181,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,778,723,617,326,366,598,1143,151.15
"Ireland",181,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15918,21334,23094,22752,24529,43605,43249,32610
"Ireland",181,"Shells nei","shells",3,810.092124371069,0,761.258813898094,6,4,1,663.633023271723,639.246990774918,614.820127958541,1,15,332,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Israel",79,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,23,34,24,6,38,26,8,0,4,4,6,4,3,2,0,4,1,0,0
"Israel",79,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,0,0,0,0,0,37,0,0,0,62,293,785,2150,2339,2328,3364,1424,4406,6
"Israel",79,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,0,28,37,445,2103,5239,2465,2311,667,3,0,1
"Israel",79,"Ornamental fish nei","ornamentals",20,29,0,30,0,0,0,0,0,0,0,0,3503,3554,4569,4977,5087,5605,7156,8385,8238,8369,7086,6083,5399,5540,5603,8525,10790,10975,11370,13593,15929,15646,15223,15859,0,0,0,0,0,0,11,11
"Israel",79,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,73,0,14,53,71,99,93
"Israel",79,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1302,2510,1637,2850,0,0,0,0,3,1436,1452,1531,1124,2690,3556,2575,3443,3963,3794,4475,9504,9460,0,0,0,0,0,0,0,0
"Israel",79,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2702,2421,5030,6011,4146,3070,1702,1013
"Israel",79,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4912,1781,277,101,368,5487,2394
"Italy",184,"Agar agar nei","seaweeds",92,152,141,236,255,196,207,576,900,1948,448,841,782,812,0,0,0,0,2111,4898,4927,4614,3492,3545,4270,1940,2490,3500,5060,5200,6890,5875,8200,7281,6300,9200,10400,14500,20900,11700,15000,18885,21486,15346
"Italy",184,"Fish body oils, nei","fish_oil",14,6,141,311,8,7,6,11,28,15,11,11,200,112,115,76,181,101,40,39,18,34,19,23,52,136,90,172,156,123,464,226,254,552,529,944,378,521,492,722,500,561,601,1048.6
"Italy",184,"Fish liver oils, nei","fish_oil",20,9,14,4,14,5,5,9,0,0,2,38,14,45,72,268,201,713,158,33,98,150,60,200,19,14,6,14,7,29,21,44,178,54,37,54,78,35,131,171,51,24,30,98.24
"Italy",184,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1735,1188,1119,1818,1683,1579,2343,1709,1180,1894,2241,1604,1821,1241,1294,1815,2211,3814,3537,4542,7283,9947,8196,10360,9796,9704,5179,5269,5297,3553.06
"Italy",184,"Natural sponges other than raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,672,397,564,618,607,455,851,898,839,618,543,552,530,460,434,678,993,565,727,805,644,850,861,728,933,722,929,959,1640,417.26
"Italy",184,"Natural sponges raw","sponges",268,297,248,341,264,195,200,302,242,265,276,176,383,457,0,0,0,0,12,25,9,10,2,6,55,104,254,58,78,60,82,225,37,47,61,45,39,73,41,57,34,89,117,42.98
"Italy",184,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,175,108,193,61,194,264,216,908,813,590,466,485,464,741,691,653,559,632,674,1753,773,889,256,501,450,449,331,769,1543,452,347.24
"Italy",184,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,711,235,86,54,35,103,95,98,85,66,60,204,553,414,248,281,349,436,1257,603,521,1201,426,0,0,0,0,0,0,0,0
"Italy",184,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,157,186,138,475,206,377,287.4
"Italy",184,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,62,162,181,408,852,1646,920.23
"Italy",184,"Shells nei","shells",299,459,310,752,556,571,453,430,893,609,1279,2253,1478,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ivory Coast",195,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,9,23,33,96,128.29
"Ivory Coast",195,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,429,68,0,259.24
"Ivory Coast",195,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,65,0,35,0,30,27,37,0,27,80,90,50,60,0,0,0,0,0,0,0,0,70,0.01
"Ivory Coast",195,"Oils and fats of aquatic animals, nei","fish_oil",63,12,0,95,0,121,0,0,89,67,0,60,0,0,0,0,0,0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ivory Coast",195,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,57,83,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
"Ivory Coast",195,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,9,23,33,96,128.29
"Jamaica",166,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,20,16,0,0,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
"Jamaica",166,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jamaica",166,"Ornamental fish nei","ornamentals",18,97,57,42,6,0,28,59,31,49,72,110,138,114,0,58,164,198,176,134,139,233,86,19,49,50,27,18,3,1,9,1,1,0,1,0,0,3,7,1,0,0,0,0
"Jamaica",166,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,14,44,0,0,53,31,0,0,0,0,0,0,0,0,0,5,0,13,22,0,1,0,0,0,0,0,0,0
"Jamaica",166,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,20,16,0,0,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
"Japan",210,"Agar agar nei","seaweeds",5053,5357,6079,6739,12954,9939,10016,10139,11764,11570,8620,7225,4897,6801,0,0,0,0,2708,3900,2483,3234,2075,1767,1710,1364,1047,1194,2137,1630,2544,1811,1782,1570,1880,1680,1364,1303,1187,986,1558,1100,1360,1442.15
"Japan",210,"Cod liver oil","fish_oil",603,527,667,778,629,655,822,781,536,571,645,819,1899,1526,1672,1670,991,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan",210,"Coral and the like","corals",1883,2288,1325,889,823,834,1050,2125,2171,1549,2718,0,0,0,10384,8323,8437,9832,24742,10316,11162,8310,4828,4540,6438,5642,8958,10365,10037,10758,23954,16786,14157,17459,39142,50297,56065,57191,57916,65802,63866,52074,45968,49917.44
"Japan",210,"Fish body oils, nei","fish_oil",24791,43523,82881,70193,59037,61483,50942,74027,96550,60386,40168,33257,97506,30620,42218,28887,17165,11142,6856,6111,7633,7214,4983,8305,7889,7114,6514,8352,11067,10799,12075,6636,12416,7684,6031,4255,9502,11910,18591,15225,15796,19205,52627,44404.34
"Japan",210,"Fish liver oils, nei","fish_oil",564,1050,1245,1460,1411,875,679,698,456,534,910,820,909,673,804,809,1097,2437,2933,3305,2504,2407,1298,1784,1114,1099,1774,1050,1284,1225,869,1389,1755,1130,2229,2373,1614,795,861,784,810,893,530,831.86
"Japan",210,"Natural sponges raw","sponges",102,74,93,261,122,176,131,344,99,52,126,0,0,0,443,302,379,467,229,374,226,164,105,146,126,208,255,221,237,131,96,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan",210,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3546,4138,5495,5838,6198,6380,7251,8414,9493,8903,7306,6832,8109,7149,7918,12170,18408,16669,16504,20777,22245,23891,31964,31856,0,0,0,0,0,0,0,0
"Japan",210,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330,491,956,441,758,330,302,218.25
"Japan",210,"Other red algae","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10052,10344,6695,5218,4199,8495,4705,4730,4900,3911,5399,6882,5955,6317,5075,8448,9243,8370,0,0,0,0,0,0,0,0
"Japan",210,"Other seaweeds and aquatic plants and products thereof","seaweeds",4397,5948,7287,9395,10053,13734,15488,11439,10241,10624,14804,13209,30369,23832,34781,32281,48290,28204,38437,12716,10759,10444,7693,7680,10855,9206,10858,11147,14668,15511,11831,13824,21511,15885,14742,13784,0,0,0,0,0,0,0,0
"Japan",210,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19333,17317,16586,14714,17355,19356,18646,19531.75
"Japan",210,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1064,1072,1201,1229,1650,1842,1727,1635.2
"Japan",210,"Shells nei","shells",1320,1496,2270,4131,4624,4288,3398,4267,3604,2951,3116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan",210,"Z_TOTAL","corals",1883,2288,1325,889,823,834,1050,2125,2171,1549,2718,0,0,0,10384,8323,8437,9832,24742,10316,11162,8310,4828,4540,6438,5642,8958,10365,10037,10758,23954,16786,14157,17459,39142,50297,56065,57191,57916,65802,63866,52074,45968,49917.44
"Kenya",43,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0,0,0,0,0,1,0,1,0,1,0,0,0,0.19
"Kenya",43,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3716415847193,0,0,0,24,0,0,0,1,38,21,3,0,0,0,0,0,0,26,1,13.41
"Kenya",43,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0,25,0,0,0,0,0,0,86,9,0,0,3,4,4,0,0,0,0,0,0
"Kenya",43,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,162,108,154,166,207,195,188,135,181,363,262,129,259,228,174,151.86
"Kenya",43,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,1106,50,89,15,78,108,43,36,16,0,0,0,0,0,0,0
"Kenya",43,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,17,8,15,21,26,54.73
"Kenya",43,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,6,0,28,6,5,0,0,7,39.82
"Kiribati",212,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,18,0,0,5,23.64
"Kiribati",212,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,190,362,403,606,280,519,584,1143,763,875,584,902,837,0,577,94,0,695,0,0,0,53,0,0,0,0,0,0
"Kiribati",212,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,0,0,0,0,0,0,71,85,50,140,169,96.44
"Kiribati",212,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,12,67,565,527,482,148,204,130,586,278,0,0,0,0,0,0,53,55,0,30,137,281,43,4,0,205,0,0,0,0,0,0
"Kiribati",212,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,18,0,0,5,23.64
"Kuwait",51,"Oils and fats of aquatic animals, nei","fish_oil",3,7,0,7,0,4,76,3,3,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Latvia",69,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,8,16,0,0,0,0,5,5,0,1,2,0,0,0,6,8,39,210,296,1082,1209,242,172,404,164.99
"Latvia",69,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,60,104,53,55,24,135,177,277,316,310,165,269,164,299,362,227,227,846,1634,3593,4514,4507,5162,5010,4325,6371.42
"Latvia",69,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,0,0,10,0,0,0,0,0,0,1,0,10,6,29,52,15,39,51,39,9,10,8,35,20.38
"Latvia",69,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,38,46,100,0,0,0,0,1,0,7,7.93
"Latvia",69,"Natural sponges other than raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,34,33,6,14,27,15,15,45,9,6,0,1,1,2.92
"Latvia",69,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,0,0,0,0,18,17,1,1,1
"Latvia",69,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,648.925277209577,7,12,21,35,44,26,31,20,24,47,162,114,226,359,0,0,0,0,0,0,0,0
"Latvia",69,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289,304,279,336,457,217,477,344.61
"Latvia",69,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,11,8,22,9.97
"Lebanon",78,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,1,0,0,0.01
"Lebanon",78,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
"Lebanon",78,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,5,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lebanon",78,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,0,4,8,3,1,9.74
"Lebanon",78,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,3,6,3,16,18,11,1,0,0,0,0,0,0,0,0
