iso3c,year,nutrient,country_application
IND,2015,P2O5,0
IND,2016,P2O5,0
IND,2017,P2O5,0
IND,2018,P2O5,0
IND,2019,P2O5,0
IND,2020,P2O5,0
IND,2005,K2O,0
IND,2006,K2O,0
IND,2007,K2O,0
IND,2008,K2O,0
IND,2009,K2O,0
IND,2010,K2O,0
IND,2011,K2O,0
IND,2012,K2O,0
IND,2013,K2O,0
IND,2014,K2O,0
IND,2015,K2O,0
IND,2016,K2O,0
IND,2017,K2O,0
IND,2018,K2O,0
IND,2019,K2O,0
IND,2020,K2O,0
IDN,2005,N,0
IDN,2006,N,0
IDN,2007,N,0
IDN,2008,N,0
IDN,2009,N,0
IDN,2010,N,0
IDN,2011,N,0
IDN,2012,N,0
IDN,2013,N,0
IDN,2014,N,0
IDN,2015,N,0
IDN,2016,N,0
IDN,2017,N,0
IDN,2018,N,0
IDN,2019,N,0
IDN,2020,N,0
IDN,2005,P2O5,0
IDN,2006,P2O5,0
IDN,2007,P2O5,0
IDN,2008,P2O5,0
IDN,2009,P2O5,0
IDN,2010,P2O5,0
IDN,2011,P2O5,0
IDN,2012,P2O5,0
IDN,2013,P2O5,0
IDN,2014,P2O5,0
IDN,2015,P2O5,0
IDN,2016,P2O5,0
IDN,2017,P2O5,0
IDN,2018,P2O5,0
IDN,2019,P2O5,0
IDN,2020,P2O5,0
IDN,2005,K2O,0
IDN,2006,K2O,0
IDN,2007,K2O,0
IDN,2008,K2O,0
IDN,2009,K2O,0
IDN,2010,K2O,0
IDN,2011,K2O,0
IDN,2012,K2O,0
IDN,2013,K2O,0
IDN,2014,K2O,0
IDN,2015,K2O,0
IDN,2016,K2O,0
IDN,2017,K2O,0
IDN,2018,K2O,0
IDN,2019,K2O,0
IDN,2020,K2O,0
IRN,2005,N,61007.74903999999
IRN,2006,N,75916.17879999998
IRN,2007,N,62540.29711999999
IRN,2008,N,66839.77831999998
IRN,2009,N,57900.167919999985
IRN,2010,N,52847.57351999999
IRN,2011,N,31304.34047999999
IRN,2012,N,37538.59199999999
IRN,2013,N,35057.62736
IRN,2014,N,39284.54487999999
IRN,2015,N,31586.967999999993
IRN,2016,N,31635.057999999994
IRN,2017,N,33745.47119999999
IRN,2018,N,40861.61967999999
IRN,2019,N,45627.17599999999
IRN,2020,N,50578.35327999999
IRN,2005,P2O5,19026.10001999999
IRN,2006,P2O5,23478.078459999997
IRN,2007,P2O5,16103.101779999995
IRN,2008,P2O5,15771.410959999996
IRN,2009,P2O5,13916.850579999997
IRN,2010,P2O5,16567.868759999994
IRN,2011,P2O5,5943.653559999999
IRN,2012,P2O5,3662.536559999999
IRN,2013,P2O5,8365.503879999997
IRN,2014,P2O5,10186.078539999997
IRN,2015,P2O5,4016.6141999999986
IRN,2016,P2O5,4016.6141999999986
IRN,2017,P2O5,4861.269549999999
IRN,2018,P2O5,4506.555589999999
IRN,2019,P2O5,4506.555589999999
IRN,2020,P2O5,4506.555589999999
IRN,2005,K2O,5202.12
IRN,2006,K2O,6239.673000000001
IRN,2007,K2O,4585.812
IRN,2008,K2O,3371.4945
IRN,2009,K2O,1111.803
IRN,2010,K2O,1357.257
IRN,2011,K2O,1021.35
IRN,2012,K2O,890.1255
IRN,2013,K2O,141.471
IRN,2014,K2O,4135.857
IRN,2015,K2O,1164.1245
IRN,2016,K2O,1164.1245
IRN,2017,K2O,2087.01273
IRN,2018,K2O,2085.89799
IRN,2019,K2O,2085.89799
IRN,2020,K2O,1946.175
IRQ,2005,N,0
IRQ,2006,N,0
IRQ,2007,N,0
IRQ,2008,N,0
IRQ,2009,N,0
IRQ,2010,N,0
IRQ,2011,N,0
IRQ,2012,N,0
IRQ,2013,N,0
IRQ,2014,N,0
IRQ,2015,N,0
IRQ,2016,N,0
IRQ,2017,N,0
IRQ,2018,N,0
IRQ,2019,N,0
IRQ,2020,N,0
IRQ,2005,P2O5,0
IRQ,2006,P2O5,0
IRQ,2007,P2O5,0
IRQ,2008,P2O5,0
IRQ,2009,P2O5,0
IRQ,2010,P2O5,0
IRQ,2011,P2O5,0
IRQ,2012,P2O5,0
IRQ,2013,P2O5,0
IRQ,2014,P2O5,0
IRQ,2015,P2O5,0
IRQ,2016,P2O5,0
IRQ,2017,P2O5,0
IRQ,2018,P2O5,0
IRQ,2019,P2O5,0
IRQ,2020,P2O5,0
IRQ,2005,K2O,0
IRQ,2006,K2O,0
IRQ,2007,K2O,0
IRQ,2008,K2O,0
IRQ,2009,K2O,0
IRQ,2010,K2O,0
IRQ,2011,K2O,0
IRQ,2012,K2O,0
IRQ,2013,K2O,0
IRQ,2014,K2O,0
IRQ,2015,K2O,0
IRQ,2016,K2O,0
IRQ,2017,K2O,0
IRQ,2018,K2O,0
IRQ,2019,K2O,0
IRQ,2020,K2O,0
IRL,2005,N,59711.64199999999
IRL,2006,N,55634.723999999995
IRL,2007,N,53450.079999999994
IRL,2008,N,53077.437999999995
IRL,2009,N,62694.33499999999
IRL,2010,N,54261.276999999995
IRL,2011,N,51300.728
IRL,2012,N,61076.611999999994
IRL,2013,N,57398.28599999999
IRL,2014,N,57398.28599999999
IRL,2015,N,57255.907
IRL,2016,N,58664.992
IRL,2017,N,63852.397
IRL,2018,N,70669.635
IRL,2019,N,63553.971999999994
IRL,2020,N,65656.787
IRL,2005,P2O5,8613.179
IRL,2006,P2O5,7503.492
IRL,2007,P2O5,6099.592000000001
IRL,2008,P2O5,4683.067
IRL,2009,P2O5,6791.442
IRL,2010,P2O5,6660.849
IRL,2011,P2O5,6347.446000000001
IRL,2012,P2O5,8561.568000000001
IRL,2013,P2O5,8237.055
IRL,2014,P2O5,9620.29848
IRL,2015,P2O5,12245.39756
IRL,2016,P2O5,11429.7559
IRL,2017,P2O5,11937.084960000002
IRL,2018,P2O5,13063.10063
IRL,2019,P2O5,12850.64006
IRL,2020,P2O5,14464.20899
IRL,2005,K2O,15887.386
IRL,2006,K2O,14494.507999999998
IRL,2007,K2O,11902.582
IRL,2008,K2O,8963.75
IRL,2009,K2O,12811.666
IRL,2010,K2O,12486.06
IRL,2011,K2O,13885.896
IRL,2012,K2O,15872.05
IRL,2013,K2O,16046.852
IRL,2014,K2O,21161.07004
IRL,2015,K2O,18945.651359999996
IRL,2016,K2O,20025.41652
IRL,2017,K2O,22644.103839999996
IRL,2018,K2O,24364.766119999997
IRL,2019,K2O,23772.26402
IRL,2020,K2O,24338.568539999997
ISR,2005,N,0
ISR,2006,N,0
ISR,2007,N,0
ISR,2008,N,0
ISR,2009,N,0
ISR,2010,N,0
ISR,2011,N,0
ISR,2012,N,0
ISR,2013,N,0
ISR,2014,N,0
ISR,2015,N,0
ISR,2016,N,0
ISR,2017,N,0
ISR,2018,N,0
ISR,2019,N,0
ISR,2020,N,0
ISR,2005,P2O5,0
ISR,2006,P2O5,0
ISR,2007,P2O5,0
ISR,2008,P2O5,0
ISR,2009,P2O5,0
ISR,2010,P2O5,0
ISR,2011,P2O5,0
ISR,2012,P2O5,0
ISR,2013,P2O5,0
ISR,2014,P2O5,0
ISR,2015,P2O5,0
ISR,2016,P2O5,0
ISR,2017,P2O5,0
ISR,2018,P2O5,0
ISR,2019,P2O5,0
ISR,2020,P2O5,0
ISR,2005,K2O,0
ISR,2006,K2O,0
ISR,2007,K2O,0
ISR,2008,K2O,0
ISR,2009,K2O,0
ISR,2010,K2O,0
ISR,2011,K2O,0
ISR,2012,K2O,0
ISR,2013,K2O,0
ISR,2014,K2O,0
ISR,2015,K2O,0
ISR,2016,K2O,0
ISR,2017,K2O,0
ISR,2018,K2O,0
ISR,2019,K2O,0
ISR,2020,K2O,0
ITA,2005,N,138520.58099999998
ITA,2006,N,138193.61099999998
ITA,2007,N,140559.03999999998
ITA,2008,N,115955.153
ITA,2009,N,89005.04
ITA,2010,N,86258.665
ITA,2011,N,89361.939
ITA,2012,N,102243
ITA,2013,N,103903.8
ITA,2014,N,99304.768
ITA,2015,N,104705.828
ITA,2016,N,104272.29
ITA,2017,N,103668.866
ITA,2018,N,102894.691
ITA,2019,N,103548.112
ITA,2020,N,99393.69
ITA,2005,P2O5,28810.351
ITA,2006,P2O5,27370.091
ITA,2007,P2O5,28317.168
ITA,2008,P2O5,20117.18
ITA,2009,P2O5,17319.278000000002
ITA,2010,P2O5,18205.654
ITA,2011,P2O5,20141.521
ITA,2012,P2O5,16867
ITA,2013,P2O5,17297.260000000002
ITA,2014,P2O5,17040.215
ITA,2015,P2O5,17099.805
ITA,2016,P2O5,16388.260000000002
ITA,2017,P2O5,16644.295000000002
ITA,2018,P2O5,16542.386000000002
ITA,2019,P2O5,17775.091
ITA,2020,P2O5,22722.2629
ITA,2005,K2O,35541.322
ITA,2006,K2O,33510.153999999995
ITA,2007,K2O,38523.322
ITA,2008,K2O,29300.848
ITA,2009,K2O,21660.821999999996
ITA,2010,K2O,26343.555999999997
ITA,2011,K2O,26508.985999999997
ITA,2012,K2O,16187.999999999998
ITA,2013,K2O,15747.089999999998
ITA,2014,K2O,15448.463999999998
ITA,2015,K2O,15738.002
ITA,2016,K2O,16425.14
ITA,2017,K2O,16274.62
ITA,2018,K2O,16236.422
ITA,2019,K2O,15693.272
ITA,2020,K2O,18639.181279999997
JAM,2005,N,0
JAM,2006,N,0
JAM,2007,N,0
JAM,2008,N,0
JAM,2009,N,0
JAM,2010,N,0
JAM,2011,N,0
JAM,2012,N,0
JAM,2013,N,0
JAM,2014,N,0
JAM,2015,N,0
JAM,2016,N,0
JAM,2017,N,0
JAM,2018,N,0
JAM,2019,N,0
JAM,2020,N,0
JAM,2005,P2O5,0
JAM,2006,P2O5,0
JAM,2007,P2O5,0
JAM,2008,P2O5,0
JAM,2009,P2O5,0
JAM,2010,P2O5,0
JAM,2011,P2O5,0
JAM,2012,P2O5,0
JAM,2013,P2O5,0
JAM,2014,P2O5,0
JAM,2015,P2O5,0
JAM,2016,P2O5,0
JAM,2017,P2O5,0
JAM,2018,P2O5,0
JAM,2019,P2O5,0
JAM,2020,P2O5,0
JAM,2005,K2O,0
JAM,2006,K2O,0
JAM,2007,K2O,0
JAM,2008,K2O,0
JAM,2009,K2O,0
JAM,2010,K2O,0
JAM,2011,K2O,0
JAM,2012,K2O,0
JAM,2013,K2O,0
JAM,2014,K2O,0
JAM,2015,K2O,0
JAM,2016,K2O,0
JAM,2017,K2O,0
JAM,2018,K2O,0
JAM,2019,K2O,0
JAM,2020,K2O,0
JPN,2005,N,22606.48416
JPN,2006,N,21769.7472
JPN,2007,N,22983.25488
JPN,2008,N,17275.15536
JPN,2009,N,16798.5768
JPN,2010,N,19651.07472
JPN,2011,N,18576.90816
JPN,2012,N,19036.62768
JPN,2013,N,17616
JPN,2014,N,18998.4
JPN,2015,N,17236.8
JPN,2016,N,18249.6
JPN,2017,N,18504
JPN,2018,N,17731.2
JPN,2019,N,17155.2
JPN,2020,N,17035.2
JPN,2005,P2O5,21316.4
JPN,2006,P2O5,21528
JPN,2007,P2O5,23170.2
JPN,2008,P2O5,15552.6
JPN,2009,P2O5,14255.4
JPN,2010,P2O5,18312.6
JPN,2011,P2O5,17374.2
JPN,2012,P2O5,16256.4
JPN,2013,P2O5,16100
JPN,2014,P2O5,16491
JPN,2015,P2O5,15879.2
JPN,2016,P2O5,15437.6
JPN,2017,P2O5,16311.6
JPN,2018,P2O5,15552.6
JPN,2019,P2O5,15014.4
JPN,2020,P2O5,14812
JPN,2005,K2O,19058.8
JPN,2006,K2O,18921
JPN,2007,K2O,22933.1
JPN,2008,K2O,16859.3
JPN,2009,K2O,12476.2
JPN,2010,K2O,15094.4
JPN,2011,K2O,15799.3
JPN,2012,K2O,17145.5
JPN,2013,K2O,16949.399999999998
JPN,2014,K2O,16679.1
JPN,2015,K2O,12889.6
JPN,2016,K2O,14400.1
JPN,2017,K2O,14416
JPN,2018,K2O,14310
JPN,2019,K2O,13265.9
JPN,2020,K2O,11108.8
JOR,2005,N,0
JOR,2006,N,0
JOR,2007,N,0
JOR,2008,N,0
JOR,2009,N,0
JOR,2010,N,0
JOR,2011,N,0
JOR,2012,N,0
JOR,2013,N,0
JOR,2014,N,0
JOR,2015,N,0
JOR,2016,N,0
JOR,2017,N,0
JOR,2018,N,0
JOR,2019,N,0
JOR,2020,N,0
JOR,2005,P2O5,0
JOR,2006,P2O5,0
JOR,2007,P2O5,0
JOR,2008,P2O5,0
JOR,2009,P2O5,0
JOR,2010,P2O5,0
JOR,2011,P2O5,0
JOR,2012,P2O5,0
JOR,2013,P2O5,0
JOR,2014,P2O5,0
JOR,2015,P2O5,0
JOR,2016,P2O5,0
JOR,2017,P2O5,0
JOR,2018,P2O5,0
JOR,2019,P2O5,0
JOR,2020,P2O5,0
JOR,2005,K2O,0
JOR,2006,K2O,0
JOR,2007,K2O,0
JOR,2008,K2O,0
JOR,2009,K2O,0
JOR,2010,K2O,0
JOR,2011,K2O,0
JOR,2012,K2O,0
JOR,2013,K2O,0
JOR,2014,K2O,0
JOR,2015,K2O,0
JOR,2016,K2O,0
JOR,2017,K2O,0
JOR,2018,K2O,0
JOR,2019,K2O,0
JOR,2020,K2O,0
KAZ,2005,N,0
KAZ,2006,N,0
KAZ,2007,N,0
KAZ,2008,N,0
KAZ,2009,N,0
KAZ,2010,N,0
KAZ,2011,N,0
KAZ,2012,N,0
KAZ,2013,N,0
KAZ,2014,N,0
KAZ,2015,N,0
KAZ,2016,N,0
KAZ,2017,N,0
KAZ,2018,N,0
KAZ,2019,N,0
KAZ,2020,N,0
KAZ,2005,P2O5,0
KAZ,2006,P2O5,0
KAZ,2007,P2O5,0
KAZ,2008,P2O5,0
KAZ,2009,P2O5,0
KAZ,2010,P2O5,0
KAZ,2011,P2O5,0
KAZ,2012,P2O5,0
KAZ,2013,P2O5,0
KAZ,2014,P2O5,0
KAZ,2015,P2O5,0
KAZ,2016,P2O5,0
KAZ,2017,P2O5,0
KAZ,2018,P2O5,0
KAZ,2019,P2O5,0
KAZ,2020,P2O5,0
KAZ,2005,K2O,0
KAZ,2006,K2O,0
KAZ,2007,K2O,0
KAZ,2008,K2O,0
KAZ,2009,K2O,0
KAZ,2010,K2O,0
KAZ,2011,K2O,0
KAZ,2012,K2O,0
KAZ,2013,K2O,0
KAZ,2014,K2O,0
KAZ,2015,K2O,0
KAZ,2016,K2O,0
KAZ,2017,K2O,0
KAZ,2018,K2O,0
KAZ,2019,K2O,0
KAZ,2020,K2O,0
KEN,2005,N,0
KEN,2006,N,0
KEN,2007,N,0
KEN,2008,N,0
KEN,2009,N,0
KEN,2010,N,0
KEN,2011,N,0
KEN,2012,N,0
KEN,2013,N,0
KEN,2014,N,0
KEN,2015,N,0
KEN,2016,N,0
KEN,2017,N,0
KEN,2018,N,0
KEN,2019,N,0
KEN,2020,N,0
KEN,2005,P2O5,0
KEN,2006,P2O5,0
KEN,2007,P2O5,0
KEN,2008,P2O5,0
KEN,2009,P2O5,0
KEN,2010,P2O5,0
KEN,2011,P2O5,0
KEN,2012,P2O5,0
KEN,2013,P2O5,0
KEN,2014,P2O5,0
KEN,2015,P2O5,0
KEN,2016,P2O5,0
KEN,2017,P2O5,0
KEN,2018,P2O5,0
KEN,2019,P2O5,0
KEN,2020,P2O5,0
KEN,2005,K2O,0
KEN,2006,K2O,0
KEN,2007,K2O,0
KEN,2008,K2O,0
KEN,2009,K2O,0
KEN,2010,K2O,0
KEN,2011,K2O,0
KEN,2012,K2O,0
KEN,2013,K2O,0
KEN,2014,K2O,0
KEN,2015,K2O,0
KEN,2016,K2O,0
KEN,2017,K2O,0
KEN,2018,K2O,0
KEN,2019,K2O,0
KEN,2020,K2O,0
KIR,2005,N,NA
KIR,2006,N,NA
KIR,2007,N,NA
KIR,2008,N,NA
KIR,2009,N,NA
KIR,2010,N,NA
KIR,2011,N,NA
KIR,2012,N,0
KIR,2013,N,0
KIR,2014,N,0
KIR,2015,N,0
KIR,2016,N,0
KIR,2017,N,0
KIR,2018,N,0
KIR,2019,N,0
KIR,2020,N,0
KIR,2005,P2O5,NA
KIR,2006,P2O5,NA
KIR,2007,P2O5,NA
KIR,2008,P2O5,NA
KIR,2009,P2O5,NA
KIR,2010,P2O5,NA
KIR,2011,P2O5,NA
KIR,2012,P2O5,0
KIR,2013,P2O5,0
KIR,2014,P2O5,0
KIR,2015,P2O5,0
KIR,2016,P2O5,0
KIR,2017,P2O5,0
KIR,2018,P2O5,0
KIR,2019,P2O5,0
KIR,2020,P2O5,0
KIR,2005,K2O,NA
KIR,2006,K2O,NA
KIR,2007,K2O,NA
KIR,2008,K2O,NA
KIR,2009,K2O,NA
KIR,2010,K2O,NA
KIR,2011,K2O,NA
KIR,2012,K2O,0
KIR,2013,K2O,0
KIR,2014,K2O,0
KIR,2015,K2O,0
KIR,2016,K2O,0
KIR,2017,K2O,0
KIR,2018,K2O,0
KIR,2019,K2O,0
KIR,2020,K2O,0
KWT,2005,N,0
KWT,2006,N,0
KWT,2007,N,0
KWT,2008,N,0
KWT,2009,N,0
KWT,2010,N,0
KWT,2011,N,0
KWT,2012,N,0
KWT,2013,N,0
KWT,2014,N,0
KWT,2015,N,0
KWT,2016,N,0
KWT,2017,N,0
KWT,2018,N,0
KWT,2019,N,0
KWT,2020,N,0
KWT,2005,P2O5,0
KWT,2006,P2O5,0
KWT,2007,P2O5,0
KWT,2008,P2O5,0
KWT,2009,P2O5,0
KWT,2010,P2O5,0
KWT,2011,P2O5,0
KWT,2012,P2O5,0
KWT,2013,P2O5,0
KWT,2014,P2O5,0
KWT,2015,P2O5,0
KWT,2016,P2O5,0
KWT,2017,P2O5,0
KWT,2018,P2O5,0
KWT,2019,P2O5,0
KWT,2020,P2O5,0
KWT,2005,K2O,0
KWT,2006,K2O,0
KWT,2007,K2O,0
KWT,2008,K2O,0
KWT,2009,K2O,0
KWT,2010,K2O,0
KWT,2011,K2O,0
KWT,2012,K2O,0
KWT,2013,K2O,0
KWT,2014,K2O,0
KWT,2015,K2O,0
KWT,2016,K2O,0
KWT,2017,K2O,0
KWT,2018,K2O,0
KWT,2019,K2O,0
KWT,2020,K2O,0
KGZ,2005,N,0
KGZ,2006,N,0
KGZ,2007,N,0
KGZ,2008,N,0
KGZ,2009,N,0
KGZ,2010,N,0
KGZ,2011,N,0
KGZ,2012,N,0
KGZ,2013,N,0
KGZ,2014,N,0
KGZ,2015,N,0
KGZ,2016,N,0
KGZ,2017,N,0
KGZ,2018,N,0
KGZ,2019,N,0
KGZ,2020,N,0
KGZ,2005,P2O5,0
KGZ,2006,P2O5,0
KGZ,2007,P2O5,0
KGZ,2008,P2O5,0
KGZ,2009,P2O5,0
KGZ,2010,P2O5,0
KGZ,2011,P2O5,0
KGZ,2012,P2O5,0
KGZ,2013,P2O5,0
KGZ,2014,P2O5,0
KGZ,2015,P2O5,0
KGZ,2016,P2O5,0
KGZ,2017,P2O5,0
KGZ,2018,P2O5,0
KGZ,2019,P2O5,0
KGZ,2020,P2O5,0
KGZ,2005,K2O,0
KGZ,2006,K2O,NA
KGZ,2007,K2O,NA
KGZ,2008,K2O,NA
KGZ,2009,K2O,0
KGZ,2010,K2O,0
KGZ,2011,K2O,0
KGZ,2012,K2O,0
KGZ,2013,K2O,0
KGZ,2014,K2O,0
KGZ,2015,K2O,0
KGZ,2016,K2O,0
KGZ,2017,K2O,0
KGZ,2018,K2O,0
KGZ,2019,K2O,0
KGZ,2020,K2O,0
LAO,2005,N,0
LAO,2006,N,0
LAO,2007,N,0
LAO,2008,N,0
LAO,2009,N,0
LAO,2010,N,0
LAO,2011,N,0
LAO,2012,N,0
LAO,2013,N,0
LAO,2014,N,0
LAO,2015,N,0
LAO,2016,N,0
LAO,2017,N,0
LAO,2018,N,0
LAO,2019,N,0
LAO,2020,N,0
LAO,2005,P2O5,0
LAO,2006,P2O5,0
LAO,2007,P2O5,0
LAO,2008,P2O5,0
LAO,2009,P2O5,0
LAO,2010,P2O5,0
LAO,2011,P2O5,0
LAO,2012,P2O5,0
LAO,2013,P2O5,0
LAO,2014,P2O5,0
LAO,2015,P2O5,0
LAO,2016,P2O5,0
LAO,2017,P2O5,0
LAO,2018,P2O5,0
LAO,2019,P2O5,0
LAO,2020,P2O5,0
LAO,2005,K2O,0
LAO,2006,K2O,0
LAO,2007,K2O,0
LAO,2008,K2O,0
LAO,2009,K2O,0
LAO,2010,K2O,0
LAO,2011,K2O,0
LAO,2012,K2O,0
LAO,2013,K2O,0
LAO,2014,K2O,0
LAO,2015,K2O,0
LAO,2016,K2O,0
LAO,2017,K2O,0
LAO,2018,K2O,0
LAO,2019,K2O,0
LAO,2020,K2O,0
LVA,2005,N,7075.7
LVA,2006,N,7387.1
LVA,2007,N,8260.403999999999
LVA,2008,N,8689.444
LVA,2009,N,9256.884
LVA,2010,N,10145.239
LVA,2011,N,10704.375
LVA,2012,N,11280.292
LVA,2013,N,12057.408
LVA,2014,N,12617.755
LVA,2015,N,13116.86
LVA,2016,N,13543.304999999998
LVA,2017,N,13397.293
LVA,2018,N,12895.419999999998
LVA,2019,N,13964.213999999998
LVA,2020,N,14591.857999999998
LVA,2005,P2O5,1484.7
LVA,2006,P2O5,1464.5
LVA,2007,P2O5,1614.283
LVA,2008,P2O5,1409.4550000000002
LVA,2009,P2O5,1123.322
LVA,2010,P2O5,1631.15
LVA,2011,P2O5,1706.698
LVA,2012,P2O5,2000.507
LVA,2013,P2O5,2468.2380000000003
LVA,2014,P2O5,2360.3700000000003
LVA,2015,P2O5,2459.7540000000004
LVA,2016,P2O5,2570.1470000000004
LVA,2017,P2O5,2613.981
LVA,2018,P2O5,2655.694
LVA,2019,P2O5,2709.224
LVA,2020,P2O5,3155.3410000000003
LVA,2005,K2O,2655.3999999999996
LVA,2006,K2O,2598.6
LVA,2007,K2O,2375.0919999999996
LVA,2008,K2O,2008.59
LVA,2009,K2O,1583.868
LVA,2010,K2O,2312.8959999999997
LVA,2011,K2O,2500.62
LVA,2012,K2O,3245.1259999999997
LVA,2013,K2O,3899.177999999999
LVA,2014,K2O,3685.468
LVA,2015,K2O,4069.577999999999
LVA,2016,K2O,4326.455999999999
LVA,2017,K2O,4284.566
LVA,2018,K2O,4282.5779999999995
LVA,2019,K2O,4502.11
LVA,2020,K2O,5072.808
LBN,2005,N,0
LBN,2006,N,0
LBN,2007,N,0
LBN,2008,N,0
LBN,2009,N,0
LBN,2010,N,0
LBN,2011,N,0
LBN,2012,N,0
LBN,2013,N,0
LBN,2014,N,0
LBN,2015,N,0
LBN,2016,N,0
LBN,2017,N,0
LBN,2018,N,0
LBN,2019,N,0
LBN,2020,N,0
LBN,2005,P2O5,0
LBN,2006,P2O5,0
LBN,2007,P2O5,0
LBN,2008,P2O5,0
LBN,2009,P2O5,0
LBN,2010,P2O5,0
LBN,2011,P2O5,0
LBN,2012,P2O5,0
LBN,2013,P2O5,0
LBN,2014,P2O5,0
LBN,2015,P2O5,0
LBN,2016,P2O5,0
LBN,2017,P2O5,0
LBN,2018,P2O5,0
LBN,2019,P2O5,0
LBN,2020,P2O5,0
LBN,2005,K2O,0
LBN,2006,K2O,0
LBN,2007,K2O,0
LBN,2008,K2O,0
LBN,2009,K2O,0
LBN,2010,K2O,0
LBN,2011,K2O,0
LBN,2012,K2O,0
LBN,2013,K2O,0
LBN,2014,K2O,0
LBN,2015,K2O,0
LBN,2016,K2O,0
LBN,2017,K2O,0
LBN,2018,K2O,0
LBN,2019,K2O,0
LBN,2020,K2O,0
LSO,2005,N,NA
LSO,2006,N,NA
LSO,2007,N,NA
LSO,2008,N,NA
LSO,2009,N,NA
LSO,2010,N,NA
LSO,2011,N,NA
LSO,2012,N,NA
LSO,2013,N,NA
LSO,2014,N,NA
LSO,2015,N,0
LSO,2016,N,0
LSO,2017,N,0
LSO,2018,N,0
LSO,2019,N,0
LSO,2020,N,0
LSO,2005,P2O5,NA
LSO,2006,P2O5,NA
LSO,2007,P2O5,NA
LSO,2008,P2O5,NA
LSO,2009,P2O5,NA
LSO,2010,P2O5,NA
LSO,2011,P2O5,NA
LSO,2012,P2O5,NA
LSO,2013,P2O5,NA
LSO,2014,P2O5,NA
LSO,2015,P2O5,0
LSO,2016,P2O5,0
LSO,2017,P2O5,0
LSO,2018,P2O5,0
LSO,2019,P2O5,0
LSO,2020,P2O5,0
LSO,2005,K2O,NA
LSO,2006,K2O,NA
LSO,2007,K2O,NA
LSO,2008,K2O,NA
LSO,2009,K2O,NA
LSO,2010,K2O,NA
LSO,2011,K2O,NA
LSO,2012,K2O,NA
LSO,2013,K2O,NA
LSO,2014,K2O,NA
LSO,2015,K2O,0
LSO,2016,K2O,0
LSO,2017,K2O,0
LSO,2018,K2O,0
LSO,2019,K2O,0
LSO,2020,K2O,0
LBR,2005,N,NA
LBR,2006,N,0
LBR,2007,N,NA
LBR,2008,N,0
LBR,2009,N,0
LBR,2010,N,0
LBR,2011,N,NA
LBR,2012,N,0
LBR,2013,N,0
LBR,2014,N,0
LBR,2015,N,0
LBR,2016,N,0
LBR,2017,N,0
LBR,2018,N,0
LBR,2019,N,0
LBR,2020,N,0
LBR,2005,P2O5,NA
LBR,2006,P2O5,0
LBR,2007,P2O5,NA
LBR,2008,P2O5,0
LBR,2009,P2O5,0
LBR,2010,P2O5,0
LBR,2011,P2O5,NA
LBR,2012,P2O5,0
LBR,2013,P2O5,0
LBR,2014,P2O5,0
LBR,2015,P2O5,0
LBR,2016,P2O5,0
LBR,2017,P2O5,0
LBR,2018,P2O5,0
LBR,2019,P2O5,0
LBR,2020,P2O5,0
LBR,2005,K2O,NA
LBR,2006,K2O,0
LBR,2007,K2O,NA
LBR,2008,K2O,0
LBR,2009,K2O,0
LBR,2010,K2O,0
LBR,2011,K2O,NA
LBR,2012,K2O,0
LBR,2013,K2O,0
LBR,2014,K2O,0
LBR,2015,K2O,0
LBR,2016,K2O,0
LBR,2017,K2O,0
LBR,2018,K2O,0
LBR,2019,K2O,0
LBR,2020,K2O,0
LBY,2005,N,0
LBY,2006,N,0
LBY,2007,N,0
LBY,2008,N,0
LBY,2009,N,0
LBY,2010,N,0
LBY,2011,N,0
LBY,2012,N,0
LBY,2013,N,0
LBY,2014,N,0
LBY,2015,N,0
LBY,2016,N,0
LBY,2017,N,0
LBY,2018,N,0
LBY,2019,N,0
LBY,2020,N,0
LBY,2005,P2O5,0
LBY,2006,P2O5,0
LBY,2007,P2O5,0
LBY,2008,P2O5,0
LBY,2009,P2O5,0
LBY,2010,P2O5,0
LBY,2011,P2O5,0
LBY,2012,P2O5,0
LBY,2013,P2O5,0
LBY,2014,P2O5,0
LBY,2015,P2O5,0
LBY,2016,P2O5,0
LBY,2017,P2O5,0
LBY,2018,P2O5,0
LBY,2019,P2O5,0
LBY,2020,P2O5,0
LBY,2005,K2O,0
LBY,2006,K2O,0
LBY,2007,K2O,0
LBY,2008,K2O,0
LBY,2009,K2O,0
LBY,2010,K2O,0
LBY,2011,K2O,0
LBY,2012,K2O,0
LBY,2013,K2O,0
LBY,2014,K2O,0
LBY,2015,K2O,0
LBY,2016,K2O,0
LBY,2017,K2O,0
LBY,2018,K2O,0
LBY,2019,K2O,0
LBY,2020,K2O,0
LTU,2005,N,20587
LTU,2006,N,21106
LTU,2007,N,21971
LTU,2008,N,20465.9
LTU,2009,N,23251.199999999997
LTU,2010,N,24773.6
LTU,2011,N,25430.999999999996
LTU,2012,N,26468.999999999996
LTU,2013,N,27200.098
LTU,2014,N,28233.6
LTU,2015,N,28166.649
LTU,2016,N,27721.000999999997
LTU,2017,N,28916.777
LTU,2018,N,27581.909
LTU,2019,N,30898.319
LTU,2020,N,32139.766999999996
LTU,2005,P2O5,3232
LTU,2006,P2O5,3939.000000000001
LTU,2007,P2O5,3939.000000000001
LTU,2008,P2O5,2222
LTU,2009,P2O5,3333
LTU,2010,P2O5,3535
