"zone","uv_2005_2009.2005_2009_mol_1km","uv_2006_2010.2005_2009_mol_1km","uv_2007_2011.2005_2009_mol_1km","uv_2008_2012.2005_2009_mol_1km","uv_2009_2013.2005_2009_mol_1km","uv_2010_2014.2005_2009_mol_1km","uv_2011_2015.2005_2009_mol_1km","uv_2012_2016.2005_2009_mol_1km","uv_2013_2017.2005_2009_mol_1km","uv_2014_2018.2005_2009_mol_1km","uv_2015_2019.2005_2009_mol_1km","uv_2016_2020.2005_2009_mol_1km","uv_2017_2021.2005_2009_mol_1km","uv_2018_2022.2005_2009_mol_1km","uv_2019_2023.2005_2009_mol_1km"
248400,0,0.0087781910711372,0.0189210239095079,0.0174833101348298,0.0137273501664397,0.0404381876802043,0.0413839708430435,0.0677083730335179,0.0873855978942481,0.13304808453217,0.117313097469152,0.130579801214227,0.135837331204095,0.277652957294701,0.308172083785609
248500,0,0.0055702621248503,0.0143412311632148,0.00936975781954909,0.00813517381201956,0.00609738018218257,0.00859816361559652,0.00613940908368018,0.0055954284238814,0.00771671524690031,0.0238589312651039,0.100938863935412,0.180572593027516,0.264672503140513,0.266352543172126
248600,0,0.00667617981119971,0.0125854142573088,0.0190493026786774,0.0145890045134085,0.0206585772198291,0.0293327359536011,0.0183603930019245,0.0214634382522753,0.0346913179742654,0.0432552966969552,0.085121648869884,0.144179859297857,0.273192393068651,0.33499924557785
258410,0,0.051155134472593,0.0417707158481527,0.0315723545065693,0.0257410748359509,0.011408402337952,0.0231857644898655,0.0257701486094986,0.0313434182219897,0.0457553785993262,0.056991458231992,0.0609433295918871,0.0976087210980015,0.221434518503057,0.297898260544544
258420,0,0.0199217980772621,0.0251151701658808,0.0150406267550086,0.0100735483232869,0.00283170847898976,0.0169156185812516,0.021255145864749,0.0669722221367638,0.0873321543207954,0.0980243656229823,0.102759663088884,0.140752014901801,0.214637056709417,0.388627479292132
258431,0,0.0186254074038868,0.0453658034342334,0.0445229355255258,0.0352855334658779,0.0178779114728892,0.0471459803683011,0.0420877849685671,0.100925968741897,0.108753701758015,0.152825488932364,0.12364535086368,0.164529240610883,0.286828346246143,0.469224518114193
258432,0,0.0886637556294075,0.104165962102542,0.0532399411755828,0.0271505960843019,0.0049228518762377,0.0113828101045387,0.0134752433826334,0.052046932698453,0.0977154217657659,0.105605896366447,0.127267488929973,0.199532267936994,0.300337833626467,0.415107977877219
258441,0,0.0261878255939511,0.0386688257500339,0.0572883402920637,0.0649110281272048,0.0771812894388601,0.123218859297727,0.105225774958201,0.091618768164408,0.121862893793389,0.086691594620605,0.0521831530857562,0.0500440764597872,0.239136662307924,0.296306017630471
258442,0,0.0509416354185034,0.060687567760318,0.0631018568174619,0.0606542450992089,0.0512051535704872,0.142497543670994,0.13681490161727,0.15260728711042,0.18114981005589,0.16771227397207,0.075222263459602,0.114312631973676,0.324710005721549,0.396267559270242
258510,0,0.0838018042171435,0.102677454880494,0.158727965873876,0.156681578890764,0.162247950786305,0.232013580100618,0.235462749786559,0.22981884065009,0.220675762663567,0.221688348940774,0.121184873040464,0.13106700640199,0.279816352743486,0.307211144376114
258520,0,0.0618306474413441,0.145502303122489,0.17739764211689,0.184284757048659,0.14861325591489,0.195587616405706,0.153629199884272,0.149219693701812,0.158384675697377,0.150287254766692,0.109678030484659,0.161734569677542,0.369589193028222,0.4592217995359
258600,0,0.0575112411570366,0.158770565254231,0.148443575061709,0.207969196000133,0.181276287396059,0.303554515280104,0.183559771890011,0.219489328479706,0.202441268306267,0.215838786446443,0.0809390746676669,0.108835328293243,0.300980175320263,0.306968533261543
258700,0,0.11795016187536,0.196785735287413,0.168458058826149,0.153037253017803,0.163845057529169,0.202256316560147,0.098683743548148,0.104051064667351,0.141444066139261,0.128836802002152,0.0530618906079388,0.113648763254303,0.412933004686999,0.371426383232408
288100,0,0.0410251574063302,0.0481109148477721,0.0539341864146235,0.0546391981371119,0.0425859105085365,0.0926411366557684,0.0963448464577989,0.143872329604446,0.18519630850791,0.214529838918736,0.215280417066696,0.318311279640729,0.431724068133415,0.523838235834512
288200,0,0.0150664341927437,0.0440394009744523,0.035794238867976,0.0454382022436219,0.0288895582651066,0.0687740953428762,0.0493062639949443,0.0760287416408699,0.0946819219040436,0.11745709749227,0.13227688198955,0.220475634142066,0.246079911360172,0.290678442920261
288300,0,0.0104622827944425,0.0329147933892506,0.0212364753455313,0.0324819369311708,0.0144178495373062,0.0140194845990156,0.00525460250257575,0.00482820166219207,0.00233165693083087,0.00341558167353118,0.0360084352518713,0.0800728851076139,0.149491404440949,0.179245853673917
