iucn_sid,pop_trend,iucn_version
78771101,unknown,2022-1
78771163,unknown,2022-1
78771325,unknown,2022-1
78771329,unknown,2022-1
78771388,unknown,2022-1
78771440,unknown,2022-1
78771516,unknown,2022-1
78771528,stable,2022-1
78771575,unknown,2022-1
78771579,decreasing,2022-1
78771583,decreasing,2022-1
78771608,unknown,2022-1
78771632,unknown,2022-1
78771692,stable,2022-1
78771696,decreasing,2022-1
78771700,unknown,2022-1
78771710,unknown,2022-1
78772043,unknown,2022-1
78772221,decreasing,2022-1
78772250,unknown,2022-1
78772274,unknown,2022-1
78772279,unknown,2022-1
78772302,decreasing,2022-1
79711881,unknown,2022-1
79800043,unknown,2022-1
79800053,unknown,2022-1
79800103,unknown,2022-1
79800116,unknown,2022-1
79800135,unknown,2022-1
79800159,unknown,2022-1
79800168,unknown,2022-1
79800178,unknown,2022-1
79800188,unknown,2022-1
79800214,unknown,2022-1
79800251,unknown,2022-1
79800315,unknown,2022-1
79800379,unknown,2022-1
79800448,stable,2022-1
79800470,unknown,2022-1
79800500,unknown,2022-1
79800513,unknown,2022-1
79800524,unknown,2022-1
79800552,unknown,2022-1
79800562,unknown,2022-1
79800582,stable,2022-1
79800594,unknown,2022-1
79800615,unknown,2022-1
79800624,unknown,2022-1
79800643,unknown,2022-1
79800670,unknown,2022-1
79800687,unknown,2022-1
79800718,unknown,2022-1
79800785,unknown,2022-1
79800801,unknown,2022-1
79800812,unknown,2022-1
79800854,unknown,2022-1
79800879,stable,2022-1
79800922,unknown,2022-1
79800964,unknown,2022-1
79800999,unknown,2022-1
79801034,unknown,2022-1
79801064,unknown,2022-1
79801074,unknown,2022-1
79801089,unknown,2022-1
79801109,stable,2022-1
79801139,stable,2022-1
79801152,stable,2022-1
79801482,stable,2022-1
79802334,unknown,2022-1
79802460,unknown,2022-1
79802677,decreasing,2022-1
79802705,unknown,2022-1
79802886,unknown,2022-1
79802913,unknown,2022-1
79802989,unknown,2022-1
79803001,unknown,2022-1
79803027,unknown,2022-1
79803041,unknown,2022-1
79803091,unknown,2022-1
79803102,unknown,2022-1
79803143,unknown,2022-1
79803162,unknown,2022-1
79803203,unknown,2022-1
79803225,unknown,2022-1
79803245,stable,2022-1
79803311,unknown,2022-1
80671020,stable,2022-1
81909538,unknown,2022-1
81909791,unknown,2022-1
82031425,decreasing,2022-1
82031633,decreasing,2022-1
82031667,decreasing,2022-1
82124938,unknown,2022-1
82125026,unknown,2022-1
82125080,unknown,2022-1
82125112,unknown,2022-1
82125176,unknown,2022-1
82125274,unknown,2022-1
82125351,unknown,2022-1
82125424,unknown,2022-1
82125464,unknown,2022-1
82306863,unknown,2022-1
82306982,unknown,2022-1
82308445,unknown,2022-1
82308484,unknown,2022-1
82308681,unknown,2022-1
82308810,unknown,2022-1
82308861,unknown,2022-1
82308892,unknown,2022-1
82626288,unknown,2022-1
82960375,unknown,2022-1
83284529,stable,2022-1
83457578,decreasing,2022-1
83644804,increasing,2022-1
83652278,increasing,2022-1
83776383,unknown,2022-1
84126444,unknown,2022-1
84127873,decreasing,2022-1
84131194,increasing,2022-1
84156809,decreasing,2022-1
84189617,unknown,2022-1
84191235,increasing,2022-1
84199475,increasing,2022-1
84784918,decreasing,2022-1
84785231,unknown,2022-1
87517463,unknown,2022-1
87568608,unknown,2022-1
87568739,unknown,2022-1
87585390,unknown,2022-1
87585409,unknown,2022-1
87585433,unknown,2022-1
87585453,unknown,2022-1
87585478,unknown,2022-1
87585499,unknown,2022-1
87585522,unknown,2022-1
87585545,unknown,2022-1
87585565,unknown,2022-1
88342897,decreasing,2022-1
88342975,unknown,2022-1
88342995,decreasing,2022-1
88343011,decreasing,2022-1
89808701,stable,2022-1
89808829,unknown,2022-1
89808868,unknown,2022-1
89808895,unknown,2022-1
89825414,unknown,2022-1
89825414,unknown,2022-1
90982465,unknown,2022-1
90983755,unknown,2022-1
90984522,unknown,2022-1
90985422,unknown,2022-1
90985462,unknown,2022-1
90985510,unknown,2022-1
90985567,unknown,2022-1
90985656,unknown,2022-1
90985687,unknown,2022-1
90985760,unknown,2022-1
90985820,unknown,2022-1
90986192,unknown,2022-1
90994633,unknown,2022-1
91078620,unknown,2022-1
91078805,unknown,2022-1
91079854,unknown,2022-1
91080608,unknown,2022-1
91080722,unknown,2022-1
91081017,unknown,2022-1
91081336,unknown,2022-1
91081361,stable,2022-1
91081499,unknown,2022-1
91081562,unknown,2022-1
91083121,unknown,2022-1
91083230,unknown,2022-1
91083342,unknown,2022-1
91083447,unknown,2022-1
91083559,unknown,2022-1
91088142,unknown,2022-1
91103716,unknown,2022-1
91182641,stable,2022-1
91209505,decreasing,2022-1
91221467,stable,2022-1
91288252,unknown,2022-1
91288887,unknown,2022-1
91288929,unknown,2022-1
91288981,unknown,2022-1
91289815,unknown,2022-1
91348333,unknown,2022-1
91350867,unknown,2022-1
91350886,stable,2022-1
91351231,unknown,2022-1
91602885,unknown,2022-1
91603690,unknown,2022-1
91603714,unknown,2022-1
95567639,unknown,2022-1
95568324,stable,2022-1
95568732,unknown,2022-1
95569528,unknown,2022-1
95882787,unknown,2022-1
95972054,unknown,2022-1
95972092,unknown,2022-1
95984916,unknown,2022-1
95999331,unknown,2022-1
96004823,unknown,2022-1
96004847,unknown,2022-1
96011200,unknown,2022-1
96018882,unknown,2022-1
97358453,decreasing,2022-1
97432621,unknown,2022-1
97432665,unknown,2022-1
97436355,stable,2022-1
97440671,stable,2022-1
97755641,unknown,2022-1
97755916,unknown,2022-1
97755938,unknown,2022-1
97756224,unknown,2022-1
97757259,unknown,2022-1
97758877,unknown,2022-1
97759908,unknown,2022-1
97780614,unknown,2022-1
97780757,unknown,2022-1
97780868,unknown,2022-1
97784720,unknown,2022-1
97784924,unknown,2022-1
98468449,unknown,2022-1
98468550,unknown,2022-1
98470072,unknown,2022-1
98470302,unknown,2022-1
98470668,unknown,2022-1
98470734,unknown,2022-1
98471004,stable,2022-1
98471199,unknown,2022-1
98471289,decreasing,2022-1
98471433,decreasing,2022-1
98472093,unknown,2022-1
98472163,unknown,2022-1
98472309,unknown,2022-1
98472387,unknown,2022-1
98472446,unknown,2022-1
98472646,unknown,2022-1
98472694,unknown,2022-1
98472718,unknown,2022-1
98472908,unknown,2022-1
98472935,unknown,2022-1
98735314,unknown,2022-1
98735411,unknown,2022-1
98798114,unknown,2022-1
98798304,unknown,2022-1
98805658,unknown,2022-1
98821820,increasing,2022-1
98822415,unknown,2022-1
98822816,unknown,2022-1
98829528,unknown,2022-1
98830797,unknown,2022-1
98831444,unknown,2022-1
98832271,unknown,2022-1
98835195,unknown,2022-1
98835748,unknown,2022-1
98838439,unknown,2022-1
98839002,unknown,2022-1
98839225,unknown,2022-1
98839582,unknown,2022-1
98840585,unknown,2022-1
98841657,unknown,2022-1
98842673,decreasing,2022-1
98888849,stable,2022-1
98890443,unknown,2022-1
98891120,decreasing,2022-1
98891738,unknown,2022-1
98892186,unknown,2022-1
98893448,unknown,2022-1
98893713,unknown,2022-1
98894402,decreasing,2022-1
98895427,decreasing,2022-1
98897391,unknown,2022-1
98899338,unknown,2022-1
98899826,stable,2022-1
98901778,unknown,2022-1
98940490,unknown,2022-1
98943344,unknown,2022-1
98953869,unknown,2022-1
98962403,unknown,2022-1
98969433,unknown,2022-1
98987583,unknown,2022-1
98987864,unknown,2022-1
98988969,unknown,2022-1
98990237,unknown,2022-1
98990439,unknown,2022-1
98991365,unknown,2022-1
99000675,unknown,2022-1
99000824,unknown,2022-1
99001393,unknown,2022-1
99003622,unknown,2022-1
99004333,unknown,2022-1
99004812,unknown,2022-1
99005308,unknown,2022-1
99006153,unknown,2022-1
99006883,unknown,2022-1
99008092,unknown,2022-1
99008295,unknown,2022-1
99079032,unknown,2022-1
99079669,unknown,2022-1
99079806,unknown,2022-1
99079842,unknown,2022-1
99079982,unknown,2022-1
99080026,unknown,2022-1
99084894,unknown,2022-1
99085827,unknown,2022-1
99085985,unknown,2022-1
99086293,unknown,2022-1
99086912,unknown,2022-1
99086953,unknown,2022-1
99087971,unknown,2022-1
99092368,unknown,2022-1
99092426,unknown,2022-1
99092571,unknown,2022-1
99092637,unknown,2022-1
99092808,unknown,2022-1
99093073,unknown,2022-1
99167147,unknown,2022-1
99167321,unknown,2022-1
99167411,unknown,2022-1
99167439,increasing,2022-1
99167483,unknown,2022-1
101729662,unknown,2022-1
101730467,unknown,2022-1
101730582,unknown,2022-1
102998555,decreasing,2022-1
103054942,stable,2022-1
103055306,unknown,2022-1
103055459,unknown,2022-1
103290570,unknown,2022-1
103422139,unknown,2022-1
103636217,unknown,2022-1
103645058,unknown,2022-1
103645074,unknown,2022-1
103645092,unknown,2022-1
103645102,unknown,2022-1
103645110,unknown,2022-1
103645248,unknown,2022-1
103670928,decreasing,2022-1
103670944,decreasing,2022-1
103684104,unknown,2022-1
103684251,unknown,2022-1
103684273,unknown,2022-1
103684425,unknown,2022-1
103684487,unknown,2022-1
103685136,unknown,2022-1
103686062,unknown,2022-1
103686142,unknown,2022-1
103686485,unknown,2022-1
103687308,stable,2022-1
103693422,unknown,2022-1
103707192,unknown,2022-1
103707407,unknown,2022-1
103727557,increasing,2022-1
103727590,stable,2022-1
103773898,decreasing,2022-1
103798407,decreasing,2022-1
103798418,stable,2022-1
103817982,stable,2022-1
103818044,stable,2022-1
103933123,decreasing,2022-1
104005557,decreasing,2022-1
104006414,unknown,2022-1
104006526,increasing,2022-1
104007058,decreasing,2022-1
104007203,decreasing,2022-1
104019954,decreasing,2022-1
104021731,decreasing,2022-1
104021947,decreasing,2022-1
104023514,decreasing,2022-1
104025473,decreasing,2022-1
104039923,stable,2022-1
104050689,decreasing,2022-1
104061138,decreasing,2022-1
104062546,stable,2022-1
104062579,decreasing,2022-1
104065040,decreasing,2022-1
104071039,decreasing,2022-1
104085094,decreasing,2022-1
104087812,decreasing,2022-1
104110247,decreasing,2022-1
104166970,decreasing,2022-1
104166988,stable,2022-1
104167028,stable,2022-1
104167060,stable,2022-1
104167083,stable,2022-1
104176764,decreasing,2022-1
104179262,decreasing,2022-1
104180270,decreasing,2022-1
104188627,decreasing,2022-1
104208524,decreasing,2022-1
104306073,decreasing,2022-1
104306247,decreasing,2022-1
107259870,decreasing,2022-1
107261083,decreasing,2022-1
107261198,unknown,2022-1
107261486,unknown,2022-1
107604242,unknown,2022-1
107604828,unknown,2022-1
107604987,decreasing,2022-1
107605000,decreasing,2022-1
107605014,decreasing,2022-1
110462086,decreasing,2022-1
110834677,unknown,2022-1
110847130,decreasing,2022-1
110903105,stable,2022-1
112664049,unknown,2022-1
112664063,unknown,2022-1
112664105,unknown,2022-1
112664138,unknown,2022-1
112949827,decreasing,2022-1
114154997,unknown,2022-1
114155029,unknown,2022-1
114155070,unknown,2022-1
114155120,unknown,2022-1
114155173,unknown,2022-1
114155281,unknown,2022-1
114155385,unknown,2022-1
114155455,unknown,2022-1
114155499,unknown,2022-1
114155541,unknown,2022-1
114155627,unknown,2022-1
114156068,unknown,2022-1
114156111,unknown,2022-1
114156399,unknown,2022-1
114156725,unknown,2022-1
114157206,unknown,2022-1
114157301,unknown,2022-1
114157332,unknown,2022-1
114157603,unknown,2022-1
114157725,unknown,2022-1
114157777,unknown,2022-1
114157824,unknown,2022-1
114158274,unknown,2022-1
114158383,unknown,2022-1
114158419,unknown,2022-1
114158503,unknown,2022-1
114161140,unknown,2022-1
114161302,unknown,2022-1
114161459,unknown,2022-1
114161670,unknown,2022-1
114161707,unknown,2022-1
114164022,unknown,2022-1
114164094,unknown,2022-1
114164251,unknown,2022-1
114165531,unknown,2022-1
114165891,stable,2022-1
114166122,unknown,2022-1
114166534,unknown,2022-1
114166743,unknown,2022-1
114167178,unknown,2022-1
114167535,unknown,2022-1
114167619,unknown,2022-1
114167824,unknown,2022-1
114168358,unknown,2022-1
114168486,unknown,2022-1
114168573,unknown,2022-1
114168625,unknown,2022-1
114168672,unknown,2022-1
114168754,unknown,2022-1
114169344,unknown,2022-1
114169380,unknown,2022-1
114169434,unknown,2022-1
114169573,unknown,2022-1
114171899,unknown,2022-1
114171927,unknown,2022-1
114171994,unknown,2022-1
114172033,unknown,2022-1
114172187,unknown,2022-1
114172380,unknown,2022-1
114172439,unknown,2022-1
114172794,unknown,2022-1
114172998,unknown,2022-1
114173026,unknown,2022-1
114173059,unknown,2022-1
114173064,unknown,2022-1
114173325,unknown,2022-1
114173401,unknown,2022-1
114173439,unknown,2022-1
114173725,unknown,2022-1
114175236,unknown,2022-1
114175363,stable,2022-1
114175462,unknown,2022-1
114175552,unknown,2022-1
114175593,unknown,2022-1
114175639,unknown,2022-1
114175703,unknown,2022-1
114175910,unknown,2022-1
114175970,unknown,2022-1
114176003,unknown,2022-1
114176047,unknown,2022-1
114176786,unknown,2022-1
114177120,unknown,2022-1
114177251,unknown,2022-1
114177474,unknown,2022-1
114177531,unknown,2022-1
114177614,unknown,2022-1
114177681,unknown,2022-1
114177913,unknown,2022-1
114178035,unknown,2022-1
114178081,unknown,2022-1
114178119,unknown,2022-1
114178151,unknown,2022-1
114178239,unknown,2022-1
114178331,unknown,2022-1
114178375,unknown,2022-1
114178416,unknown,2022-1
114178539,unknown,2022-1
114178601,unknown,2022-1
114178726,unknown,2022-1
114178923,unknown,2022-1
114179083,unknown,2022-1
114179126,unknown,2022-1
114179176,unknown,2022-1
114179201,unknown,2022-1
114179226,unknown,2022-1
114179260,unknown,2022-1
114179305,unknown,2022-1
114179309,unknown,2022-1
114179335,unknown,2022-1
114179392,unknown,2022-1
114179475,unknown,2022-1
114179505,stable,2022-1
114179753,stable,2022-1
114179950,unknown,2022-1
114179968,stable,2022-1
114180058,stable,2022-1
114180108,unknown,2022-1
114180338,unknown,2022-1
114180377,unknown,2022-1
114180416,unknown,2022-1
114180444,unknown,2022-1
114180459,unknown,2022-1
114180492,unknown,2022-1
114180533,unknown,2022-1
114180644,unknown,2022-1
114192219,unknown,2022-1
114192231,unknown,2022-1
114192240,unknown,2022-1
114192251,unknown,2022-1
114192254,unknown,2022-1
114192257,unknown,2022-1
114192261,unknown,2022-1
114192438,unknown,2022-1
114192542,unknown,2022-1
114192573,unknown,2022-1
114192579,unknown,2022-1
114192667,unknown,2022-1
114192721,unknown,2022-1
114683109,unknown,2022-1
114823717,decreasing,2022-1
114828525,decreasing,2022-1
114842931,decreasing,2022-1
115696622,unknown,2022-1
116847578,unknown,2022-1
116850766,increasing,2022-1
116855477,unknown,2022-1
116855925,stable,2022-1
116855963,decreasing,2022-1
116856245,unknown,2022-1
116857982,stable,2022-1
116858686,unknown,2022-1
116861529,stable,2022-1
116862720,decreasing,2022-1
116863205,unknown,2022-1
116863615,unknown,2022-1
116863801,unknown,2022-1
116864194,unknown,2022-1
116864416,unknown,2022-1
116878521,unknown,2022-1
116878536,unknown,2022-1
116878550,unknown,2022-1
116878564,unknown,2022-1
116878608,unknown,2022-1
116878630,unknown,2022-1
116880225,unknown,2022-1
116880357,decreasing,2022-1
117006624,unknown,2022-1
117007082,unknown,2022-1
117007235,unknown,2022-1
117007332,stable,2022-1
117007442,unknown,2022-1
117007700,unknown,2022-1
117007716,unknown,2022-1
117007746,unknown,2022-1
117007764,unknown,2022-1
117007856,unknown,2022-1
117007988,unknown,2022-1
117008020,unknown,2022-1
117008133,unknown,2022-1
117008207,unknown,2022-1
117008255,unknown,2022-1
117008369,unknown,2022-1
117008482,unknown,2022-1
117008614,unknown,2022-1
117008646,unknown,2022-1
117008661,unknown,2022-1
117008689,unknown,2022-1
117008715,unknown,2022-1
117008727,unknown,2022-1
117008764,unknown,2022-1
117016720,unknown,2022-1
117016730,unknown,2022-1
117016738,unknown,2022-1
117016765,unknown,2022-1
117016784,unknown,2022-1
117016801,unknown,2022-1
117016815,unknown,2022-1
117016819,unknown,2022-1
117016885,unknown,2022-1
117016908,unknown,2022-1
117016941,unknown,2022-1
117017080,unknown,2022-1
117017108,unknown,2022-1
117017124,unknown,2022-1
117017134,unknown,2022-1
117017138,unknown,2022-1
117017142,unknown,2022-1
117017146,unknown,2022-1
117017150,unknown,2022-1
117017154,unknown,2022-1
117043719,unknown,2022-1
117043730,unknown,2022-1
117043760,unknown,2022-1
117043791,unknown,2022-1
117043805,unknown,2022-1
117043828,unknown,2022-1
117043856,unknown,2022-1
117043864,unknown,2022-1
117043884,unknown,2022-1
117043921,unknown,2022-1
117043928,unknown,2022-1
117043966,unknown,2022-1
117043984,unknown,2022-1
117044000,unknown,2022-1
117044004,unknown,2022-1
117044012,unknown,2022-1
117044031,unknown,2022-1
117044038,unknown,2022-1
117044060,unknown,2022-1
117044064,unknown,2022-1
117044072,unknown,2022-1
117044080,unknown,2022-1
117044084,unknown,2022-1
117044088,unknown,2022-1
117044130,unknown,2022-1
117044179,unknown,2022-1
117044199,unknown,2022-1
117044203,unknown,2022-1
117044223,unknown,2022-1
117839264,stable,2022-1
118353317,unknown,2022-1
118353365,unknown,2022-1
118353792,unknown,2022-1
118354006,unknown,2022-1
118354019,unknown,2022-1
118354076,unknown,2022-1
118354225,unknown,2022-1
118354444,unknown,2022-1
118354461,unknown,2022-1
118354464,unknown,2022-1
118354490,unknown,2022-1
118354515,unknown,2022-1
118354540,unknown,2022-1
118354604,unknown,2022-1
118354654,unknown,2022-1
118354732,unknown,2022-1
118354744,unknown,2022-1
118354800,unknown,2022-1
118354866,unknown,2022-1
118354917,unknown,2022-1
118355114,unknown,2022-1
118355154,unknown,2022-1
118355257,unknown,2022-1
118355300,unknown,2022-1
118355328,unknown,2022-1
118355413,unknown,2022-1
118355457,unknown,2022-1
118355537,unknown,2022-1
118355587,unknown,2022-1
118355604,unknown,2022-1
118355622,unknown,2022-1
118355645,unknown,2022-1
118355982,unknown,2022-1
118356183,unknown,2022-1
118356821,unknown,2022-1
118356838,unknown,2022-1
118356850,unknown,2022-1
118356869,unknown,2022-1
118356908,unknown,2022-1
118356930,unknown,2022-1
118357019,unknown,2022-1
118358386,stable,2022-1
118358912,stable,2022-1
118359431,decreasing,2022-1
118360372,decreasing,2022-1
118360435,unknown,2022-1
118360643,unknown,2022-1
120868935,unknown,2022-1
120942051,unknown,2022-1
122055033,decreasing,2022-1
122055267,decreasing,2022-1
122055294,decreasing,2022-1
122055381,decreasing,2022-1
122055529,decreasing,2022-1
122055686,decreasing,2022-1
122898736,stable,2022-1
122902110,unknown,2022-1
122903281,stable,2022-1
122904059,unknown,2022-1
122904064,unknown,2022-1
122905558,unknown,2022-1
122905606,stable,2022-1
122913501,stable,2022-1
123095978,decreasing,2022-1
123320518,unknown,2022-1
123320543,unknown,2022-1
123320646,unknown,2022-1
123320674,unknown,2022-1
123320677,unknown,2022-1
123320865,unknown,2022-1
123320960,unknown,2022-1
123321057,stable,2022-1
123321065,unknown,2022-1
123321147,unknown,2022-1
123321390,unknown,2022-1
123321397,unknown,2022-1
123321416,unknown,2022-1
123321449,unknown,2022-1
123321480,unknown,2022-1
123321528,unknown,2022-1
123321579,unknown,2022-1
123321601,unknown,2022-1
123321617,unknown,2022-1
123321694,unknown,2022-1
123321720,unknown,2022-1
123321739,unknown,2022-1
123321868,unknown,2022-1
123321944,unknown,2022-1
123321954,unknown,2022-1
123321962,unknown,2022-1
123321965,unknown,2022-1
123321972,unknown,2022-1
123321975,unknown,2022-1
123322013,unknown,2022-1
123322027,unknown,2022-1
123322121,unknown,2022-1
123322193,unknown,2022-1
123322234,unknown,2022-1
123322237,unknown,2022-1
123322264,unknown,2022-1
123322282,unknown,2022-1
123322424,unknown,2022-1
123322448,unknown,2022-1
123322451,unknown,2022-1
123322455,unknown,2022-1
123323165,unknown,2022-1
123323253,unknown,2022-1
123323262,unknown,2022-1
123323283,unknown,2022-1
123323295,unknown,2022-1
123323339,unknown,2022-1
123323351,unknown,2022-1
123323356,unknown,2022-1
123323359,unknown,2022-1
123323368,unknown,2022-1
123323371,unknown,2022-1
123323380,unknown,2022-1
123323383,unknown,2022-1
123323392,unknown,2022-1
123323411,unknown,2022-1
123323452,unknown,2022-1
123323464,unknown,2022-1
123323471,unknown,2022-1
123323501,unknown,2022-1
123323849,unknown,2022-1
123323873,unknown,2022-1
123323914,unknown,2022-1
123323927,unknown,2022-1
123323933,unknown,2022-1
123324008,unknown,2022-1
123324046,unknown,2022-1
123324238,unknown,2022-1
123324256,unknown,2022-1
123324473,unknown,2022-1
123324530,unknown,2022-1
123324551,unknown,2022-1
123324669,unknown,2022-1
123324701,unknown,2022-1
123324812,unknown,2022-1
123324877,unknown,2022-1
123324951,unknown,2022-1
123324964,unknown,2022-1
123325036,unknown,2022-1
123325104,unknown,2022-1
123325166,unknown,2022-1
123325193,unknown,2022-1
123325240,unknown,2022-1
123325265,unknown,2022-1
123325302,unknown,2022-1
123325459,unknown,2022-1
123325715,unknown,2022-1
123325779,unknown,2022-1
123325782,unknown,2022-1
123325801,unknown,2022-1
123325837,unknown,2022-1
123325896,unknown,2022-1
123325962,unknown,2022-1
123326019,unknown,2022-1
123326064,unknown,2022-1
123326101,unknown,2022-1
123326216,unknown,2022-1
123326288,unknown,2022-1
123334405,unknown,2022-1
123334420,unknown,2022-1
123334430,unknown,2022-1
123334575,unknown,2022-1
123334668,unknown,2022-1
123334701,unknown,2022-1
123334745,unknown,2022-1
123334762,unknown,2022-1
123334771,unknown,2022-1
123334873,unknown,2022-1
123334902,unknown,2022-1
123334955,unknown,2022-1
123334962,unknown,2022-1
123335133,unknown,2022-1
123335148,unknown,2022-1
123335178,unknown,2022-1
123335187,unknown,2022-1
123335263,unknown,2022-1
123335326,unknown,2022-1
123335390,unknown,2022-1
123335481,unknown,2022-1
123335557,unknown,2022-1
123335574,unknown,2022-1
123335589,unknown,2022-1
123335620,unknown,2022-1
123335673,unknown,2022-1
123335677,unknown,2022-1
123335680,unknown,2022-1
123350079,unknown,2022-1
123350095,unknown,2022-1
123350103,unknown,2022-1
123350109,unknown,2022-1
123350119,unknown,2022-1
123350125,unknown,2022-1
123354369,unknown,2022-1
123354372,unknown,2022-1
123354384,unknown,2022-1
123354387,unknown,2022-1
123354515,unknown,2022-1
123354731,unknown,2022-1
123354734,unknown,2022-1
123354780,unknown,2022-1
123354795,unknown,2022-1
123354821,unknown,2022-1
123354833,unknown,2022-1
123354995,unknown,2022-1
123355098,unknown,2022-1
123355145,unknown,2022-1
123355158,unknown,2022-1
123355193,unknown,2022-1
123355275,unknown,2022-1
123355281,unknown,2022-1
123355292,unknown,2022-1
123355359,unknown,2022-1
123355374,unknown,2022-1
123355378,unknown,2022-1
123355386,unknown,2022-1
123355395,unknown,2022-1
123355425,unknown,2022-1
123355554,unknown,2022-1
123355563,unknown,2022-1
123355696,unknown,2022-1
123355754,stable,2022-1
123355965,unknown,2022-1
123355990,unknown,2022-1
123356060,unknown,2022-1
123356073,unknown,2022-1
123356234,unknown,2022-1
123356265,unknown,2022-1
123356336,unknown,2022-1
123356346,unknown,2022-1
123356374,unknown,2022-1
123356516,unknown,2022-1
123356530,unknown,2022-1
123356696,unknown,2022-1
123356757,unknown,2022-1
123356787,unknown,2022-1
123356887,unknown,2022-1
123358153,unknown,2022-1
123358174,unknown,2022-1
123358198,unknown,2022-1
123358272,unknown,2022-1
123358286,unknown,2022-1
123358301,unknown,2022-1
123358376,stable,2022-1
123358392,unknown,2022-1
123358403,unknown,2022-1
123358410,unknown,2022-1
123358425,unknown,2022-1
123358434,unknown,2022-1
123358439,unknown,2022-1
123358453,unknown,2022-1
123358461,unknown,2022-1
123358676,unknown,2022-1
123358759,unknown,2022-1
123359079,unknown,2022-1
123359108,unknown,2022-1
123359164,unknown,2022-1
123359232,unknown,2022-1
123359249,unknown,2022-1
123359277,unknown,2022-1
123359280,unknown,2022-1
123359305,unknown,2022-1
123359368,unknown,2022-1
123359431,unknown,2022-1
123359446,unknown,2022-1
123359459,unknown,2022-1
123359513,unknown,2022-1
123359677,unknown,2022-1
123359692,unknown,2022-1
123359782,unknown,2022-1
123359924,unknown,2022-1
123359970,unknown,2022-1
123360411,unknown,2022-1
123360429,unknown,2022-1
123360476,unknown,2022-1
123360481,unknown,2022-1
123360553,unknown,2022-1
123360771,unknown,2022-1
123360857,unknown,2022-1
123360888,unknown,2022-1
123360939,unknown,2022-1
123361038,unknown,2022-1
123361068,unknown,2022-1
123361228,unknown,2022-1
123373847,unknown,2022-1
123374956,unknown,2022-1
123374976,unknown,2022-1
123375793,unknown,2022-1
123375825,unknown,2022-1
123375849,unknown,2022-1
123375979,unknown,2022-1
123376181,unknown,2022-1
123376199,unknown,2022-1
123376283,unknown,2022-1
123376425,unknown,2022-1
123376458,unknown,2022-1
123376569,unknown,2022-1
123376622,decreasing,2022-1
123387810,unknown,2022-1
123423043,unknown,2022-1
123423098,decreasing,2022-1
123423165,decreasing,2022-1
123423190,decreasing,2022-1
123423200,unknown,2022-1
123423211,unknown,2022-1
123423234,unknown,2022-1
123423266,decreasing,2022-1
123423283,unknown,2022-1
123423510,decreasing,2022-1
123423794,unknown,2022-1
123423864,unknown,2022-1
123424059,unknown,2022-1
123424090,unknown,2022-1
123424581,unknown,2022-1
123424845,unknown,2022-1
123424889,unknown,2022-1
123424951,unknown,2022-1
123424986,unknown,2022-1
123425392,unknown,2022-1
123426284,unknown,2022-1
123426960,unknown,2022-1
123426979,unknown,2022-1
123427908,unknown,2022-1
123427946,unknown,2022-1
123428754,unknown,2022-1
123428798,unknown,2022-1
123430275,unknown,2022-1
123430310,unknown,2022-1
123430352,unknown,2022-1
123431270,unknown,2022-1
123431317,unknown,2022-1
123431369,unknown,2022-1
123431387,unknown,2022-1
123431411,unknown,2022-1
123431971,unknown,2022-1
123432479,unknown,2022-1
123432514,unknown,2022-1
123433638,unknown,2022-1
123433751,unknown,2022-1
123433770,unknown,2022-1
123433930,unknown,2022-1
123433971,unknown,2022-1
123434119,unknown,2022-1
123434761,unknown,2022-1
123434776,unknown,2022-1
123434849,unknown,2022-1
123434969,unknown,2022-1
123435117,unknown,2022-1
123435142,unknown,2022-1
123435177,unknown,2022-1
123435299,unknown,2022-1
123435331,unknown,2022-1
123437511,unknown,2022-1
123437732,unknown,2022-1
123438566,unknown,2022-1
123439530,unknown,2022-1
123439535,unknown,2022-1
123439665,unknown,2022-1
123439691,unknown,2022-1
123439694,unknown,2022-1
123439722,unknown,2022-1
123439745,unknown,2022-1
123439804,unknown,2022-1
123439834,unknown,2022-1
123439842,unknown,2022-1
123439853,unknown,2022-1
123440719,unknown,2022-1
123440780,unknown,2022-1
123441448,unknown,2022-1
123441501,unknown,2022-1
123456077,unknown,2022-1
123479789,unknown,2022-1
123479792,unknown,2022-1
123479810,unknown,2022-1
123480251,unknown,2022-1
123481305,unknown,2022-1
123481338,unknown,2022-1
123481349,unknown,2022-1
123481390,unknown,2022-1
123481902,unknown,2022-1
123481988,unknown,2022-1
123482008,unknown,2022-1
123482119,unknown,2022-1
123482149,unknown,2022-1
123482176,unknown,2022-1
123482213,unknown,2022-1
123482239,stable,2022-1
123482256,unknown,2022-1
123482273,unknown,2022-1
123482304,unknown,2022-1
123482315,unknown,2022-1
123482318,unknown,2022-1
123482322,unknown,2022-1
123482346,unknown,2022-1
123482355,unknown,2022-1
123482384,unknown,2022-1
123482461,unknown,2022-1
123482474,unknown,2022-1
123482501,unknown,2022-1
123482511,unknown,2022-1
123482517,unknown,2022-1
123482570,unknown,2022-1
123482609,unknown,2022-1
123482627,unknown,2022-1
123482676,unknown,2022-1
123483738,unknown,2022-1
123483756,unknown,2022-1
123484382,unknown,2022-1
123491396,unknown,2022-1
123491533,unknown,2022-1
123491577,unknown,2022-1
123491609,stable,2022-1
123491697,unknown,2022-1
123491720,unknown,2022-1
123491789,unknown,2022-1
123491822,unknown,2022-1
123491892,unknown,2022-1
123491900,unknown,2022-1
123491918,unknown,2022-1
