iucn_sid,iucn_rgn,pop_trend,iucn_version
18257303,europe,unknown,2020-3
18257306,europe,unknown,2020-3
18257309,europe,unknown,2020-3
18257331,europe,unknown,2020-3
18257417,europe,unknown,2020-3
18257501,europe,unknown,2020-3
18257533,europe,unknown,2020-3
18257655,europe,unknown,2020-3
18257684,europe,unknown,2020-3
18257696,europe,unknown,2020-3
18257762,europe,stable,2020-3
18258072,europe,stable,2020-3
18258153,mediterranean,unknown,2020-3
18258153,europe,unknown,2020-3
18258202,europe,unknown,2020-3
18258249,mediterranean,stable,2020-3
18258249,europe,stable,2020-3
18258256,mediterranean,unknown,2020-3
18258256,europe,unknown,2020-3
18258266,europe,unknown,2020-3
18258584,europe,unknown,2020-3
18584848,mediterranean,decreasing,2020-3
18584848,europe,decreasing,2020-3
18901743,europe,unknown,2020-3
20662018,europe,unknown,2020-3
20665551,europe,unknown,2020-3
20665719,europe,unknown,2020-3
20665743,europe,unknown,2020-3
21108245,europe,unknown,2020-3
21110117,europe,unknown,2020-3
21110389,europe,unknown,2020-3
21112632,europe,unknown,2020-3
21112669,europe,unknown,2020-3
21112836,europe,unknown,2020-3
21112867,europe,unknown,2020-3
21113904,europe,unknown,2020-3
21130109,europe,unknown,2020-3
21130979,europe,unknown,2020-3
21132418,europe,unknown,2020-3
21132668,europe,unknown,2020-3
21132672,europe,unknown,2020-3
21132822,europe,unknown,2020-3
21132825,europe,unknown,2020-3
21132828,europe,stable,2020-3
21132859,europe,unknown,2020-3
21132889,europe,unknown,2020-3
21132901,europe,unknown,2020-3
21132910,europe,unknown,2020-3
21132914,europe,unknown,2020-3
21132917,europe,unknown,2020-3
21132928,europe,unknown,2020-3
21132935,europe,unknown,2020-3
21132953,europe,unknown,2020-3
21132963,europe,unknown,2020-3
21132986,europe,unknown,2020-3
21132989,europe,unknown,2020-3
21132997,europe,unknown,2020-3
21133000,europe,unknown,2020-3
21133010,europe,unknown,2020-3
21133018,europe,unknown,2020-3
21133035,europe,unknown,2020-3
21133039,europe,unknown,2020-3
21133050,europe,unknown,2020-3
21133091,europe,unknown,2020-3
21133099,europe,unknown,2020-3
21133108,europe,unknown,2020-3
21133116,europe,unknown,2020-3
21133172,europe,unknown,2020-3
21133207,europe,unknown,2020-3
22679872,europe,increasing,2020-3
22679881,europe,stable,2020-3
22679896,europe,increasing,2020-3
22679943,europe,increasing,2020-3
22679946,europe,unknown,2020-3
22680024,europe,increasing,2020-3
22680157,europe,stable,2020-3
22680247,europe,stable,2020-3
22680301,europe,decreasing,2020-3
22680313,europe,decreasing,2020-3
22680358,europe,decreasing,2020-3
22680391,europe,stable,2020-3
22680398,europe,stable,2020-3
22680405,europe,decreasing,2020-3
22680409,europe,unknown,2020-3
22680415,europe,stable,2020-3
22680423,europe,unknown,2020-3
22680427,europe,decreasing,2020-3
22680455,europe,stable,2020-3
22680465,europe,increasing,2020-3
22680485,europe,decreasing,2020-3
22680492,europe,stable,2020-3
22683027,europe,decreasing,2020-3
22683645,europe,decreasing,2020-3
22686806,europe,unknown,2020-3
22686815,europe,stable,2020-3
22692146,europe,increasing,2020-3
22692667,europe,unknown,2020-3
22692913,europe,decreasing,2020-3
22693133,europe,stable,2020-3
22693150,europe,decreasing,2020-3
22693158,europe,unknown,2020-3
22693178,europe,stable,2020-3
22693185,europe,unknown,2020-3
22693190,europe,decreasing,2020-3
22693207,europe,unknown,2020-3
22693211,europe,decreasing,2020-3
22693216,europe,unknown,2020-3
22693220,europe,unknown,2020-3
22693251,europe,decreasing,2020-3
22693264,europe,decreasing,2020-3
22693336,europe,decreasing,2020-3
22693363,europe,unknown,2020-3
22693369,europe,unknown,2020-3
22693379,europe,stable,2020-3
22693388,europe,stable,2020-3
22693404,europe,unknown,2020-3
22693420,europe,unknown,2020-3
22693427,europe,unknown,2020-3
22693431,europe,increasing,2020-3
22693464,europe,unknown,2020-3
22693468,europe,decreasing,2020-3
22693490,europe,stable,2020-3
22693494,europe,unknown,2020-3
22693621,europe,NA,2020-3
22693712,europe,stable,2020-3
22693727,europe,increasing,2020-3
22693749,europe,unknown,2020-3
22693759,europe,unknown,2020-3
22693770,europe,decreasing,2020-3
22693862,europe,unknown,2020-3
22693868,europe,decreasing,2020-3
22693949,europe,decreasing,2020-3
22693983,europe,stable,2020-3
22694127,europe,stable,2020-3
22694160,europe,unknown,2020-3
22694240,europe,unknown,2020-3
22694245,europe,unknown,2020-3
22694251,europe,stable,2020-3
22694308,europe,decreasing,2020-3
22694313,europe,stable,2020-3
22694324,europe,decreasing,2020-3
22694343,europe,stable,2020-3
22694357,europe,decreasing,2020-3
22694373,europe,increasing,2020-3
22694379,europe,stable,2020-3
22694420,europe,stable,2020-3
22694428,europe,decreasing,2020-3
22694443,europe,decreasing,2020-3
22694469,europe,decreasing,2020-3
22694473,europe,stable,2020-3
22694476,europe,stable,2020-3
22694479,europe,increasing,2020-3
22694497,europe,decreasing,2020-3
22694524,europe,increasing,2020-3
22694591,europe,stable,2020-3
22694601,europe,increasing,2020-3
22694623,europe,increasing,2020-3
22694629,europe,decreasing,2020-3
22694656,europe,unknown,2020-3
22694764,europe,increasing,2020-3
22694782,europe,stable,2020-3
22694787,europe,unknown,2020-3
22694837,europe,unknown,2020-3
22694841,europe,decreasing,2020-3
22694847,europe,unknown,2020-3
22694852,europe,decreasing,2020-3
22694856,europe,NA,2020-3
22694861,europe,decreasing,2020-3
22694927,europe,decreasing,2020-3
22694938,europe,increasing,2020-3
22695137,europe,increasing,2020-3
22696453,europe,unknown,2020-3
22696495,europe,increasing,2020-3
22696500,europe,stable,2020-3
22696545,europe,unknown,2020-3
22696599,europe,increasing,2020-3
22696602,europe,decreasing,2020-3
22696606,europe,decreasing,2020-3
22696610,europe,unknown,2020-3
22696657,europe,increasing,2020-3
22696705,europe,decreasing,2020-3
22696792,europe,increasing,2020-3
22696894,europe,decreasing,2020-3
22696993,europe,decreasing,2020-3
22697031,europe,decreasing,2020-3
22697043,europe,increasing,2020-3
22697123,europe,stable,2020-3
22697211,europe,decreasing,2020-3
22697360,europe,increasing,2020-3
22697555,europe,increasing,2020-3
22697590,europe,increasing,2020-3
22697599,europe,increasing,2020-3
22697829,europe,unknown,2020-3
22697834,europe,decreasing,2020-3
22697842,europe,decreasing,2020-3
22697847,europe,unknown,2020-3
22697866,europe,decreasing,2020-3
22698062,europe,increasing,2020-3
22698132,europe,unknown,2020-3
22698226,europe,unknown,2020-3
22698230,europe,increasing,2020-3
22698453,europe,decreasing,2020-3
22698477,europe,unknown,2020-3
22705916,europe,decreasing,2020-3
22705929,europe,stable,2020-3
22706016,europe,stable,2020-3
22709707,europe,stable,2020-3
22710051,europe,increasing,2020-3
22710259,europe,decreasing,2020-3
22710333,europe,stable,2020-3
22710886,europe,decreasing,2020-3
22713491,europe,stable,2020-3
22716971,europe,unknown,2020-3
22716976,europe,unknown,2020-3
22716984,europe,decreasing,2020-3
22717383,europe,decreasing,2020-3
22717434,europe,stable,2020-3
22718379,europe,increasing,2020-3
22718556,europe,decreasing,2020-3
22718560,europe,unknown,2020-3
22718567,europe,unknown,2020-3
22721033,europe,unknown,2020-3
22721043,europe,unknown,2020-3
22724836,europe,stable,2020-3
22724879,europe,unknown,2020-3
22725846,europe,decreasing,2020-3
22727487,europe,decreasing,2020-3
22727969,europe,stable,2020-3
22728432,europe,decreasing,2020-3
22732244,europe,unknown,2020-3
22735624,europe,increasing,2020-3
22735929,europe,increasing,2020-3
22736135,europe,stable,2020-3
42830239,europe,unknown,2020-3
42830251,europe,unknown,2020-3
42830260,europe,unknown,2020-3
42830277,europe,unknown,2020-3
42830286,europe,unknown,2020-3
42874318,mediterranean,unknown,2020-3
42874318,europe,unknown,2020-3
45061132,europe,decreasing,2020-3
45354964,europe,increasing,2020-3
45959182,europe,decreasing,2020-3
46086190,europe,unknown,2020-3
47145180,europe,unknown,2020-3
47164926,europe,unknown,2020-3
47165317,europe,unknown,2020-3
47165363,europe,unknown,2020-3
47165472,europe,unknown,2020-3
47165490,europe,unknown,2020-3
49911704,mediterranean,unknown,2020-3
49911704,europe,unknown,2020-3
50011071,mediterranean,unknown,2020-3
50012470,mediterranean,unknown,2020-3
50012660,mediterranean,decreasing,2020-3
50016125,mediterranean,decreasing,2020-3
50016125,europe,decreasing,2020-3
50020621,mediterranean,stable,2020-3
50020625,mediterranean,unknown,2020-3
50078139,europe,stable,2020-3
50107293,mediterranean,unknown,2020-3
50107605,mediterranean,unknown,2020-3
50107605,europe,unknown,2020-3
50108167,mediterranean,unknown,2020-3
50113293,mediterranean,unknown,2020-3
50113365,mediterranean,unknown,2020-3
50113365,europe,unknown,2020-3
50148677,mediterranean,unknown,2020-3
50148695,mediterranean,decreasing,2020-3
50148695,europe,decreasing,2020-3
50148787,mediterranean,unknown,2020-3
50148787,europe,unknown,2020-3
50148930,mediterranean,unknown,2020-3
50149061,mediterranean,unknown,2020-3
50160898,mediterranean,unknown,2020-3
50161085,mediterranean,unknown,2020-3
50161085,europe,unknown,2020-3
50161089,mediterranean,unknown,2020-3
50161089,europe,unknown,2020-3
50161091,mediterranean,unknown,2020-3
50161091,europe,unknown,2020-3
50161093,mediterranean,unknown,2020-3
50161093,europe,unknown,2020-3
50161095,mediterranean,unknown,2020-3
50161095,europe,unknown,2020-3
56084246,europe,unknown,2020-3
56779782,europe,unknown,2020-3
56852298,europe,unknown,2020-3
57452852,europe,unknown,2020-3
57453548,europe,unknown,2020-3
57453584,europe,unknown,2020-3
57453648,europe,unknown,2020-3
57453696,europe,unknown,2020-3
57453720,europe,unknown,2020-3
57453743,europe,unknown,2020-3
57693936,europe,unknown,2020-3
57714556,europe,unknown,2020-3
57825241,europe,unknown,2020-3
58241062,europe,unknown,2020-3
60469186,europe,unknown,2020-3
60469232,europe,unknown,2020-3
60469264,europe,unknown,2020-3
60469712,europe,unknown,2020-3
60469804,europe,unknown,2020-3
60469877,europe,unknown,2020-3
60469980,europe,unknown,2020-3
60470344,europe,unknown,2020-3
60470358,europe,unknown,2020-3
60470361,europe,unknown,2020-3
60470382,europe,unknown,2020-3
60470418,europe,unknown,2020-3
60470422,europe,unknown,2020-3
60470467,europe,unknown,2020-3
60470680,europe,unknown,2020-3
60470687,europe,stable,2020-3
60470770,europe,unknown,2020-3
60470792,europe,unknown,2020-3
60470817,europe,unknown,2020-3
60471195,europe,unknown,2020-3
60471792,europe,unknown,2020-3
60471825,europe,unknown,2020-3
60471850,europe,unknown,2020-3
60471855,europe,unknown,2020-3
60471860,europe,unknown,2020-3
60471901,europe,unknown,2020-3
60471925,europe,unknown,2020-3
60471934,europe,unknown,2020-3
60472006,europe,unknown,2020-3
60472203,europe,unknown,2020-3
60472409,europe,unknown,2020-3
60472779,europe,unknown,2020-3
60473762,europe,unknown,2020-3
60474290,europe,unknown,2020-3
60476220,europe,unknown,2020-3
60477122,europe,unknown,2020-3
60477337,europe,unknown,2020-3
60477619,europe,unknown,2020-3
60477991,europe,unknown,2020-3
60478393,europe,unknown,2020-3
60481663,europe,unknown,2020-3
60481712,europe,unknown,2020-3
60481885,europe,unknown,2020-3
60481914,europe,unknown,2020-3
60482037,europe,unknown,2020-3
60482063,europe,unknown,2020-3
60482102,europe,unknown,2020-3
60482105,europe,unknown,2020-3
60482248,europe,unknown,2020-3
60482312,europe,unknown,2020-3
60482374,europe,unknown,2020-3
60482562,europe,unknown,2020-3
60482748,europe,unknown,2020-3
60482810,europe,unknown,2020-3
60482859,europe,unknown,2020-3
60483083,europe,unknown,2020-3
60483092,europe,unknown,2020-3
60483273,europe,unknown,2020-3
60485860,europe,unknown,2020-3
61934241,europe,unknown,2020-3
61934264,europe,unknown,2020-3
61984292,europe,stable,2020-3
62026481,europe,increasing,2020-3
62030608,europe,decreasing,2020-3
62030970,europe,increasing,2020-3
64372284,mediterranean,unknown,2020-3
64372284,europe,unknown,2020-3
65475413,mediterranean,unknown,2020-3
65475413,europe,unknown,2020-3
65476067,mediterranean,unknown,2020-3
65476067,europe,unknown,2020-3
65476258,mediterranean,unknown,2020-3
67962660,europe,unknown,2020-3
67963784,europe,unknown,2020-3
67963793,europe,unknown,2020-3
67963974,europe,unknown,2020-3
67963992,europe,unknown,2020-3
67964123,europe,unknown,2020-3
67964394,europe,unknown,2020-3
67964577,europe,unknown,2020-3
67964842,europe,unknown,2020-3
67964953,europe,unknown,2020-3
67965135,europe,unknown,2020-3
67965222,europe,unknown,2020-3
67965706,europe,unknown,2020-3
67966147,europe,unknown,2020-3
67966167,europe,unknown,2020-3
67966197,europe,unknown,2020-3
67966246,europe,unknown,2020-3
67966271,europe,unknown,2020-3
67966291,europe,unknown,2020-3
67966314,europe,unknown,2020-3
67966420,europe,unknown,2020-3
67966497,europe,unknown,2020-3
67968236,europe,unknown,2020-3
67968894,europe,unknown,2020-3
68062225,europe,unknown,2020-3
68062262,europe,unknown,2020-3
68063640,europe,unknown,2020-3
68064100,europe,unknown,2020-3
68064267,europe,unknown,2020-3
68064271,europe,unknown,2020-3
68064747,europe,unknown,2020-3
68064929,europe,unknown,2020-3
68202649,europe,unknown,2020-3
71942692,europe,unknown,2020-3
91209505,mediterranean,decreasing,2020-3
91209505,europe,decreasing,2020-3
102998555,europe,decreasing,2020-3
103773898,europe,stable,2020-3
104007058,europe,decreasing,2020-3
104050689,mediterranean,decreasing,2020-3
104050689,europe,decreasing,2020-3
124569516,mediterranean,stable,2020-3
124569516,europe,stable,2020-3
152781341,mediterranean,unknown,2020-3
152781341,europe,unknown,2020-3
160075998,mediterranean,decreasing,2020-3
162293947,mediterranean,decreasing,2020-3
162293947,europe,unknown,2020-3
181568721,europe,unknown,2020-3
