iucn_sid,iucn_rgn,years,cat_ts,scores,pop_trend_desc,calc_trend
22689535,global,"2009, 2008, 2004, 2000, 1994, 2012, 2015, 2016, 2021","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",stable,0
22689714,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2021","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22689906,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22689972,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22689985,global,"1994, 2009, 2008, 2004, 2000, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,-0
22692039,global,"2010, 2008, 2006, 2004, 2000, 1994, 2012","VU, NT, NT, NT, NT, LC, VU","0.4, 0.2, 0.2, 0.2, 0.2, 0, 0.4",decreasing,0.02005
22692073,global,"2008, 2006, 2004, 2000, 1996, 1994, 2012, 2016, 2018","VU, VU, VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",decreasing,-0
22692146,europe,"2015, 2021","LC, LC","0, 0",increasing,0
22692146,global,"2009, 2008, 2004, 2000, 1994, 2012, 2015, 2016","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",increasing,-0
22692151,global,"1994, 2008, 2007, 2006, 2004, 2000, 1996, 2012, 2016","VU, VU, VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",increasing,0
22692156,global,"2008, 2006, 2004, 2000, 1996, 1994, 2012, 2016, 2017, 2019, 2020","EN, EN, EN, EN, EN, EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",increasing,0
22692167,global,"2009, 2008, 2004, 2000, 1996, 1994, 2012, 2013, 2016, 2021","EN, EN, EN, EN, VU, VU, EN, EN, EN, VU","0.6, 0.6, 0.6, 0.6, 0.4, 0.4, 0.6, 0.6, 0.6, 0.4",decreasing,0.00316
22692384,global,"2008, 2006, 2005, 2004, 2000, 1994, 2012, 2016, 2018","VU, VU, VU, VU, VU, NT, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.2, 0.4, 0.4, 0.4",decreasing,0.00565
22692418,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",unknown,-0
22692425,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,-0
22692476,global,"2008, 2006, 2004, 2000, 1996, 1994, 2012, 2015, 2016","EN, EN, EN, EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0
22692521,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,-0
22692535,global,"2008, 2004, 2000, 1994, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22692560,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22692640,global,"2009, 2008, 2004, 2000, 1994, 2012, 2014, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22692643,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22692667,europe,"2015, 2021","LC, LC","0, 0",unknown,0
22692667,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2019","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22692680,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22692687,global,"2006, 2004, 2000, 1996, 1994, 2008, 2012, 2016","VU, VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",decreasing,-0
22692705,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22692723,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22692778,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22692792,europe,"2015, 2021","LC, LC","0, 0",stable,0
22692792,global,"2009, 2008, 2004, 2000, 1994, 2012, 2015, 2016, 2019","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22692880,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",unknown,-0
22692883,global,"2008, 2004, 2000, 1994, 2009, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22692907,europe,"2015, 2021","EN, CR","0.6, 0.8",decreasing,0.03333
22692907,global,"2000, 1994, 2009, 2008, 2004, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22692913,europe,"2015, 2021","NT, NT","0.2, 0.2",decreasing,0
22692913,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2019","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22692920,global,"2008, 2007, 2006, 2004, 2000, 1996, 1994, 2012, 2016, 2023","VU, VU, VU, VU, VU, VU, VU, VU, VU, NT","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.2",stable,-0.00462
22693102,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22693133,europe,"2015, 2021","LC, LC","0, 0",unknown,0
22693133,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,-0
22693150,europe,"2015, 2021","VU, NT","0.4, 0.2",stable,-0.03333
22693150,global,"2004, 2000, 1994, 2008, 2006, 2012, 2016, 2017","LC, LC, LC, NT, NT, NT, NT, NT","0, 0, 0, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0.01075
22693154,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2021, 2024","LC, LC, LC, LC, NT, LC, LC, LC, VU","0, 0, 0, 0, 0.2, 0, 0, 0, 0.4",decreasing,0.00336
22693158,europe,"2015, 2021","LC, LC","0, 0",stable,0
22693158,global,"2009, 2008, 2004, 2000, 1994, 2012, 2015, 2016, 2017","LC, LC, LC, LC, LC, LC, NT, NT, NT","0, 0, 0, 0, 0, 0, 0.2, 0.2, 0.2",decreasing,0.00947
22693162,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, VU","0, 0, 0, 0, 0, 0, 0, 0.4",decreasing,0.01021
22693178,europe,"2015, 2021","LC, LC","0, 0",unknown,0
22693178,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22693182,global,"1994, 2008, 2006, 2004, 2000, 1996, 2012, 2016, 2020","VU, VU, VU, VU, VU, VU, VU, VU, NT","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.2",decreasing,-0.00445
22693185,europe,"2015, 2021","CR, CR","0.8, 0.8",unknown,0
22693185,global,"2010, 2009, 2008, 2004, 2000, 1996, 1994, 2012, 2015, 2016, 2018","CR, CR, CR, CR, CR, CR, CR, CR, CR, CR, CR","0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8",decreasing,-0
22693190,europe,"2015, 2021","VU, NT","0.4, 0.2",decreasing,-0.03333
22693190,global,"2008, 2004, 2000, 1994, 2012, 2015, 2016, 2017","NT, LC, LC, LC, NT, NT, NT, NT","0.2, 0, 0, 0, 0.2, 0.2, 0.2, 0.2",decreasing,0.01102
22693195,global,"2009, 2008, 2006, 2004, 2000, 1994, 2012, 2016","LC, LC, NT, NT, NT, LC, LC, LC","0, 0, 0.2, 0.2, 0.2, 0, 0, 0",decreasing,-0.00503
22693199,global,"2010, 2009, 2008, 2004, 2000, 1994, 2012, 2015, 2016, 2017, 2024","VU, LC, LC, LC, NT, NT, VU, EN, EN, EN, EN","0.4, 0, 0, 0, 0.2, 0.2, 0.4, 0.6, 0.6, 0.6, 0.6",decreasing,0.0214
22693207,europe,"2015, 2021","LC, LC","0, 0",unknown,0
22693207,global,"2009, 2008, 2004, 2000, 1994, 2012, 2015, 2016","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,-0
22693211,europe,"2015, 2021","LC, VU","0, 0.4",decreasing,0.06667
22693211,global,"2009, 2008, 2004, 2000, 1994, 2012, 2013, 2016","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",unknown,-0
22693216,europe,"2015, 2021","LC, LC","0, 0",decreasing,0
22693216,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,-0
22693220,europe,"2015, 2021","LC, LC","0, 0",increasing,0
22693220,global,"1994, 2009, 2008, 2004, 2000, 2012, 2015, 2016","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,-0
22693225,global,"2008, 2006, 2004, 2000, 1996, 1994, 2012, 2016, 2024","EN, EN, EN, EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0
22693231,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, NT","0, 0, 0, 0, 0, 0, 0, 0.2",decreasing,0.00511
22693235,global,"2009, 2008, 2004, 2000, 1994, 2012, 2014, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC, VU","0, 0, 0, 0, 0, 0, 0, 0, 0.4",decreasing,0.00937
22693251,europe,"2015, 2021","LC, LC","0, 0",decreasing,0
22693251,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2019","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22693264,europe,"2015, 2021","LC, LC","0, 0",decreasing,0
22693264,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,-0
22693277,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22693289,global,"2004, 2000, 1994, 2009, 2008, 2012, 2014, 2016, 2024","LC, LC, LC, LC, LC, LC, NT, NT, LC","0, 0, 0, 0, 0, 0, 0.2, 0.2, 0",stable,0.00375
22693305,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22693319,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22693336,europe,"2015, 2021","LC, LC","0, 0",decreasing,0
22693336,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2019, 2024","LC, LC, LC, LC, LC, LC, LC, LC, NT","0, 0, 0, 0, 0, 0, 0, 0, 0.2",decreasing,0.00406
22693341,global,"1994, 2009, 2008, 2004, 2000, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,-0
22693344,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, VU","0, 0, 0, 0, 0, 0, 0, 0.4",decreasing,0.01021
22693348,global,"2008, 2004, 2000, 1994, 2009, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, NT","0, 0, 0, 0, 0, 0, 0, 0.2",decreasing,0.00511
22693351,global,"2008, 2006, 2004, 2000, 1994, 2012, 2016","NT, NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0
22693356,global,"2000, 1994, 2009, 2008, 2004, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22693359,global,"2010, 2009, 2008, 2004, 2000, 1994, 2012, 2015, 2016, 2019","VU, LC, LC, LC, LC, LC, VU, EN, EN, EN","0.4, 0, 0, 0, 0, 0, 0.4, 0.6, 0.6, 0.6",decreasing,0.03075
22693363,europe,"2015, 2021","LC, LC","0, 0",decreasing,0
22693363,global,"2009, 2008, 2004, 2000, 1994, 2012, 2015, 2016, 2017, 2018, 2024","LC, LC, LC, LC, LC, LC, NT, NT, NT, NT, NT","0, 0, 0, 0, 0, 0, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0.00961
22693369,europe,"2015, 2021","LC, LC","0, 0",stable,0
22693369,global,"2004, 2000, 1994, 2009, 2008, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22693373,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, NT, NT, NT","0, 0, 0, 0, 0, 0.2, 0.2, 0.2",decreasing,0.00878
22693376,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22693379,europe,"2015, 2021","LC, LC","0, 0",unknown,0
22693379,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2019","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22693383,global,"2000, 1994, 2009, 2008, 2004, 2012, 2015, 2016","LC, LC, LC, LC, LC, LC, NT, NT","0, 0, 0, 0, 0, 0, 0.2, 0.2",decreasing,0.00822
22693388,europe,"2015, 2021","LC, LC","0, 0",unknown,0
22693388,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2019","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22693392,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22693396,global,"2009, 2008, 2004, 2000, 1994, 2012, 2015, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC, NT","0, 0, 0, 0, 0, 0, 0, 0, 0.2",decreasing,0.00457
22693399,global,"1994, 2009, 2008, 2004, 2000, 2012, 2016, 2017, 2024","LC, LC, LC, LC, LC, LC, LC, LC, VU","0, 0, 0, 0, 0, 0, 0, 0, 0.4",decreasing,0.00865
22693404,europe,"2015, 2021","LC, LC","0, 0",unknown,0
22693404,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2018, 2024","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",stable,0
22693408,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22693414,global,"2009, 2008, 2004, 2000, 1994, 2012, 2015, 2016, 2022","LC, LC, LC, LC, LC, LC, LC, LC, VU","0, 0, 0, 0, 0, 0, 0, 0, 0.4",decreasing,0.00882
22693420,europe,"2015, 2021","LC, LC","0, 0",unknown,0
22693420,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2018, 2024","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22693424,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2018, 2024","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22693427,europe,"2015, 2021","LC, LC","0, 0",unknown,0
22693427,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2017, 2019, 2024","LC, LC, LC, LC, LC, LC, LC, LC, LC, NT","0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2",decreasing,0.0036
22693431,europe,"2015, 2021","VU, VU","0.4, 0.4",increasing,0
22693431,global,"2009, 2008, 2004, 2000, 1994, 2012, 2015, 2016, 2017, 2024","LC, LC, LC, LC, LC, LC, NT, NT, NT, VU","0, 0, 0, 0, 0, 0, 0.2, 0.2, 0.2, 0.4",decreasing,0.01316
22693452,global,"2011, 2010, 2009, 2008, 2004, 2000, 1996, 1994, 2012, 2013, 2015, 2016, 2017, 2018, 2021","CR, CR, CR, CR, EN, VU, VU, VU, CR, CR, CR, CR, CR, CR, CR","0.8, 0.8, 0.8, 0.8, 0.6, 0.4, 0.4, 0.4, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8",decreasing,0.0185
22693464,europe,"2015, 2021","LC, VU","0, 0.4",decreasing,0.06667
22693464,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2019, 2024","LC, LC, LC, LC, LC, LC, LC, LC, VU","0, 0, 0, 0, 0, 0, 0, 0, 0.4",decreasing,0.00811
22693468,europe,"2015, 2021","LC, NT","0, 0.2",decreasing,0.03333
22693468,global,"2009, 2008, 2004, 2000, 1994, 2012, 2015, 2016","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,-0
22693472,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22693490,europe,"2015, 2021","LC, LC","0, 0",unknown,0
22693490,global,"1994, 2009, 2008, 2004, 2000, 2012, 2016, 2018, 2019","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",decreasing,-0
22693494,europe,"2015, 2021","LC, LC","0, 0",unknown,0
22693494,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2018, 2024","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22693520,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,-0
22693528,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22693536,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2017, 2024","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22693556,global,"2009, 2008, 2004, 2000, 1994, 2012, 2015, 2016, 2017, 2024","LC, LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0, 0",stable,0
22693567,global,"2008, 2004, 2000, 1994, 2009, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22693570,global,"2008, 2006, 2004, 2000, 1994, 2012, 2016, 2023","NT, NT, NT, NT, NT, NT, NT, VU","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.4",stable,0.00517
22693584,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22693589,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22693604,global,"2009, 2008, 2004, 2000, 1994, 2012, 2013, 2016, 2017","LC, LC, LC, LC, LC, LC, NT, NT, NT","0, 0, 0, 0, 0, 0, 0.2, 0.2, 0.2",decreasing,0.00936
22693613,europe,"2015, 2021","VU, VU","0.4, 0.4",decreasing,0
22693627,global,"2008, 2006, 2004, 2000, 1994, 2012, 2015, 2016, 2017, 2021","NT, NT, NT, NT, NT, NT, NT, NT, LC, LC","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0, 0",increasing,-0.00604
22693644,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,-0
22693647,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",unknown,-0
22693656,global,"2008, 2006, 2004, 2000, 1994, 2012, 2016, 2017, 2022","EN, EN, EN, EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",stable,0
22693663,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22693669,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22693690,global,"2006, 2004, 2000, 1996, 1994, 2009, 2008, 2007, 2012, 2013, 2015, 2016, 2018","CR, CR, CR, CR, CR, CR, CR, CR, CR, CR, CR, CR, CR","0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8",increasing,-0
22693709,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22693712,europe,"2015, 2021","LC, LC","0, 0",decreasing,0
22693712,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2019, 2021","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22693717,global,"2004, 2000, 1994, 2009, 2008, 2012, 2016, 2021, 2024","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22693720,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22693727,europe,"2015, 2021","LC, LC","0, 0",stable,0
22693727,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",increasing,-0
22693735,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2019","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22693740,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22693749,europe,"2015, 2021","LC, LC","0, 0",stable,0
22693749,global,"2009, 2011, 2008, 2004, 2000, 1994, 2012, 2016, 2017, 2019, 2024","LC, LC, LC, LC, LC, LC, LC, LC, LC, LC, VU","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4",decreasing,0.00715
22693759,europe,"2015, 2021","LC, LC","0, 0",increasing,0
22693759,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2019","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22693764,global,"1994, 2009, 2008, 2004, 2000, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,-0
22693767,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016","LC, LC, LC, LC, NT, LC, LC","0, 0, 0, 0, 0.2, 0, 0",decreasing,-0.0073
22693770,europe,"2015, 2021","LC, LC","0, 0",decreasing,0
22693770,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2019","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22693774,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,-0
22693777,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, NT","0, 0, 0, 0, 0, 0, 0, 0.2",decreasing,0.00511
22693780,global,"2008, 2006, 2004, 2000, 1996, 1994, 2012, 2016, 2023","VU, VU, VU, NT, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.2, 0.4, 0.4, 0.4, 0.4, 0.4",decreasing,0.00185
22693793,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",unknown,-0
22693811,global,"2008, 2006, 2005, 2004, 2001, 2000, 1996, 1994, 2012, 2016, 2018, 2020","NT, NT, NT, VU, NT, VU, VU, VU, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.4, 0.2, 0.4, 0.4, 0.4, 0.2, 0.2, 0.2, 0.2",increasing,-0.00833
22693814,global,"2008, 2007, 2004, 2000, 1994, 2012, 2016, 2021","NT, NT, LC, LC, LC, NT, NT, LC","0.2, 0.2, 0, 0, 0, 0.2, 0.2, 0",stable,0.00457
22693828,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22693832,global,"2009, 2008, 2004, 2000, 1994, 2012, 2016, 2024","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22693836,global,"2008, 2006, 2004, 2000, 1994, 2012, 2016, 2017","NT, NT, NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,-0
22693839,global,"2008, 2004, 2000, 1994, 2012, 2016, 2017, 2021","NT, NT, NT, NT, NT, NT, NT, LC","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0",stable,-0.00401
