iucn_sid,pop_trend,iucn_version,iucn_rgn
254256613,Decreasing,2025-1,global
133144,Decreasing,2025-1,global
22693749,Decreasing,2025-1,global
22693740,Decreasing,2025-1,global
22693336,Decreasing,2025-1,global
190165,Decreasing,2025-1,global
161677,Decreasing,2025-1,global
162293947,Decreasing,2025-1,global
162292832,Decreasing,2025-1,global
41871,Decreasing,2025-1,global
41745,Decreasing,2025-1,global
161551,Decreasing,2025-1,global
22693399,Decreasing,2025-1,global
22693396,Decreasing,2025-1,global
22693373,Decreasing,2025-1,global
22693154,Decreasing,2025-1,global
22693427,Decreasing,2025-1,global
22697810,Decreasing,2025-1,global
22693777,Decreasing,2025-1,global
203364219,Decreasing,2025-1,global
18903491,Decreasing,2025-1,global
22693348,Decreasing,2025-1,global
22693520,Decreasing,2025-1,global
22693464,Decreasing,2025-1,global
161729,Decreasing,2025-1,europe
22693162,Decreasing,2025-1,global
22693344,Decreasing,2025-1,global
22693231,Decreasing,2025-1,global
22693376,Decreasing,2025-1,global
22693764,Decreasing,2025-1,global
22693424,Decreasing,2025-1,global
22693420,Decreasing,2025-1,global
22693319,Decreasing,2025-1,global
17177,Decreasing,2025-1,global
22696354,Decreasing,2025-1,global
22683042,Decreasing,2025-1,global
22683045,Decreasing,2025-1,global
22683033,Decreasing,2025-1,global
22689972,Decreasing,2025-1,global
22695094,Decreasing,2025-1,global
22683399,Decreasing,2025-1,global
22683616,Decreasing,2025-1,global
22683230,Decreasing,2025-1,global
22693567,Decreasing,2025-1,global
103798407,Decreasing,2025-1,global
22700442,Decreasing,2025-1,global
22702487,Decreasing,2025-1,global
22713519,Decreasing,2025-1,global
22700142,Decreasing,2025-1,global
103773966,Decreasing,2025-1,global
22725660,Decreasing,2025-1,global
22683112,Decreasing,2025-1,global
22683265,Decreasing,2025-1,global
22712305,Decreasing,2025-1,global
22705499,Decreasing,2025-1,global
103727590,Decreasing,2025-1,global
103709532,Decreasing,2025-1,global
22717383,Decreasing,2025-1,global
22683027,Decreasing,2025-1,global
22697008,Decreasing,2025-1,global
22680145,Decreasing,2025-1,global
22697028,Decreasing,2025-1,global
22692883,Decreasing,2025-1,global
22693392,Decreasing,2025-1,global
22679981,Decreasing,2025-1,global
22680287,Decreasing,2025-1,global
22680029,Decreasing,2025-1,global
22680271,Decreasing,2025-1,global
22679758,Decreasing,2025-1,global
22680170,Decreasing,2025-1,global
22680217,Decreasing,2025-1,global
22694021,Decreasing,2025-1,global
161384,Decreasing,2025-1,global
44563,Decreasing,2025-1,global
162292301,Decreasing,2025-1,global
42838,Decreasing,2025-1,global
41798,Decreasing,2025-1,global
161635,Decreasing,2025-1,global
39324,Decreasing,2025-1,global
254257301,Decreasing,2025-1,global
133627,Decreasing,2025-1,global
133663,Decreasing,2025-1,global
133435,Decreasing,2025-1,global
104071039,Decreasing,2025-1,mediterranean
104071039,Decreasing,2025-1,europe
164432,Decreasing,2025-1,global
164432,Decreasing,2025-1,europe
63572,Decreasing,2025-1,global
178836,Decreasing,2025-1,global
15272,Stable,2025-1,global
153535,Stable,2025-1,mediterranean
155980,Stable,2025-1,global
161318,Stable,2025-1,global
161331,Stable,2025-1,global
161443,Stable,2025-1,global
161524,Stable,2025-1,global
161681,Stable,2025-1,global
161682,Stable,2025-1,global
161702,Stable,2025-1,global
162507,Stable,2025-1,global
162632,Stable,2025-1,global
162660,Stable,2025-1,global
162695,Stable,2025-1,global
162696,Stable,2025-1,global
162697,Stable,2025-1,global
162698,Stable,2025-1,global
162699,Stable,2025-1,global
162700,Stable,2025-1,global
162703,Stable,2025-1,global
162705,Stable,2025-1,global
162706,Stable,2025-1,global
162707,Stable,2025-1,global
162708,Stable,2025-1,global
162710,Stable,2025-1,global
162713,Stable,2025-1,global
162716,Stable,2025-1,global
162717,Stable,2025-1,global
162718,Stable,2025-1,global
162720,Stable,2025-1,global
162721,Stable,2025-1,global
163360,Stable,2025-1,global
164276,Stable,2025-1,global
164893,Stable,2025-1,global
166410,Stable,2025-1,global
166566,Stable,2025-1,global
166955,Stable,2025-1,global
166957,Stable,2025-1,global
166961,Stable,2025-1,global
169632,Stable,2025-1,global
170160,Stable,2025-1,global
170169,Stable,2025-1,global
170170,Stable,2025-1,global
170185,Stable,2025-1,global
170189,Stable,2025-1,global
170198,Stable,2025-1,global
170213,Stable,2025-1,global
170215,Stable,2025-1,global
170218,Stable,2025-1,global
170223,Stable,2025-1,global
170238,Stable,2025-1,global
170243,Stable,2025-1,global
170248,Stable,2025-1,global
170250,Stable,2025-1,global
170251,Stable,2025-1,global
170253,Stable,2025-1,global
170257,Stable,2025-1,global
170260,Stable,2025-1,global
170272,Stable,2025-1,global
172404,Stable,2025-1,global
172447,Stable,2025-1,global
176718,Stable,2025-1,global
177578,Stable,2025-1,global
177949,Stable,2025-1,global
177950,Stable,2025-1,global
177951,Stable,2025-1,global
177952,Stable,2025-1,global
177953,Stable,2025-1,global
177955,Stable,2025-1,global
177958,Stable,2025-1,global
177960,Stable,2025-1,global
177965,Stable,2025-1,global
177967,Stable,2025-1,global
177968,Stable,2025-1,global
177969,Stable,2025-1,global
177971,Stable,2025-1,global
177975,Stable,2025-1,global
177976,Stable,2025-1,global
177980,Stable,2025-1,global
177982,Stable,2025-1,global
177983,Stable,2025-1,global
177985,Stable,2025-1,global
177987,Stable,2025-1,global
177988,Stable,2025-1,global
177989,Stable,2025-1,global
177990,Stable,2025-1,global
177991,Stable,2025-1,global
177993,Stable,2025-1,global
177997,Stable,2025-1,global
177998,Stable,2025-1,global
177999,Stable,2025-1,global
178002,Stable,2025-1,global
178005,Stable,2025-1,global
178008,Stable,2025-1,global
178009,Stable,2025-1,global
178010,Stable,2025-1,global
178011,Stable,2025-1,global
178012,Stable,2025-1,global
178013,Stable,2025-1,global
178015,Stable,2025-1,global
178017,Stable,2025-1,global
178019,Stable,2025-1,global
178021,Stable,2025-1,global
178022,Stable,2025-1,global
178024,Stable,2025-1,global
178896,Stable,2025-1,global
178904,Stable,2025-1,global
178905,Stable,2025-1,global
178947,Stable,2025-1,global
178948,Stable,2025-1,global
178958,Stable,2025-1,global
178963,Stable,2025-1,global
178965,Stable,2025-1,global
178969,Stable,2025-1,global
178973,Stable,2025-1,global
178988,Stable,2025-1,global
178990,Stable,2025-1,global
178992,Stable,2025-1,global
178993,Stable,2025-1,global
178995,Stable,2025-1,global
178998,Stable,2025-1,global
179014,Stable,2025-1,global
179019,Stable,2025-1,global
179020,Stable,2025-1,global
179022,Stable,2025-1,global
179029,Stable,2025-1,global
179034,Stable,2025-1,global
179045,Stable,2025-1,global
179055,Stable,2025-1,global
179074,Stable,2025-1,global
179095,Stable,2025-1,global
179099,Stable,2025-1,global
179108,Stable,2025-1,global
179113,Stable,2025-1,global
179115,Stable,2025-1,global
180368,Stable,2025-1,global
180377,Stable,2025-1,global
180421,Stable,2025-1,global
180436,Stable,2025-1,global
180451,Stable,2025-1,global
180452,Stable,2025-1,global
180477,Stable,2025-1,global
180504,Stable,2025-1,global
180511,Stable,2025-1,global
180541,Stable,2025-1,global
180964,Stable,2025-1,global
183257,Stable,2025-1,global
183340,Stable,2025-1,global
183633,Stable,2025-1,global
184040,Stable,2025-1,global
185126,Stable,2025-1,global
185139,Stable,2025-1,global
185143,Stable,2025-1,global
185146,Stable,2025-1,global
185155,Stable,2025-1,global
185157,Stable,2025-1,global
185165,Stable,2025-1,global
185168,Stable,2025-1,global
185173,Stable,2025-1,global
185174,Stable,2025-1,global
185175,Stable,2025-1,global
185176,Stable,2025-1,global
185179,Stable,2025-1,global
185181,Stable,2025-1,global
185183,Stable,2025-1,global
185185,Stable,2025-1,global
185192,Stable,2025-1,global
185193,Stable,2025-1,global
185194,Stable,2025-1,global
185196,Stable,2025-1,global
185865,Stable,2025-1,global
185866,Stable,2025-1,global
185866,Stable,2025-1,caribbean
185874,Stable,2025-1,global
185919,Stable,2025-1,global
185919,Stable,2025-1,caribbean
185920,Stable,2025-1,global
185920,Stable,2025-1,caribbean
185923,Stable,2025-1,global
185923,Stable,2025-1,caribbean
185926,Stable,2025-1,global
185926,Stable,2025-1,caribbean
185931,Stable,2025-1,global
185936,Stable,2025-1,global
185936,Stable,2025-1,caribbean
185937,Stable,2025-1,global
185937,Stable,2025-1,caribbean
185991,Stable,2025-1,global
185994,Stable,2025-1,global
185997,Stable,2025-1,global
185997,Stable,2025-1,caribbean
185998,Stable,2025-1,global
186021,Stable,2025-1,global
186021,Stable,2025-1,caribbean
186024,Stable,2025-1,global
186024,Stable,2025-1,caribbean
188304,Stable,2025-1,global
188340,Stable,2025-1,global
188342,Stable,2025-1,global
188357,Stable,2025-1,global
188371,Stable,2025-1,global
188372,Stable,2025-1,global
188380,Stable,2025-1,global
188389,Stable,2025-1,global
188390,Stable,2025-1,global
188392,Stable,2025-1,global
188398,Stable,2025-1,global
188418,Stable,2025-1,global
188434,Stable,2025-1,global
188437,Stable,2025-1,global
188444,Stable,2025-1,global
188445,Stable,2025-1,global
188453,Stable,2025-1,global
188464,Stable,2025-1,global
188467,Stable,2025-1,global
188511,Stable,2025-1,global
188516,Stable,2025-1,global
188523,Stable,2025-1,global
188530,Stable,2025-1,global
188532,Stable,2025-1,global
188536,Stable,2025-1,global
188537,Stable,2025-1,global
188539,Stable,2025-1,global
188543,Stable,2025-1,global
188551,Stable,2025-1,global
188557,Stable,2025-1,global
188560,Stable,2025-1,global
188574,Stable,2025-1,global
188580,Stable,2025-1,global
188581,Stable,2025-1,global
188609,Stable,2025-1,global
189217,Stable,2025-1,global
189436,Stable,2025-1,global
189752,Stable,2025-1,global
190222,Stable,2025-1,global
190347,Stable,2025-1,global
190348,Stable,2025-1,global
190456,Stable,2025-1,global
190456,Stable,2025-1,caribbean
190973,Stable,2025-1,global
191026,Stable,2025-1,global
191208,Stable,2025-1,global
191208,Stable,2025-1,caribbean
191208,Stable,2025-1,gulf_of mexico
191310,Stable,2025-1,global
191751,Stable,2025-1,global
191780,Stable,2025-1,global
191822,Stable,2025-1,global
192284,Stable,2025-1,global
192287,Stable,2025-1,global
192288,Stable,2025-1,global
192321,Stable,2025-1,global
192329,Stable,2025-1,global
192331,Stable,2025-1,global
192336,Stable,2025-1,global
192348,Stable,2025-1,global
192354,Stable,2025-1,global
192368,Stable,2025-1,global
192381,Stable,2025-1,global
192418,Stable,2025-1,global
192438,Stable,2025-1,global
192455,Stable,2025-1,global
192461,Stable,2025-1,global
192469,Stable,2025-1,global
192472,Stable,2025-1,global
192485,Stable,2025-1,global
192492,Stable,2025-1,global
192530,Stable,2025-1,global
192534,Stable,2025-1,global
192544,Stable,2025-1,global
192571,Stable,2025-1,global
192572,Stable,2025-1,global
192584,Stable,2025-1,global
192651,Stable,2025-1,global
192674,Stable,2025-1,global
192685,Stable,2025-1,global
192687,Stable,2025-1,global
192702,Stable,2025-1,global
192726,Stable,2025-1,global
192742,Stable,2025-1,global
192743,Stable,2025-1,global
192744,Stable,2025-1,global
192767,Stable,2025-1,global
192771,Stable,2025-1,global
192785,Stable,2025-1,global
192808,Stable,2025-1,global
192841,Stable,2025-1,global
192858,Stable,2025-1,global
192933,Stable,2025-1,global
192986,Stable,2025-1,global
193000,Stable,2025-1,global
193005,Stable,2025-1,global
193007,Stable,2025-1,global
193009,Stable,2025-1,global
193025,Stable,2025-1,global
193031,Stable,2025-1,global
193032,Stable,2025-1,global
193035,Stable,2025-1,global
193040,Stable,2025-1,global
193048,Stable,2025-1,global
193063,Stable,2025-1,global
193076,Stable,2025-1,global
193109,Stable,2025-1,global
193113,Stable,2025-1,global
193123,Stable,2025-1,global
193130,Stable,2025-1,global
193150,Stable,2025-1,global
193151,Stable,2025-1,global
193154,Stable,2025-1,global
193159,Stable,2025-1,global
193167,Stable,2025-1,global
193175,Stable,2025-1,global
193179,Stable,2025-1,global
193196,Stable,2025-1,global
193204,Stable,2025-1,global
193205,Stable,2025-1,global
193212,Stable,2025-1,global
193246,Stable,2025-1,global
193463,Stable,2025-1,global
193471,Stable,2025-1,global
193647,Stable,2025-1,global
193659,Stable,2025-1,global
193662,Stable,2025-1,global
193685,Stable,2025-1,global
193696,Stable,2025-1,global
194088,Stable,2025-1,global
194357,Stable,2025-1,global
194376,Stable,2025-1,global
194384,Stable,2025-1,global
194905,Stable,2025-1,global
194906,Stable,2025-1,global
194909,Stable,2025-1,global
194911,Stable,2025-1,global
194912,Stable,2025-1,global
194914,Stable,2025-1,global
195488,Stable,2025-1,global
195885,Stable,2025-1,global
195886,Stable,2025-1,global
196374,Stable,2025-1,global
196391,Stable,2025-1,global
196404,Stable,2025-1,global
196408,Stable,2025-1,global
196679,Stable,2025-1,global
196679,Stable,2025-1,caribbean
196679,Stable,2025-1,gulf_of mexico
169360,Stable,2025-1,global
196864,Stable,2025-1,global
197010,Stable,2025-1,global
197011,Stable,2025-1,global
197063,Stable,2025-1,global
197278,Stable,2025-1,global
197320,Stable,2025-1,global
197325,Stable,2025-1,global
197660,Stable,2025-1,global
198843,Stable,2025-1,global
198845,Stable,2025-1,global
198892,Stable,2025-1,global
198985,Stable,2025-1,global
199035,Stable,2025-1,global
199039,Stable,2025-1,global
199097,Stable,2025-1,global
199107,Stable,2025-1,global
199133,Stable,2025-1,global
199136,Stable,2025-1,global
199145,Stable,2025-1,global
199191,Stable,2025-1,global
199234,Stable,2025-1,global
199264,Stable,2025-1,global
199282,Stable,2025-1,global
199294,Stable,2025-1,global
199340,Stable,2025-1,global
199356,Stable,2025-1,global
199400,Stable,2025-1,global
199411,Stable,2025-1,global
199414,Stable,2025-1,global
199624,Stable,2025-1,global
200787,Stable,2025-1,global
39347,Stable,2025-1,global
40711,Stable,2025-1,global
44221,Stable,2025-1,global
44582,Stable,2025-1,global
44583,Stable,2025-1,global
44590,Stable,2025-1,global
44603,Stable,2025-1,global
44645,Stable,2025-1,global
44993,Stable,2025-1,global
45433088,Stable,2025-1,global
5668,Stable,2025-1,global
60140,Stable,2025-1,global
60189,Stable,2025-1,global
60214,Stable,2025-1,global
60215,Stable,2025-1,global
60230,Stable,2025-1,global
60236,Stable,2025-1,global
60239,Stable,2025-1,global
63101,Stable,2025-1,global
63108,Stable,2025-1,global
63121,Stable,2025-1,global
63133,Stable,2025-1,global
63137,Stable,2025-1,global
63142,Stable,2025-1,global
63143,Stable,2025-1,global
63161,Stable,2025-1,global
7778,Stable,2025-1,global
135301,Stable,2025-1,global
135567,Stable,2025-1,mediterranean
135689,Stable,2025-1,mediterranean
153535,Stable,2025-1,global
154623,Stable,2025-1,global
154632,Stable,2025-1,global
154643,Stable,2025-1,global
154712,Stable,2025-1,global
154760,Stable,2025-1,global
154775,Stable,2025-1,global
154785,Stable,2025-1,global
154788,Stable,2025-1,global
154807,Stable,2025-1,mediterranean
154812,Stable,2025-1,global
154829,Stable,2025-1,global
154831,Stable,2025-1,global
154834,Stable,2025-1,global
154837,Stable,2025-1,global
154849,Stable,2025-1,global
154872,Stable,2025-1,global
154915,Stable,2025-1,global
154919,Stable,2025-1,global
154920,Stable,2025-1,global
154926,Stable,2025-1,global
154927,Stable,2025-1,global
154943,Stable,2025-1,global
154947,Stable,2025-1,global
154954,Stable,2025-1,global
154958,Stable,2025-1,global
154986,Stable,2025-1,global
154998,Stable,2025-1,global
155064,Stable,2025-1,global
155083,Stable,2025-1,global
155086,Stable,2025-1,global
155022,Stable,2025-1,global
155096,Stable,2025-1,mediterranean
155099,Stable,2025-1,global
155108,Stable,2025-1,global
155109,Stable,2025-1,global
155121,Stable,2025-1,global
155057,Stable,2025-1,global
155068,Stable,2025-1,global
155076,Stable,2025-1,global
155144,Stable,2025-1,global
155159,Stable,2025-1,global
155174,Stable,2025-1,global
155193,Stable,2025-1,global
155205,Stable,2025-1,global
155220,Stable,2025-1,global
155248,Stable,2025-1,global
155263,Stable,2025-1,global
155270,Stable,2025-1,global
155274,Stable,2025-1,global
155308,Stable,2025-1,global
155310,Stable,2025-1,global
155327,Stable,2025-1,global
155797,Stable,2025-1,europe
155835,Stable,2025-1,europe
158632,Stable,2025-1,global
15873,Stable,2025-1,mediterranean
164276,Stable,2025-1,europe
164280,Stable,2025-1,europe
164280,Stable,2025-1,global
164508,Stable,2025-1,europe
164508,Stable,2025-1,global
164513,Stable,2025-1,mediterranean
164513,Stable,2025-1,pan-africa
165607,Stable,2025-1,global
165608,Stable,2025-1,global
165609,Stable,2025-1,global
165610,Stable,2025-1,global
165611,Stable,2025-1,global
165612,Stable,2025-1,global
165614,Stable,2025-1,global
165615,Stable,2025-1,global
165616,Stable,2025-1,global
165617,Stable,2025-1,global
165619,Stable,2025-1,global
165620,Stable,2025-1,global
165622,Stable,2025-1,global
165624,Stable,2025-1,global
165625,Stable,2025-1,global
165626,Stable,2025-1,global
165627,Stable,2025-1,global
165628,Stable,2025-1,global
165630,Stable,2025-1,global
165632,Stable,2025-1,global
165633,Stable,2025-1,global
165634,Stable,2025-1,global
165635,Stable,2025-1,global
165636,Stable,2025-1,global
165637,Stable,2025-1,global
165639,Stable,2025-1,global
165640,Stable,2025-1,global
165648,Stable,2025-1,global
165649,Stable,2025-1,global
165650,Stable,2025-1,global
165651,Stable,2025-1,global
165652,Stable,2025-1,global
165653,Stable,2025-1,global
